>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
0.07700                 -0.19201                  2.04735
-0.11449                  0.52973                 -0.58902
-0.43387                 -0.49459                 -0.25581
-0.84631                  0.85100                  0.34778
-1.02225                  0.49287                  0.56205
-0.99918                  1.09124                  0.56018
-1.75706                  1.69449                 -1.00794
0.05906                  0.32158                  1.73941
0.20523                 -0.63321                  3.73084
0.55260                 -0.40440                  2.32793
0.29481                 -1.04953                  2.01141
-0.11322                 -1.46045                  2.45921
0.40353                 -1.80203                  2.99047
1.06678                 -1.43412                  2.95303
0.31496                  0.08202                  2.98934
-0.17087                  0.24546                  2.17348
-0.07459                  0.19577                  1.56677
0.20478                 -0.00045                  0.97349
0.40997                 -2.10829                  3.77373
0.34211                 -0.63299                  2.74612
0.42984                 -1.94909                  4.76572
0.68200                 -2.42722                  3.93163
-0.06466                 -1.11800                  0.23810
-0.20498                 -1.32835                  0.14107
-0.43747                 -1.55711                  0.10321
-0.28125                 -1.90081                  0.97863
0.29036                 -1.03166                  3.19145
0.82972                 -1.13482                  3.58273
0.71975                 -1.37101                  3.29490
1.12840                 -1.44006                  4.13815
0.75491                 -1.60468                  2.77549
0.43187                 -1.20978                  1.31049
0.44634                 -1.42770                  3.63673
-0.09924                 -0.13861                  1.69316
-0.59361                 -0.31611                  1.43925
-0.53636                 -0.03351                  2.51651
-0.16742                 -1.20509                  0.92173
-0.10762                 -1.57548                  2.14435
-0.48715                 -0.07207                  1.75552
0.02770                 -0.51579                  1.11886
-0.52818                 -1.51189                  0.21997
-0.84173                  0.01756                 -0.70130
-0.37317                 -0.32523                  0.45956
0.13320                 -0.88874                  0.70416
0.08155                 -0.89354                  1.99238
-0.47514                 -0.17461                  3.25326
-0.62090                 -0.53105                  3.15115
0.59201                 -2.19126                  3.82628
0.49311                 -1.24373                  5.64883
0.53399                 -1.05133                  3.15731
-0.70977                 -0.43600                  0.23503
-0.51163                  0.20627                  2.16582
-0.60308                 -0.03426                  1.58033
-0.72045                 -0.46707                  1.35001
-0.26709                 -0.09491                  1.02356
-0.30217                  0.36193                  0.71513
-0.79597                  0.17291                  1.26325
-0.30524                 -0.22028                  2.10569
0.04560                 -0.68860                  2.55538
-0.12863                 -0.58545                  2.58375
-0.17329                 -0.58949                  1.94259
-0.30676                 -0.33185                  1.30500
-0.00987                 -1.01911                  2.54355
0.83710                 -0.29556                  1.98232
0.61218                  0.27079                  1.29269
0.53270                  0.18672                  1.88930
0.30382                 -0.06551                  1.63964
0.20926                  0.07541                  1.82461
0.14624                  0.00748                  2.24984
0.30628                 -0.47844                  1.87437
0.48329                  0.11856                  2.30275
0.64916                 -0.12145                  0.66760
0.59727                  0.07227                  1.57721
0.53208                  0.01263                  1.36041
0.04485                 -0.01385                  0.24501
0.11502                 -0.02280                  0.50362
-0.23169                  0.11822                  0.65093
-0.07281                  0.31909                  1.19887
-0.34551                  0.99668                  0.00553
-0.00434                  0.17293                 -1.23032
0.02052                  0.47520                  0.03026
0.02106                  0.26972                  0.84673
0.06043                 -0.58186                  0.96346
0.30387                 -0.67163                  0.71233
0.84939                 -0.16052                  1.64390
1.17460                 -0.07591                  0.49919
1.09495                  0.47286                  1.51943
0.86675                  0.01696                  1.79952
0.04516                 -0.62614                  1.67259
-0.24282                 -0.22139                  2.76386
0.43996                 -0.20700                  1.34436
-0.03577                 -0.10559                  2.22267
-0.34625                  0.55353                  0.66308
-0.16674                  0.30258                  0.49346
-0.40732                  0.38215                  0.29066
-0.58164                  0.03850                  1.35074
-0.65804                 -0.47352                  1.55598
-0.37628                 -0.41227                  2.09595
0.30834                  0.00727                  1.71353
0.21280                 -0.28543                  0.22092
-0.14751                 -0.28761                 -0.05217
0.36815                 -0.32393                 -0.65047
0.20810                  0.02285                  0.34632
0.49870                  0.52973                 -0.43724
0.29133                  0.17126                 -0.15635
1.00002                 -0.33565                  0.18006
1.05692                 -0.71974                  0.66023
0.51423                 -0.43447                 -0.35427
0.75544                  0.00812                  0.32970
0.81294                  0.18917                  0.28700
-0.13447                  0.43424                  0.64448
0.21397                 -0.22911                  0.05414
0.23231                 -0.05112                  0.19984
0.22723                 -0.52871                  0.52439
0.42722                 -0.10171                  0.10920
0.81113                 -0.59611                 -0.10494
0.34275                 -0.19074                 -0.18348
-0.07920                  0.71059                 -0.74965
-0.23620                  0.58405                  0.20531
-0.37456                  0.35992                  0.67816
-0.47229                  0.10577                  0.52669
-1.65521                  0.96541                 -1.33816
-0.07834                 -0.75847                 -1.14550
-0.57743                  0.00304                 -0.19251
-0.68315                 -0.22460                  0.96065
-0.52431                 -0.24233                 -0.09348
0.10037                 -0.40471                  0.02969
-0.02377                 -0.28718                 -0.27529
0.04674                 -0.44919                 -0.22290
-0.69156                  0.75657                  0.28989
-0.43982                  0.95885                 -0.18496
-0.04199                  0.72371                 -0.61554
0.18788                  0.49399                  0.23343
0.03666                 -0.13743                 -0.11159
0.65993                 -0.12819                 -0.00273
0.58539                 -0.38046                  0.29185
0.59000                  0.64090                 -0.68652
0.56186                 -0.20226                  0.26349
0.17081                  0.03408                  0.95728
-0.06911                  0.34982                  0.79945
-0.13802                  0.65298                  1.35050
0.85034                  0.57175                  1.08681
0.34222                  1.23512                 -0.49501
0.18349                  0.56127                  0.72293
0.13683                  0.53127                  0.29495
0.04505                  0.32479                 -0.19406
-0.28022                  0.85777                 -1.06688
-0.43585                  1.04818                 -0.97274
-0.73373                  1.22767                 -0.19600
-0.29839                  0.10615                  1.81065
-0.40718                  0.59892                  1.85004
-0.99485                  0.37466                  0.34756
-1.20995                  1.18520                  1.78968
-0.72680                  0.34543                  1.05807
-0.00634                  0.19637                 -0.87809
0.30039                  0.15075                 -1.69806
-0.07196                 -0.52738                  0.26794
-0.51942                  0.58348                  0.22993
0.23939                 -0.06592                  1.22307
-0.66545                  0.66719                  1.49820
-0.16378                  0.08072                  1.82455
-0.30450                  0.04626                  2.34409
0.01099                 -0.19274                  2.32413
-0.56521                  0.09865                  2.60678
0.40890                 -0.34748                  0.56964
-0.27091                 -0.16085                  0.22375
-0.49507                 -0.38067                  0.64821
-0.03435                 -0.09662                  0.50730
-0.50147                  0.71156                  0.75731
-0.04238                 -1.21247                  1.93504
-0.05942                 -0.43676                  1.84928
0.34201                  0.15542                  0.45972
0.28960                  0.17287                  1.54281
0.29946                  0.24187                  2.23876
-0.13463                 -1.13951                  0.51027
0.45733                  0.09469                  0.82055
0.34641                  0.10193                  1.44600
0.13139                 -0.03745                  1.78366
-0.15791                  0.19647                  1.40080
0.00165                  0.89100                  0.43843
-0.31938                 -0.28980                  1.10991
-0.42641                  0.43091                  2.11390
0.18795                  0.20244                  2.47665
0.22262                  1.29760                  2.29826
-0.37353                  1.90721                  2.64497
-0.27921                  1.88938                  2.51550
0.14660                  1.19819                  2.46971
0.17258                  0.55741                  0.73030
-0.12858                  0.52524                  1.66143
0.90881                 -0.62381                  1.73924
0.83674                 -0.42116                  2.13569
0.23402                  0.00773                  1.68531
-0.18752                  0.31123                  2.68031
-0.57921                  0.62093                  3.08687
-0.09101                  0.90205                  3.06097
-0.28038                  1.11954                  2.33106
-0.71027                  2.17836                  3.46593
-0.62914                  1.52389                  2.58214
-0.54129                  1.25503                  1.67596
0.51310                 -0.51153                  2.26944
-0.17163                  0.30145                  2.54896
0.54141                 -0.18498                  0.43023
0.28589                  0.45699                  1.10977
-0.47575                  1.21509                  3.62539
-0.36827                  0.18781                  3.89455
0.04273                 -0.00374                  1.91691
-0.08512                  1.18109                  2.53522
0.56157                  1.14278                  0.67138
0.42964                  0.08612                  0.11205
0.00485                  1.06445                  1.20286
-0.12074                  1.31661                  3.01817
-0.03827                  1.41860                  2.51883
0.17611                  0.43415                  2.40687
-0.00251                 -0.20442                  1.44374
-0.08521                  0.82098                  2.38401
-0.01866                  1.02585                  1.63657
-0.03984                  0.58671                  4.39495
-0.64186                  2.16659                  2.45388
-0.40748                  2.42305                  2.83984
-0.68531                  1.37451                  3.10166
0.36052                  0.62136                  1.11253
-0.18346                  0.66371                  1.48360
-0.46589                  0.95256                  3.02895
-0.86299                  1.31915                  3.03681
0.75479                 -0.44860                  1.98883
0.18919                  0.87977                  2.97231
0.23241                  0.09868                  1.44922
0.70569                 -0.14316                  0.24707
0.28473                 -1.26090                  0.54649
-0.00065                 -0.25873                  3.03509
0.09652                 -0.44702                  2.35405
0.18369                  0.74160                 -0.54115
0.36383                 -0.50807                  0.69530
-0.08782                  0.95988                  2.44107
-0.03604                  2.02653                  2.73628
-0.16418                  1.09198                  1.38024
0.09596                  0.87650                  1.21692
0.37023                  0.51411                  1.69415
-0.15470                  0.70235                  2.40907
0.49781                  0.19228                  1.14037
0.04964                  0.46822                  1.34762
-0.03760                  0.21191                  1.13623
-0.12660                  0.40687                  1.34081
-0.29850                  1.33140                  1.67587
-0.72157                  2.87558                  2.61077
1.01321                 -0.03367                  0.91781
0.45830                  0.40860                  1.64443
1.06063                 -0.03547                  0.30931
0.60933                  0.28786                  0.97124
0.58730                  0.01853                  2.64285
0.96503                  0.26772                  1.59722
-0.18253                  0.56985                  2.65460
0.38442                 -0.17757                  2.01563
0.00153                  0.25230                  3.08914
0.18971                  1.95954                  2.17231
0.47935                  1.07640                  2.09509
0.90610                  0.73839                  2.15271
0.20038                  0.16235                  2.27908
0.12237                 -0.96570                  2.00739
-0.49122                 -1.17946                  1.88719
-0.07123                 -2.03054                  0.49021
-0.04783                 -1.95965                  1.08269
0.13572                 -0.56419                  1.37185
-0.01460                  0.97048                  2.86328
-0.37367                  1.17569                  3.38561
-0.28828                  1.38554                  3.27418
0.09946                  1.49268                  2.56889
0.54827                  0.73555                  2.21384
0.49006                  1.19531                  2.59837
0.45257                  1.53020                  1.97129
0.01874                  2.37192                  3.84090
0.87552                 -0.20547                  1.87602
0.53868                 -0.54694                  1.84672
-0.02520                  1.07721                  2.31614
-0.68139                  1.63565                  3.71727
-0.14987                  0.46213                  3.77132
0.12816                  0.08621                  3.16288
0.09807                  1.38019                  3.43626
0.43037                  1.54735                  2.68748
-0.02000                  0.92349                  3.19497
0.37608                  1.93377                  4.20849
-0.80647                  3.69524                  5.73082
0.19200                  1.84492                  3.09526
0.41075                  1.41398                  1.92338
1.17797                  1.80391                  1.67439
1.14799                  1.55725                  2.76809
-0.36245                  2.96361                  2.72055
-0.08732                  1.47953                  3.76663
0.06969                  2.43362                  4.23298
0.12148                  2.29161                  4.27685
1.17886                  0.77899                  2.87964
0.96095                  1.02765                  3.35097
0.61030                  0.78982                  4.33615
0.97513                  2.19878                  1.94983
0.31919                  2.39653                  1.89669
0.38459                  2.25081                 -4.08759
0.15129                  0.74559                 -2.45678
0.12784                  1.10123                 -2.16007
-0.02494                  0.62276                 -1.85328
-0.00462                  0.87720                 -3.66129
0.03142                 -1.08169                 -1.58033
-0.32235                 -0.25910                  0.07838
0.80046                 -0.04067                 -0.10085
1.15339                  0.34588                  0.20574
1.50030                  1.22598                  1.48070
0.97382                  1.16787                  1.80565
0.78789                 -0.48296                  1.60813
0.99502                 -0.36936                  1.79198
1.28797                 -0.26471                  1.31636
1.66413                 -0.56918                  0.77025
1.48724                 -0.30635                  0.56403
0.87108                  0.26248                  2.01938
1.09937                 -0.34236                  1.67390
1.38504                  0.28429                  0.70946
1.36557                  0.12906                  2.62802
0.69369                  0.17775                  2.32081
0.73154                  0.09036                  1.91606
1.07343                  0.51677                  1.25947
0.18052                  0.56266                  0.21433
0.57448                  0.41183                  0.43775
0.74824                  0.22159                 -0.93446
0.99794                 -0.35581                 -0.88319
1.26277                 -0.70776                 -0.09034
0.94468                 -0.52940                 -0.39892
1.24308                 -0.58863                 -0.27049
1.11343                  0.04760                 -0.08255
1.01006                  0.49101                  0.35636
0.92017                  0.37230                  0.42780
0.39535                  0.00053                  1.24424
0.54127                 -0.12667                  2.00850
0.74715                  0.44170                  0.72014
0.81002                  0.38355                  0.89817
0.57526                 -0.35840                 -0.36415
0.87423                 -0.84131                  1.09491
0.85694                 -1.17540                  1.41040
1.25723                 -1.32721                  2.00211
1.50223                 -1.23122                  2.79355
1.66870                 -0.62718                  3.12465
0.99879                  1.02340                  0.94996
1.13113                 -0.34135                 -0.41790
0.99819                 -0.29424                  1.02899
0.93992                  0.01474                  1.53793
0.55132                  0.26130                  1.27662
0.25194                  0.67513                  0.19090
-0.11679                  0.24738                  0.92165
0.68863                 -0.32710                  2.80080
0.70833                 -0.58200                  2.58091
0.95052                 -0.09066                 -0.01063
0.26553                 -1.36595                 -0.52313
1.36878                 -0.33518                 -0.02575
1.14576                 -0.74377                  0.10272
1.06107                 -1.19384                 -1.12947
0.75207                 -1.08076                 -1.88545
1.06951                 -0.72060                  2.34738
1.15796                 -0.81307                  1.53186
1.30187                  0.05101                  2.28053
1.33284                 -0.39425                  4.36493
1.24410                 -0.19748                  2.83440
1.28501                  0.75553                  0.44347
1.00614                 -0.26404                  1.23684
1.06620                  0.19761                 -0.11600
1.05249                 -0.59551                  0.79617
1.03963                 -1.02457                 -0.61215
-0.14305                 -0.64663                 -2.51998
-0.13965                 -0.53538                 -1.67817
0.54433                 -1.62883                 -1.00780
0.94026                 -1.19865                  1.66510
1.13326                 -1.00401                  3.45458
0.33660                  0.12878                 -0.16426
0.98691                  0.11592                 -0.78634
0.88373                  0.28251                 -0.86317
1.38347                 -0.21362                 -0.00239
1.37108                 -0.40231                  0.27025
0.43831                  0.17861                  0.83160
0.73555                 -0.21605                  1.39740
0.24448                 -0.91962                  0.80711
0.82366                  0.32985                 -1.06509
1.18291                 -0.73788                  1.19806
1.29680                 -0.73899                  0.88532
1.02420                 -0.57106                  1.13437
1.47108                  0.63383                 -2.45966
0.97913                  0.22781                 -0.50510
1.27196                  0.58847                 -0.31742
0.83567                  0.08688                 -0.40291
0.62772                 -0.67975                  0.91267
0.93125                 -1.16708                 -1.57281
0.87982                 -1.29406                 -1.16090
1.24899                 -1.40761                  0.80044
1.11385                 -1.02543                  0.80566
1.21624                 -0.57721                  0.56039
1.03971                 -0.77519                  1.74045
0.74624                 -0.14117                  1.44354
0.87365                 -0.03400                  2.16920
0.33415                 -0.34830                  2.19090
0.40054                 -0.30149                  2.04616
0.52881                 -0.52143                  1.95582
1.38280                 -0.47345                  1.38764
1.13389                 -0.91803                  0.11742
-0.08837                  0.29953                 -0.44353
0.39132                 -0.25899                  0.13592
1.03350                  0.29209                  0.94455
1.51399                  0.58433                 -0.88615
1.26761                 -0.03606                 -1.29206
0.46011                 -0.89761                  0.25593
0.40771                 -0.41364                 -0.62966
1.46564                 -0.16176                 -1.64716
1.07500                 -0.28597                  0.01635
0.74450                  0.12389                  0.30709
0.74387                  0.77226                 -0.08073
1.01694                 -1.16930                 -1.49571
1.18035                 -1.50040                 -2.32465
0.68281                 -0.35840                 -0.42942
0.70174                 -0.68899                 -0.75034
0.70391                 -0.88167                 -0.81002
0.53768                 -0.20244                 -0.17606
0.82006                 -0.67944                  0.28582
0.58485                  0.16300                  2.00531
1.00369                  0.22974                  4.18134
0.70663                 -0.41356                  2.23566
1.32564                 -0.34016                  0.82713
0.93294                  0.09405                 -0.49375
0.70468                  0.88411                 -0.83050
0.79314                  1.59980                 -0.70333
0.95927                  0.32734                 -2.94437
-0.14544                 -0.86174                 -0.40686
-0.13028                 -1.13982                 -0.97985
0.50260                 -0.15187                 -0.59685
0.68845                 -0.03995                 -0.89576
0.91500                 -0.97612                 -1.37770
1.09832                 -1.09814                 -1.66155
1.17559                 -0.18360                 -0.97116
1.36003                 -1.24816                  0.93424
1.11808                 -0.11919                 -0.62508
0.84417                  0.73851                 -3.01478
1.05610                  0.13178                  0.21767
0.75391                  0.34743                  0.10390
0.29784                 -1.13703                  1.31454
0.54888                 -1.31861                  2.60974
0.17672                 -0.84182                  1.87340
0.44572                 -0.52573                  1.25274
0.70447                 -0.87969                 -0.30683
0.86068                 -0.69084                 -0.34221
0.06431                 -0.64720                  0.30048
1.06686                 -0.19953                 -1.08193
1.44571                 -0.56932                 -2.32807
0.71873                  0.38284                  0.21027
0.33747                  0.29330                 -0.11346
0.70486                 -0.25054                 -1.53175
0.96630                 -0.22975                 -0.62735
0.99865                 -0.26235                 -0.45656
1.44520                 -1.39492                 -1.82210
1.63218                 -0.72636                 -0.57322
0.84863                 -0.32029                  0.50276
1.30378                  0.34127                 -0.12056
1.27211                 -0.48234                 -0.80483
1.46297                 -0.79973                  0.03587
1.61713                 -0.29561                 -0.50834
1.51258                  0.00761                  0.07527
1.85370                 -0.56956                  0.16318
1.92820                 -1.54581                 -0.34099
1.58773                 -1.46123                 -1.12953
1.40723                 -1.06035                 -0.93293
0.78273                 -0.54577                 -0.57464
1.27515                 -0.66745                 -1.76911
0.78956                 -1.18124                  1.64379
1.55018                 -1.07665                 -1.49043
1.18352                 -0.95982                 -0.82552
0.83123                 -0.86556                 -0.19899
0.70479                 -0.17012                  0.96943
0.73305                 -0.47162                 -0.51101
0.33476                 -0.25416                 -0.44599
0.47798                 -0.01541                 -0.92576
0.64013                 -0.28598                 -0.30805
0.81650                 -0.34568                 -1.29480
0.93401                 -0.21224                 -1.70989
0.55729                  0.27940                 -2.05664
1.00352                 -0.59045                 -1.21862
1.08135                 -0.34225                 -0.58814
1.37107                 -0.53466                 -1.11253
1.03205                 -1.12253                 -1.94120
0.97192                 -0.72057                 -1.15117
1.15801                 -1.57181                 -2.32987
1.44267                 -1.43904                 -0.00198
1.42447                 -2.05011                 -1.80772
1.14265                 -2.22042                  0.42822
0.70490                 -2.42459                  1.28833
1.35367                 -3.01533                 -1.25292
1.23954                 -2.73802                 -0.24314
1.72755                 -3.84273                 -1.96225
1.39890                 -3.07406                 -1.46546
1.00677                 -1.24000                 -0.28151
0.76739                 -1.25322                 -0.27565
1.12315                 -0.91284                 -0.00223
1.17117                  0.35126                 -1.91936
1.33517                 -0.14713                  0.46826
0.60742                  0.05792                 -0.30963
1.47711                 -1.34805                 -1.98237
1.30822                 -2.71601                 -1.23410
1.37851                 -1.23616                 -2.71671
1.43187                 -1.86501                 -2.37138
1.18343                 -1.87503                 -1.26447
1.38084                 -1.14228                 -1.68939
1.17930                 -1.51820                 -2.54405
1.60900                 -1.38602                 -2.02503
1.45096                 -1.57584                 -1.95857
1.19373                 -1.10526                 -1.59916
1.07524                 -2.32680                 -0.91877
1.48943                 -0.83603                  0.45933
1.24876                 -1.53662                 -0.06745
1.28110                 -1.12515                  0.40239
1.20607                 -0.33987                 -0.03194
1.05621                 -1.83596                 -0.54443
0.88393                 -1.56464                  0.32326
0.82859                 -1.13537                 -0.03813
0.32345                 -1.19706                  0.74460
0.56054                 -1.28412                 -0.39457
0.68468                 -1.42375                  0.49276
0.58879                 -1.53790                 -1.76525
0.69373                 -2.09781                 -2.91925
1.61415                 -0.34810                 -1.10072
0.98528                 -0.52468                  0.77803
1.62603                 -1.87208                 -0.89524
1.72197                 -1.44074                 -2.02317
1.77359                 -1.13847                 -0.95277
1.58481                 -0.98813                  0.37401
1.48073                 -0.78504                 -1.41791
1.14019                 -1.16042                 -1.42577
0.74778                 -0.84888                 -1.06757
0.56177                 -0.88327                 -0.09934
0.64413                 -1.56369                 -0.56634
1.15585                 -1.11717                 -0.49639
1.26069                 -1.07600                 -0.89730
0.83335                 -0.22058                 -0.93315
1.36511                 -0.46630                 -0.37641
0.64838                  0.24525                 -0.14785
1.90510                 -1.60093                 -1.89028
-0.07341                 -0.81038                  0.90251
0.55720                 -0.46350                  0.01912
0.94062                 -1.37665                  0.50216
0.70626                 -1.30250                  0.91913
1.52171                 -0.98964                 -0.42904
1.33981                 -0.89401                 -0.64915
1.13288                 -1.70474                 -1.36709
1.36645                 -2.03644                 -1.00637
1.60355                 -1.78892                 -1.64276
1.50305                 -1.39868                  0.51693
1.67561                 -1.73523                 -1.78439
1.11211                 -1.82462                 -1.94794
1.55514                 -1.00288                 -1.51393
1.67278                 -0.98391                 -2.42736
1.56669                 -0.81924                 -3.03926
1.34632                 -0.98903                 -1.49210
1.06215                 -1.29224                 -0.95131
0.96609                 -1.42151                 -0.14195
0.99150                 -2.05484                 -0.10075
0.85730                 -2.28253                 -0.07715
1.58900                 -1.25394                 -1.52434
1.44328                 -1.55037                 -1.48412
1.15949                 -1.86496                 -0.28326
2.22702                 -0.58947                 -0.63798
2.12633                 -1.78225                 -2.62596
1.95290                 -2.17554                 -3.29494
1.94269                 -2.10118                 -3.76592
1.62349                 -3.30155                 -3.81159
1.92717                 -1.68232                 -2.27318
2.06304                 -2.54561                 -3.64498
1.24064                 -1.54377                 -5.12955
1.61347                 -0.96558                 -6.01738
1.84097                  0.25966                 -4.09626
1.57383                 -1.67537                 -1.17939
0.88581                 -2.27590                 -1.23287
1.63835                 -2.74874                 -1.85536
1.18019                 -0.80518                 -0.68580
1.50475                 -1.07544                 -0.31461
1.84077                 -0.68991                  0.36357
2.03170                 -0.54820                  1.23267
1.51144                 -1.60155                  0.84391
0.57772                 -2.46511                  0.50589
0.29081                 -3.31138                 -0.97152
1.11287                 -1.69982                  2.14132
0.87797                 -1.76345                  0.23592
1.17110                 -1.65745                  0.32227
1.72237                 -1.03268                  0.76281
1.40709                 -0.16240                  0.27199
2.13237                  0.25724                 -0.01250
1.75538                 -0.72398                 -0.60060
1.47540                 -1.32750                 -1.51331
1.71436                 -0.33493                 -0.49750
1.59709                 -0.10730                  0.52701
1.62268                 -0.22430                  0.79663
1.50861                 -1.26698                  0.70509
1.00499                 -1.53172                  1.88553
1.68402                 -0.81910                  0.63248
2.13639                 -1.47001                  2.57501
1.62634                 -1.33017                  2.66593
1.19617                 -1.60498                  2.35817
1.38550                 -1.16940                  1.88753
0.96712                 -1.51449                  0.21868
0.95629                 -3.14909                  1.58939
2.22186                 -1.94602                 -2.49791
1.60489                 -2.53273                 -2.20106
1.39253                 -1.24757                 -2.85518
1.72435                  0.99940                 -2.71089
0.91959                 -0.42624                 -0.72801
1.60209                 -0.22241                 -0.75380
1.43990                 -0.96797                  0.10081
1.44836                 -0.44626                 -0.48547
1.02154                 -1.14773                 -0.77556
1.26782                 -1.79781                  0.52023
1.03185                 -2.12488                  0.16474
2.00685                 -2.18981                 -0.50894
2.00223                 -1.77896                  2.25853
2.36212                 -1.17982                  2.25648
0.98120                 -1.69562                  0.66278
0.84948                 -1.46169                  0.54863
1.60166                 -0.07406                 -1.29514
1.58435                 -0.05873                 -0.80131
1.64745                 -0.11790                 -1.41394
1.49358                 -0.68702                 -1.13718
1.28351                 -0.52896                 -1.40979
1.09947                 -1.37604                 -1.13537
1.07443                 -1.70045                 -0.60952
0.99675                 -1.13157                  0.00072
1.99415                 -1.10924                 -2.07540
2.25713                 -0.79431                 -1.88647
1.61701                  0.24442                 -4.39562
0.70910                 -1.22951                 -2.03604
2.10554                 -0.13533                 -2.08871
1.82670                  0.56654                 -3.48406
2.48006                  1.25614                 -5.10407
2.92000                  1.69947                 -2.71543
3.42139                  1.94138                 -1.65074
1.72618                  0.49265                 -1.33894
1.48811                  0.23853                 -0.22703
1.09592                 -1.37463                 -1.99105
1.38033                 -0.62446                 -3.66203
1.25551                  0.45189                 -1.20399
1.02100                  0.03815                 -2.03811
1.13940                  0.18145                 -1.90907
0.94106                 -0.22902                 -2.09693
1.00035                 -0.85502                 -1.22038
1.96479                  1.31139                 -1.73417
1.68121                  0.41195                 -0.82059
2.31876                  1.27515                 -3.56688
2.50337                  1.30692                 -3.13331
1.66068                 -0.62944                  0.35091
2.58209                  1.59914                 -2.13440
1.74062                  0.15697                 -2.67695
1.43000                  0.14714                  0.84763
1.53572                  0.15731                 -1.81615
1.38419                 -0.34135                 -1.25163
2.11640                  0.57253                 -3.17894
2.12065                  0.06318                 -0.87375
1.83895                 -0.39258                 -1.86129
1.68682                  1.22990                 -1.31891
1.34153                 -0.93135                  1.08509
1.99586                  0.40207                 -2.69279
2.12661                  0.22308                 -3.62518
1.80613                  1.18057                 -2.16285
2.04329                  1.24027                 -2.80867
1.71376                  0.22653                 -3.07465
2.02165                  0.62631                  0.45536
1.91267                  0.56323                  0.88529
1.16632                  0.47131                  0.44573
1.46654                  1.41095                  0.74908
1.80752                  2.66672                 -0.33391
1.96193                  0.71469                 -1.81099
1.19832                 -0.45062                 -2.41262
1.51838                  1.43825                 -1.93874
1.70618                  1.79884                 -2.72113
1.71836                  0.38572                 -1.05294
2.41222                  0.43646                 -0.76369
1.75174                 -0.18346                 -3.23069
1.74878                  1.19073                 -4.28900
1.70173                  1.33609                 -5.28860
1.44798                  1.95442                 -4.48781
1.43067                  0.99318                 -4.44896
0.67175                  1.18384                 -3.56369
0.81342                  1.11084                 -5.65704
1.89464                  1.35374                 -6.67242
2.76763                  1.94671                 -5.65648
1.58300                  1.17724                 -5.08074
1.58229                  0.93914                 -4.94675
1.74220                  0.60946                 -6.28030
1.44917                  0.29928                 -4.22840
1.66576                  1.03026                 -5.47134
1.88838                  1.35650                 -6.02798
0.97561                  0.71178                 -5.78308
0.59023                  0.23907                 -5.77029
1.33249                  0.82881                 -4.31954
1.41725                  0.77744                 -5.17153
2.08055                  0.68487                 -3.61549
1.84827                  0.62656                 -4.61223
1.25919                  0.55577                 -1.18225
1.17707                  1.14541                 -2.18263
