>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
-0.28228                 -0.09578                  1.23189
-0.10849                 -0.58787                  1.02335
-0.73168                 -0.64398                 -0.25179
-0.64977                  0.74239                  0.79821
-0.66148                 -0.40898                  0.02850
0.41400                 -0.51331                  0.43450
0.60931                 -0.16318                  1.17731
0.95176                 -0.52230                  0.63342
-0.27526                 -0.94658                  1.24264
0.14602                 -0.67651                 -0.42378
-0.17003                 -0.77636                  0.24596
-0.19236                 -1.02583                  1.29376
-0.40121                 -0.75108                  1.04712
0.80976                 -0.62669                 -0.27670
-0.15092                  0.47613                  1.67384
0.00975                 -0.53257                  2.67116
-0.10302                  0.35644                  0.34184
-0.04275                  0.49739                  0.96109
-0.57666                 -0.20217                  0.18239
0.36319                  0.07444                  1.58545
0.07371                 -1.40521                  3.67280
-0.32815                 -1.51335                  0.86501
0.26358                 -0.01433                 -0.82133
-0.41196                 -0.66134                 -0.74710
0.02366                 -0.25314                  1.63677
0.55617                 -0.18994                  0.83518
0.19287                 -0.36747                  1.75529
0.44380                 -0.35789                  2.93725
0.47549                 -0.51752                  2.43828
0.33752                 -0.30416                  1.73586
0.10016                 -0.55550                  1.29208
0.04468                 -0.55093                  2.08613
-0.20400                 -0.34268                  2.36564
-0.40802                  0.38781                  0.11323
-0.57006                 -0.04356                  0.67709
0.12390                 -0.44242                  1.11150
-0.19126                 -0.62077                 -0.35646
0.32100                 -0.82472                  0.51664
0.12263                 -1.23042                  2.10521
0.15493                 -0.26084                  0.37535
-0.46747                 -1.24478                  0.47625
-0.85553                 -0.12655                 -1.07482
-0.23360                  0.00667                  1.84568
-0.05421                 -0.09149                  0.91068
-0.09870                  0.20619                  1.89398
0.16544                  1.04491                  3.45802
-0.06436                 -0.51349                  1.81946
0.65017                 -0.79600                  2.66977
0.00707                 -0.13704                  4.95686
-0.33151                 -0.46042                  1.73374
-0.54498                 -0.12597                  0.10046
-0.32224                 -0.24523                  2.01425
-0.14055                 -0.06322                  1.38777
0.37645                 -0.05825                  1.07484
-0.15427                 -0.40707                  0.90139
-0.08058                 -0.55685                  1.37313
-0.52118                 -0.34805                  1.17242
0.14008                 -0.09609                  0.95645
-0.28524                  0.28944                  1.56179
-0.50358                 -0.30394                  1.38643
-0.33781                  0.08314                  0.98978
0.21113                 -0.39527                  1.52866
-0.27898                 -0.06920                  1.09213
0.22172                 -0.35163                  0.05552
0.01327                 -0.10963                  0.03017
1.01800                  0.90237                  2.05142
0.47328                  0.39343                  2.30614
0.19332                 -0.36935                  1.15495
-0.09416                 -0.36649                  0.78921
0.33050                  0.54512                 -0.09811
0.10374                  0.30231                  2.66772
0.23662                  0.04497                  1.07218
0.20511                  0.03339                  1.10553
-0.18166                  0.40726                 -0.17770
-0.02629                  0.10291                  0.85231
0.17590                 -0.19965                 -0.27221
-0.59234                 -0.16309                 -1.30166
-0.17547                  0.18388                  0.25508
0.55193                  0.25113                  1.41580
0.23224                 -0.20147                 -0.47014
-0.03135                  0.44215                  0.42339
0.02373                 -0.13738                  0.25366
0.47515                 -0.44470                  0.44540
0.61011                  0.24607                  1.35646
0.57887                  0.71553                  0.78796
1.18831                  0.42644                  0.31334
0.15335                  0.33618                 -0.80549
-0.07478                 -0.22315                 -0.51592
0.31631                 -0.47832                  0.10388
-0.58053                  0.56623                 -0.07034
0.79211                  0.23560                  0.52100
0.41617                  0.18853                 -0.93856
0.16905                 -0.06534                 -0.44542
-0.29903                  0.55264                 -1.89402
0.07846                 -0.43044                 -0.29130
-0.19565                  0.03362                  0.30388
-0.04633                  0.05058                  0.22896
0.60046                  0.41308                  0.59278
-0.03222                  1.07395                  0.14539
-0.29673                 -1.19727                  0.83251
0.12604                  0.46012                 -1.19325
0.26849                  0.45492                  0.09290
0.48537                  0.64545                  0.80760
0.62975                  0.20575                  1.10035
0.11328                 -0.00731                 -0.24648
0.46260                 -0.65814                 -0.45907
0.45127                 -1.43133                 -1.90464
0.50453                 -0.45376                 -0.29238
0.24318                 -0.71102                 -0.00618
-0.09020                  0.42892                  0.06220
0.02556                  0.45738                 -0.05829
-0.27877                  0.31853                 -0.57820
0.57550                  0.24609                  0.10635
-0.39579                 -0.08787                  0.38275
-0.28182                 -0.19107                 -0.22774
0.07303                  0.40182                 -0.42554
0.84367                 -1.59194                  0.24214
0.20016                  0.99802                  0.89456
0.44162                  0.90998                  0.15443
0.38369                  0.78138                  0.83159
-0.20074                 -0.60387                 -0.20922
-0.46765                  0.95274                 -0.76321
0.27909                 -0.42953                 -0.35314
0.33967                  0.43550                 -0.19213
-0.08994                 -0.11950                 -0.43014
0.14122                 -0.25423                  0.37617
0.89248                 -0.28423                 -0.55291
0.47035                 -0.00039                 -0.33835
0.14198                 -0.20387                  0.24838
-0.20448                  1.43771                 -0.29262
0.17885                  0.21554                  0.02972
0.69231                 -0.15415                  0.62984
0.32259                  0.48540                  0.60764
0.87585                 -0.38407                 -0.94262
0.26185                 -0.34165                  1.07195
0.49464                 -0.83745                  1.15919
-0.07774                  0.49071                  0.03661
0.38306                 -0.29093                  0.98708
0.41536                  1.23518                 -0.07561
0.20294                  0.29176                  0.47008
-0.08989                  0.43854                  1.17619
0.57868                  0.38110                  0.18322
0.13802                  0.86881                  0.20984
0.22250                  0.55752                  1.12452
0.22168                  0.09395                 -0.08471
0.49972                 -0.00612                  0.09322
0.19728                  0.62935                 -0.60853
-0.27672                  1.00251                  0.14631
-0.89090                  0.97368                  0.98410
-0.09349                  0.04516                  0.94862
-0.36761                  0.82484                  0.43408
-0.38604                  0.62478                  0.70947
0.05030                 -0.03771                  2.17455
-0.05438                  0.43525                  1.39941
0.45950                  0.47444                 -0.39938
1.02853                 -0.20370                  0.06870
0.05179                 -0.13794                  0.96671
0.20084                  1.03502                  0.35897
0.47866                 -0.23787                  0.62289
-0.39824                  0.61513                  2.06933
0.47868                 -0.07143                  0.15320
-0.02886                  0.33673                  1.71716
0.09639                  0.37836                  2.40580
-0.24384                 -0.00091                  2.17162
0.52925                 -0.39600                  0.45399
-0.60955                 -0.00887                 -0.31401
-0.15523                  0.56248                  1.40343
0.21573                 -0.63846                  1.51983
-0.08556                  1.20039                  1.99442
0.48641                 -0.66506                  1.50235
-0.13346                  1.63789                  3.09892
0.66954                  0.25200                  0.85894
0.32787                 -0.28458                  2.21534
-0.39222                  1.38985                  1.52978
0.04488                 -1.00532                  0.03866
-0.46904                  0.24302                  2.34483
0.02479                 -0.06820                  2.66812
0.69488                 -0.62331                  1.10684
0.30798                  0.21153                  2.37760
-0.31788                  1.32045                  1.51030
-0.43603                  0.39652                  3.62274
-0.13707                  0.21624                  2.53456
0.50141                  0.94461                  2.03215
0.12227                  1.05781                  3.25414
-0.47258                  1.86275                  2.37356
-0.21768                  1.57193                  2.85280
-0.11437                  0.81610                  3.04303
0.31059                  0.65398                  0.55743
-0.42135                  0.24482                  1.66535
0.26720                 -0.35133                  1.44199
0.74526                  0.74076                  2.14395
0.00110                  0.00089                  1.01197
-0.46575                  0.31002                  1.98440
0.32159                 -0.04927                  2.13397
-0.08385                  0.49705                  1.88776
-0.24962                  0.64228                  0.48008
-0.15070                  0.66075                  0.96985
-0.77606                  0.51909                  2.74400
-0.13311                  1.75993                  4.16345
0.78872                 -0.02873                  3.67074
-0.07521                  0.59444                  3.00451
0.49983                 -0.38848                 -0.88122
-0.74260                  0.83929                  3.25355
-0.13212                  1.49804                  4.59926
-0.09358                 -1.07802                  2.23344
-0.03085                 -0.32678                  1.49086
0.83533                 -0.34842                  1.41469
0.60080                  1.32569                  0.89543
1.01914                 -0.90906                 -0.13266
-0.52494                  1.06327                  1.09368
-0.24785                  0.97208                  1.46387
0.10916                 -0.17982                  2.68718
0.19662                 -0.74665                  2.45822
0.24389                 -0.28895                  1.08839
-0.06106                  0.97377                  2.09651
-0.00742                  2.20714                  2.73699
-0.13944                  0.53487                  3.90506
-0.21012                  1.22184                  0.75461
0.25685                  0.52217                  2.84920
-0.54487                  1.32542                  2.65172
0.30004                  1.15549                  1.10208
-0.32170                  0.43555                  1.91913
-0.13960                  1.21933                  4.08389
-0.13109                  1.51658                  3.37512
0.34249                  1.09753                  0.84873
0.30900                  1.39576                  2.47213
0.33643                  0.41656                  1.03048
0.11361                  0.72575                 -0.31499
0.03763                 -1.09282                  1.11470
-0.07792                 -0.35576                  2.65613
-0.31342                 -0.90688                  2.82648
0.17335                  0.84403                 -0.24945
0.06617                  0.15626                  2.21495
-0.06082                  1.30329                  3.27674
-0.64282                  2.73115                  2.66834
-0.05101                  0.07242                  0.46728
0.20522                  0.75587                  1.19559
0.54619                  0.65572                  1.64555
-0.07041                  0.77598                  1.98055
-0.25940                  1.21068                  0.53806
0.57291                  0.54874                  2.87071
-0.07040                  0.11156                  1.19909
-0.11278                  0.93790                  1.52675
0.02501                  1.45877                  2.10329
0.51147                  0.24471                  2.39051
1.42767                  0.06753                  1.26523
-0.06145                  0.00625                  2.20969
-0.01690                 -0.48395                 -0.86110
-0.03088                 -0.32342                  1.44511
0.43835                  0.62329                  3.76420
0.48802                  0.61030                  2.01773
-0.24541                  1.18618                  3.63685
-0.07351                  1.15842                  0.72914
-0.19722                  1.58289                  3.05185
0.18784                  2.28005                  2.51651
0.39933                  0.88193                  2.20117
0.37618                 -0.27545                 -0.05092
0.05071                 -0.18729                  2.60719
0.27217                 -1.17080                  1.51242
-0.25429                 -0.29661                  0.73965
-0.12564                  0.13825                 -0.50351
0.72676                  0.36687                  2.10845
0.84034                  2.03307                  3.74651
-0.60970                  1.44980                  2.84432
-0.67794                  1.34326                  4.87073
-0.23826                  1.91000                  1.96354
0.63322                  1.83881                  1.66813
0.61670                 -0.53481                 -0.10247
-0.10710                  0.27915                  0.69762
0.26117                  0.76784                  0.20153
0.13620                  1.57663                  1.90592
0.85226                  0.03295                  2.11081
-0.05124                  0.88823                  3.42078
-0.03061                  1.14503                  2.21370
0.26133                 -0.22582                  2.64150
0.28387                 -0.36940                  2.52342
-0.12376                  0.31314                  2.30177
0.11421                  1.95615                  3.42065
-0.47777                  1.21972                  1.71471
0.52062                  1.35214                  5.41659
0.65962                  2.28811                  4.14102
-0.06725                  1.53690                  2.05703
0.37936                  1.75483                  2.65429
0.17185                  1.08748                  1.98356
0.18219                  0.50987                  2.44880
0.91314                  1.46544                  3.29849
0.48566                  0.32185                 -0.76677
0.03205                  0.86375                  4.29679
0.41376                  1.64611                  2.92908
-0.10977                  2.22560                  1.66016
1.08545                  0.86500                  2.83931
0.26853                  0.06275                  3.81749
0.04858                 -1.01387                 -0.80216
0.59944                  0.66103                 -0.27532
-0.29767                  0.13473                 -0.17335
0.70546                 -1.03875                  0.65832
0.80269                  0.10818                 -0.24621
-0.60072                  0.25378                 -0.50889
0.71991                 -0.25249                  0.57179
0.69663                 -1.67504                  1.39508
0.12899                 -0.73809                 -1.04348
-0.29823                 -0.48118                 -0.12312
0.55235                  0.11451                  0.57882
0.66363                  0.22760                  0.70092
0.92206                  0.77122                  2.13821
0.67142                  0.60524                  0.62032
1.07776                 -0.98357                  2.95969
1.01920                  0.35679                  2.62492
0.68181                  0.04792                  1.18289
1.58547                 -0.49553                  0.39730
1.52297                 -0.02491                 -0.28482
0.44297                  0.93191                  0.21594
0.89989                 -0.21918                  1.30509
0.71496                 -0.53940                  1.85995
1.04181                  0.09495                  2.69132
0.75726                  0.08049                  0.37177
0.96272                  0.16886                  0.78900
0.37847                 -0.23114                  2.08503
0.29232                  0.79275                 -0.66487
0.88732                  0.35231                  0.13515
1.00666                 -0.05192                  1.24560
1.10665                 -0.76223                  0.93593
1.09218                 -0.51648                  0.19867
1.17055                 -0.30490                 -0.67709
1.56561                  0.63111                  0.50931
0.74794                 -0.41328                 -0.01386
1.19573                 -0.00128                  1.29899
0.73400                 -0.15704                 -0.00455
0.67677                  0.29344                 -0.69330
0.85439                 -0.36570                 -0.27140
1.45873                  0.05772                  1.35298
0.87353                  0.20567                 -0.06775
0.72058                 -0.67224                 -1.15269
0.82514                 -0.40754                  0.74102
1.05377                 -0.73323                  1.08989
0.35187                 -0.68457                 -0.08355
0.64764                 -0.40918                  0.86405
0.37666                 -0.29521                  0.05704
1.11926                  0.69603                  1.19371
1.43397                 -0.66778                 -0.91231
0.43808                  0.04411                  1.70972
0.99051                  0.69305                  1.64822
0.63261                 -1.02401                  0.77002
0.29804                 -0.33391                  0.42572
0.55857                 -0.08365                  0.03782
0.74024                 -0.38530                  1.84504
0.93421                 -0.35233                  2.42792
0.45818                  0.41855                  1.16658
0.40498                 -1.20965                  0.51123
1.32130                  0.20266                  0.45830
1.07424                 -0.81361                  1.07404
1.24970                 -0.63180                 -0.65943
0.99889                 -0.38752                 -0.97205
1.26593                 -0.54498                  1.80759
1.06335                 -0.89194                  0.95067
0.68292                 -0.63159                  1.75205
0.82378                 -0.62498                  0.73258
0.94283                 -0.36758                  1.94578
0.70568                  0.40835                  0.43993
0.70076                  0.35377                  1.02174
0.64899                  0.28164                 -0.03531
0.77017                 -0.45709                  1.40787
0.02081                 -0.20967                 -0.81852
-0.26139                 -0.26946                 -0.51014
1.00248                 -0.62044                  0.70057
0.98014                  0.20867                  1.24268
0.87080                  0.20739                  0.42063
1.21348                 -0.09620                  1.18031
-0.22488                  0.13502                 -0.58034
0.91478                 -0.48969                 -0.58092
1.00260                 -0.28225                  0.08398
1.25493                 -0.47656                 -0.09834
1.16628                 -1.07165                  0.62050
0.19306                 -0.21909                  0.22364
0.61349                 -0.45837                  0.79673
0.32715                 -0.01375                 -0.15428
0.28919                 -0.15790                  0.71329
1.10818                 -0.71003                  0.18842
0.97535                 -1.05642                 -0.00196
0.69520                 -0.34793                  1.16555
0.91760                 -0.50829                 -0.03953
0.65636                 -0.44330                  2.01552
0.87592                  0.11031                 -0.05459
0.97668                 -0.50125                  0.60151
0.61351                 -1.09305                  1.11346
1.14326                 -1.19586                 -1.88807
1.24391                 -1.16874                 -0.91212
0.86847                  0.27236                  2.08622
1.35339                 -1.03964                  0.97338
1.11001                 -0.46362                  0.81570
0.55093                 -1.05589                  1.69407
0.88262                 -0.85228                  1.70894
1.25225                 -0.16211                 -0.31871
0.53380                 -0.60917                 -0.68946
0.57680                 -0.97255                  0.20191
0.91664                 -1.21327                  0.23002
1.52033                 -0.85071                  0.53335
1.02517                 -1.44412                  1.70796
0.75737                 -0.12059                  2.33742
0.60348                 -0.45563                  0.18148
1.34457                  0.38526                  0.50756
1.01340                 -0.79920                  1.63239
0.54006                 -0.45698                 -0.64067
0.48644                 -1.08046                  1.10396
1.00279                 -0.65620                  0.58236
1.55774                 -0.10788                  0.78926
0.42581                 -0.12478                  0.00684
0.84649                 -0.32341                  1.00266
1.35286                 -1.05238                  2.13518
1.21757                 -0.67015                 -1.08700
0.40991                 -0.86535                 -0.41647
0.52717                 -0.45727                 -0.13656
0.66764                 -0.22241                 -1.58388
1.34594                 -2.04960                  0.75694
1.00448                 -0.22162                 -1.21430
0.66074                 -0.53036                  1.11907
0.10343                  0.71872                  1.36117
0.61843                 -0.33145                  2.38942
0.59024                 -0.68048                  0.77437
1.02657                 -0.49756                 -0.84709
1.08138                 -1.22398                  1.62294
1.12629                  0.01981                  0.67604
1.16034                 -0.10336                  0.26297
0.30536                 -0.97125                 -0.19554
-0.13426                 -1.34995                  0.60968
0.64221                 -0.62820                  1.28266
0.66394                 -0.02261                 -0.21413
1.29984                 -0.60344                 -0.47821
0.71949                 -0.39865                 -1.89523
1.10761                 -0.37524                 -0.03672
0.77083                 -0.13820                 -0.56809
1.17515                 -1.09188                  0.51895
0.02309                 -0.73617                  1.23931
0.62927                 -0.35770                  1.20279
0.58457                 -0.97504                 -0.15569
1.09445                 -0.80604                  0.64620
0.21019                 -1.01620                  1.06672
1.37455                 -2.40020                  2.21263
1.09954                 -0.85494                  1.11712
1.12319                 -0.60294                  0.57238
1.33123                 -1.34495                 -0.65524
1.06576                 -0.09158                 -0.64337
0.84919                  0.08466                  0.92331
1.96751                 -0.75551                 -1.34327
1.42691                 -0.43580                 -0.47462
1.37198                 -0.20105                  0.92315
0.58627                 -0.04659                 -0.10289
1.80937                 -1.26981                 -0.65426
1.15682                 -0.00241                 -0.73755
1.63222                 -0.92587                  0.52200
1.08083                 -0.95656                 -0.57147
0.64833                 -0.75918                  0.53583
1.26457                 -1.43694                 -0.10799
0.58158                 -0.51389                  0.55031
1.48128                 -0.87223                 -0.84539
1.50481                 -1.32052                 -0.91124
1.66357                 -1.32400                 -1.39043
0.40007                 -0.78992                 -0.53871
1.03051                 -0.63197                 -1.64033
1.67768                 -2.82302                 -1.39462
0.92019                 -0.93100                 -0.95251
1.39225                 -0.71539                 -0.72440
0.82632                  0.23176                 -1.94899
1.32310                 -0.33733                 -1.96103
0.70910                 -1.17718                  1.29525
1.81039                 -1.98061                 -1.80672
1.47877                 -1.25992                 -1.48583
0.87243                 -0.80677                 -1.39376
1.18545                 -1.17522                 -0.76851
0.19671                 -0.51363                  0.48651
1.05014                 -0.58149                 -2.14985
1.03445                 -1.47813                 -1.70954
1.74976                 -0.99622                 -2.14787
1.25551                 -0.64565                 -1.97789
1.70580                 -1.16318                 -2.15704
1.39272                 -0.41078                 -0.44656
0.70968                 -0.94249                 -0.68317
1.29251                 -0.68496                 -0.94565
1.80853                 -1.14261                 -1.68313
1.32807                 -1.51505                 -1.10559
1.16220                 -1.00583                 -1.76710
1.22900                 -2.43931                 -2.89654
2.00790                 -1.64021                 -1.41231
0.82800                 -1.10016                 -2.39450
1.45109                 -1.60733                 -1.23893
1.69817                 -1.93079                 -1.62303
1.38424                 -1.06244                 -1.96479
1.04574                 -1.06444                  0.42405
1.77714                 -0.24115                 -0.82937
1.20844                 -1.40316                 -0.72641
0.53959                 -0.12156                 -1.54978
0.99289                 -1.15162                 -0.53086
0.79450                 -0.90888                 -0.33175
1.13024                  0.17005                 -1.86595
1.49346                 -1.31426                  0.05904
0.83602                 -0.62447                 -0.87362
1.75513                 -1.43145                 -1.67282
0.99819                 -2.48267                 -1.31639
0.98895                 -0.95484                 -3.04639
1.46695                 -1.89435                 -1.26421
1.18077                 -1.80396                 -0.67781
2.00517                 -1.38431                 -2.04447
1.18252                 -1.34584                 -3.41858
1.72007                 -1.18470                 -1.15373
0.74388                 -0.73089                 -1.41929
1.09427                 -0.28530                 -1.90975
0.31080                 -1.32478                 -0.20833
1.24559                 -0.13213                 -0.00229
1.75451                 -1.82802                 -0.72011
1.68803                 -0.46452                  0.09440
1.40421                 -1.11461                 -1.99595
0.89431                 -2.47396                 -0.50883
0.39628                 -2.19143                 -0.53666
1.49482                 -0.93891                 -1.01905
1.32664                 -0.50390                 -0.77768
0.96426                 -0.80815                 -1.78286
1.02719                 -1.80638                 -1.41720
0.92483                 -0.63846                 -0.72078
1.50811                 -2.24047                 -3.44406
1.83208                 -0.51995                 -1.12800
1.62230                 -0.55928                 -1.66453
1.41498                 -1.25197                 -0.56275
1.14140                 -1.36342                 -2.38080
1.07525                 -0.64945                 -0.77934
1.55117                 -0.89826                 -0.31773
1.91370                 -0.74330                 -1.37133
1.12757                 -1.20803                 -1.95352
0.98449                 -0.96495                 -0.55572
0.77939                 -1.41431                 -0.91851
1.11176                 -1.90826                 -1.95237
1.61688                 -1.33257                 -0.98463
1.34619                 -0.79662                 -0.57640
1.42863                 -0.63079                 -1.58428
1.08744                 -0.98359                 -0.11058
1.47977                 -1.36155                 -2.56903
1.88095                 -2.25166                 -1.85380
0.80128                 -0.42728                 -1.32085
0.71115                 -0.46957                 -0.99158
0.86682                 -1.65655                  1.06704
0.93424                 -1.52441                 -0.30739
0.78087                  0.22665                 -0.51824
1.58653                 -0.78052                 -0.92790
0.45778                 -0.83330                 -1.82478
1.33811                 -1.07709                 -0.38795
0.82677                 -0.96620                 -2.02079
1.47197                 -1.55829                 -0.61447
1.68339                 -1.11666                 -1.43816
2.17685                  0.94773                 -1.72038
1.19940                 -0.42932                 -1.67030
0.46106                 -1.10914                 -1.25127
1.71930                 -1.55477                 -1.82505
0.96038                 -0.49556                 -0.54536
2.06916                 -0.63600                 -1.40848
1.33872                 -2.00717                 -0.16822
1.57926                 -1.13757                 -2.56216
1.21376                 -0.73945                 -1.29671
1.84851                 -0.95772                 -1.10578
1.42677                 -1.40185                 -1.07722
1.58961                 -1.35929                 -2.23546
1.07738                 -1.79432                 -1.92896
0.72189                  0.01943                  0.23306
1.91514                 -1.25898                 -2.77426
1.53563                 -1.63761                 -2.01454
1.12910                 -2.40289                 -3.18348
1.50789                 -1.04628                 -1.31272
1.27490                 -1.76070                 -2.27475
0.95931                 -0.97019                 -4.08544
1.66981                 -1.46084                 -3.64301
2.02742                 -0.19986                 -2.98098
1.63641                 -0.69470                 -1.29131
1.03377                 -2.66313                 -1.55368
1.55676                 -1.61425                 -1.38634
1.68116                 -0.25796                 -0.41508
2.10054                  0.80107                 -2.30578
1.74624                  0.07057                 -0.98483
1.43551                 -1.02836                  0.25184
1.21062                 -1.78957                  0.71259
0.83309                 -2.20045                  0.84554
0.75270                 -1.34148                 -1.47262
0.83000                 -2.26440                  1.58772
0.97364                 -1.03708                 -0.45682
1.37868                 -1.49676                  0.44206
0.31535                 -1.56561                  0.66674
0.99711                 -1.12240                 -0.29045
0.53224                 -2.03224                  0.66150
1.84107                 -0.85577                 -0.52123
1.45004                 -0.39830                 -0.94189
1.15740                 -1.05163                  1.00356
0.58849                 -1.38443                  2.83073
1.44575                 -0.63231                  0.16179
1.64154                 -1.87347                  0.33961
0.45449                 -1.61329                  0.83341
1.09069                 -1.84525                 -0.41618
0.37031                 -2.52229                  1.76367
0.46759                 -1.75608                  1.26831
0.27693                 -1.97963                  0.80834
0.58258                 -1.60973                 -0.07528
0.99536                 -1.41175                 -0.48170
1.09117                 -1.67164                  0.75457
1.95018                  0.32155                 -2.77040
0.91960                 -2.00825                 -0.34178
1.50567                 -1.82642                 -1.06127
1.02798                 -1.05047                  1.42539
1.04719                 -1.18667                  1.11854
1.14357                 -1.64581                  1.25360
1.56061                 -1.20292                  0.42847
1.31318                 -1.27734                 -0.11470
1.15493                 -0.06314                 -2.96207
1.57472                  0.53440                 -3.44247
1.20997                 -1.30955                 -3.75706
2.07238                  0.44611                 -1.57634
2.07682                  0.00214                 -0.30923
1.39860                 -0.43063                 -2.06761
1.02118                 -0.66875                 -1.13400
0.92653                 -1.07395                 -1.98304
2.17990                  0.40598                 -2.93321
1.59041                  0.95727                 -3.06405
0.68808                 -1.29100                 -1.63906
1.67846                  1.18574                 -2.53439
1.24177                 -0.82934                 -1.13092
1.67401                 -0.13580                 -1.68792
1.45295                  0.16270                 -3.62648
1.47135                  1.63220                 -2.70159
2.37188                  2.20022                 -4.94475
0.49216                 -0.36970                  0.57091
1.96666                  1.79327                 -5.89529
0.74813                  1.42884                 -2.54933
1.86844                  0.12423                 -2.06524
2.19459                  0.31302                 -3.42366
1.53655                  0.62189                 -3.70601
1.38894                  0.01784                 -3.10509
1.97959                  0.72984                 -1.81351
1.51941                 -0.44188                 -2.48562
1.52228                  0.68251                 -1.66005
1.35456                 -0.30340                 -2.82619
1.49985                  1.39334                 -3.66604
1.32596                  1.02673                 -0.44383
1.04243                  0.81191                 -3.67927
1.42238                  0.21092                 -2.84672
0.27982                 -1.17684                 -2.46295
0.92507                 -0.83298                 -1.48955
2.19011                  3.21214                 -5.82497
1.38953                  0.04087                 -0.97117
1.40471                  1.00058                 -3.78024
1.30795                  0.40136                 -2.20687
1.71023                 -0.04723                 -0.97434
1.41333                  1.41349                 -2.60648
1.57085                 -0.33191                 -2.20524
1.53496                  1.77350                 -1.61359
1.97077                  1.16201                 -1.46304
1.44890                 -0.53059                 -1.48143
1.55077                  0.24279                 -2.84912
0.80139                  0.59416                 -2.65881
0.99613                 -0.23996                 -2.61242
0.71420                  0.70546                 -0.55953
1.17311                  0.87492                 -3.06792
1.14142                 -0.04101                 -2.02275
0.99787                 -0.46508                 -2.56899
1.23271                  0.72079                 -1.59243
1.61674                  0.91584                 -2.43014
1.25577                  0.10235                 -2.38469
1.70948                  1.62937                 -2.15130
1.58269                  1.17018                 -0.87034
0.81951                  0.53439                 -3.76200
1.34559                  0.30093                 -0.83863
1.35169                 -0.04931                 -2.92636
1.93389                  0.38358                 -2.42816
0.51725                  0.38023                 -3.78284
1.49292                  1.37614                 -2.15863
1.63545                  1.18781                 -3.63856
1.10959                  0.07152                 -3.29524
0.80840                  1.63036                 -4.41884
0.61234                 -0.55628                 -3.58310
1.22929                  0.85078                 -4.31152
1.10752                  1.20798                 -4.66434
1.17509                  1.90745                 -4.25181
1.08209                  0.15575                 -4.14635
0.45010                  0.99939                 -3.80553
0.79916                 -0.67802                 -4.24986
1.21759                  1.02561                 -5.30354
1.24389                  0.77116                 -2.61333
0.83936                  1.40899                 -2.81418
0.82151                  1.17189                 -4.11998
0.75305                  0.11421                 -5.59974
0.54409                  0.81939                 -4.62531
1.14276                  1.55839                 -4.79352
1.02444                  2.11135                 -4.91892
0.21929                  0.88624                 -3.78082
1.05164                 -0.37998                 -3.71719
1.06370                  1.52237                 -4.84478
1.18818                  0.56203                 -5.04453
0.66729                  0.15881                 -3.65822
0.82089                  0.76480                 -4.53461
