>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
0.34036                  0.00939                 -1.14206
-0.07625                 -0.86664                 -3.53644
-0.32156                 -0.31594                 -1.24583
0.34323                  0.72268                 -3.19387
-1.78980                 -0.44570                 -3.35800
-0.31605                 -0.61737                 -2.13662
-0.27532                  0.10655                 -2.43226
0.66293                  0.05248                 -1.41921
-0.54942                  0.02209                 -0.52318
1.12310                 -0.58733                 -1.93495
-0.57320                 -0.81996                 -0.99122
0.64425                 -0.47442                 -2.07918
-0.34282                 -0.44302                 -2.40629
-0.13733                 -0.53936                 -2.17239
-0.01177                  0.20259                  0.10409
0.92103                 -1.87655                 -2.16001
0.91693                 -0.07605                  0.00112
0.61653                  0.08464                  0.72414
0.18626                 -0.17342                 -1.57742
0.34214                 -0.61402                  2.09768
0.63019                  0.48989                 -2.98352
-0.09497                 -0.35222                 -1.02002
-0.73696                  0.41210                 -0.80543
0.57244                 -0.05475                 -3.37405
0.20675                 -0.47749                 -1.58815
-0.31440                  0.91834                 -1.75540
0.01673                 -0.28748                 -1.74315
-0.79307                  0.30381                 -1.36167
-0.19102                  0.00986                 -1.78733
-0.34635                  0.31327                 -0.93809
-0.52154                  0.08242                  0.81909
-0.88274                 -0.31641                 -2.12598
-1.42024                  1.17975                  1.04106
-0.69870                 -0.02300                 -1.32615
-0.17058                 -0.00302                 -0.74042
-0.67391                 -0.37069                 -0.46145
0.00575                  0.09894                 -0.13392
0.24416                 -0.03873                 -2.84861
0.51441                  0.51654                 -0.32085
-0.18973                  0.41494                 -0.43331
-0.25363                  0.51786                 -1.57355
-0.30173                  0.34089                  0.39340
0.63504                  0.14892                 -3.27247
0.25669                  0.43800                 -0.03509
0.67740                  0.07535                  0.10568
0.18207                  0.29160                 -1.52119
-0.47899                  0.00771                 -0.23223
-0.73277                 -0.20089                 -0.95691
-0.02938                  0.24674                 -2.57228
0.11131                  0.43980                 -1.04804
-0.32476                  0.26988                 -0.21379
-0.77543                 -0.79934                 -1.83683
0.05850                 -0.20692                 -2.22815
-0.87621                  0.17459                 -0.36310
0.02551                  1.18987                  0.16818
-0.19098                  0.60503                  0.72306
-0.81134                  1.07543                  0.17724
0.09146                  0.43582                  0.08971
-0.23086                  1.06716                 -0.24764
0.20330                  1.31175                 -0.74310
0.26122                 -0.16150                 -2.05007
-0.51483                  0.27127                 -1.44465
0.95060                 -0.43844                 -0.20030
0.76091                  1.68970                 -1.36346
0.26865                  0.85026                 -1.42520
-0.00624                  1.59095                 -0.45027
0.35006                  0.61456                 -3.05535
0.10628                  0.87354                  0.32943
-0.82998                  1.93578                  0.60661
0.48160                  1.30697                 -1.64234
-0.09408                  1.06407                 -1.05193
0.74398                  1.50708                 -0.45127
-0.37284                  0.24718                  0.01794
-0.05747                  1.08373                  0.72068
0.15524                  0.03605                 -1.34882
-0.47159                  0.58726                 -2.85279
0.41114                  1.04072                 -0.95958
0.59390                 -0.06283                 -1.08758
-0.35966                 -0.26364                 -1.11640
0.23614                  0.58575                 -1.74813
-0.02451                  0.81917                 -2.76313
0.21314                  0.57996                 -3.64615
0.30387                  1.05094                 -2.65652
0.01122                  0.59112                 -1.72681
-0.14525                 -1.02796                  0.07219
-0.75537                 -0.51147                  1.19719
-0.49959                 -0.20503                 -0.70846
-0.68356                  0.74862                  1.05617
-1.50972                  0.72213                  0.42841
0.23234                 -0.11510                  1.99703
-0.03405                  0.29256                  0.03730
-0.45816                  0.73669                 -0.32679
-0.31536                  0.41355                 -0.36354
-0.32945                  1.35787                 -1.02668
-0.01992                  1.76189                 -1.97458
-1.00405                  0.13387                 -0.00525
0.71618                  0.96968                 -1.78927
-0.29230                  1.90743                 -2.68879
-0.48658                  0.20964                  0.62412
-0.13742                 -0.34125                 -0.35199
0.42095                 -1.18234                  2.19196
0.16671                 -0.15652                 -1.58258
0.43655                 -1.01624                  2.74000
-0.75023                  0.03454                  0.58637
-0.04714                 -0.65773                  2.80712
0.19771                  0.60006                 -1.15871
-0.87468                  0.22612                  2.05907
-0.55184                  0.14968                  0.60555
-0.83491                  0.36187                 -0.27208
-1.35949                  0.47771                  0.24660
-0.56462                  0.55856                  1.79534
0.69428                  1.05428                 -0.09843
-0.70798                  0.57636                 -0.12778
-0.88581                  1.93032                 -1.46022
-1.10220                  0.06775                 -0.95324
0.08652                  0.45162                 -0.42356
0.68179                  0.81560                 -2.07279
-0.31305                  1.11716                 -2.51428
-0.61004                  0.95947                 -1.95112
0.31210                  1.17119                 -1.90221
0.04898                  0.19660                  0.49880
1.07108                  0.35385                 -0.11397
0.28464                  0.46310                  0.84349
0.23311                  1.08083                 -0.15530
0.22009                  0.45734                 -0.37073
-0.69358                  1.40294                 -1.02379
0.22172                  1.78282                 -0.32038
-0.42283                  1.00456                 -1.30154
0.59126                  1.95056                 -2.58942
-0.00031                  0.47996                  0.71419
-0.45512                  2.17019                 -2.84633
-0.81229                  1.27209                 -1.34204
-0.67521                  0.57755                 -0.31259
0.87480                  1.36027                 -1.43875
1.08891                  1.89925                 -2.35572
-0.73949                  0.05196                  1.59695
0.08030                  0.41545                  0.58058
-1.03811                  0.02878                  0.19276
-0.10686                  0.90171                 -1.41174
-0.13899                 -0.27806                  1.71554
1.15640                  0.19612                 -0.88581
0.28314                  0.25199                 -1.13945
0.01228                  0.16236                  0.30634
0.35368                  0.61880                 -1.20080
0.19564                  0.15852                  0.73048
0.30772                  0.56378                  0.05238
0.43055                  1.19258                 -2.79529
0.44420                  0.16715                 -2.14695
2.12404                  1.04706                 -5.16797
0.34739                  1.48967                  1.14970
0.19441                  0.90987                  1.20771
-0.03225                 -0.12788                  1.62628
0.65681                 -0.10601                  0.92872
0.50121                  0.77637                 -1.79368
0.09384                  1.58273                 -0.27875
-0.43933                  0.78704                 -1.11740
-0.89253                  0.03386                  1.71559
-0.42961                  0.86391                  0.32170
-1.25936                  1.34435                 -0.96323
0.20291                  1.01253                  1.05274
0.05162                  0.50858                 -0.21662
-1.88149                  0.11750                  0.64200
-0.12726                  1.10728                  0.80364
-1.15939                  0.31732                  1.74981
-0.85678                 -0.10587                  2.64134
0.12563                  0.45515                  0.75814
-0.65228                  1.20202                  2.19277
-0.63692                  0.60646                  0.49740
0.12118                 -0.22365                 -0.77427
-1.60574                  0.31414                 -0.68812
-0.18718                  1.02405                  0.71310
-1.40541                  0.97447                  1.01564
-0.95659                 -0.41440                  1.31220
-0.46180                  1.03007                 -0.49684
-0.13149                  0.29578                 -1.82068
-0.87195                  0.60586                  2.13173
-0.79927                  1.67735                  0.26320
-0.40247                  0.48320                 -0.01903
-0.64252                 -0.08290                  2.51783
0.66740                  0.43873                  1.04672
-0.22757                  1.08808                  2.27026
-0.96346                 -0.27688                 -0.91987
-0.52454                  0.13085                 -0.25310
-0.27744                  0.63483                  1.16620
-0.23435                 -0.12428                 -1.31260
0.17421                  0.69439                 -0.06037
-0.54505                  0.14921                 -0.85744
-0.41311                  0.72730                  2.11557
-0.03354                  0.98904                  0.52986
-0.56521                  0.85284                 -1.09061
-0.92382                  1.09502                 -0.27042
0.02797                  1.09592                  0.51709
-1.15976                  0.94778                  3.07598
0.19916                  1.17607                  1.48469
-0.63982                  0.79653                 -0.21047
-0.27421                  0.63957                  0.52929
0.92329                  1.04725                 -0.54902
-0.52495                  0.86502                 -1.18562
-0.65602                  0.74728                  0.91862
0.48251                  0.36545                  2.91504
-0.10204                 -0.16159                  2.32241
0.24429                  1.09112                  2.14318
-0.99425                  0.80589                  0.54342
0.37810                  0.31152                  1.15554
-0.14896                  0.83959                  1.85546
0.42537                  0.93339                  0.08662
-0.18874                  1.39548                 -0.95808
0.49929                  0.03201                  2.32674
-0.12028                  0.76993                  1.17210
-0.94143                  0.68806                  2.59347
-0.19171                  0.63269                  3.20570
-0.29875                  1.51958                  1.70581
-1.10566                  1.33552                 -1.86506
-0.63655                  0.69853                 -0.46613
-0.33398                  0.58226                  1.19358
-0.39204                  0.11179                 -0.02965
-0.44509                 -0.11476                 -0.84288
-0.47761                  1.26764                 -0.05932
-0.16181                  0.12136                 -1.06290
-0.82826                  0.36076                  1.35683
0.25942                  0.68303                 -0.23753
0.48502                  1.77820                  1.21944
-1.80104                  0.96739                  2.66017
-0.16488                  1.22440                 -0.13995
-0.10246                  0.93439                  0.18985
-0.38932                  0.43354                  1.28033
-0.25440                  1.21397                  2.91081
-0.15505                  0.26813                 -1.70267
-0.46829                  0.66427                  1.00275
-0.08920                  0.50753                 -0.04959
-0.91580                  0.03817                  0.10348
0.02051                 -0.11191                  0.23114
0.17636                  0.93303                 -0.55864
0.17948                 -0.62887                  0.10628
-0.03350                  0.73573                  2.82410
-1.14722                  0.12022                 -0.83463
-0.60554                  0.29697                 -2.80927
-0.63139                  0.70694                  0.16991
0.29665                  0.35105                  0.45682
-0.75664                 -0.63377                  0.98492
-0.15983                 -0.02495                  2.25200
-0.11012                  1.84881                  1.18007
-1.15368                  0.35323                  2.20768
-1.35478                 -0.13183                 -0.24130
-0.89213                  1.06144                  0.49560
-0.73260                  0.29007                 -1.85263
-0.89500                  0.00310                  1.16364
-0.44184                  0.13787                 -0.31558
-0.91609                  0.18152                  1.12926
-0.92531                  0.89151                 -0.20072
-0.84773                  0.42593                 -0.35278
-0.65942                  0.27500                  1.03757
-0.64548                  0.25908                  0.41815
-0.55198                 -0.86403                 -2.17769
-1.07677                  0.54778                 -0.68200
-0.24887                 -0.57543                  1.19041
-1.30422                 -1.24605                 -3.27635
-1.21659                 -0.23612                  1.46154
-0.53033                  0.88501                 -0.29441
-1.02691                  0.04284                  0.25058
-0.50085                 -0.12340                 -1.44114
-0.52405                  1.21447                  0.62681
-0.19568                  0.61682                  1.71025
0.35145                 -0.11130                 -0.73228
-0.65374                  0.16318                  1.58319
-0.78656                 -0.06934                  1.90364
-0.35951                 -1.09754                 -2.63193
-0.60537                  1.23362                 -0.81932
-1.58372                  0.01269                 -1.53174
-0.62434                  1.07594                  0.26030
-1.35064                  0.20752                 -0.43116
-0.73948                  0.03219                 -2.51013
-1.87265                  0.04875                 -0.22990
-0.53213                 -0.67891                 -2.70869
0.05140                 -0.64064                 -1.58722
-0.42733                 -0.26320                 -2.31673
-0.85287                 -0.15734                  1.63989
-1.35304                  0.03920                  0.11733
-0.93778                 -0.17411                 -1.23283
-0.01618                  1.01807                  3.20165
-0.28696                 -1.34786                  0.71015
-0.20109                 -1.57775                 -5.73651
-0.13647                  0.70266                  0.85382
-0.47886                 -1.52641                 -4.67162
0.52733                  0.20824                 -3.07720
-0.16792                  0.08551                  0.35349
0.22059                  0.64961                 -2.40982
-0.02165                  0.70611                 -2.65662
-0.46233                 -0.68544                 -1.92375
0.75046                  0.37691                 -2.83014
0.61043                  2.65746                  0.33454
0.55549                  0.09621                 -2.83091
0.30052                 -0.34065                 -0.99998
-0.11916                 -1.01925                 -2.68494
-0.29649                 -0.59593                 -2.05631
0.80716                 -1.08592                 -4.11009
-0.13436                 -1.19216                 -1.86390
-0.15507                 -1.47273                 -2.22738
-0.25118                 -0.22678                 -1.93550
-0.45692                 -0.79990                 -2.51063
-0.65174                 -1.12098                 -0.00890
-0.69780                  0.50491                  0.63061
-1.05903                 -1.70929                 -1.55992
0.16534                  0.04578                 -2.17610
1.09305                  0.59137                 -2.77839
0.02461                 -0.07550                 -0.82795
1.64369                  0.09737                 -3.37681
0.58036                  0.74784                 -2.30620
-0.07021                  0.86970                 -1.67284
-1.04822                  0.12159                  2.64459
0.87919                 -0.88471                 -2.74873
-0.04313                  0.04405                 -3.11272
-0.76038                  0.73496                 -2.11137
0.23240                 -0.63061                 -1.08589
-0.02324                  1.10749                  0.23639
1.17170                 -0.91736                 -3.38774
0.15121                 -0.25735                 -0.94553
-0.18797                  0.03485                 -0.44925
0.63794                 -0.53824                 -3.79057
-0.40800                  0.52512                 -0.00538
-0.06922                 -0.54358                 -1.50114
-0.33592                  0.66018                 -0.85938
0.30604                 -0.71677                 -3.39447
-0.42921                  0.02938                 -1.32494
0.23678                 -0.73061                 -1.81140
-0.24765                 -0.57127                 -1.42490
1.07332                  0.49446                 -2.35564
0.81358                  0.21644                 -0.29620
-0.10464                 -1.35406                 -1.21239
1.69671                 -1.83076                 -4.41515
0.49719                 -0.68070                 -2.34938
0.24586                 -0.59460                 -3.07531
-0.03352                 -1.62661                 -1.62559
0.61358                 -1.56875                 -3.77284
0.35830                 -1.50406                 -2.02159
-0.26993                 -1.57977                 -0.94033
0.73592                 -0.76443                 -0.84703
0.60829                 -0.80719                 -2.75843
0.03243                 -2.16436                 -2.96658
0.24299                 -2.01815                 -3.54038
0.31952                 -3.54501                 -2.42642
1.18417                 -1.48765                 -1.30156
-0.21348                 -1.24502                 -1.40312
0.50009                 -0.98075                 -2.02498
0.36337                 -1.16494                 -0.90065
1.33792                 -0.86078                 -1.91947
0.46426                 -1.22371                 -2.89964
0.22580                 -1.23829                 -2.45238
0.41828                 -2.07124                 -3.64634
1.30232                 -1.92015                 -4.67480
0.23483                 -1.84064                 -5.01399
0.98659                 -2.36780                 -3.81228
1.00306                 -2.09572                 -3.58790
0.76352                 -1.77848                 -4.04354
0.84685                 -1.36107                 -3.23718
0.98676                 -3.21895                 -3.90366
1.56770                 -2.60500                 -3.74592
-0.15157                 -0.84110                 -0.91361
0.61517                 -1.43770                 -1.12387
0.06012                 -1.65862                 -2.18713
0.11601                 -0.47043                  0.74398
0.54572                 -1.22661                 -1.02978
-0.01709                  0.34264                 -0.86529
0.13753                 -0.39262                 -2.45361
0.43848                 -2.90954                 -4.52747
0.09990                 -2.40801                 -1.31980
0.15116                 -2.50977                 -3.80507
-0.61992                 -1.65438                 -1.51743
1.01587                 -2.62272                 -3.44366
-0.14623                 -1.55747                 -3.52858
-0.44852                 -1.40513                 -3.82038
0.60787                 -1.51100                 -2.49086
0.68540                 -2.05858                 -5.79358
0.80330                 -2.62105                 -5.96201
1.92475                 -2.99818                 -6.88355
-0.02079                 -0.70094                 -4.36542
1.67565                 -4.99005                 -6.77043
0.51049                 -2.31060                 -5.19756
0.34642                 -1.73104                 -3.50286
0.92581                 -2.48063                 -4.59293
0.65404                  0.15915                 -4.00847
0.59286                 -2.00235                 -6.96243
0.00930                  0.65466                 -0.35628
0.02872                 -1.85435                 -4.35407
0.16337                 -1.80502                 -3.56535
-0.28737                 -1.67278                 -3.22263
0.91841                 -3.82109                 -5.82321
0.67645                 -3.26682                 -4.08740
-0.56390                 -1.35775                 -1.39453
0.36792                 -2.81230                 -5.41394
1.32451                 -2.91781                 -7.08270
0.75673                 -1.76198                 -4.48086
0.28349                 -1.87661                 -4.19323
0.26577                 -1.69504                 -4.37530
0.02382                 -1.50246                 -2.90047
-0.00319                 -0.96382                 -2.85397
0.06358                  0.01978                 -1.07472
-0.13007                 -1.02301                 -3.60395
0.90468                 -1.25403                 -5.76417
1.43783                 -2.69082                 -7.34030
1.71829                 -1.99469                 -8.40422
0.65353                 -1.47127                 -3.17356
-0.33912                 -0.78826                 -1.68540
0.94557                 -2.03370                 -6.43534
0.54554                 -1.66969                 -3.38100
0.93083                 -1.26042                 -7.13873
0.61793                 -0.39983                 -4.98896
1.00881                 -2.49448                 -7.18226
0.19423                 -0.08450                 -2.98310
-0.10443                 -2.34658                 -5.47034
-0.02213                  0.04156                 -3.47164
0.01579                 -1.34613                 -3.46176
-1.99733                 -0.91051                  1.64445
-0.12108                 -2.69207                 -4.96654
-0.17284                 -3.34693                 -5.67807
-0.54361                 -0.81875                 -0.22497
-1.35982                 -1.56582                 -0.31867
-1.05880                 -0.88974                 -2.71643
-0.97227                 -1.71200                 -0.83992
-1.28590                 -1.81696                 -2.88110
-0.18528                 -3.21826                 -3.15254
0.02420                 -1.75314                 -4.88020
-0.81315                 -0.63592                 -2.10790
-1.09827                 -2.29745                 -2.28837
0.09664                 -2.16020                 -2.79839
-0.62797                 -1.46453                  1.83799
-0.24815                 -0.80739                 -0.26103
-1.08786                 -1.23182                  0.41988
-1.32067                 -0.35044                  2.84715
-1.83170                 -0.12449                  0.84859
-1.15849                 -1.22411                  0.26794
-1.21048                 -1.55207                 -1.79677
-0.65315                 -0.94266                 -1.32078
-1.53545                 -1.01808                 -1.41097
-0.58988                 -1.53697                 -0.78671
-1.60960                 -1.19786                 -0.17951
-0.40328                 -1.43531                  1.11910
-1.00829                 -0.91828                 -0.73508
-0.46785                 -2.62715                 -2.85237
-0.35532                 -1.72921                 -0.86137
-0.12802                 -1.40783                 -0.93652
-1.02800                 -2.02200                 -0.75107
-0.79933                 -1.94388                 -0.39136
-1.02111                 -1.50350                  1.33008
-0.32471                 -1.26296                  2.26940
-0.40538                 -2.63025                  0.68990
-1.04462                 -1.48599                 -0.08808
-1.85550                 -1.49568                  0.83723
-0.63035                 -1.37995                  0.05256
-1.48997                 -1.27721                 -0.09575
-1.10567                 -2.60155                 -0.25977
-0.73880                 -0.45790                 -2.37883
-0.63389                 -2.20821                  2.64957
-1.30944                 -1.13280                  2.57065
-1.33738                 -1.23006                 -1.75571
-1.04137                 -0.69143                  0.57237
-0.83261                 -0.69471                 -0.58288
-1.27025                 -1.44052                  5.61224
-0.47648                 -0.47537                 -1.10647
-0.99807                 -1.25862                 -0.09549
-1.28839                 -0.34990                 -1.60726
-1.28924                 -1.48854                 -1.32028
-0.08654                 -2.02867                  2.96497
-0.55722                 -1.04237                  2.98063
-0.15701                 -1.48120                  2.72683
-1.20024                 -1.23642                  1.25570
0.05204                 -1.14811                  4.31275
-0.70338                 -1.62985                  3.42574
0.33745                 -2.05369                  2.30209
-0.72669                 -0.98641                  1.82020
-0.96121                 -0.74870                  2.02054
-1.16775                 -1.18957                  1.74792
-0.58569                 -2.52514                  2.06781
-0.78181                 -2.15035                  1.71393
-0.28725                 -0.98558                  1.57114
-0.80585                 -1.49570                  2.00074
-1.05912                 -0.95284                  1.10904
-0.24908                 -1.15731                  4.22344
-0.68509                 -1.66786                  3.02787
-0.13040                 -1.23956                  3.56276
-0.26144                 -0.59138                  2.37764
0.24801                 -1.40960                  1.70549
-0.63150                 -1.88886                  4.78646
-0.23190                 -0.72363                  0.24560
-0.14277                 -1.81502                  3.07139
0.08100                 -1.84409                  1.64794
-0.23132                 -1.18967                  2.25320
0.02262                 -1.80026                  3.54807
-0.52646                 -2.44220                  3.50022
-0.70913                 -0.42801                  1.59592
-0.21311                  0.07462                 -0.02915
-0.69345                 -1.36051                  2.35664
-0.61409                 -0.99620                  1.71170
-0.89959                  0.29043                  2.84449
-0.90765                 -0.91501                  3.58642
-0.58069                 -0.87038                  3.17520
0.74175                 -2.86787                  5.48066
-0.41844                 -2.25975                  4.81669
-0.07576                 -1.59392                  3.70021
0.14016                 -1.21778                  0.94348
0.08813                 -2.79186                  7.16996
-0.47692                 -0.25332                  1.51170
-0.14385                 -1.48772                  5.30820
-0.44680                 -1.68526                  4.23750
-0.10059                 -2.18846                  3.23028
-1.02085                 -0.91409                 -0.22131
-0.48477                 -1.92770                  3.32408
-0.22640                 -1.12534                  2.22338
-0.00156                 -2.57600                  4.29447
-0.13793                 -0.73495                 -0.01985
-1.02667                 -1.64519                  3.77579
-0.04250                 -1.95602                  3.14827
-0.30532                 -1.22779                  2.54997
-0.38702                 -0.39032                  3.21433
-0.70856                 -1.27979                  3.90321
-0.76297                 -1.62369                  3.82963
-0.56779                 -0.77369                  0.66567
-0.01335                 -1.57771                  4.25801
-0.67688                 -2.15549                  5.69586
-0.26013                 -1.76143                  3.81018
-0.89854                 -1.94655                  4.26197
-0.64149                 -1.49414                  3.06843
-0.36956                 -0.85956                  3.09001
-0.36436                 -0.95006                  1.93168
-0.84661                 -0.41262                  2.29673
-0.90123                 -1.32143                  4.27188
-1.07699                 -1.75112                  5.97506
-1.19853                 -1.42486                  3.58765
-0.55665                 -1.38233                  5.65551
-0.82434                 -0.98030                  5.52264
0.04829                 -0.62538                  2.10755
-1.61482                 -0.96496                  3.18682
-0.44965                 -1.58704                  4.04740
-0.98717                 -0.98160                  0.67649
-1.06528                 -1.36277                 -0.53288
-0.73278                 -1.03837                  4.18491
-0.51274                 -1.70614                  2.82380
-0.53015                 -1.78063                  3.25825
-0.74584                 -1.05764                  4.24739
-0.22683                 -1.74437                  1.50726
0.43394                 -1.98132                  4.14403
-0.14095                 -1.87112                  2.22555
-0.44042                 -0.20368                  3.06451
-0.36005                 -1.20734                  1.69476
-0.83060                 -1.08639                  1.33952
0.05404                 -1.66693                  1.69788
0.27478                 -0.83771                  1.16280
-0.09399                 -2.57887                  7.19734
-0.06767                 -0.63233                  0.35249
0.30934                 -2.16927                  3.50473
-0.35377                  0.05907                  0.37318
1.32522                 -2.33708                  3.63766
1.26118                 -0.83877                  2.35125
-0.21666                 -1.06150                  2.33889
-0.53707                 -1.42266                  3.09575
0.08435                 -1.48233                  3.36472
-0.97058                 -1.86234                  3.46996
0.12191                 -1.24972                  3.73176
-0.21529                 -1.16537                  2.76035
-0.91886                 -0.86925                  4.26859
0.51916                 -1.28706                  2.96042
0.05113                 -2.00203                  4.99916
0.12079                 -2.34364                  4.13091
0.68848                  0.23874                  2.57645
0.09762                 -0.80379                  0.73710
-0.35645                 -1.34653                  2.90921
0.08833                 -1.32591                  2.71079
1.58874                  0.15047                 -0.19303
0.61272                  0.04774                  1.50128
0.56361                 -1.86262                  3.21188
0.50238                  0.12318                  1.18524
0.29423                 -0.74109                  1.76164
0.28220                 -1.58740                  5.03731
0.07096                 -0.08416                  1.83328
-0.00097                 -1.30233                  4.99133
-0.71913                 -0.97340                  2.00074
0.39690                 -0.50614                  2.56301
-0.23476                 -2.34604                  4.75144
0.16710                 -0.68289                  2.28021
0.87761                 -0.43909                  0.55641
0.15762                 -1.84704                  1.91662
0.49935                 -1.84498                  3.46022
1.32887                  0.40268                  0.97196
0.70057                 -1.78956                  3.05276
0.77414                 -0.26698                  1.08061
0.56740                 -0.51442                  1.73407
1.16584                 -1.44867                  2.55794
0.80958                 -1.01416                  2.18019
-0.67574                 -0.81882                  0.55965
0.91757                 -0.18711                  1.39362
1.52936                 -2.48664                  3.22016
1.09501                 -1.87059                  0.94842
0.50833                 -2.14950                  2.41082
0.60028                 -1.59471                  3.85383
1.54489                 -1.32943                  2.01527
0.07741                 -1.21831                  1.71901
-0.46185                 -1.20545                 -0.03553
0.55694                 -0.73703                  0.42413
-0.06155                 -2.00207                  2.51655
0.01752                 -0.72945                  1.82066
-0.52062                 -1.52872                  2.73952
0.35310                 -1.19320                  2.28612
0.61720                 -0.49344                  1.86348
0.26235                 -2.62619                  2.99680
0.72717                 -1.31504                  4.54590
0.63245                 -1.57176                  2.19001
0.62269                 -1.77526                  2.19765
0.57607                 -1.28465                  3.78688
0.03819                 -1.84113                  1.77215
-0.01786                 -1.59610                  1.20228
-0.60287                  1.02522                  1.65226
-0.10762                 -0.93102                  3.03019
-0.63852                 -0.80930                  1.96707
0.44198                 -0.93236                  3.21992
-1.37905                  0.92741                 -1.87606
-0.56255                  0.78106                 -0.34832
-0.33947                  1.15524                 -0.62946
-0.83279                  1.02900                  0.11212
-1.10240                  1.74732                 -0.77038
-0.54243                  0.38118                  0.83606
-1.33600                  1.81061                 -0.38337
-1.32285                  0.75215                  0.09121
-0.27350                 -0.13264                  1.55786
0.82914                 -0.57429                  2.73718
-0.11103                  1.00969                  1.07039
-0.18857                  0.82352                 -0.06672
-0.64898                  0.98804                  0.85122
-0.97998                  2.67716                 -0.93466
-0.85002                  1.81030                  0.04564
0.50105                 -0.62842                  4.40585
-0.29042                  0.34095                  0.91393
-1.63984                  1.67854                 -1.53726
-1.13368                  0.69529                 -1.44311
0.48926                 -1.44555                  3.14802
0.04923                 -0.12794                  3.39973
0.23102                 -0.57894                  2.18091
-0.87624                  1.20923                 -0.70200
0.50365                 -0.29225                  1.87268
-0.63430                  1.17953                  1.40095
-0.57524                  0.33896                 -0.49753
-0.76587                  0.31357                 -0.11250
-0.48343                  1.13095                 -0.18990
0.27669                 -0.76702                  0.93378
-0.37020                 -0.08180                  1.60503
-0.13719                  0.02999                  2.55560
-1.60269                  1.28759                  1.51704
-1.31625                  1.28002                  0.84774
-0.27649                  0.26562                  1.81974
0.24309                 -1.32229                  1.19891
-1.37240                  0.38170                 -0.68231
-0.15663                  1.36659                 -0.80353
-0.36872                  0.28716                  3.01649
0.41706                 -1.29130                  1.64011
-1.80837                  1.43190                 -0.22964
-1.41982                  0.96789                 -0.75842
-0.92117                  0.34733                  2.70092
-0.57724                  0.78123                  0.89415
0.67442                 -0.26787                  1.86692
-0.32652                  0.30682                  1.13321
0.90798                 -1.02442                  0.79480
-0.41731                 -0.70285                  0.88425
1.01352                 -1.91963                  3.23945
0.13423                 -1.09091                  1.70817
-0.33976                  0.62061                  0.79507
-0.00106                 -0.50708                  3.53580
-0.19233                  0.72283                  0.15340
-0.77102                  1.39079                 -1.33653
-0.19144                  1.26258                  1.42498
-0.75357                  0.86596                  2.14341
-0.51126                 -0.99266                 -0.93303
-0.29200                  0.12303                 -0.01527
-0.64665                  0.11167                 -0.29328
0.08802                  0.42702                  0.44829
-0.29844                 -0.34951                  1.24331
-0.30145                 -0.14332                  0.35521
-0.54777                  0.05705                  1.83044
-0.07113                 -0.30565                  1.80000
