>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
0.42319                  0.05026                 -1.70173
-0.03645                 -0.90500                 -3.93295
-0.10873                 -0.02196                 -2.31681
0.31366                  0.54657                 -3.31386
-1.67944                 -0.34278                 -4.03738
-0.26633                 -0.63711                 -2.57122
-0.27888                 -0.02665                 -2.64388
0.67314                 -0.05364                 -1.68531
-0.49970                  0.00235                 -0.95777
1.17282                 -0.60707                 -2.36955
-0.52348                 -0.83970                 -1.42582
0.81604                 -0.19667                 -3.07815
-0.60178                 -1.23642                 -1.38260
-0.04148                 -0.44013                 -2.82983
0.03795                  0.18285                 -0.33050
1.17968                 -1.32499                 -3.65197
0.79424                 -0.58160                  0.46055
0.71505                  0.20667                  0.03010
0.23598                 -0.19316                 -2.01201
0.39186                 -0.63376                  1.66309
0.40430                 -0.41080                 -1.83106
0.04603                 -0.07035                 -1.99532
-0.68725                  0.39237                 -1.24003
0.62216                 -0.07449                 -3.80864
0.36563                 -0.09686                 -2.73059
-0.31912                  0.69152                 -1.82546
0.06645                 -0.30721                 -2.17774
-0.86953                  0.51871                 -1.28531
-0.43419                  0.53577                 -1.03681
0.01397                 -0.28606                 -2.62826
-0.51978                  0.15233                  0.57817
-0.90032                 -0.21020                 -2.28917
-1.39016                  0.82283                 -0.07334
-0.88548                  0.40096                 -0.80987
-0.89231                  0.66623                  0.41372
-0.68875                 -0.26908                 -0.63744
-0.70447                  1.50876                  2.46940
0.49162                 -0.43069                 -4.07192
0.16040                  1.25721                  0.85113
-0.20742                  0.52223                 -0.60031
-0.25005                  0.58510                 -1.82549
-0.47886                  0.74887                  0.85440
0.32365                  0.81015                 -2.28557
0.37891                  0.28154                 -0.75420
1.06236                 -0.57661                 -1.64040
0.07858                  0.26628                 -1.85144
-0.29279                  0.74454                 -2.38179
-1.09239                  0.55087                  0.19347
-0.26210                  0.75913                 -1.91729
-0.01964                  0.76032                 -0.78826
-0.24706                  0.19747                 -0.75551
-1.20782                  0.08791                 -0.43311
-0.50694                  0.92989                 -0.32675
-1.19049                 -0.31340                 -0.99864
-0.44075                  0.90941                  0.04685
-0.46640                  0.66043                  0.82253
-0.75550                  1.04421                 -0.28020
0.21984                 -0.91380                 -2.03996
-0.02429                  0.39755                 -1.66746
0.58055                  0.58522                 -2.48569
-0.19107                  0.39454                 -1.02047
-0.39343                  0.21837                 -2.04178
0.90775                 -0.92280                 -0.88931
0.91496                 -0.15837                 -3.59544
0.01421                  0.59101                 -1.42164
0.26642                  1.00094                 -1.79818
0.07968                  0.01601                 -3.16339
-0.34150                  0.33912                  0.74961
-0.79377                  1.38702                 -0.09283
0.55846                  0.78818                 -2.39514
-0.44220                  0.98495                 -0.44626
0.91850                  0.49324                 -1.59251
-0.26026                 -0.70218                 -0.86848
0.00473                  0.47784                  0.12103
-0.01526                  0.97909                  0.84992
-0.45109                  1.26799                 -1.20516
0.02337                  1.73613                 -2.87907
-0.18369                  0.74337                  0.12492
-1.17095                  0.71014                 -0.40690
-0.88404                  1.34489                  0.86592
-0.07736                  1.13415                 -0.95466
0.31279                  0.73490                 -2.04138
-0.47539                  1.20903                 -0.30479
-0.08912                 -0.52559                  1.88044
-1.34098                 -0.25339                  1.04153
-0.33643                  0.17113                 -1.05969
-0.34278                 -0.14802                 -0.14493
-1.52191                  1.64049                 -0.38793
-1.02621                  0.26035                 -0.18776
0.15010                  1.01863                 -1.09883
0.13152                  1.13109                 -2.59465
-0.46543                  0.76947                  0.16309
-0.99168                  0.89943                 -2.28793
-0.27856                  1.36160                 -1.42653
-0.28362                  0.81947                 -1.54226
-0.13801                 -0.28311                 -1.73203
0.21305                  0.71257                  0.36278
0.12232                  0.10143                 -0.55042
-0.41815                  0.13659                  0.43761
-0.23484                  0.81177                 -2.44616
0.36543                 -1.28993                  1.76054
-0.53847                  0.90998                 -2.86821
-0.00346                  0.01122                 -2.73105
-0.67345                  0.57484                 -2.47308
-0.83681                  1.20682                 -2.45412
-0.89081                  1.46652                 -3.41342
-0.96218                  1.22189                 -1.58248
-1.10565                  1.19741                 -1.18590
-1.10647                  1.98896                 -3.33828
-1.65935                  1.59929                 -2.11044
-0.67401                  2.00773                 -4.61268
-0.64772                  1.45895                 -0.72369
-1.47613                  1.74337                 -2.18384
-0.48631                  1.44710                 -3.00695
-1.55676                  1.03363                 -2.92238
-0.70991                  1.02467                 -1.71661
-0.34533                  0.92973                 -1.56667
-0.83102                  1.10495                 -2.48119
-0.50608                 -0.42189                 -0.89965
0.31327                  0.11347                 -1.26495
0.14689                  0.12635                 -0.16854
0.92375                  0.98785                 -1.74623
0.23239                  0.82152                 -0.41506
-0.85460                  1.34214                 -0.26946
-0.72702                  1.08325                 -1.47662
-0.51928                  0.92845                 -0.46943
-0.41702                  2.58308                 -2.10903
-0.85136                  2.59420                 -5.19887
-0.78494                  1.83621                 -1.43260
-0.25250                  0.31661                  0.92230
-1.16453                  1.78741                 -1.64774
-0.76257                  1.25236                 -1.77663
-0.62549                  0.55781                 -0.74719
0.05025                  0.91554                  0.06620
-0.75318                  0.95487                  1.44840
-0.68977                  0.03223                  1.16235
-0.23153                  0.45396                  1.80504
-1.01285                  0.10844                  0.21531
-1.03801                  0.46399                  0.70002
0.12055                  0.00620                  1.53241
-0.12812                 -0.55121                  1.63362
-0.62491                 -0.06599                  1.44733
-0.04757                  0.41097                  1.42622
0.45385                  0.90574                 -0.61825
0.04285                  0.15539                  1.29261
0.01990                  0.36903                  0.45063
-0.36158                  1.04930                  0.21773
-0.26571                  0.08521                  0.79077
0.58084                  0.54791                  0.01735
0.27998                  1.17403                 -0.04900
0.27663                  0.97338                  0.99469
0.05144                 -0.05939                  1.43353
0.74437                 -0.02610                  0.77525
0.72360                  1.21766                 -0.89073
0.14356                  1.56299                 -0.71334
-0.26638                  1.10542                 -0.51682
-0.84281                  0.01412                  1.28099
-0.37989                  0.84417                 -0.11289
-1.18671                  1.39013                 -1.18159
0.25263                  0.99280                  0.61815
0.16830                  0.68515                  0.02761
-1.83178                  0.09777                  0.20740
-0.07755                  1.08754                  0.36904
-1.10967                  0.29758                  1.31522
-0.80706                 -0.12561                  2.20675
0.17534                  0.43541                  0.32355
-0.57600                  1.26605                  2.08551
-0.58720                  0.58673                  0.06281
0.17817                 -0.21994                 -1.11397
-1.45392                  0.62694                  0.24544
-0.13746                  1.00431                  0.27851
-1.49527                  0.49100                 -1.38638
-0.87851                 -0.33901                  1.28704
-0.43118                  0.94571                 -1.21333
-0.08177                  0.27604                 -2.25528
-0.82223                  0.58612                  1.69713
-0.74955                  1.65761                 -0.17140
-0.29926                  0.65031                  0.40101
-0.59280                 -0.10263                  2.08323
0.71712                  0.41899                  0.61213
-0.17785                  1.06834                  1.83566
-0.79923                  0.11360                  0.59117
-0.31099                  0.70109                  2.13137
-0.02763                  0.42262                  1.74472
-0.00943                  0.21873                  0.58405
0.22393                  0.67465                 -0.49496
-0.28064                  0.25072                  0.67600
-0.36339                  0.70757                  1.68098
0.01618                  0.96930                  0.09527
-0.46419                  1.02278                 -0.58749
-0.87410                  1.07528                 -0.70502
0.07769                  1.07618                  0.08249
-1.11004                  0.92804                  2.64138
0.24888                  1.15634                  1.05009
-0.59011                  0.77679                 -0.64506
-0.22450                  0.61983                  0.09470
0.97301                  1.02752                 -0.98362
-0.47523                  0.84528                 -1.62021
-0.62869                  0.74800                  0.39103
0.53223                  0.34571                  2.48044
-0.05232                 -0.18132                  1.88782
0.29401                  1.07138                  1.70859
-0.94453                  0.78616                  0.10883
0.42782                  0.29179                  0.72095
-0.09924                  0.81986                  1.42086
0.47509                  0.91366                 -0.34798
-0.13902                  1.37574                 -1.39267
0.54901                  0.01228                  1.89215
-0.07056                  0.75020                  0.73750
-0.89171                  0.66832                  2.15888
-0.14199                  0.61296                  2.77111
-0.24903                  1.49985                  1.27121
-1.05594                  1.31578                 -2.29966
-0.58683                  0.67880                 -0.90072
-0.28426                  0.56252                  0.75898
-0.34232                  0.09206                 -0.46424
-0.39537                 -0.13449                 -1.27748
-0.24362                  0.88893                  0.13273
0.58216                  0.94104                  0.23626
-1.14962                  0.21997                 -0.08727
0.05984                  0.60757                 -1.35385
-0.17648                  1.00826                 -1.06497
-2.38522                  0.86270                  0.49723
-0.36766                  0.79317                 -1.22815
0.78053                  1.27624                  1.99263
-0.36755                  0.81194                  0.76195
-0.76704                  0.60846                  0.96859
0.92573                  0.50498                  0.60954
-0.47739                  1.03027                  0.43769
-0.15167                  0.59815                 -0.76810
-0.65422                  0.22484                  0.24403
-0.00934                  0.45456                 -0.32662
0.26180                  0.35905                 -0.99266
0.86698                 -0.63665                  1.29921
-0.69365                  0.61580                  0.57218
-0.31605                  0.21267                  0.72026
-0.08542                  0.69063                 -1.96658
-0.75517                  0.85350                 -0.64966
-0.72292                  0.17080                 -2.65464
-1.53537                 -0.35961                 -1.38324
-0.47408                 -0.54482                  0.77282
-0.36132                  1.23508                 -0.18116
-0.80970                  0.91621                  2.68396
-0.68776                  1.07458                  1.24421
-0.58984                  1.54482                  0.85011
-0.77329                  0.08976                 -2.57084
-0.68948                  0.29536                  1.21963
-0.71996                 -0.53997                 -1.78598
-0.81115                  0.27288                  0.86967
-1.21543                  0.18657                 -1.71527
-0.78804                  0.42634                 -0.75559
-0.60970                  0.25526                  0.60297
-0.86453                 -0.30556                 -0.87601
-0.00486                  0.12623                 -1.01911
-0.68493                  1.22374                 -0.01939
0.50904                  0.84685                  3.02940
-0.06414                  1.16092                  0.11356
-1.16688                 -0.25585                  1.02694
-0.84563                  0.11961                 -1.90277
-0.96128                  0.01066                 -0.24010
-0.83389                  0.17358                 -0.49498
-1.31021                  0.91374                  0.88623
0.87834                  0.52460                 -0.54104
0.29122                  0.80854                  1.20846
-0.36370                 -0.35596                 -0.39329
0.12134                  0.87999                  2.38442
-0.14909                  0.28280                 -0.08004
-0.67937                  0.36437                 -3.01862
-1.20846                  1.49507                  1.35685
-0.23893                  0.62560                 -1.65175
-1.22125                  0.75633                  0.30542
-0.45807                  1.04041                 -0.68767
-1.72516                 -0.65109                 -1.75993
-0.36541                  0.16403                 -1.38306
0.11350                 -0.56819                 -1.83436
-0.37761                 -0.28294                 -2.75133
-0.75428                  0.19338                  1.95333
-1.18065                  0.57681                  0.86551
-0.75637                  0.93486                  0.57719
0.03353                  0.99833                  2.76706
-0.17847                 -0.90901                  1.18767
0.07939                  0.05663                 -2.36342
-0.26673                 -0.15026                 -1.30083
-1.15102                 -1.19523                 -2.04521
-0.28187                  0.37656                 -0.48362
0.07159                  0.95365                  1.72249
-0.41603                  0.03790                 -2.38643
-1.06151                 -1.18123                 -4.79398
-0.68636                 -1.86487                 -4.59331
-0.35616                 -1.08205                 -3.59003
-0.49735                  0.91504                 -1.13561
-0.19235                  0.19276                 -0.90897
-0.73771                 -1.42598                 -0.92152
0.23271                 -0.92134                 -3.72803
-0.92375                 -1.27717                 -2.13957
0.21448                 -1.16914                 -2.75195
0.33419                  0.80743                  1.57859
-0.75924                 -1.76889                 -1.35625
-0.99591                 -0.82499                 -1.38475
-0.76846                 -0.94378                 -2.13724
-0.56450                 -0.95867                 -0.10062
-1.06617                 -1.54546                 -3.61062
-0.82568                 -1.47976                 -1.94844
-0.60343                 -0.60443                 -1.58567
-0.00367                 -1.52749                 -4.79812
-0.27176                 -1.21815                 -2.95631
0.93048                 -0.42672                 -2.58514
-0.99390                 -0.05246                  0.64928
-1.42269                 -0.82806                 -1.64818
-1.15546                 -0.66037                  0.83100
0.42878                 -1.61713                 -3.27268
-0.38163                 -1.11746                 -5.07513
-1.09466                 -0.36840                 -3.93059
0.37986                 -0.86730                 -2.40515
-0.22012                 -0.09842                 -2.30145
0.95871                 -0.89407                 -2.77469
0.08826                 -1.56292                 -4.20919
-0.85591                 -1.21640                 -1.35793
0.20115                 -1.33407                 -4.37926
-1.47794                 -2.29630                 -3.32990
-0.47770                 -0.70768                 -0.54705
-0.88540                  0.44441                  0.53802
0.18840                 -0.79343                 -3.31281
-0.88613                 -0.16977                 -0.18243
0.53446                 -0.65883                 -3.02506
-0.00390                 -0.82178                 -1.40300
0.84427                  0.36259                 -1.89763
-0.39720                 -0.11250                  2.77950
-0.46561                 -1.24194                 -1.48127
-1.65550                 -1.85107                  2.37932
-0.38700                 -0.81713                 -0.34700
-0.76432                 -0.35667                 -1.70862
-0.52350                 -1.42414                 -1.60874
-1.30155                 -1.40341                 -0.19601
-1.27665                 -0.84571                 -1.23657
0.05570                 -1.58694                 -2.37457
-1.35452                 -0.17108                  1.76789
-0.12644                 -0.92147                 -1.20305
-1.22433                 -1.79316                 -1.44679
-0.76350                 -1.25782                 -3.75254
0.71449                 -2.97424                 -5.59893
-0.21998                 -1.31793                  1.48337
-0.81485                 -0.61901                 -2.10508
-1.00663                 -0.53060                 -0.93573
-1.40929                 -0.33580                  1.46880
-0.77181                 -0.32413                  2.66220
-0.41227                 -1.07394                 -1.88659
-1.21289                 -0.98159                 -0.72377
-1.09220                 -1.93937                 -0.11722
-0.68313                 -1.32782                 -0.30827
-0.95410                 -1.58882                 -2.38747
-0.34133                 -2.07326                 -0.81179
-0.67473                 -1.70630                  0.32356
-0.89912                 -1.68091                 -0.06534
0.63613                 -1.68257                 -2.92911
-0.92598                 -2.56417                  0.70186
-0.35928                 -2.09171                  0.97345
-1.77347                 -0.39733                  3.04953
-1.23179                 -0.87910                  3.32215
-0.46923                 -1.50943                 -1.07072
-1.07216                  0.35522                  3.58284
-0.42002                 -0.61180                  1.25743
-0.44298                 -0.14617                  0.09603
-0.81641                 -0.15905                 -0.09250
-0.05180                 -1.97684                 -3.55365
0.56315                 -3.12756                 -2.84901
-0.34718                 -2.51340                 -2.65433
0.53314                 -2.64000                 -5.05146
0.96892                 -2.53744                 -3.60675
-0.99730                 -1.45130                 -1.29800
-0.59018                 -1.67542                 -3.64693
0.49036                 -1.47213                 -2.42606
-0.83503                 -1.37038                 -1.51678
0.32641                 -2.81668                 -4.74399
0.36426                 -1.60772                 -2.49430
-0.48690                 -0.50006                 -3.20671
-0.31179                 -3.77830                 -0.90892
-0.85920                 -1.86264                 -1.14293
-0.73935                 -0.75907                 -0.41425
-0.00842                 -2.14993                 -1.86001
-1.60844                  0.86055                  3.09049
-0.98758                 -0.38070                 -2.24837
0.05438                  0.39746                 -0.72804
-0.71477                 -1.55199                 -2.14299
-0.37486                 -1.26913                 -2.08920
-0.90839                 -1.46478                 -1.36613
-1.19902                 -1.83353                  0.91145
-0.29435                 -2.48632                 -1.08131
-1.07452                 -1.19592                  0.14531
-0.66579                 -2.48776                 -1.99010
0.31990                 -2.60972                 -3.72184
-0.61097                 -1.35147                  0.24313
-0.28682                 -1.71308                 -2.34608
-0.24594                 -1.55363                 -2.72041
-1.21609                 -1.16377                  1.51991
-0.61799                 -0.80532                 -0.75761
-0.95483                  0.27554                  2.60741
-0.53188                 -0.93120                 -2.27716
-0.37846                 -0.95985                 -0.93512
-0.11405                 -2.35277                 -1.37019
-0.04639                 -1.63224                 -1.48988
-0.09406                 -1.33373                 -0.33637
-0.81887                 -0.71099                  0.08177
-0.85357                 -0.52747                  0.97991
0.08456                 -1.86025                 -1.63878
-0.06944                 -1.29533                 -3.02148
-0.29986                 -1.67823                 -1.13766
-0.36750                 -2.36774                 -1.25006
0.35918                 -1.78037                 -3.82021
-0.92485                 -2.38205                 -1.89139
-1.08827                  0.50983                  1.25908
0.07008                 -1.36598                 -3.91808
-1.94761                 -0.93024                  1.20986
-1.34600                 -0.64290                  0.41823
-1.43534                 -1.23301                 -0.08495
-0.65386                 -0.57793                  0.07974
-1.21881                 -1.73449                 -1.17768
-1.56065                 -0.00833                 -0.57173
-1.06735                 -1.49483                 -0.59347
-1.23618                 -1.83670                 -3.31570
-1.14793                 -1.57719                  1.22834
-0.75316                 -0.41439                 -1.35918
-0.76343                 -0.65566                 -2.54250
-1.42445                 -1.69843                 -0.90626
-0.17264                 -1.65433                 -1.68351
-0.57825                 -1.48427                  1.40339
-0.19843                 -0.82713                 -0.69562
-1.03814                 -1.25156                 -0.01472
-1.27095                 -0.37018                  2.41256
-1.78198                 -0.14422                  0.41400
-1.10877                 -1.24385                 -0.16666
-1.16076                 -1.57181                 -2.23136
-0.60343                 -0.96239                 -1.75537
-1.48573                 -1.03781                 -1.84557
-0.52010                 -1.58995                 -1.32269
-1.55988                 -1.21760                 -0.61411
-0.89638                 -1.43319                 -2.44829
-1.35010                 -0.66799                 -1.75345
-0.84790                 -1.93444                 -1.09711
-0.26216                 -1.82095                 -1.51756
0.08488                 -1.69800                 -2.20417
-1.03427                 -1.94899                 -0.89978
-1.63530                 -0.94378                  0.46117
-0.85184                 -1.72113                  0.28552
-0.66977                 -0.62957                  3.84662
-0.87775                 -1.78678                  2.91123
-1.48735                 -0.69211                  1.97661
-1.96573                 -1.43081                 -0.16536
-1.74118                 -0.33270                 -1.10605
-1.58787                 -1.05370                  0.21078
-1.53175                 -1.83812                  1.68231
-0.65929                 -0.52663                 -2.96140
-1.90373                 -1.10497                  0.28286
-2.11535                 -0.54406                 -0.16223
-1.78551                 -0.43469                  0.22681
-1.14319                 -0.46345                  0.86666
-0.84515                 -0.61285                 -0.72114
-1.48090                 -1.29790                  4.19087
-0.62254                 -0.17681                 -0.63137
-0.94835                 -1.27836                 -0.53008
-1.23867                 -0.36963                 -2.04186
-1.23952                 -1.50828                 -1.75488
-1.10155                 -1.36081                 -1.80350
-1.23197                 -0.58673                 -0.40238
-0.65776                 -1.13412                  0.05263
-1.55342                 -0.98366                 -0.81735
-0.76254                 -0.57483                  0.36530
-0.97901                 -1.42326                  1.66977
-0.49869                 -1.44886                 -1.72732
-0.82844                 -0.89797                  0.77156
-0.84767                 -0.81459                  1.84439
-1.55623                 -0.88862                 -0.45875
-0.62759                 -2.47705                  1.26326
-0.79004                 -2.12671                  1.04569
-0.93054                 -0.48096                 -1.65264
-1.17426                 -1.19579                 -0.11354
-1.40549                 -0.66677                 -0.91342
-1.06673                 -0.50095                  0.31928
-1.53464                 -0.98019                 -0.99544
-1.07512                 -0.47012                 -0.83040
-0.71547                 -0.20796                 -0.05688
0.29773                 -1.42933                  1.27090
-0.58178                 -1.90860                  4.35186
-0.18218                 -0.74336                 -0.18900
-0.09305                 -1.83476                  2.63680
0.13072                 -1.86383                  1.21335
-0.18160                 -1.20940                  1.81860
0.07234                 -1.82000                  3.11348
-0.47674                 -2.46194                  3.06562
-0.65941                 -0.44775                  1.16133
-0.16339                  0.05489                 -0.46375
-0.64373                 -1.38024                  1.92204
-0.56438                 -1.01593                  1.27711
-0.84987                  0.27069                  2.40990
-0.85793                 -0.93475                  3.15183
-0.53097                 -0.89012                  2.74061
0.79147                 -2.88761                  5.04607
-0.36872                 -2.27949                  4.38210
-0.02604                 -1.61365                  3.26561
0.18988                 -1.23751                  0.50889
0.13785                 -2.81159                  6.73536
-0.42720                 -0.27306                  1.07710
-0.09413                 -1.50746                  4.87360
-0.39708                 -1.70500                  3.80291
-0.05087                 -2.20820                  2.79569
-0.97113                 -0.93383                 -0.65590
-0.43506                 -1.94744                  2.88949
-0.17668                 -1.14507                  1.78879
0.04816                 -2.59573                  3.85988
-0.08821                 -0.75468                 -0.45444
-0.97695                 -1.66492                  3.34120
0.00722                 -1.97576                  2.71367
-0.25560                 -1.24752                  2.11538
-0.33730                 -0.41005                  2.77974
-0.65884                 -1.29952                  3.46862
-0.71325                 -1.64342                  3.39503
-0.51807                 -0.79343                  0.23108
0.03637                 -1.59744                  3.82342
-0.62717                 -2.17522                  5.26127
-0.21041                 -1.78117                  3.37559
-0.84883                 -1.96628                  3.82738
-0.59177                 -1.51388                  2.63383
-0.31984                 -0.87930                  2.65542
-0.31464                 -0.96979                  1.49709
-0.79690                 -0.43236                  1.86214
-0.85151                 -1.34117                  3.83729
-1.02727                 -1.77085                  5.54046
-1.14882                 -1.44460                  3.15305
-0.56967                 -1.50095                  5.55155
-0.89594                 -1.19119                  5.72911
0.20923                 -0.46997                  1.08384
-1.35232                 -0.64997                  1.62313
-0.18688                 -1.27209                  2.48057
-0.40339                 -0.88515                  2.35236
-0.46904                 -1.33240                  1.64223
-0.38011                 -0.58534                  2.13737
-0.53637                 -2.41731                  6.73128
-0.14382                 -2.04284                  6.26412
-0.44255                 -0.68573                  2.46547
0.42869                 -1.82343                  4.64491
0.29234                 -2.29390                  4.72245
0.05650                 -1.66588                  1.01057
-0.46356                 -0.32113                  2.92694
-0.25030                 -1.31238                  2.15499
-0.74875                 -1.23621                  1.96689
0.36573                 -1.76690                  3.14826
-0.06214                 -1.42761                  2.73419
0.42211                 -2.01845                  4.16423
-0.29106                 -1.15349                  1.12111
0.76518                 -1.31521                  4.25233
-0.30129                 -0.43723                 -1.02753
1.01431                 -2.65248                  6.63680
0.76461                 -0.95437                  4.60954
0.19479                 -1.16672                  1.84459
-0.48831                 -1.17690                  3.23341
0.56583                 -1.67559                  1.00599
-0.76997                 -1.65127                  2.36440
0.49030                 -1.19784                  3.89729
-0.16532                 -1.48509                  1.64820
-0.69315                 -0.88223                  1.82352
0.56872                 -1.54247                  1.98353
0.20214                 -1.94295                  3.78154
0.17137                 -1.96958                  4.61685
0.42196                 -0.39508                  3.04262
0.40392                 -1.32835                  3.70586
0.78230                 -0.99504                  3.00116
0.44682                 -1.51030                  5.06820
0.65537                 -0.72310                  1.62273
0.58726                 -0.39218                  1.81704
0.66036                 -1.37346                  3.70291
0.44452                 -0.57619                  1.97041
0.41678                 -0.73167                  0.90094
0.22202                 -1.50561                  4.56081
-0.42272                 -1.01636                  1.85607
1.03959                 -0.73340                  2.92868
-0.64696                 -1.51303                  1.50080
0.12740                 -0.45891                  3.35189
0.52400                 -1.87352                  2.96345
0.26751                 -1.02348                  1.22272
0.55929                 -1.23790                  2.07509
0.35177                 -1.59862                  1.08608
0.13042                 -1.59092                  4.78274
0.56006                  0.03839                  3.41624
0.50144                 -2.10093                  3.36304
0.44493                 -0.43133                  1.96552
0.31220                 -0.33051                  2.57800
0.30819                 -1.21342                  5.66440
0.62833                 -0.75114                  2.80750
-0.41508                 -0.51116                 -0.38854
0.08082                 -0.86990                  3.63356
1.25527                 -2.01074                  4.35731
0.08261                 -2.09123                  4.12372
0.41502                 -1.74038                  2.85426
0.75450                 -1.76687                  2.91792
0.93270                 -1.02413                  4.16971
0.12713                 -1.23804                  1.28442
-0.65245                 -0.50165                  1.03553
0.14181                  0.64490                  2.91464
-0.01183                 -2.02181                  2.08196
0.06724                 -0.74919                  1.38607
-0.47090                 -1.54846                  2.30493
0.40282                 -1.21294                  1.85152
0.66691                 -0.51318                  1.42889
0.31207                 -2.64593                  2.56220
0.77688                 -1.33478                  4.11131
0.68217                 -1.59149                  1.75542
0.67241                 -1.79499                  1.76305
0.62579                 -1.30438                  3.35228
0.08791                 -1.86086                  1.33756
0.03186                 -1.61584                  0.76768
-0.55315                  1.00548                  1.21766
-0.05790                 -0.95076                  2.59560
-0.58880                 -0.82903                  1.53248
0.49170                 -0.95210                  2.78533
-0.19824                 -1.03076                  1.18269
0.44653                 -0.86240                  2.12468
0.65419                 -0.44265                  1.74379
0.31498                 -0.80456                  2.88376
0.57430                 -0.92832                  3.45903
0.44008                 -1.14363                  3.02706
0.27669                 -0.70238                  3.50254
-0.14437                 -1.04809                  2.72132
0.38503                 -1.10217                  2.74706
0.87886                 -0.59403                  2.30258
1.68256                 -1.67277                  5.12629
0.85414                 -0.69662                  2.01165
0.30427                 -0.38296                  2.66420
0.60134                  0.38990                  2.37624
0.37083                  0.07388                  2.42700
0.55077                 -0.64815                  3.97125
0.47120                 -0.70228                  2.13492
0.61956                 -1.48821                  3.08318
0.33897                 -1.33224                  1.32489
0.53898                 -1.46529                  2.71343
0.09895                 -0.14768                  2.96513
0.28074                 -0.59868                  1.74631
0.85860                 -1.10501                  2.42228
0.55337                 -0.31199                  1.43808
0.45881                 -0.23703                  3.10290
0.91008                 -1.90354                  1.61032
0.38215                 -0.73683                  2.10042
1.46048                 -0.37421                  4.19626
0.41669                 -0.79534                  0.79589
0.39825                 -1.15038                  2.39517
-0.30674                  0.60070                  2.06430
-0.35643                  0.23734                  3.84734
-0.07720                 -0.22384                  2.59187
0.00716                 -0.09735                  1.49815
0.29940                 -0.01619                  1.05344
-0.15666                 -0.26000                  1.84996
1.06568                  1.07745                  3.02176
0.96054                 -0.64650                  2.91764
0.72345                 -0.51000                  0.52946
0.19802                 -0.93919                  2.10973
0.71211                 -0.29076                  4.54129
-0.67573                  1.14544                  2.24592
0.85350                 -0.14886                  6.17628
0.73086                 -0.10072                  1.81598
0.65226                  0.51987                  2.38989
0.76118                 -1.44717                 -0.32467
-0.37258                 -0.85092                  0.18354
1.21145                 -1.40557                  2.59618
-0.01337                 -1.76054                  1.70185
0.51029                 -0.78720                  2.65137
0.41689                 -2.33366                  1.97533
1.12062                 -1.18956                  3.64130
0.75373                 -1.32332                  1.78550
0.68824                 -0.20845                  3.03740
0.24495                 -1.59778                  2.52755
0.62588                 -1.70366                  3.35145
0.61939                 -0.71804                  2.71778
0.30418                 -1.56444                  1.05374
0.90566                 -1.51502                  0.54066
0.37063                 -1.48517                  1.98314
