>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
-0.79712                 -0.61391                 -1.45604
-0.71170                 -1.09927                 -2.44421
-0.14380                  0.47780                 -2.63012
-0.19756                 -0.29650                 -1.50006
-1.22020                 -0.47687                 -2.29382
-0.95313                 -0.06975                 -3.02016
-0.87902                 -0.37283                 -3.57884
-0.43897                 -0.88763                 -2.60995
0.13053                 -1.22307                 -4.17570
-0.44361                 -0.37027                 -0.03749
-1.22543                 -1.33354                  0.38649
-0.64846                 -0.91352                 -0.28312
-1.13373                 -0.40305                 -1.92337
-1.01298                 -0.82230                  0.14235
-1.59574                 -1.66250                  0.15392
-1.46175                 -1.44552                  1.20560
-2.67172                 -2.52173                  0.14272
-1.74053                 -1.40266                 -0.47168
-2.41407                 -0.86572                 -0.31310
-1.49857                 -1.08455                  0.06621
-0.08261                 -1.62148                  0.19974
-0.73026                 -0.13118                 -0.75655
-0.81131                 -0.83601                 -0.22498
-1.43958                 -0.31300                 -0.32557
-0.25229                 -0.97397                 -1.01832
-0.76280                 -1.77885                  2.53653
-1.55205                 -1.00486                  1.84955
-0.84487                 -0.82557                 -0.37288
-1.19929                 -1.06582                 -1.30808
-1.22377                 -1.02397                 -0.93909
-1.61629                 -1.09378                  1.25053
-1.33082                 -0.70066                 -0.54020
-2.32191                 -1.38919                 -0.16007
-1.07371                 -1.23194                  0.92370
-1.44179                 -0.87218                 -0.34289
-1.24888                 -1.47673                  0.18171
-0.48922                 -1.90899                 -2.17965
-1.17528                 -2.10380                  1.01304
-1.18919                 -1.58490                 -0.18041
-2.91970                 -1.00442                  0.79881
-1.41645                 -0.97360                 -0.46049
-1.98508                 -1.50177                  1.32650
-1.42027                 -0.77516                 -0.60892
-1.51578                  0.12779                 -1.88380
-1.25038                 -1.42132                  1.79149
-1.12095                 -1.97501                  1.00860
-1.36935                 -1.62327                  2.82525
-0.28926                 -1.13748                  0.72754
-1.21916                 -0.90989                  1.60970
-1.30688                 -0.76188                  0.95179
-1.51694                 -1.01081                  2.15364
-0.60740                 -1.97419                  1.88329
-1.05360                 -0.95052                  2.92368
-0.99257                 -1.80244                  4.10295
-1.62691                 -1.72508                  2.63033
-1.19464                 -1.33892                  0.50385
-1.44119                 -3.07354                  2.98954
-1.16619                 -1.41204                  1.54057
-1.33281                 -1.99366                  3.76194
-0.63895                 -2.32366                  2.40327
-1.51915                 -2.24336                  3.20926
-1.80948                 -2.02243                  2.38722
-1.15428                 -1.41023                  2.36899
-1.35825                 -2.44782                  4.64857
-0.66118                 -2.94906                  2.41467
-1.62064                 -3.40590                  3.07460
-0.46351                 -3.07966                  2.70531
-1.39064                 -1.65263                  5.14455
-1.77286                 -1.90492                  3.12985
-1.32862                 -2.67396                  5.20597
-1.65925                 -0.48910                  1.16877
-2.05603                 -1.12071                  1.57977
-1.22236                 -3.91403                  6.57657
-1.39615                 -2.30691                  3.15142
-1.25891                 -2.21238                  3.23755
-1.19892                 -1.29313                  1.07573
-1.00097                 -2.03068                  2.40173
-1.98948                 -1.24007                  3.08741
-2.18239                 -3.36602                  4.41042
-1.13613                 -3.43467                  4.40261
-0.75448                 -3.15273                  4.84773
-1.28800                 -2.18979                  3.11499
-1.44024                 -1.41834                  2.56194
-1.36465                 -0.84086                  1.59599
-1.30987                 -1.90063                  1.36415
-0.98217                 -0.76596                 -0.60016
-0.86094                 -0.86640                  1.12974
-1.64377                 -2.37571                  1.85569
-0.86524                 -2.09321                  2.72575
-1.20119                 -1.62750                  2.11987
-1.52668                 -1.64837                  3.82146
-1.24273                 -2.01089                  1.64157
-1.80702                 -1.15097                  1.16668
-1.34891                 -2.24905                  3.43959
-1.33497                 -1.95864                  2.00373
-1.25825                 -0.73249                  1.99995
-1.80987                 -1.66674                  1.78071
-0.57898                 -2.76490                  2.49592
-1.42636                 -2.06197                  1.58472
-0.81143                 -0.49466                  1.66846
-1.28501                 -1.63684                  2.83487
-0.36963                 -1.87556                  3.21740
-1.25179                 -2.36391                  3.98084
-1.41368                 -1.32358                  2.04832
-1.38924                 -2.33791                  1.71474
-1.71854                 -1.75357                  2.28482
-1.96943                 -0.41415                  1.03275
-1.40789                 -0.58646                 -1.01903
-1.28988                 -2.27132                  4.13954
-1.15434                 -1.38170                  2.38457
-0.21051                 -0.66318                  3.25042
-0.87465                 -2.06253                  0.84207
-0.48558                 -1.29886                  3.35201
-1.50560                 -0.85289                  0.79194
-0.04303                 -0.92182                  2.43995
-1.01454                 -1.62542                  1.99878
-0.89901                 -1.08273                  1.19811
-0.90070                 -2.00371                  2.20958
-1.37125                 -1.73984                  3.29081
-2.08807                 -1.43870                  1.49674
-1.31183                 -1.51366                  2.79491
-0.65525                 -0.79335                  1.50820
-0.71678                 -0.90645                  1.18319
-0.79053                 -0.60656                  0.52654
-0.98583                 -1.46203                  3.00997
-0.66853                 -1.33929                  3.00400
-0.71794                 -0.48140                  3.46815
-1.52431                 -1.30065                  1.44551
-0.91171                 -1.03010                  1.79589
-1.31579                 -1.51003                  1.34883
-1.27370                 -0.24948                  0.56426
-0.67957                 -1.72734                  1.79140
-1.66013                 -1.58925                  1.53817
-0.46187                 -1.12014                  1.62128
-0.52178                 -1.16910                  2.11421
-0.57378                 -1.69123                  5.31656
-1.20418                 -1.48704                  2.65276
-0.95311                 -1.77299                  1.56880
0.05341                 -0.86589                  2.99444
-0.36541                 -0.70915                  4.47164
-1.15223                 -0.24071                  1.69038
-1.38634                 -0.33768                 -1.18247
-1.27873                 -1.94544                  0.11994
-0.36153                 -2.00544                  4.58726
0.13280                 -0.76227                  4.13909
-1.68028                 -1.13373                  2.29483
-0.61101                 -1.05280                  1.70510
-1.54825                 -1.11162                 -0.00140
-0.45026                 -0.85407                  0.09490
-0.78914                 -1.12469                  2.44416
-0.94630                 -1.89554                  1.05685
-1.14005                 -1.50787                  1.33402
-0.55184                 -1.32763                  4.75447
0.39819                 -0.77962                  4.33016
-0.42844                 -0.69540                  4.44855
-1.11222                 -0.85816                  2.50989
-0.62013                 -1.40651                  1.59031
-1.05979                 -1.37053                  1.89180
-0.33209                 -0.31241                  2.88332
-1.11627                 -1.32484                  1.96989
-0.65351                 -0.86252                  5.03488
-1.09948                 -1.47345                  2.16034
-0.47743                 -1.51901                  2.50285
-0.18995                 -0.46807                  2.93064
-1.47067                  0.14219                  1.60433
-0.25636                 -0.62030                  3.58015
0.09830                 -0.43090                  1.68152
-0.95381                 -0.62245                  3.75441
-1.08191                 -1.81654                  2.12488
-0.55988                 -1.92388                  1.59817
-1.12874                 -1.14776                  2.73359
-0.38560                 -1.43037                  3.58104
-1.06365                 -1.10544                  2.90438
-0.52132                 -0.52826                  0.79029
-0.35074                 -0.69518                  2.19153
-0.15362                 -0.27383                  1.09612
-0.61978                 -0.29025                  1.23423
-0.27866                 -0.58972                  1.14246
-0.75112                 -0.86750                  4.54274
-1.19748                 -0.83997                 -0.96545
-0.47322                 -0.53673                  3.19390
-1.07512                 -0.62346                 -0.46165
-0.40741                  0.55619                  1.41079
-0.98878                 -1.10307                  0.09984
-0.34938                 -0.51684                  1.36342
-0.64622                 -0.33305                  2.04242
-0.26132                 -0.90886                  1.60613
-0.66592                 -0.37860                  3.20278
-0.47497                 -0.93549                  1.78669
-0.53890                 -0.23107                  1.51689
-0.70381                  0.17488                  1.51965
-0.35314                 -0.29801                  1.96069
-0.05049                 -0.84864                  3.31272
-1.03932                 -1.59688                  3.26686
-1.07288                 -0.14343                  4.39315
-1.21280                 -0.11537                  1.72056
0.46793                 -0.33265                  2.76262
-0.42606                 -0.41676                  2.42825
-0.09171                 -1.01761                  1.27932
-0.92994                 -0.35563                 -1.93521
-1.03337                 -1.22048                  1.34891
-0.33661                  0.47780                  1.75006
-0.59810                 -0.41919                  3.01610
-0.33643                  0.50654                  2.17109
-0.15167                 -1.37142                  2.12391
0.00100                 -0.22378                  1.26460
-0.52316                 -0.96925                 -0.08880
-0.83450                 -0.10684                  0.27085
-0.92408                 -1.51791                 -2.05912
-0.74741                 -0.76350                  0.94265
-0.60999                 -0.41765                  0.79886
-0.01686                 -0.58209                  2.69880
-0.30634                 -0.86195                  0.22299
-0.79234                  0.37506                  1.16296
-0.59250                  0.25864                  3.43990
-1.13911                 -0.49198                  1.30150
-0.51283                 -0.21226                  1.96092
-1.60681                 -0.82585                  0.72581
-0.60783                 -0.80628                  1.62864
-1.18790                 -0.16586                 -0.17526
-0.56782                 -0.69030                  2.53371
-0.46264                 -0.29743                  3.50818
-0.26365                 -0.71157                  0.17513
-0.66098                 -0.34372                 -1.02250
-1.27376                 -0.71061                  1.14062
-0.53526                 -1.53088                  0.76237
-0.36764                 -1.28983                 -0.08679
-0.27414                  0.35230                  2.74338
-0.44729                  0.34858                  1.21462
-0.45683                  0.13131                  1.03144
-0.26448                 -0.51230                  3.06738
-0.19444                  0.28526                  0.51459
-1.06759                  0.87704                  2.13736
-0.36837                  0.10279                  2.20858
-0.36579                 -0.38786                  1.62568
-0.45063                 -0.96662                 -0.28655
-1.45728                 -0.08126                  1.93237
-1.06469                 -0.57571                 -0.70298
-0.65622                 -0.71563                  1.24142
-0.64991                  0.61009                  4.16770
-0.92907                  0.27850                  2.96536
-0.02451                 -0.28328                  2.41338
-0.46000                  0.89532                  2.48988
-0.20298                  0.37079                  5.59177
-0.54538                 -0.10855                  2.26793
-0.68474                 -0.27107                  1.15581
-1.46779                  0.41186                  4.10603
-0.81706                  0.20365                  3.41882
-0.14348                 -0.77250                  1.49054
-0.49403                 -0.10955                  2.52373
0.02476                  0.93675                  0.46125
-1.05277                  0.13978                  1.45136
-0.67039                  0.63947                  2.54136
0.16523                  0.98042                  3.21177
-1.16621                  1.11762                  2.90558
-0.62393                  0.19552                  3.37962
-0.43187                 -0.14177                  0.72665
-0.12311                  0.75427                  2.29446
-0.24183                  0.78310                  0.00338
-0.84087                  0.17609                  1.28924
-0.76818                  0.53225                  2.40262
-0.66353                 -0.40675                  1.53666
-0.63372                  0.51364                  3.49816
-0.90438                  1.16586                  2.32657
-1.35032                  1.27337                  3.38417
-0.99839                 -0.34719                  1.19859
-1.03060                  0.09184                  2.14881
-1.22147                  1.06522                  2.83655
-0.93023                  0.32140                 -0.32234
-0.81001                  0.33675                  4.13609
-1.51355                  0.72001                  3.35368
-0.57609                  0.25224                  0.33950
-0.30472                  0.44097                 -0.13385
-0.79644                  0.25948                 -0.02820
-1.21286                  0.48969                  1.89444
-1.57445                  0.27644                  1.55208
-1.14739                  1.17691                  0.76100
-1.48962                  0.25863                 -1.66317
-1.69490                  0.52688                  2.10394
-0.72942                  0.39024                 -0.13871
-0.12798                  0.63268                 -0.42971
-1.14859                  0.14879                  0.29065
-0.93323                  0.90405                  1.42193
-1.47943                  0.89901                  0.89510
-0.81490                  0.62140                  1.31353
-0.98005                  1.71553                  2.47977
-0.87410                  1.60167                  1.25114
-0.87284                  1.33812                  3.75882
-0.68381                  1.36206                  0.82137
-0.92663                  1.35025                 -0.31847
-0.90539                  0.45309                  1.91428
-0.84754                  1.36053                  0.73482
-0.23231                  1.20771                 -1.33497
-1.05241                  1.16965                  3.75224
-0.59942                  1.75187                  0.32139
-0.77867                  1.63834                  1.15725
-1.02269                  1.73473                  1.50815
-1.72844                  0.84805                  3.81910
-0.28881                  1.23454                  1.27045
-0.75297                  0.27541                 -0.42150
-0.26387                  0.73939                  0.69734
-0.73885                  0.56634                  2.02581
-0.44978                  1.69058                  1.28503
-0.12122                  0.66619                 -1.02711
-0.53794                  1.77997                  3.57903
-1.62130                  1.18256                  1.11356
-0.27030                  1.35205                  1.31634
-0.81700                  1.87141                  4.24996
-1.44538                  1.08158                  2.46683
-1.60648                  1.62093                  2.85982
-1.25221                  1.34855                  0.96015
-1.11128                  1.31282                  0.89584
-1.10548                  1.26471                  2.63081
-0.69671                  1.09062                  2.35778
-0.14946                  1.54936                  1.64346
-0.62689                  1.01261                  1.30388
-0.22770                  0.90027                 -2.16714
-0.51361                  1.38477                 -0.19364
-0.30103                  0.49214                  0.52462
-0.44946                  0.25626                 -0.40392
-0.08817                  0.12358                 -0.15376
0.15534                  0.91594                 -0.41061
0.12081                  1.72122                 -1.03296
-0.44756                  0.70314                 -0.43894
-0.47246                  0.14683                 -0.85432
-0.73050                  1.23688                 -2.05895
-0.70315                  1.10222                 -0.14799
-1.02819                  1.77561                 -2.26339
-0.24726                  1.77628                 -1.12240
-0.89520                  1.39374                  0.16289
-0.68106                  0.96542                 -0.81740
0.22315                  0.01275                 -1.07869
-0.22835                  1.67877                 -0.99137
-1.05138                  1.36848                  0.89387
-0.26207                  1.24571                 -0.12507
0.30164                  0.75261                 -0.91179
-0.92775                  0.61371                 -1.60920
-0.37112                  1.29398                  0.22898
-0.00949                  1.86056                 -0.66299
-1.21158                  1.77661                 -2.62693
-1.19108                  1.16759                  1.14801
-0.94888                  0.67902                 -0.79997
-0.78696                 -0.01933                 -0.53965
-0.55319                  0.28321                 -1.50494
-0.74199                  0.79157                  0.83463
-0.23433                  0.65950                 -1.12034
-0.48756                  1.11841                 -2.15781
-1.53337                  1.25735                  0.32897
-0.53746                  1.15838                 -0.93558
-0.54494                  1.25011                 -1.52881
-0.74550                  1.72805                  0.28303
-0.71653                  0.17580                 -0.81554
-1.64952                  1.46655                 -0.13086
-0.18933                  0.44866                 -1.90748
-0.22188                  0.73214                 -2.03934
-0.56299                  1.30729                  0.44453
-0.51379                  1.52535                 -0.76080
0.75660                  0.37393                 -4.76081
-0.07893                  0.31581                  0.19516
-0.44915                 -0.39523                  0.13626
-0.26645                  0.97068                 -1.65050
-0.51553                  0.59342                 -0.89075
-1.15456                  0.38711                  1.62705
0.01039                  0.69301                 -0.70543
0.75982                  0.70759                 -1.04892
-0.51130                  0.50048                  1.15193
-0.45819                  0.17236                 -2.03264
-0.11953                  0.91906                 -0.24343
-0.77339                  0.36140                 -0.73495
-0.02734                  1.05685                 -1.60424
-0.46759                  0.45066                  0.22735
-0.46977                  0.92031                  0.62319
0.52374                  0.60778                 -1.57257
0.42658                  1.48652                 -2.65768
-0.70243                 -0.61533                 -0.52539
-1.03628                  0.58909                  0.53789
-1.11932                  0.74177                 -0.00915
-0.69885                  0.69567                 -0.05265
-0.97714                  0.78337                  0.57215
0.26845                  0.07739                  0.85105
0.78109                  0.83761                 -1.03244
0.42504                 -0.64437                 -0.52556
0.49378                  0.44581                 -0.06034
0.21088                 -0.36563                  1.01987
-0.45422                  0.62098                  0.88726
0.23698                  0.44539                 -0.27315
-0.51377                  0.92466                 -1.41996
0.70954                 -1.35965                  1.20258
-0.68571                  0.54088                  1.06703
-0.58059                  1.23536                 -2.69572
-0.03881                  0.58372                  0.05599
-0.76186                  0.47827                  2.14597
-0.55091                  0.44511                  0.32267
-0.75773                  0.25319                  0.44080
0.61996                 -0.38009                  1.14550
0.70067                  0.13813                  1.21750
0.42260                 -0.56515                 -0.81315
0.00171                  0.70698                  0.10030
-0.78766                 -0.61532                  1.67047
-0.22330                 -0.08744                  0.50403
-0.74082                 -0.88252                 -1.94765
-0.69261                 -0.47693                 -0.22774
-0.61884                 -1.15780                  0.13199
-0.27568                 -0.14375                  2.02543
-0.15940                 -0.15630                 -1.85539
-0.07049                  0.52272                  1.78829
-0.04689                  0.28540                  2.64711
-1.51965                  0.06541                  1.51038
-0.05818                  1.06562                  1.28253
0.33058                  0.08298                  1.24119
-0.06608                 -0.91092                 -0.08073
-0.00880                  0.19789                  0.41541
-0.62484                 -0.79723                  3.07840
0.09157                  0.28658                  0.23320
-0.32889                 -0.19439                 -0.07997
-0.68851                 -0.48145                 -0.28644
0.09208                 -0.83939                 -0.02717
-0.57391                  0.81639                 -1.53737
-0.72420                 -1.97830                  1.86948
-0.55207                  0.83949                  0.48923
0.03758                 -0.16143                  0.81216
-1.23570                 -1.78470                  1.67331
0.79443                  0.72454                  1.45709
-0.45624                  0.97212                  0.91118
-0.54460                 -0.61498                  2.47989
0.56061                  0.73017                  2.46131
0.12826                 -0.60305                  1.98162
0.78507                  0.27025                  1.17649
-0.42774                  0.14279                  1.67927
0.71978                  0.02868                  0.89758
-0.60054                 -1.84651                  1.46289
-0.72762                 -1.77477                  0.68499
-0.52921                 -1.25203                  0.17791
-0.26513                  0.01180                  1.34311
-0.63456                 -0.12947                  1.20947
-0.42616                  0.14660                  0.25938
-1.09262                 -0.92974                  1.18764
-0.25054                  0.29585                  1.06254
-0.14675                 -0.63006                  1.56575
-0.28564                 -0.29283                  2.00402
0.09569                 -0.74401                  1.09691
-0.08648                 -0.72694                 -0.22937
0.32221                 -0.27075                  0.54209
0.34340                 -0.89443                  1.37011
0.22737                  0.36206                  0.21178
0.17849                  0.62893                 -0.00891
-0.63389                 -0.62095                 -0.63837
-0.12177                  0.37090                 -0.42511
-0.11554                 -0.29074                  0.01663
-0.49497                 -1.42364                  2.15331
0.65556                 -1.35583                  0.63752
-0.69905                 -1.89411                 -0.05864
-0.63844                 -0.85501                  1.79527
-1.13217                 -0.82081                 -1.24500
-0.33373                 -0.93053                  0.78570
0.42263                 -0.81274                  0.01849
0.16920                 -1.01401                  1.07769
0.63757                 -1.58823                 -0.55816
-0.57866                 -0.33686                  1.43276
0.75202                 -0.16717                 -0.65702
0.24827                 -0.37297                  0.71990
-0.70416                 -1.56414                 -1.27885
-0.12417                 -0.81424                  0.17849
-0.97452                 -1.00232                 -0.78299
-0.56734                 -1.91820                  1.62761
-0.53954                 -1.49409                 -0.20741
0.39070                 -1.00653                  1.96254
-0.58820                 -1.37816                  0.51822
-0.84168                 -1.58461                  2.16950
-0.66883                  0.02199                  0.56129
-1.10902                 -0.16642                  1.55602
-0.05188                 -1.49200                  0.79817
-0.75568                 -1.19419                  1.94243
-0.07565                 -0.81122                  1.74041
-0.02777                 -1.11870                 -0.52910
-0.58527                 -1.94825                  0.33829
-0.69108                 -1.13897                 -1.36551
0.41373                 -0.60323                  1.78208
-0.58047                 -0.82847                  0.69248
-0.59960                 -1.97317                 -0.00609
0.11868                 -0.14954                  1.74813
0.32390                  0.32775                 -0.55000
-0.54378                 -0.61905                  1.61543
-0.84742                 -1.74498                  0.02225
-0.28300                 -0.86083                 -0.30065
-0.19581                 -0.49039                 -0.17625
0.10064                 -0.87680                  2.13042
0.43433                  0.01838                 -1.01525
-0.61614                 -1.25146                  0.81858
-0.81843                 -0.43063                  2.34616
-0.05114                  0.38727                  1.92606
-0.33781                 -0.36126                 -0.81624
0.04812                 -0.96025                 -0.23488
1.68175                  0.30389                  2.09130
-0.18047                  0.32192                  1.03813
-0.57364                 -1.13978                  0.09904
-0.36399                 -1.08298                  0.95991
-0.47607                 -0.82377                  1.85228
0.19261                 -0.38330                 -0.81564
0.50782                 -0.11990                  0.58398
0.63314                 -0.75750                  1.67397
0.34094                 -0.10104                  1.66447
0.37207                  0.01212                  0.61195
0.16111                 -1.04719                 -1.54428
0.46094                 -0.67709                 -0.70492
-0.37650                  0.23330                  0.09525
-1.28244                 -1.59831                 -1.17948
0.54849                 -1.59944                  1.75610
0.12581                 -0.90813                 -0.05125
0.36475                 -1.14683                 -0.31704
-0.87046                 -0.67812                  1.06087
-0.63981                 -0.40085                  0.16041
-0.19387                 -0.93642                  1.62196
-0.07836                 -0.92323                  0.10104
0.36861                 -1.73766                  0.58314
-0.61011                 -1.16440                  1.12800
0.46110                 -1.08312                 -0.92971
0.20799                 -0.66176                 -2.04037
-0.18719                 -0.68407                  0.95055
-0.42990                 -0.94723                  2.70349
-0.64091                 -0.80031                  2.66644
-0.93647                 -0.77169                 -0.43542
0.16508                  0.44670                  1.35957
0.23796                 -0.03755                  1.31908
0.33009                  0.90922                  3.85316
0.70079                  0.70708                  2.73316
0.50855                 -0.42304                  0.95765
-0.10136                 -0.90135                  0.55726
0.01498                 -0.41439                  0.23770
0.22235                  0.62863                  2.95377
0.68876                 -0.81908                  0.03033
0.55527                 -0.46184                  1.74774
0.81944                 -0.35184                  2.85523
0.54785                 -0.08518                  1.18692
0.38160                  0.67062                 -2.51929
0.79490                 -0.81839                 -3.16759
0.61571                 -0.40961                 -0.76778
0.51988                 -0.83585                 -1.40424
-1.09737                 -0.59583                 -2.32914
-0.27914                  0.24868                  1.22046
0.42328                 -1.16100                  1.94938
0.54533                 -0.58859                 -1.27809
1.58962                  0.59434                  0.28240
0.67140                 -1.27696                  1.34649
-0.63238                 -1.36490                 -2.26486
1.49569                  0.05978                  1.77566
-0.22557                 -0.59777                 -0.54068
0.84324                 -0.44639                  0.38791
0.20399                 -0.84759                 -0.33557
-0.18715                 -0.30603                 -0.04911
1.11936                  0.03806                 -2.73235
0.76923                 -0.10914                 -0.37309
0.44816                 -0.23051                 -4.27616
0.66682                  0.32452                 -3.30304
0.00606                 -1.16934                 -2.17536
0.65163                 -0.61141                 -1.88755
0.40627                 -0.64307                  1.54760
0.46569                 -0.29337                 -1.42936
1.30354                  0.00536                 -2.67537
0.51297                 -0.31232                  0.05794
0.71728                 -0.97864                  0.42219
0.28667                 -0.28443                 -1.46932
0.10107                  0.01361                 -0.17358
0.63518                 -0.08445                 -1.32487
0.69450                 -0.66611                 -4.87901
0.61848                 -0.54210                 -0.16369
0.94980                 -0.50671                 -3.69247
1.08619                 -0.05514                  0.57233
0.97137                  0.19220                  0.60092
1.37066                 -0.17617                 -0.73871
0.72656                  0.31300                  0.37026
0.23429                 -0.54768                  0.76466
0.82773                  0.85709                 -1.09203
-0.23942                 -0.56814                 -2.71950
-0.21010                 -0.92774                  1.13548
-0.25266                  0.43388                 -1.89266
-0.26410                 -0.57080                  1.41507
-0.70357                  0.04448                 -1.30688
0.46852                 -1.20546                 -3.53016
0.89450                 -0.84971                 -2.93582
0.30297                 -0.49060                 -0.99344
0.38328                 -0.89633                 -0.46205
0.43787                 -0.01110                 -1.37368
0.99901                 -0.47243                 -0.45106
1.00592                 -0.12410                 -1.61015
-0.57976                 -0.40710                 -1.13911
0.22592                 -0.56003                 -0.84528
0.36929                 -0.38946                 -0.95843
0.56649                 -0.27969                 -1.26953
0.58019                 -0.50042                 -2.65199
-0.63250                 -0.75683                 -1.19046
0.13008                 -0.74890                 -2.57360
0.45672                  0.86011                 -3.41996
-0.16061                 -0.64546                  0.79289
0.52367                  0.10350                 -3.19969
0.30602                 -0.35172                 -2.26916
-0.35694                  0.60904                 -1.57628
0.61614                 -0.26567                 -2.95579
0.69000                 -0.46537                 -0.80863
0.21337                 -1.28494                 -1.35811
0.73239                 -0.67900                 -1.02536
0.39741                 -0.61148                 -1.54073
1.02745                 -0.30447                 -2.64007
0.52500                 -1.09935                 -1.89102
0.40011                 -1.09204                 -2.19386
0.11451                 -0.52837                 -1.49236
-0.15830                 -0.16948                 -1.27956
0.31906                 -0.38374                 -2.00926
1.10371                 -0.64473                  1.07187
0.23913                 -1.40323                  2.62360
1.06653                 -0.82639                 -0.80301
-0.27532                 -0.85265                  0.36527
0.42843                 -1.28265                  0.78570
0.81202                  0.16829                 -2.37777
0.19279                 -0.09167                 -1.99471
-0.17175                 -1.10221                 -0.54214
0.51404                  0.05495                 -2.43538
0.41532                  0.06816                  0.36151
0.76637                  0.10035                 -1.55833
-0.33075                 -1.21070                  0.70325
0.26635                  0.30199                 -0.81036
-0.13048                 -0.88544                 -1.25739
-1.02393                  0.15734                 -1.27359
-0.20717                  0.04092                 -1.99164
0.68099                 -0.42181                 -1.87676
0.45847                 -1.15132                  0.00244
0.36060                 -0.56463                 -1.25450
0.56635                 -1.30254                 -2.31297
0.27916                 -1.41510                 -0.57253
0.50661                 -1.10805                 -0.86099
0.38796                  0.14659                 -1.16109
0.53973                  0.40550                 -0.76339
0.50977                  0.42443                 -1.05681
-0.02670                 -1.46630                  1.22104
0.37184                 -0.31085                  0.82911
0.27915                 -0.19257                 -0.31405
0.50815                 -0.20220                  0.67050
0.13601                 -0.46345                  1.32804
-0.23494                 -1.00313                  1.03137
0.92063                 -1.27884                  0.42031
0.24217                  0.24405                 -2.62495
0.09067                  0.72110                 -1.55752
0.44805                 -0.79911                  1.53596
0.90703                 -0.33788                 -1.52470
1.50212                  0.64571                 -1.40613
0.47059                 -0.14289                 -1.40735
0.11094                 -0.30461                  1.17303
0.26965                 -0.25046                 -0.45992
0.15475                 -0.99742                  1.82352
0.66651                 -0.93582                  1.23913
-0.33469                  0.68976                 -1.06371
0.36802                  0.10860                 -1.09565
1.25087                 -1.39307                  1.10845
