>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
-0.36935                 -0.45477                 -0.41089
-0.32030                 -0.57817                  1.10672
-0.96113                 -0.95330                  1.51922
-0.00241                 -0.97240                  5.96293
0.97551                 -3.59909                  3.05371
2.65397                 -4.91790                 -0.92397
0.21448                  0.21002                 -0.76318
-0.78926                  2.08723                  1.93966
0.02661                  1.98925                 -0.88204
-0.35674                  0.17119                  2.90206
-1.86517                 -2.48016                  0.68572
-0.03864                 -0.05567                  2.38684
0.73428                 -2.26444                  4.78764
0.77458                 -1.80439                  5.72425
-1.36467                 -0.94656                  1.54518
-0.44377                 -0.03418                  0.57754
0.48961                 -2.57083                 -2.63036
-0.56667                  0.43232                  1.60005
1.21934                 -2.03216                  5.51017
-0.79976                 -0.37623                  1.65425
0.98602                 -1.97465                 -1.06198
-1.14263                  0.79501                  1.29979
-0.94533                 -1.18705                  2.19231
-0.54644                 -1.45559                  6.67620
0.80119                 -1.23848                  2.86552
0.38348                 -3.15015                  1.75464
-0.41361                 -2.52757                  1.19262
-0.88190                 -1.98884                 -1.29758
1.71017                 -0.55103                  0.81567
0.87688                 -1.00732                 -0.52359
0.73927                 -3.40245                 -2.75970
-1.18741                 -0.40216                 -1.17612
-0.22467                 -1.19630                  0.33540
-0.67676                 -2.01511                  2.22149
0.26651                 -1.63159                  1.90606
-0.67181                 -0.40732                 -0.61070
-0.69071                  0.41735                 -3.18640
-2.94985                  0.80429                  0.78365
-2.60668                  1.59600                  2.41387
0.92872                 -2.51575                  2.67934
-0.72556                 -1.73066                  1.15065
0.84811                 -0.59986                 -0.03283
0.65769                 -2.82115                  4.02908
-0.13340                 -0.47088                  2.41568
-0.49231                 -2.25930                  6.11904
-0.12364                 -0.18641                  4.94376
-1.63501                  0.54012                  0.76956
-1.32905                 -2.06971                  3.18202
1.17088                 -0.75131                 -0.27075
0.60276                 -2.65713                  1.20121
-0.13238                 -1.43735                  0.26604
-2.05074                  0.39664                  2.52895
-0.67875                  0.17029                  4.72226
-1.59914                  0.23973                  7.30383
-2.06246                 -1.19224                  3.20566
-0.92152                 -0.93266                  3.14321
-1.93565                  0.57185                 -1.16135
0.80444                 -1.74381                  0.13468
1.14154                 -3.27422                  3.85917
-0.96942                 -1.26311                  5.03814
-0.77629                  0.39246                  1.57320
-1.32963                  1.36301                  2.53211
-3.88208                  2.15678                  1.30744
0.59538                 -1.58822                  3.18018
0.28381                 -2.13986                  2.74642
-1.00056                 -2.17423                  8.26966
1.26916                 -1.12798                  5.67837
1.26977                 -2.07128                  2.14084
-1.46010                  0.74417                  4.75463
0.43080                 -2.16906                  3.76899
-0.53971                 -0.88998                  3.64925
-0.14217                 -1.29392                 -2.56326
0.76444                 -2.13719                 -2.99527
-0.45650                  0.64044                 -0.14549
0.42743                 -1.01859                  0.99024
-0.13208                 -0.22729                  5.28742
-0.93675                 -0.46906                  3.73958
-0.44074                  0.61792                  1.67509
-0.97665                 -0.67692                  6.21626
-0.38136                 -2.11000                  3.16314
-1.88932                 -1.83588                  4.66855
-1.95565                 -1.57251                  2.84760
-1.00182                 -0.02349                  0.10675
-0.07898                 -1.77156                 -2.16889
-2.15163                  0.09112                  4.93272
0.41724                  0.57504                 -0.84970
-1.76637                 -0.30718                  3.93274
0.78148                 -1.69689                  3.54558
0.52057                 -1.53322                  1.90243
-0.08773                  0.01812                 -2.01400
-1.22591                 -0.52885                  0.78499
-1.44835                  0.12887                  3.51146
-1.21648                 -1.71728                  0.63799
-0.25001                 -0.24795                  1.58594
0.33925                 -0.97784                  2.65264
1.02346                  0.22871                 -2.36459
-0.70833                  0.36534                 -1.97110
-0.02827                 -0.64536                 -3.07044
0.22057                 -0.22389                  3.32699
-1.44433                  0.33300                  1.46855
-0.41063                 -1.78480                  3.03143
-1.45652                 -0.41025                  3.77528
-1.18152                  0.31883                  0.52508
-0.43051                 -0.86015                  0.74399
0.26380                 -1.08671                  4.40674
0.15928                 -1.32086                  4.51905
-0.81135                 -1.35472                  4.15974
0.84226                 -1.12841                  6.15619
0.45788                 -0.62708                  5.47138
1.04078                 -0.14923                 -0.77037
-0.01330                 -1.29877                  3.37193
1.03267                 -0.68422                  3.30955
0.21339                  1.19827                  1.20207
1.19294                 -1.09806                  5.65496
-1.33327                 -0.71390                  3.57184
1.29548                 -1.55662                  4.65047
-1.28574                 -1.61202                  3.13650
0.26773                 -2.36757                  4.05411
0.49739                 -2.35275                  0.95698
-1.22961                  0.39310                  4.71121
-0.62869                  1.53951                  0.87170
-0.26243                  0.31899                 -0.13337
0.34179                 -0.68462                  5.33454
0.18846                 -1.17965                  2.42927
3.09910                 -1.97186                  7.49140
-0.23715                 -0.12530                  0.55527
-0.72603                  0.97923                 -3.57614
-0.55462                 -1.00913                  0.62681
-1.23895                 -1.43190                 -0.44485
-0.53134                 -1.19427                 -2.97345
-0.20377                 -2.83772                  1.58654
-0.11078                 -0.11046                 -0.45348
-0.38848                  1.79206                  1.79661
0.52872                 -0.93286                 -1.58595
-0.47128                 -1.52644                  1.08024
-1.46236                 -0.85634                  6.09973
-1.83152                 -0.31392                  1.59175
-1.68927                 -0.58343                 -0.46647
-0.50723                  1.01665                 -2.14469
1.63797                 -0.11256                  1.25952
0.31987                  0.04816                  3.72152
0.74858                  0.09424                  1.69816
-0.15048                  0.35252                  0.35753
-0.56292                  1.19996                 -0.76098
0.08687                  0.31196                 -2.69824
0.02794                 -1.14158                  4.16513
0.67989                 -0.97797                 -0.20491
0.16222                  0.30568                  0.72676
1.17669                 -0.62707                 -1.19686
0.19607                  1.07548                 -0.97895
-0.77234                 -0.36401                  1.91720
-0.13931                 -0.28675                  3.48295
-0.31089                 -1.09950                  3.69930
-1.56782                  1.45222                  4.46561
-1.55536                 -1.46527                  2.94064
1.52634                  0.04426                 -3.16424
0.71141                  0.76792                 -2.25308
-0.70687                 -0.10326                  1.08704
0.39036                 -2.42294                  4.52012
-0.95515                 -0.53958                  3.21283
-0.13374                 -0.90724                  4.87957
-0.14572                 -0.06786                  0.40331
0.56995                 -0.57317                  1.50440
-0.38950                  0.85805                 -0.86928
-1.16744                  0.35853                  1.82379
-0.89382                  0.55617                  3.49341
-0.87851                  1.89057                 -2.59415
-0.81536                  1.98761                 -2.52925
1.44778                  1.13069                 -0.07359
0.20837                  0.56863                  4.27155
-0.12985                  0.42582                  3.02214
0.82224                 -0.93929                  2.37072
0.24573                 -0.92310                  3.42069
0.37502                  0.27993                  3.52699
0.40161                  0.42166                  0.88155
0.72542                 -0.99158                  3.98163
0.75129                  0.06229                  2.70429
-0.96656                 -1.62796                  1.39255
-0.99725                 -0.74658                  1.02220
0.00392                 -1.26522                  2.06183
0.39195                 -0.66450                  1.42223
-0.18713                  1.12869                  2.61928
-0.53953                 -0.26132                  0.48543
-0.25136                 -1.53840                  4.65927
-0.27298                 -0.05747                  0.82152
1.31824                  0.26644                  4.12186
-0.18643                 -1.20077                  3.64019
0.80893                  0.44036                  3.82928
-0.09673                 -1.13871                  6.67253
0.75410                 -0.33713                  1.88121
-1.44685                 -1.15119                  2.12814
0.30587                  0.05001                  1.39246
-1.61136                  1.14921                  2.47277
-0.16207                  0.20103                  3.09028
0.94361                  0.78549                  2.65642
-1.22308                 -0.91411                  3.21756
0.48415                  0.03890                  3.08182
0.33006                 -0.70232                  1.63390
0.40300                 -0.06215                  3.01286
1.34723                 -0.69974                  2.85254
-0.31885                 -1.24324                  2.67317
-0.39185                 -1.15629                  1.45092
0.25152                  0.65042                  2.26060
-0.30582                 -1.02097                  2.21814
0.33935                 -1.58465                  2.17761
0.17270                  0.09740                  2.15774
1.04959                 -1.21062                  3.79125
-0.40456                  1.86532                  4.62469
-0.63293                 -1.42269                  5.65241
-0.81896                 -0.55859                  3.61947
0.94821                  1.05295                  3.52198
0.29689                 -0.45919                  6.10614
-0.32635                 -0.71206                  2.40536
-0.24086                  1.08166                  2.29108
-0.12415                 -1.45097                  5.16451
-0.12911                  1.61861                  3.95192
0.67469                 -1.06248                  1.08014
1.63321                 -0.16341                  5.18175
-0.92453                  0.29076                  5.38879
-0.20693                  0.54525                  2.31941
-0.15665                 -1.01052                  4.68628
-0.86244                  0.28134                  1.16392
1.74759                 -0.17319                  4.02491
1.01379                  0.84239                  5.23320
-0.41843                 -0.95768                  4.32038
0.25567                  0.90190                  6.12483
0.36805                 -0.21021                  1.73599
0.00724                 -1.34055                  2.97179
0.08865                  0.06778                  0.92554
0.62029                  0.58206                  1.19250
1.30429                 -0.56632                  3.52572
0.74189                  0.34467                  5.67790
0.60578                 -0.21957                  1.26719
0.62730                 -2.76272                  1.84703
1.40156                 -0.34360                  4.68559
0.11112                  0.32144                  4.62004
1.25849                 -1.32590                  3.93259
-0.48274                 -1.71036                  1.80276
-0.09196                 -1.55671                  4.26247
-1.34985                  0.17889                  5.28069
-0.07934                  0.01486                  3.87690
-0.11922                  1.92122                  5.16376
-0.69785                  1.81701                  7.38185
-0.19253                 -0.19360                  2.40688
-0.01739                 -0.79972                  4.63462
0.91013                  0.27225                  3.88474
0.83200                  0.60986                  3.07233
1.50425                  0.82679                  5.76659
0.57636                 -0.66861                  1.24686
0.23346                 -0.61600                  1.41934
1.08952                 -0.71375                  1.92952
-0.27629                  0.23811                  3.13118
0.58446                  0.16171                  4.94344
0.63460                  1.17038                  1.93207
0.71349                  1.06448                  0.77205
0.14041                 -0.57296                  1.72156
-0.34711                 -0.79548                  2.09411
-1.01185                 -0.04968                  3.34277
0.46438                  0.13338                  5.13014
-0.20315                  0.56430                  3.36230
-0.60780                  0.64806                  3.20216
-0.21470                 -0.03773                  3.00857
-0.10988                  0.54922                  1.74874
0.79224                 -0.40913                  2.79512
0.63615                 -0.86540                  6.17993
0.01281                  0.79506                  7.34832
-0.28815                  3.42859                  7.17899
0.42936                  1.26780                  4.08368
1.68344                  0.70386                 -0.64661
1.44039                  0.21212                  0.94112
0.77905                 -0.23388                  1.43011
0.52909                  1.40437                  3.52336
0.60199                 -0.00463                  4.71322
1.69013                  1.72738                  2.92819
2.43305                  0.84173                  4.13336
0.86735                  0.50259                  5.31359
0.16935                  1.15379                  1.67347
-0.02480                  0.89353                  2.78353
2.74007                 -0.10958                  5.34285
-0.00709                  1.04642                  5.15166
-0.13449                  0.33578                  1.48217
1.07469                  2.66428                  3.49731
1.46762                  0.00696                  3.81871
1.14709                  0.32295                  2.95651
2.61286                 -0.90578                  1.59300
0.43655                 -0.55383                  2.32764
-0.06232                 -1.66084                  3.74004
0.73072                 -0.57037                  5.50529
0.26287                  1.51552                  5.67912
1.76420                 -1.72372                  1.06554
0.52128                 -1.12316                  3.58475
-0.31316                  0.26424                  5.83735
1.31404                 -1.42770                  1.20335
1.67541                 -0.93698                  3.43558
0.85496                  0.21511                  1.63049
0.33718                 -0.00509                  0.13207
2.63788                  0.88361                  1.51788
1.28190                 -0.51054                  2.12957
1.16873                  0.75893                  1.87966
0.44371                  0.07614                  3.76114
0.89066                  1.21730                  3.69550
2.18310                 -0.54023                  2.90550
1.82864                 -0.16715                  2.68869
1.80968                 -2.19854                  2.90507
0.86145                 -1.84504                  1.03926
1.48420                  0.57260                 -3.17918
1.31516                  0.61751                  4.39306
1.19769                  0.93657                  4.03169
1.00657                 -1.04252                  3.37273
1.55395                 -0.68933                  4.70183
2.11563                 -0.26464                  1.30610
-1.10883                 -1.26252                  6.45492
1.37779                 -2.49077                  4.25220
1.15620                 -0.77796                  5.86637
0.12508                 -0.01275                  3.10674
1.08230                 -0.54420                  3.57987
2.18692                  0.66907                  0.92066
0.31969                  0.59791                  0.99177
-0.79099                  1.15137                  4.54202
0.65224                 -0.07349                  0.47088
0.62459                 -1.58340                  1.00877
2.39650                 -1.39889                  2.24715
0.91657                 -1.52303                  2.06981
-0.45907                  0.42874                  1.58314
0.74126                 -0.16888                  2.45229
-0.14306                  1.34549                  2.29873
2.02304                  0.93626                  2.96095
2.47912                 -0.40335                 -0.32559
1.86434                 -0.93432                  1.58968
1.12742                  0.00188                  3.39289
1.85886                 -2.34376                  3.60261
0.97074                  0.04293                  2.53059
2.45331                 -1.65468                 -0.76930
0.29960                 -2.15903                  3.01191
2.08822                 -0.56166                 -0.64409
1.60917                 -2.51948                  1.83502
0.79323                 -0.13736                  2.83940
1.14906                  1.46204                  0.07234
0.82661                 -0.16786                  3.18981
0.36449                  0.56831                  0.45496
0.86123                 -0.00809                 -1.68733
1.33648                  0.77003                 -1.03904
0.80474                 -0.09601                  1.56365
1.01641                 -0.50779                  1.13178
-0.65182                  2.10414                  3.01508
0.26453                  0.07094                  0.69852
-0.34489                  1.79297                  2.12582
-1.17546                 -0.44824                  3.05557
0.67190                 -2.63913                  0.76923
1.66516                 -1.79898                  1.45482
1.90915                  1.58870                 -2.04018
2.63582                  1.60467                 -2.78220
1.83470                  0.83487                 -0.66395
0.95233                  0.90441                 -1.73195
0.31125                 -3.28096                  0.59007
0.24943                 -2.20311                  2.93805
2.43105                 -0.95388                  0.09775
2.06502                 -0.74648                 -1.64525
0.48260                  0.78954                  5.31386
0.15447                 -4.46502                  5.37835
0.39279                  1.03895                  2.13690
0.78988                 -0.56421                 -0.35707
0.51603                 -1.06829                  1.25955
1.00922                  0.60656                  0.91995
0.92612                  2.50141                 -1.98682
1.72690                  1.62513                  0.72215
0.67210                 -1.55489                 -0.23264
0.27117                  0.93901                 -2.02895
2.26670                 -0.60063                  2.26114
1.42836                 -0.53012                  1.17064
2.13521                 -1.83759                  2.33740
1.25423                 -0.82530                 -0.00030
0.40018                 -3.06030                  4.36313
-0.58260                  0.63952                 -0.66605
1.46880                 -2.32438                  1.97249
1.14749                  0.20895                  3.15827
0.33091                  0.29777                  3.65556
1.92705                 -0.17159                 -0.86752
0.07597                  0.03265                  1.80477
2.02863                 -0.51520                 -2.74739
0.53849                  0.01733                 -0.33250
0.46328                 -0.76657                  1.33600
1.38510                 -1.24017                  1.00938
0.71638                  0.15756                  7.20677
1.72415                 -2.05010                  3.93721
1.52639                  1.11539                  3.74390
0.30553                  0.26964                 -0.23655
0.88478                 -1.87274                  1.69751
0.54074                 -0.51837                  1.89572
0.42405                 -0.56021                  2.68475
-0.35452                 -1.35508                  5.52027
-0.18324                  1.59170                 -0.23633
-0.36854                 -0.01083                 -1.89654
1.09484                  1.81975                 -0.19658
-0.30071                  1.64039                  2.13849
0.60024                 -0.32910                 -1.07074
0.44614                  0.82855                  1.44641
1.56373                  2.76403                  2.99149
-0.17081                  2.30800                 -5.09566
0.48940                  1.86809                 -4.61675
1.84299                 -0.68688                  4.76526
1.60753                 -2.22862                 -0.07202
0.46018                 -0.28516                  0.38278
0.21378                  0.68053                  3.18512
0.58691                  1.22503                  3.31119
0.64641                 -0.47307                  1.70234
-0.43332                  1.55712                  1.31683
2.30446                 -1.32125                  5.06070
2.92907                 -0.20875                  2.37941
3.11379                  0.72299                 -0.41319
1.52199                  1.95548                 -0.29094
1.35351                 -0.06773                  2.66612
2.48642                 -1.08245                  2.83961
0.97656                 -0.83414                  2.63319
1.18742                  1.02795                 -0.87508
0.05024                  1.98134                 -2.08577
1.72623                  2.06390                  2.89721
-0.58919                 -1.13069                  2.65816
2.07225                 -0.59163                  0.87308
1.06821                  0.51420                 -4.70841
3.06926                  0.11142                  0.75623
1.23575                 -0.50261                 -1.49266
0.15265                  0.34266                  1.09657
0.40379                  2.42852                 -2.80763
0.47027                  0.87408                  1.20896
2.46660                 -4.26423                 -1.31892
0.61155                  2.96059                  2.38113
0.27284                 -0.64013                  1.65122
0.38354                 -1.88459                  2.04059
-0.71067                  0.68763                 -1.00491
0.99823                 -1.93240                 -1.98798
2.00249                 -1.17162                  0.90794
1.55626                 -0.34254                 -2.66551
1.00227                  1.13512                 -4.87053
-0.25992                  2.85355                  0.06816
1.29095                  1.83307                  0.66764
1.94454                  1.52843                  2.06244
2.69685                 -1.87733                  1.39223
1.30646                  3.29659                 -3.92668
0.31909                  0.71550                 -0.95661
1.60710                 -3.33479                  0.36098
0.74411                 -1.10774                  4.88810
1.97877                  1.07189                  0.50234
-0.64024                  1.86053                  3.35510
0.14887                  3.45697                  0.01646
1.36985                  0.41070                  0.51446
0.72815                 -3.04798                 -3.09676
1.78931                 -2.04488                  1.64109
0.33166                  0.30799                 -1.41440
1.55782                  0.21873                 -0.07754
2.16901                 -0.33703                 -2.15202
3.04690                 -2.69426                  0.92471
1.14897                 -1.29224                  0.74404
1.76017                 -2.24023                 -2.96948
1.44282                 -4.04691                  2.44258
0.56671                  0.53552                 -2.12649
1.17566                  0.11020                  1.99385
0.51964                  1.15787                  0.57942
1.40849                 -2.58728                  0.59066
2.10766                 -0.31649                  2.26707
1.55733                  0.38875                  1.87291
0.62333                  1.30610                  1.54693
1.36345                 -0.74898                  0.93048
0.77494                  0.92116                  2.56784
2.28500                 -0.69382                 -1.82904
0.54264                 -0.67146                 -4.01030
0.79618                 -0.05725                 -1.20583
1.80843                  0.12858                  0.08943
1.65870                  0.12209                 -0.21482
0.69270                 -1.68816                  2.50425
1.85516                 -0.03134                  2.99562
2.17336                 -1.38703                 -0.83610
1.23073                  2.36501                 -4.26841
0.65742                 -0.82868                 -1.82378
0.87511                  0.65794                  1.04652
0.84643                  0.55273                  3.47136
1.81208                 -3.13449                  0.77723
0.57757                 -0.21094                 -2.50219
0.31449                 -1.53317                 -5.52779
0.81273                 -0.93217                 -0.59167
2.25602                 -5.11985                  6.05418
-0.50746                 -0.34992                 -2.62783
1.59657                 -2.31830                  2.27978
-0.90152                 -0.18295                 -4.44607
0.24464                  2.05364                  0.53535
0.67501                 -0.23650                  1.38381
-1.11520                  1.25213                 -1.52487
-0.54040                 -0.19460                 -1.96441
-0.96358                 -0.00817                 -6.38436
0.36527                  1.01223                 -4.55883
0.49839                 -0.91911                  0.04059
0.37306                 -0.75895                 -0.68929
0.74222                 -0.96570                 -5.46905
0.42884                 -0.96321                 -1.10547
0.99489                  1.11089                 -1.96886
-0.48008                  0.93301                 -1.42843
0.38093                 -2.26419                 -1.40976
0.90787                 -4.33995                  0.54833
1.29990                 -3.53433                 -1.86833
-0.19239                 -1.75421                  0.81741
1.07292                 -0.39374                  5.32870
0.53038                 -1.50929                  1.20186
0.41793                 -1.94401                  7.50613
0.84265                  1.98686                 -2.68017
0.64198                 -0.21451                 -1.74644
0.38170                 -1.36252                 -2.77817
1.42911                 -1.99625                  2.38172
-0.03760                 -0.64258                 -0.43296
-0.17783                  1.48979                 -2.84226
-0.40243                 -0.35801                 -4.28688
-0.53682                  0.15816                 -4.70540
-0.63212                 -1.28886                 -2.43693
0.67552                  0.37386                 -4.30118
2.01537                 -2.05102                  1.30201
0.42325                 -0.28865                 -2.08295
1.83822                 -3.91042                  2.58676
1.38128                  1.09292                 -2.76650
0.89455                  2.74941                 -5.91844
1.07201                 -1.17132                  2.52342
-0.09625                 -1.51324                  2.95015
0.38408                 -0.54084                  2.41096
1.66894                 -2.18543                  4.18769
1.08995                 -2.23362                  5.78259
1.75099                 -0.67301                  5.24741
-1.00781                  1.34072                  0.03287
-0.67636                  1.73159                 -6.32264
0.88970                 -1.16495                  1.04168
-0.56287                  1.82296                 -0.52421
2.28205                 -0.42584                  7.77045
2.60793                 -0.77610                  3.88448
1.34549                  0.99584                  2.88412
0.98062                 -2.02988                  6.95818
2.50098                 -0.33928                  1.67944
0.27215                 -0.94308                  1.79616
1.44538                 -0.71004                 -1.17291
1.95536                  0.06451                 -1.96089
1.56593                 -0.41172                  0.67655
1.07478                 -1.87599                  5.59120
3.32517                 -3.80204                  4.68372
1.61267                 -2.85345                  7.10551
1.48366                 -2.43904                  3.82262
0.54037                 -0.33025                  6.27619
0.89368                  0.38553                  0.06474
0.44194                 -0.90128                  0.43983
1.11153                 -0.83674                  1.98856
1.05858                 -1.06264                  2.74753
0.83208                 -0.33153                  1.64988
0.81927                 -1.11120                  0.16318
0.59826                 -0.88381                  2.69481
2.36154                  0.31824                  0.95106
1.67478                  0.56513                 -2.26527
0.93458                  0.72057                 -1.41236
1.72061                 -0.83972                  0.63500
1.32546                 -1.27897                  0.82417
0.71392                 -1.21504                  3.80186
4.04842                 -1.01585                  2.89590
2.03401                  0.32731                  4.75579
1.84086                  0.66713                 -2.34296
0.44665                  1.69736                 -2.38425
0.10501                  0.33296                  1.67619
1.46961                  0.30309                 -0.99064
2.89850                 -1.61047                  7.09189
0.39771                  0.16570                  0.52246
1.46098                 -0.62902                  6.50944
2.08012                  1.72331                 -4.71544
1.70493                 -1.15900                 -1.80108
1.62514                  0.36081                  3.49483
-0.20984                 -0.25865                 -4.06010
0.91310                  1.02294                  0.55461
2.42852                 -2.27959                  4.32305
1.62782                  0.28646                 -2.26117
0.49261                 -0.27761                  0.20433
2.03296                 -0.50005                 -0.32630
1.22340                  0.74026                 -1.48229
1.51020                 -1.54492                  1.67388
2.12538                 -0.87620                  3.22946
0.99903                 -0.42333                  4.75608
1.61385                 -2.02736                  5.14438
0.41814                  0.97586                 -5.47902
1.37241                 -0.43147                 -1.58104
0.59346                 -0.66336                 -0.05259
0.38468                  0.69272                  6.39050
1.67282                  0.81064                 -2.92300
-0.38407                  0.78930                  4.65743
-0.18370                 -0.30735                 -2.51483
0.77343                 -0.65203                 -0.27905
0.13883                 -0.41583                  0.95876
2.35705                 -2.48714                 -4.07375
0.22061                  0.97656                  1.53440
-0.16083                  0.45505                  1.47817
-0.00691                  1.41952                 -3.25750
0.17437                 -0.85051                  3.43012
0.42238                 -0.34866                  2.06691
2.65979                 -0.74661                  1.13590
2.02773                 -0.46372                  1.72598
2.91963                 -2.26847                 -0.33901
-0.47998                 -0.76648                  2.88600
-0.69634                  0.04570                  3.12017
1.83586                 -0.80639                  2.10663
1.88452                 -0.05523                 -1.21023
-1.11478                 -0.23753                  0.44358
-1.95295                  0.45163                  2.60235
1.23551                 -1.00112                  2.57208
2.36091                  0.26426                  2.08628
1.00142                  1.80828                  3.42791
1.49669                  0.64523                  4.71614
1.92485                 -0.58040                  0.46210
1.06682                  0.30767                  2.09069
0.41373                  1.09348                  1.46870
3.29574                 -2.16961                 -2.21262
0.81168                 -1.80172                 -0.75636
0.72750                 -0.12274                 -2.39004
1.60386                 -1.44601                 -2.49505
1.13327                 -0.12078                  0.64539
0.34031                  1.06220                  0.40923
-0.65935                  0.62055                  0.83524
0.89119                 -1.66292                  1.05846
1.18081                 -0.66232                  3.62051
0.19331                 -0.46197                  2.25584
-0.08169                 -0.40133                  0.74563
1.52596                 -1.51287                 -0.52703
0.28061                 -2.06536                  1.98617
1.88319                 -3.24805                  0.74275
1.31342                 -0.82211                 -1.89072
0.58497                 -0.42467                 -4.91749
0.95815                 -0.27032                 -0.31357
2.68449                 -1.75151                 -1.82105
1.20038                 -0.65486                  5.58090
0.99411                 -0.59426                  5.70268
1.28098                 -0.72800                  0.88034
1.07741                 -0.49985                  2.86134
3.24245                 -1.79311                  0.89631
1.04241                 -0.11727                 -0.46365
1.70045                 -0.87559                  1.41353
0.33490                  0.71758                  0.62548
-1.03685                 -0.57189                 -2.52554
2.27409                 -0.36977                  0.30249
-0.48544                  0.60430                  2.19526
0.67691                 -0.63901                 -4.81363
0.80311                  0.73364                  3.88208
1.19479                 -1.70315                 -3.03917
0.60110                 -1.37601                  0.31384
2.84057                 -2.42114                 -1.93277
0.91074                 -2.89062                  0.96221
-0.23018                 -0.38188                  0.66237
0.66321                  0.14281                 -2.14500
1.54022                 -1.72196                 -2.61411
1.94669                 -0.62793                  1.31364
1.71998                 -1.70526                  0.74119
2.36286                 -1.39820                  2.26514
1.65004                 -1.62121                 -2.38444
-0.17929                 -1.33402                  2.27477
0.93750                 -0.25223                  1.47437
2.20278                 -2.38670                 -1.12049
0.54794                  0.79245                 -0.21811
0.82383                  0.05203                  1.64876
1.93613                 -1.63016                  1.29872
