>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
-0.16282                  1.73678                 -0.71028
1.43762                  0.22941                  6.87382
0.12589                 -0.98188                  8.50261
0.42781                 -1.39624                 -0.97699
-0.34206                  0.34972                  0.97083
-0.02724                  0.00967                  2.09771
0.87177                  0.01475                  4.70411
-0.27296                  0.30440                  3.88384
1.31629                 -0.40843                  2.82805
0.93405                 -0.93891                  1.81423
0.70004                  0.56995                  0.13161
-0.36273                  0.59134                  0.09311
0.95500                  0.14383                  2.71453
0.41371                 -0.24592                  7.63176
1.23513                  0.21503                  0.90870
2.13307                  0.51288                  0.14783
2.31251                  2.60655                  2.88218
1.37792                  0.17090                  8.07324
0.81590                  0.19242                  5.77373
0.29903                  1.44248                  4.29299
0.28399                 -0.13308                  5.92668
-0.31632                 -1.28027                  3.00940
0.09315                 -1.29433                  0.84672
1.16137                 -1.28219                  2.39134
1.36477                 -1.78310                  4.60063
1.45619                 -2.82408                  4.47931
1.35023                  0.84061                  4.61241
2.09435                  0.15707                  5.82364
0.41038                 -0.22191                  2.25987
-0.21308                  0.66014                  2.45417
1.59048                 -0.85410                  4.43607
0.60010                  0.41985                  2.93875
0.26850                 -0.92276                  7.29600
1.25930                 -0.40225                  4.53225
1.91538                 -2.03294                  5.75435
0.94056                  0.14740                  3.73165
2.23068                  0.71893                  5.35816
0.96137                  0.37719                  4.33397
0.51242                  0.61807                  8.57643
0.63406                 -1.33518                  6.64647
1.38774                  0.81211                  3.47472
0.55865                  2.20589                 -0.71577
1.62773                  0.01958                  5.49470
2.20705                 -2.19079                  4.02388
1.23589                 -0.23785                  4.09042
-0.01344                  0.99966                  6.40082
1.20185                 -1.05870                  3.44165
0.43398                 -1.05213                  2.70291
1.49177                 -1.06272                  2.53142
0.48267                  1.30816                  1.48890
0.20792                  1.24507                  5.45647
0.77108                  1.11513                  2.04202
0.65969                 -0.34345                  3.87354
1.46132                 -1.82895                  0.10483
0.95092                 -0.16205                  3.01195
0.75967                 -1.03495                  2.19643
0.95200                 -1.35165                  3.20622
0.11321                 -1.20018                  4.68163
-1.40173                  0.81409                  1.53116
0.05815                  0.64577                  0.94310
0.35498                 -0.15252                  6.53012
0.03574                 -0.40294                  4.35192
0.71829                 -1.11155                 -1.07023
0.78171                  0.30172                 -0.56877
0.05088                 -0.52254                  0.84852
0.11701                 -0.29205                  2.62067
0.59284                 -0.97978                  0.31416
0.37595                 -2.18335                  0.46451
0.53041                 -1.43789                  4.66075
0.44006                 -1.15894                  0.70376
0.69473                  0.26945                  3.63124
-0.57755                  0.02151                  0.53373
0.61467                 -1.80645                 -1.02290
1.41717                  0.06448                  2.34077
0.50047                  0.41146                  1.07675
0.02226                 -0.05691                  2.14383
2.11465                 -1.91316                  0.68909
1.48500                 -1.41239                  3.51356
0.01561                  0.54096                  3.00105
-0.89603                 -0.71561                  2.09362
1.09249                 -1.68671                  0.59345
0.82322                 -2.39451                  2.28510
1.26821                  0.85503                  3.56814
1.66638                  1.31746                 -1.53126
1.08813                  0.02919                  3.99796
-0.21964                 -1.79438                  2.31478
-0.62001                 -0.82837                  1.92751
1.58472                 -0.75641                  3.17072
1.69223                 -0.10715                  2.49719
0.28292                  0.70070                  1.35446
2.41161                 -0.60422                  1.88023
-0.50645                  0.04577                  2.50537
0.84283                  0.86091                  2.59422
1.45452                 -0.36405                  5.68614
0.93396                 -0.60611                  1.53107
0.12805                 -0.65136                 -0.40876
0.04786                 -0.22204                  3.04420
2.02298                  1.13092                  3.78687
2.68517                 -1.02324                  5.31346
0.51970                 -1.10918                  1.28822
1.72612                  0.21340                  1.48189
0.70416                  0.81091                  2.67965
2.06997                  0.12712                 -2.64912
0.18844                  0.57086                  2.69401
1.38128                 -1.04101                  0.05504
0.22574                  1.09388                  2.17696
1.81052                 -0.66231                  2.54463
-0.02849                 -0.06880                  7.90225
0.74304                  0.52725                  3.27204
1.31912                  0.64515                  7.65524
0.60415                 -1.29815                  0.68874
1.75853                 -0.87757                  0.80879
1.80402                 -1.17485                  1.37378
2.43524                  0.90407                  5.80656
1.03825                  2.15733                  3.79744
0.98255                  1.05685                  4.26784
2.32747                  0.97987                  4.73209
1.28199                 -0.38171                  2.59232
2.50259                 -0.43736                  1.49356
1.67557                 -2.28552                  1.74751
1.08162                 -0.18101                  0.34650
0.12974                  0.70887                 -0.23305
1.75436                 -1.01233                  1.28711
1.38839                 -1.93518                  1.96778
1.18512                 -1.86969                  1.17833
0.46102                 -1.73270                  4.18105
1.15141                  0.97118                  1.54090
1.67768                 -2.03301                  1.21596
0.92656                 -2.83309                 -0.14899
0.47061                 -3.89407                  2.28198
1.91277                 -1.16087                  4.85591
2.09294                 -1.48187                 -1.26137
2.33334                  0.03822                  2.36968
1.12863                  0.00703                  0.36703
0.91092                  0.68293                  4.29475
1.76955                  0.70513                 -0.07544
0.73580                 -0.27353                 -1.76166
1.33551                 -1.95251                  2.60956
2.43428                 -2.25854                  0.23204
2.06768                 -0.45022                  5.88404
2.97689                  1.03544                  3.12839
1.78755                 -0.65238                  2.15752
1.39871                 -1.62569                  3.36045
1.89541                 -2.05693                  4.79104
2.00238                 -1.05474                  4.82689
2.76547                 -2.10495                  5.05573
-0.11304                 -0.37989                  6.28614
1.71182                  0.32411                  4.43932
0.84908                 -0.42738                  2.96345
0.79116                 -1.86589                  4.31925
1.96124                 -0.68208                  5.66490
0.23696                 -1.76545                 -0.36126
2.79157                 -2.95986                  1.97058
0.83787                 -1.29778                  2.00959
1.32569                 -0.97204                  3.37196
1.37083                  0.29120                  4.21972
2.35313                 -3.72790                  2.65431
1.24010                 -1.08119                  0.73554
1.72898                 -1.40040                  4.38685
0.67959                 -1.13975                  3.84130
0.94861                  0.26923                  4.31144
3.07738                 -0.80128                  1.28909
2.22153                 -2.04147                  0.93680
2.33559                 -1.41437                 -0.29119
1.79002                 -2.45505                  0.77507
1.79897                 -1.75941                  0.35061
1.35478                  0.75135                  0.08887
2.69965                 -1.54869                  1.28034
2.84799                 -2.32334                  1.66308
3.41005                 -3.49229                  1.26052
2.22588                 -1.99673                 -1.15152
1.65137                 -2.28051                  1.41045
1.07128                 -1.44735                  1.28236
3.06152                 -1.94269                  1.55695
2.55538                  0.71223                 -4.20091
1.39912                 -1.62393                  1.71394
2.16258                 -2.03660                 -0.50095
2.68170                 -3.09902                  0.94698
0.46739                 -1.05322                  0.92439
1.71474                  1.20873                 -0.79839
2.01390                  0.54706                 -1.86367
1.96895                  0.12438                  0.53964
1.66687                 -3.78232                  3.99837
2.81092                 -1.27455                  1.46653
2.35897                 -0.46491                 -5.77128
1.88590                 -1.20591                  0.26159
1.15894                 -1.12644                 -3.15603
1.01509                 -1.76013                  1.85341
1.54742                  0.45778                 -0.56718
1.13815                 -1.81943                  0.87874
2.02781                 -0.92463                 -1.73306
2.07711                 -3.02350                  1.48639
2.65010                 -1.79977                 -0.05673
3.63183                 -1.69423                 -2.04558
2.61221                 -0.89752                 -2.24136
1.36912                 -0.07874                  1.46570
2.71053                 -1.21547                  2.40407
2.79687                 -1.76884                  0.75686
2.34486                 -3.35599                 -2.24232
2.37551                 -1.34484                  2.02252
2.18587                 -1.64661                  0.02623
2.31947                 -1.38640                 -0.67318
3.34555                 -1.35245                 -0.13535
1.57225                 -3.15051                  3.34865
1.63315                 -0.38206                 -0.44564
2.66402                 -2.91741                  2.64682
2.75449                 -0.91883                  1.79877
1.55062                 -0.10981                  2.88226
2.11794                  0.27659                 -1.67272
1.56280                 -0.72530                 -4.15868
-0.43057                 -0.25846                 -0.40790
-0.36818                 -0.39275                  1.11091
1.36139                 -1.42805                  1.28953
0.73248                 -0.31237                 -1.44354
0.74103                 -2.07302                  1.25466
1.81750                 -3.84786                  0.55691
1.02336                 -1.54797                 -1.66527
2.17952                 -0.24204                 -1.41188
1.74951                  0.13503                 -1.97688
1.83191                  0.30012                  1.18770
2.21972                 -2.77384                 -1.37419
1.22392                 -2.00143                 -5.32422
1.60419                 -3.12900                  1.74969
1.37942                 -1.79526                  0.19824
1.64076                 -1.64667                 -1.99435
0.32838                  0.69298                  1.80365
1.14718                 -0.92546                 -0.64571
-0.41152                  0.50204                 -0.30809
1.64596                 -3.71772                  0.98907
-0.12391                 -2.04988                  0.49406
0.75894                 -1.01979                 -1.03174
2.93623                  0.62650                 -0.86864
1.34561                 -3.57075                 -0.72975
0.46536                 -1.97598                  2.86827
1.41619                 -3.02562                 -0.03259
1.03205                 -3.07014                  3.13474
2.74079                 -3.86650                  1.05372
1.66510                 -3.13036                  2.22071
0.11601                 -2.53568                  1.48800
1.05681                 -0.62442                  0.12673
-0.47988                 -1.03812                 -2.53413
2.45986                 -1.92066                 -2.51390
1.14016                  1.25171                  0.94777
0.85590                 -2.59090                  1.39182
2.19074                 -1.84158                 -2.16133
0.94068                 -0.57023                  1.02607
1.43022                 -0.38889                 -4.95203
2.39218                 -2.79219                 -1.07231
-0.16523                 -1.44813                 -0.55609
0.08655                  0.50396                 -2.53206
0.64812                  0.65440                  3.24029
1.21185                 -1.85656                  4.06775
0.55852                 -1.58087                  1.95930
2.17520                 -1.36461                 -0.15758
1.96981                 -0.34842                  1.49487
-0.60502                 -2.19435                  1.85733
-0.78424                 -1.58209                  1.63642
1.69903                 -1.67781                 -1.39535
1.13559                 -1.50272                  0.29930
0.14368                 -3.69633                  3.99464
0.43638                 -0.42314                  1.63670
-0.06322                  1.95330                 -2.40389
0.47885                  0.53812                 -0.14224
0.28781                  1.85612                  3.43962
0.00364                 -0.14459                 -2.17917
0.97333                  0.16327                 -1.37311
1.06235                 -0.11958                 -2.68119
1.81915                 -1.94250                 -2.65311
1.81357                 -2.18459                  1.03713
0.98261                  0.04924                 -0.60245
1.41231                 -2.86361                  0.62288
0.10471                  1.63970                  1.45945
0.69776                 -0.86221                  1.59903
0.00576                 -3.36167                  0.05220
1.64727                 -0.29419                  3.28032
3.05659                  0.77559                  2.71475
1.79439                  0.82981                 -3.46237
1.88982                 -0.79970                 -1.58606
1.08655                 -1.07746                 -3.92143
-0.17404                 -1.87329                  3.28996
1.66537                 -1.61245                  1.84410
-0.10625                  0.17751                 -1.50907
0.92625                  1.74858                  1.76261
2.12954                 -0.65920                  0.58415
1.74764                 -2.11230                  2.34515
0.33237                 -1.76691                  1.84228
2.73962                 -2.90310                  2.03249
0.56827                  0.25472                 -1.73455
1.11771                 -0.68663                  0.92716
-0.69002                  0.85892                 -4.07134
0.18403                  1.74747                  0.71773
-0.69329                 -1.01050                  1.75850
2.44368                 -2.26924                  5.43410
0.13530                  1.30721                 -1.40681
0.83960                 -1.91814                  2.49185
0.34654                  0.65397                  0.41883
1.22814                 -3.09093                  2.39314
0.55347                 -1.86959                  3.54855
1.23518                 -0.03042                  3.31656
1.38860                  2.05628                  0.31068
0.54242                  0.97135                 -3.41676
-0.04475                  1.53074                  2.44508
2.43511                  1.96374                  0.24696
2.43026                 -1.25640                  4.12566
2.49407                 -0.56054                 -1.06017
1.95564                 -0.34660                 -0.84905
1.59598                  3.25859                 -0.69091
1.23140                 -1.81137                  4.20236
0.65680                  1.95431                 -2.38686
0.58320                  1.80345                 -1.95778
0.00337                  0.99993                 -2.07846
1.18147                  2.86621                 -2.30847
2.45245                 -0.66839                  1.46768
1.19019                  1.81761                  0.89153
2.05973                 -1.92526                  3.44584
0.45209                 -0.18224                 -0.30619
1.01228                 -3.35110                  2.05696
1.71630                 -0.97128                  0.50574
1.95919                  0.73329                  1.80178
1.84145                 -0.60598                  1.02928
1.77037                  0.71624                  3.03689
1.15743                 -0.24263                 -0.99463
1.49771                 -1.01222                  1.00852
0.42058                  0.37747                  0.29978
1.06329                 -0.17730                  3.44003
3.24060                  1.56021                 -3.84759
2.47622                  1.61872                  0.35667
1.38337                 -2.29049                  1.75289
1.55398                 -1.90913                  0.41616
2.53929                  0.04157                 -2.12624
-0.70479                 -0.68647                  2.37505
1.41600                 -2.82704                  5.34526
1.82672                 -0.71494                  3.71023
1.11690                 -0.27412                  4.69039
1.61628                 -1.97787                  5.28616
1.50737                 -0.25221                  2.01081
1.89047                 -1.33767                  2.62703
1.19594                  1.12997                 -3.22799
0.15558                 -2.05016                  1.86399
0.27890                 -2.01018                 -0.99248
-0.44980                  0.50778                 -1.86432
1.22205                  1.64892                  1.56652
0.83840                 -2.29388                  5.37203
1.20264                 -2.34101                 -0.15155
1.51097                  0.57300                 -3.45106
1.02828                 -0.76350                 -2.76208
0.18792                 -2.46888                 -1.56316
0.01608                 -0.20749                 -0.83419
0.26711                 -1.57035                  0.63776
-1.02567                 -0.93732                  1.82794
-0.21117                  4.54572                 -0.44357
-0.68636                 -0.91208                 -1.75100
-0.77524                 -1.10337                  2.84597
-1.45628                  0.61659                  2.07080
-0.61182                 -0.22551                 -0.43668
1.10216                 -2.10132                  4.61077
0.69486                 -1.43367                  1.80196
-0.24584                 -2.93426                  5.11854
1.58351                 -2.83756                  8.53789
3.26912                 -1.38573                  6.17119
0.44785                 -1.66183                 -0.42616
0.77834                  0.72857                  1.95954
3.21054                 -3.37027                  8.58468
1.68227                 -1.01288                  5.92656
1.94044                 -2.36576                  6.67430
1.37461                 -2.84635                  3.89798
0.73064                 -1.20249                  0.99150
-0.12670                 -2.35565                  6.53621
0.47478                  0.43730                 -1.04506
-0.15411                 -0.58281                  2.27495
0.99517                 -1.47655                  1.55418
-0.05515                  0.29114                 -0.67437
2.03024                 -3.40482                  4.65405
0.83743                 -0.63160                  0.12475
1.45477                 -0.49272                  1.97472
1.86262                 -0.71438                  3.33777
1.11216                  2.00215                 -2.34047
1.21999                 -1.38828                  1.46280
2.67496                 -1.48489                  1.56668
1.62423                 -1.37982                  3.39284
0.16646                  0.82478                 -2.03098
0.88375                 -0.97062                  4.64094
1.46164                 -3.83068                  8.51066
-0.66490                 -0.67696                 -2.95814
1.82063                 -0.16493                  1.95106
1.06621                 -1.06461                  0.64404
0.79730                 -0.92833                 -1.02965
0.38694                 -2.62666                  5.35091
-0.33287                 -0.65196                  4.18982
1.44284                 -0.58251                  3.69999
0.33079                 -0.58038                  1.98809
-1.10724                  0.95248                 -1.64056
0.79412                  0.09046                 -3.22852
-0.69792                  0.01712                 -4.98571
0.58433                 -1.93066                  5.26955
5.05996                  0.03462                  7.96663
1.23269                  0.60777                  3.70225
2.54750                 -2.43786                  9.17651
1.42483                 -0.71051                  3.91030
0.19791                  0.33164                  0.44377
1.88020                 -1.00243                  2.66792
1.17528                 -0.68654                  4.11593
0.39359                 -0.73241                 -1.27612
3.23132                 -1.55107                  5.08916
3.08795                 -1.24238                  4.98590
1.34649                 -1.84081                  7.21567
1.15743                 -1.66026                  4.78137
1.33773                  0.07455                  3.59061
1.50515                 -0.56115                  6.03361
0.20832                  1.19787                 -0.96713
0.63350                 -1.06270                  1.77688
1.22640                 -1.29563                  5.33128
1.66660                 -0.66628                  5.21598
0.47476                  0.18090                  1.20507
-0.20828                 -0.77438                  2.73155
3.37117                 -1.48549                  5.12375
2.02386                 -1.32047                  7.26271
1.81708                 -0.92639                  2.58455
1.70544                 -1.02123                  6.31717
-0.59760                 -0.86892                  3.05269
-0.05917                  0.52537                  1.89950
-0.32396                 -0.12207                 -0.32593
1.11551                  0.65818                  1.40307
2.30527                  1.06449                  0.63766
0.84528                 -0.68350                  0.36811
2.22036                 -0.11369                 -0.23419
1.57775                  0.37818                  3.37791
0.70332                  0.74514                  5.96985
3.96946                  0.02983                  4.30787
1.67617                 -1.69782                  4.55125
1.91083                 -0.34379                  5.21038
1.49434                  1.19239                  0.97382
1.23350                  0.78953                 -2.39323
3.67956                 -2.13430                  7.09643
1.52664                 -1.49454                  3.12800
1.72383                  0.25239                  8.74394
-1.00673                 -0.80955                  2.49289
2.34903                  0.16479                  3.19809
0.34019                 -2.43265                 -2.40113
0.26001                 -0.79420                 -1.13919
1.00875                 -1.10469                  4.21184
0.97241                  0.82171                  2.11374
0.65967                 -0.85286                  2.56334
-0.94480                  0.29685                  1.40876
1.83516                  0.01642                  3.69173
2.74718                 -0.21254                  3.72396
2.12559                 -0.27493                  1.77258
0.78569                 -0.38606                  6.35229
0.99270                 -0.03412                  5.06584
1.09314                 -1.12417                  4.31156
-0.02403                  0.28500                  0.51270
-0.73464                  0.99203                  1.16207
0.61164                  0.74010                 -0.63093
2.88542                 -0.80148                  2.66860
0.54760                 -0.74777                  1.81509
1.44644                 -0.62289                  2.47870
2.32428                 -0.46971                  5.25705
1.98170                  0.97440                 -4.57975
0.71891                 -0.18260                 -0.41586
0.97835                  0.88940                  1.84216
1.91382                  0.22028                  3.76090
1.15280                  0.46823                  8.28749
1.78255                  1.21552                  5.23937
0.84912                  1.32071                  9.41087
0.01052                 -0.59243                  6.07321
1.29633                 -0.35396                  0.03537
1.45726                 -1.43546                 -0.57304
0.39007                 -0.00511                 -2.09172
-1.06282                  1.08099                  3.69293
0.85596                  1.72546                  0.64833
1.60799                  1.36539                  0.40755
0.13496                  0.75360                  1.42581
0.50159                  0.58419                  2.69656
1.02318                  1.23526                  0.30842
4.02063                  1.07010                 -1.06365
0.25364                 -0.30264                  2.00059
0.98510                  0.06761                  1.83968
0.90368                 -0.05026                  4.91641
0.84080                  1.25845                  4.82044
1.82229                  0.68995                  1.09981
1.54734                  0.57183                  5.01508
-1.20303                  1.36932                  3.51516
0.77085                  0.76865                  0.34512
2.10998                 -2.54113                  3.57832
-0.91441                  1.17896                  1.13275
0.66509                  2.77309                  4.57765
0.98076                  0.80937                  4.12657
0.34033                 -0.56680                  3.17234
0.55796                 -1.28754                  3.03630
2.29886                 -1.87122                  2.54326
1.18330                 -1.79292                  1.00728
0.65239                  1.38300                  1.99883
1.94096                  1.88208                  2.86249
1.84351                 -0.76745                  3.43066
1.16268                  0.52918                  2.14325
0.43357                  0.37085                  4.81280
2.02274                 -0.00361                  5.13930
0.30093                  0.61080                  4.43128
2.09745                 -0.33536                  8.64024
1.50964                 -0.04046                  6.73052
2.87435                 -1.61680                 -1.12548
0.14995                  2.22332                 -2.74051
-0.23005                  0.44082                  3.79409
0.20551                  0.65506                  1.60976
0.87107                  1.34459                  2.66050
0.72754                  0.44068                 -1.99860
0.98785                  0.13618                  2.54085
-0.41901                 -0.86663                  0.32394
2.20818                 -1.46903                  0.95546
0.91702                 -1.18551                  4.43477
1.11345                 -2.92291                  4.19327
1.07427                  0.64185                  6.83929
1.64626                 -2.12676                  1.00122
0.66147                  1.15145                  3.01821
1.62624                 -0.97942                  3.29938
0.87178                  0.28110                  4.09092
0.33210                  0.19782                  1.30347
2.06813                  0.08014                  5.60204
2.27987                 -0.74745                  0.79947
2.35309                 -0.55369                  6.82653
1.31298                 -0.51928                  6.13724
1.51002                  1.00693                  0.39472
1.75008                 -0.39274                  2.61521
0.41453                 -0.73714                  2.63259
0.40238                 -0.13448                  2.08691
1.72406                 -1.83266                 -3.74768
2.97576                 -0.84234                 -1.12480
0.49643                  0.15226                 -0.04478
0.41811                  1.00257                  3.19261
4.17181                 -3.48987                 -1.55528
0.82007                 -0.55380                  2.58902
0.52736                  1.01319                  3.14440
-0.81804                  1.93092                  6.17357
-0.18187                 -1.03175                  1.93339
0.55622                  1.21487                  6.32775
1.58354                 -1.98900                 -0.99126
2.38673                 -0.86190                 -1.72589
2.13479                 -3.09436                 -3.00591
0.94664                 -0.26654                  3.68110
3.33479                 -0.55403                  2.85044
1.28676                  0.92941                  2.42883
-0.25852                  0.74135                  2.76991
2.70637                 -1.22708                 -0.68784
2.38549                 -2.35867                  2.78798
2.67183                  0.34316                  1.44926
1.49534                 -0.45728                  2.69093
1.61447                 -0.19253                  3.58880
