>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
-1.85686                 -2.60890                  7.37178
-2.21620                 -2.31787                  5.01363
-2.03666                 -2.38003                  5.04084
-2.23875                 -0.85002                  3.95012
-2.08183                 -2.34967                  4.70667
-1.97436                 -1.02800                  5.11734
-1.99149                 -1.14672                  3.44012
-1.74831                 -1.19991                  3.84367
-2.62877                 -1.92969                  4.94371
-2.50000                 -1.66954                  5.46027
-1.96019                 -1.77455                  3.83111
-1.55352                 -0.27113                  2.87814
-1.95318                 -1.98500                  4.81628
-2.55873                 -1.95254                  6.63946
-2.47518                 -1.66746                  3.93926
-1.63789                 -0.86031                  5.42570
-2.00283                 -1.61119                  3.05347
-2.37831                 -0.68951                  3.00465
-1.74665                 -1.20653                  5.34158
-2.28833                 -1.79276                  6.16796
-1.99582                 -0.60661                  4.86218
-1.84714                 -2.03527                  4.72884
-1.82068                 -1.04204                  5.75155
-1.32926                 -1.47356                  6.11939
-1.91431                 -1.09203                  5.49521
-1.74172                 -1.73517                  5.87192
-1.49486                 -0.37361                  4.09689
-1.52700                 -1.33948                  3.90812
-2.64476                 -0.82592                  4.42695
-1.90718                 -1.23434                  6.25293
-0.91118                 -0.93283                  6.59654
-1.50703                 -0.51741                  3.85815
-1.50532                 -1.72960                  5.23115
-1.69316                 -1.35938                  7.01732
-1.65167                 -0.86560                  3.06681
-2.10872                  0.29323                  2.70189
-1.54312                 -0.68234                  3.60561
-2.16900                 -1.41907                  5.39260
-2.01462                 -0.81427                  3.82552
-1.81610                 -1.30040                  6.29344
-2.04590                 -0.97604                  2.50893
-1.40186                 -1.72773                  4.62835
-1.67701                 -1.50333                  5.37922
-2.89233                 -0.75682                  2.28453
-1.36979                 -0.59523                  3.11617
-1.67120                 -0.63566                  3.58977
-1.12740                 -0.60442                  4.93286
-1.41604                 -0.49243                  3.47320
-2.04160                 -1.37274                  4.98339
-1.33410                 -1.40653                  5.75007
-1.40582                  0.15282                  3.66566
-0.63645                 -1.10630                  7.20940
-1.44931                 -0.11646                  3.88282
-1.91845                 -1.43712                  5.84863
-2.58945                 -0.80762                  2.79533
-1.37638                 -0.65149                  5.61211
-1.84702                 -0.26976                  4.28937
-1.21052                 -1.19327                  5.61833
-1.67752                 -1.34895                  5.30876
-2.25113                 -0.89040                  6.37436
-1.40810                 -1.55535                  9.42553
-1.39657                 -0.94837                  5.37466
-1.62665                 -0.50733                  3.70388
-0.90397                 -0.88366                  5.29546
-1.77569                 -0.88256                  5.59485
-1.62561                 -0.59833                  3.21067
-1.56976                 -1.02734                  3.93091
-1.04378                 -0.47645                  5.50487
-1.23383                  0.22465                  4.04772
-1.08056                 -0.32957                  3.71040
-1.00844                 -0.67418                  3.63643
-1.27880                 -0.05389                  5.48900
-1.60884                 -0.59017                  5.39243
-1.48339                 -0.87286                  5.12079
-1.11099                 -0.37465                  3.72272
-1.42454                 -0.59520                  6.58954
-1.42151                 -0.49397                  4.90577
-0.35689                 -0.36995                  4.23562
-0.96743                 -1.18021                  4.41500
-0.97193                 -0.38951                  5.14728
-1.67353                  0.35361                  6.85793
-1.32935                 -1.16938                  5.26517
-1.33708                 -0.14106                  4.06508
-2.02463                  0.34115                  4.37900
-1.40210                 -1.41826                  5.13435
-1.01085                 -0.52062                  6.94224
-0.96359                  0.16806                  4.54960
-1.60456                 -1.06093                  6.26756
-1.36530                 -1.21708                  5.32051
-0.56814                 -0.41050                  2.80740
-1.76269                 -0.53967                  6.76901
-1.47390                  0.39720                  3.13442
-1.22448                 -0.22305                  4.16727
-0.92584                  0.21678                  6.38738
-0.98277                  0.54360                  4.35398
-1.32205                  0.00412                  5.00635
-1.04718                 -0.04885                  1.79652
-0.62615                 -0.10847                  2.61789
-2.14775                 -0.10972                  5.12655
-1.08770                  0.02235                  5.85457
-1.19098                 -0.38811                  6.00262
-1.75911                 -0.42941                  3.65542
-1.58727                 -0.49845                  7.06794
-1.73849                 -0.29123                  3.65218
-1.43295                  0.01983                  6.13495
-0.90125                 -0.33135                  4.78893
-1.25218                  0.30064                  3.29343
-0.51385                 -0.06184                  4.13626
-0.30521                 -1.12815                  4.18761
-1.44769                 -0.64777                  3.37372
-1.78908                  1.19479                  4.57838
-1.45219                 -1.14325                  2.61504
-1.15804                 -0.85828                  3.87582
-1.44885                  0.02358                  4.38448
-1.37918                  0.98215                  3.11918
-1.59831                  0.30865                  6.95445
-2.27180                  1.09110                  5.09787
-0.62149                  0.40890                  3.87093
-1.64144                  0.32512                  5.19801
-1.05113                  0.19896                  2.94010
-1.09134                 -0.63962                  4.56772
-1.14882                 -0.37874                  4.57211
-0.86053                  0.85787                  5.81114
-1.68195                  0.20580                  6.96907
-1.19331                 -0.55675                  7.27553
-1.14703                  0.34655                  2.66844
-1.32766                 -0.25530                  1.47571
-1.82782                 -0.29531                  7.19960
-0.64427                 -0.40380                  1.54522
-0.40716                  0.20791                  0.68342
-1.19268                 -0.69817                  3.01522
-1.35729                 -0.37601                  2.06013
-0.96307                 -0.63333                  4.97790
-1.16991                  0.46612                  4.63350
-1.35484                  0.12096                  4.32747
-1.84498                 -0.27421                  1.64139
-0.33260                  0.07155                  4.14518
-0.85722                 -0.15202                  2.97397
0.00874                  0.11332                  1.23308
-1.09851                 -0.08457                  3.92048
-1.32450                  0.21660                  4.82246
-1.11095                  0.06733                  3.54616
-2.41674                  0.61969                  6.57422
-1.22972                 -0.66847                  3.95290
-0.53202                  0.24564                  4.48826
-1.68350                 -0.44118                  3.30400
-0.69014                  1.14966                  4.37309
-0.97541                 -0.30364                  4.15103
-1.57730                 -0.50131                  3.45276
-0.42840                 -0.37676                  2.91351
-2.11206                  0.58998                  5.89141
-1.24157                  0.04832                  5.01776
-1.42027                 -0.06340                  1.98936
-1.10282                 -1.39695                  1.88565
-1.04800                 -0.43074                  1.10744
-1.64173                 -0.97795                  2.02585
-0.84675                 -0.49226                  1.33816
-1.15538                  0.32859                  4.28224
-1.06184                 -0.14030                  4.75845
-1.71866                 -0.09002                  2.75928
-1.24854                  0.53498                  1.42134
-1.10088                  0.50045                  2.57133
-1.22716                 -0.04302                  0.23576
-0.20555                 -0.69729                 -0.86705
-1.21512                 -0.53959                  2.30580
-1.54935                 -0.30246                  2.43723
-1.28450                  0.71449                  3.56752
-1.17312                  0.61050                  0.42803
-1.64576                 -0.38816                  1.79896
-0.81868                  0.80315                  2.51777
-0.20924                 -0.11304                 -0.50443
-0.23859                 -1.17121                 -1.51616
-1.71952                 -0.67971                  1.62659
-1.92381                 -0.04713                  3.12863
-1.67402                  0.35685                  3.41607
-0.87553                 -0.13023                  1.09122
-1.19358                 -0.33583                  3.40876
-2.07394                 -0.29226                  1.96898
-1.28189                 -0.10750                  0.44052
-0.80027                 -0.22349                  2.49291
-1.40531                 -0.05544                  2.73865
-1.38596                 -0.41804                  2.00097
-0.84076                 -0.00440                 -1.39751
-1.18491                 -0.35618                  0.58458
-0.51986                 -0.33972                 -0.05112
-1.51563                 -0.85094                  3.78272
-0.42559                 -0.22052                  1.12598
-0.42789                 -0.51475                 -1.29612
-1.41458                 -0.92376                  0.65338
-1.49663                 -1.10673                  1.69177
-0.69083                 -0.81895                  0.72758
-1.79191                  0.03850                 -0.13900
-0.58674                 -0.24505                 -1.36144
-1.41350                 -1.36707                  0.40778
-1.07119                 -1.01327                 -0.53046
-0.96346                 -0.75609                  0.40326
-0.20314                 -0.57422                  0.37141
-0.54888                 -1.19470                  0.30114
-0.84075                 -0.15626                  0.57590
-0.85465                 -0.73722                  2.45880
-0.85896                  0.58406                  0.14248
-0.50342                 -0.84465                 -0.34872
-0.77938                 -0.46366                  0.46589
0.08485                 -0.82652                  2.50015
0.39394                 -0.45648                 -2.38987
-0.16202                 -1.67678                 -1.21453
-0.28989                 -0.36558                 -3.44903
-0.49266                 -0.86177                 -3.32786
-0.37385                 -1.05828                 -0.71186
-0.37457                 -2.10480                 -1.25215
0.39762                 -0.55582                 -2.57548
-0.10203                 -1.30552                 -1.16831
-0.60949                 -1.10568                 -2.31556
0.01240                 -0.84629                 -1.56658
0.11186                 -1.52245                 -2.23368
-0.32838                 -1.41907                 -0.90577
-0.29524                 -1.22156                 -2.62037
-0.11078                 -0.62514                 -1.53330
0.04118                 -1.05155                 -2.30082
-0.38200                 -0.60543                 -2.39465
-0.02442                 -0.44887                 -3.12418
-0.01738                 -0.51942                 -0.82482
-0.12657                 -2.57466                 -1.93410
0.51728                 -1.12998                 -4.84003
0.30730                 -1.16397                 -2.43035
-1.19890                 -1.22846                 -1.72146
0.77642                 -0.98030                 -4.70951
0.23138                 -0.86865                 -1.80863
-0.73142                 -1.17680                 -0.86859
-0.59394                 -0.09092                 -1.42037
0.16120                 -0.87970                 -2.21360
0.82150                 -1.10798                 -0.83103
-0.57645                 -1.60750                 -1.16891
-0.44387                 -1.61744                 -1.64470
1.22079                 -0.35597                 -4.43130
-0.67235                 -0.84925                 -0.40448
-0.22446                 -1.84020                 -0.61513
-0.02200                 -0.61984                 -3.08404
-0.24866                 -1.30951                 -1.09499
-0.77933                 -1.29357                  0.11569
-0.84229                  0.00568                  0.02259
-0.92353                 -0.52139                 -1.50081
-0.30277                 -1.12689                 -1.17282
-0.03619                 -0.57755                 -0.07628
0.19772                 -1.99239                  0.99719
-0.05006                 -0.67728                 -0.61270
-0.84595                 -0.63527                 -1.97119
-0.31747                 -2.97026                 -0.67532
0.20128                 -0.56826                  1.22257
0.15733                 -0.37023                 -1.17072
-0.10108                 -0.50550                 -0.08780
-0.85338                 -1.18309                  0.01203
-0.68798                 -1.16380                 -1.98237
-0.57796                 -1.11270                 -0.29373
-0.51440                 -1.92067                 -0.70968
-0.25852                 -0.52868                 -0.20332
0.41818                 -1.92765                 -1.03047
0.18934                 -1.48745                 -2.33186
-0.30853                 -1.10159                 -0.45501
-0.45934                 -0.93364                 -1.85925
0.10859                 -1.14925                  0.99221
0.07530                 -1.96273                 -1.07043
-0.27907                 -0.62363                  0.85654
-0.72207                 -1.73620                  0.07962
-0.47179                 -1.10390                  0.22095
-0.24100                 -0.98235                 -3.10178
-0.65492                 -0.58004                 -0.28638
0.11944                 -1.00409                 -0.20085
-0.50818                 -0.74855                 -0.20969
-0.31092                 -1.26539                 -2.14240
-1.14973                 -0.75630                  0.02668
0.24280                 -1.63919                 -0.79662
-1.25519                  0.02538                 -1.16742
-0.85576                 -1.17424                  0.04732
0.23790                 -2.43434                  1.11950
-0.73085                 -0.20633                 -0.86930
-0.29884                 -2.13554                  1.00905
0.45221                 -2.33595                  1.41608
0.33684                 -1.38865                  0.70367
-0.68221                 -1.73473                  1.12389
-0.64637                 -1.44944                 -0.61114
-1.18965                 -1.62379                  0.69942
0.00499                 -0.95125                  1.12829
0.08180                 -0.69691                 -0.44879
-0.68915                 -0.75090                 -1.08064
-0.38500                 -2.53235                  0.50663
0.34955                 -1.41310                  0.27223
-0.58883                 -0.58017                  0.33031
0.50619                 -2.19702                  0.33504
-0.26382                 -0.62587                 -0.25323
0.25254                 -1.75039                  0.40146
0.26478                 -1.87129                  0.79474
-1.26175                 -1.62102                  0.95527
-1.11988                  0.55716                 -3.49006
-0.37972                 -0.36588                 -0.27699
-0.64697                 -0.33983                 -0.26845
-0.04486                 -1.61106                  1.37996
-0.70098                  0.32454                  0.03600
-0.96584                 -0.80426                 -0.46460
0.02545                 -1.93221                 -0.75560
-0.68553                 -1.78139                 -0.17607
-0.79348                 -2.22026                  0.05962
0.40444                  0.01254                 -0.20385
-0.15187                 -1.35428                  0.00463
-0.80372                 -1.66448                  1.45645
-0.32640                 -0.88711                  0.34403
-1.18817                 -1.89421                 -1.54401
-0.74086                 -0.97971                 -0.18680
-0.33418                 -0.09786                 -1.08315
-0.35276                 -0.97545                 -0.23788
-0.36956                 -0.63936                 -0.97708
-0.36693                 -1.52676                 -0.88536
-0.39160                 -2.53108                  0.97294
-0.26917                 -1.57911                  0.21954
-0.79675                 -1.58035                  0.25178
-0.17829                 -1.22552                  0.05595
0.06708                 -0.35616                  0.25929
-0.50353                 -1.28050                  0.95539
-0.64505                 -0.65066                 -0.17061
-1.06662                 -1.18062                 -0.68591
-0.25946                  0.02176                  0.94428
-0.71420                 -1.48372                 -1.37514
-0.34454                 -0.51826                 -0.65815
-0.97440                 -0.81525                  0.14082
-0.51007                 -1.33107                  0.01483
-0.49336                 -1.38365                  0.52560
0.43737                 -1.08777                 -1.21242
0.25115                 -0.25546                  1.65897
-0.47795                 -1.03244                 -1.01672
-0.33818                 -1.01650                 -0.47631
0.27417                 -1.31011                 -0.22751
0.23205                 -0.92647                  0.47022
0.28640                 -0.33541                 -0.08237
0.01756                 -0.55211                 -1.48828
-0.55544                 -0.55678                 -1.13706
-0.78338                 -2.31083                  0.66808
0.05769                 -0.63671                  0.80976
-0.60871                 -0.42539                  0.16363
-1.39572                 -0.75055                  0.16789
-0.34980                 -2.26263                 -0.42228
-0.42195                 -0.46672                 -0.42775
-0.33559                 -0.05259                 -0.27291
-1.13243                 -1.65180                 -1.45406
0.56634                  0.88199                 -0.97532
0.14728                 -1.21260                 -1.33856
-1.14751                 -0.59306                 -0.31246
-0.66904                 -0.84661                 -0.58407
0.02795                 -0.80851                 -1.19090
-0.06450                 -2.33232                 -1.31269
0.75889                 -1.31797                 -2.36271
0.35551                 -0.05854                 -1.55552
0.57300                 -1.69215                 -1.86902
-0.14157                 -1.84911                 -0.14310
0.00727                 -0.84616                 -0.69882
0.39510                 -1.47167                 -1.26570
-0.53957                 -1.06396                 -1.20518
-0.84608                 -1.10451                  0.90166
-0.72377                 -0.22554                 -1.21794
0.90578                  0.27584                 -0.81627
0.33633                 -0.16212                 -1.63989
-0.38284                 -1.42090                 -0.79262
-0.59433                  0.30827                 -1.33474
-0.29246                 -0.10219                  0.52783
-0.67132                 -0.81365                  2.56054
-0.89431                 -1.56581                 -1.71298
-0.96979                 -0.96654                 -0.22054
-0.16609                 -0.20129                 -0.95707
-0.37150                 -0.80938                 -1.63279
0.39653                 -0.82768                  0.03200
-1.03721                 -0.40856                 -0.76593
-2.04470                 -1.80189                  0.14887
-0.73937                 -2.54374                  0.13593
1.25424                  0.83390                 -1.02055
0.14199                  0.12257                  0.89222
-0.07141                  0.09759                  0.59024
-0.23311                 -1.31361                 -0.22302
-1.80086                 -2.47511                  0.22756
0.07763                 -1.58226                 -1.13291
-0.12047                  0.33548                  1.41512
-0.33718                 -1.03515                  0.88156
0.03325                  0.16896                 -0.81889
0.34390                 -0.94649                  0.38542
-0.44026                 -2.26540                 -0.10705
-0.05493                  0.18115                 -0.49374
-0.59373                 -0.08889                  1.96953
-0.85490                 -0.71997                  2.43990
0.57553                 -0.74190                 -1.36543
-0.37145                  0.23320                  0.78643
-1.33969                 -0.75830                 -0.76637
-0.35797                 -1.66235                 -2.50363
0.14434                  0.04278                  1.76206
-0.03936                 -0.48965                 -0.42467
-0.50394                 -1.05878                  0.05318
-0.75541                 -1.18643                 -0.92077
-0.19224                 -0.93352                 -0.97442
0.08624                 -1.24953                 -0.07390
0.08918                 -0.36479                  1.53478
-0.79198                 -0.78660                  1.66028
0.15569                 -1.01625                 -0.25004
-1.29704                 -1.27486                  1.43652
-0.30300                 -0.36757                  2.79573
-0.95221                 -0.87690                 -0.28478
-0.41027                 -1.78137                 -1.76561
-0.97047                 -1.30284                 -3.37017
-0.13116                 -1.00266                  0.89216
0.35133                  0.18673                 -0.07528
-0.65534                 -1.06281                  0.76322
-0.79241                 -1.01288                 -0.76902
-0.28692                 -0.47782                 -1.08574
-0.80029                 -0.93409                  1.08265
-0.75349                 -0.78057                  1.17751
0.37347                 -0.47721                  1.42843
-0.46900                  0.32411                  0.77413
-0.29289                 -0.46180                 -0.34056
-1.12065                 -0.66223                 -0.02540
0.22309                  0.11198                 -2.57345
-0.18751                 -0.96263                 -0.05821
-1.22191                 -0.59677                 -2.78977
-0.13941                  0.43560                  0.50847
-0.61101                 -0.68315                  0.41776
-0.28645                 -1.08753                 -0.02220
-0.10587                 -0.29106                 -1.83340
-0.47044                 -0.18515                 -0.99486
-0.79979                 -0.85492                 -0.98589
-0.63443                 -0.72626                  1.28803
-0.92604                 -0.17238                 -0.45656
-0.56677                 -0.83028                  0.12314
-0.24085                 -0.66790                  0.02755
-0.47261                 -0.62165                  0.47332
0.11449                 -0.01567                  1.47007
-0.10606                 -0.52607                  0.60039
-0.54884                 -0.02159                 -2.20326
-0.78148                 -0.30288                 -0.37612
-0.12794                 -0.16291                  2.52418
0.88028                 -0.37122                 -0.54157
0.56335                 -0.37000                 -0.15426
-0.38087                  0.62600                  0.99728
0.69198                  0.39063                 -1.21554
0.38620                  0.37560                  1.37720
0.83503                  0.68067                  0.14820
0.45032                 -0.04294                 -2.93634
0.84963                 -0.89171                 -0.39987
0.12739                  0.22856                 -2.33502
0.24966                 -0.58301                 -1.54924
0.34585                  0.01758                 -1.31099
-0.54211                 -0.77179                 -2.26724
0.23607                  0.87871                 -0.17789
0.18907                  0.02008                 -2.22667
0.24437                  0.07278                 -1.97066
-0.51526                 -0.17702                 -2.63144
0.40356                  0.43404                 -1.35347
-0.62793                 -0.99340                  1.04399
0.86096                  0.83355                 -2.50548
0.41640                 -0.53258                 -1.28176
0.40477                  0.31216                  0.15035
0.75735                  0.65750                 -2.52157
-0.05099                 -0.26376                 -2.75172
0.57261                 -0.07732                 -2.88339
0.11693                 -0.32794                 -0.79945
1.34337                  0.55452                 -0.50836
-0.80466                  0.80798                 -0.48481
0.52589                  0.52199                 -2.15894
-0.29603                 -0.35697                  1.75716
-0.81442                 -1.33263                 -0.20571
1.07919                  0.68962                 -0.64309
-0.65420                 -1.23210                 -0.63749
0.62981                 -0.01331                  0.11786
0.65130                  0.01003                 -0.73061
0.28420                  0.18567                  0.47718
-0.16583                  0.48330                  0.45696
0.41620                  0.97039                 -1.51162
0.47028                  0.55814                 -2.89142
-1.13974                  0.03154                  0.74156
0.81464                  0.31533                 -2.36312
0.30409                  0.86462                  0.64777
-0.62466                  0.43523                  0.35132
0.44555                  0.60699                 -0.26303
-0.27500                 -0.24023                 -0.81817
-0.63131                 -0.61508                 -0.39195
0.34354                  0.32640                 -2.59856
-0.17449                 -0.78903                 -1.24222
0.04094                  0.56055                 -1.63625
-0.89756                 -0.32468                  2.42153
0.07865                  0.33543                  0.09766
0.11658                  0.53503                 -1.20520
-1.42573                 -0.07408                  1.64732
0.75300                  0.99421                 -3.38924
-0.03677                 -0.04335                 -2.31294
-0.55098                 -0.20101                  0.92437
0.53494                  0.20923                 -1.65865
-0.10654                  0.22486                  0.85293
-0.08313                  0.34150                  1.38082
-0.21019                  0.39480                  0.85263
-0.37770                  1.02362                 -1.79123
0.38817                  0.09355                  0.09616
0.33021                  0.07971                 -1.22226
-0.37412                 -0.13976                  1.31700
-0.26194                  1.20494                 -1.96340
-0.31922                 -0.67329                 -0.54543
-0.91930                 -0.34328                 -0.73959
-1.11596                 -0.84995                 -0.43815
0.33243                  0.63418                 -1.80686
-0.13674                 -0.21619                 -1.37981
-0.11147                 -0.41063                  1.17891
0.12843                 -0.11297                 -0.55511
-0.15554                 -0.57133                  0.13220
0.03790                 -0.64523                  0.81972
0.38940                 -0.34264                  0.63338
0.14437                 -0.15590                 -0.22923
0.24339                  0.27567                 -1.56038
0.56291                  0.16881                 -1.85462
-0.54100                 -0.06924                 -1.39313
0.00423                  0.25965                 -1.13288
-0.05253                 -0.27163                 -1.47853
-0.03813                  0.17667                 -0.14978
-0.14240                 -0.31461                  2.07071
0.11235                  0.51962                  0.30662
0.76999                 -0.24253                  0.87985
-0.24270                 -0.26507                  1.13145
-0.24701                 -0.23787                  0.94746
0.00884                  0.25769                  2.05082
-0.28177                 -1.71111                  2.01349
0.27792                  0.34620                 -0.12802
-0.32048                 -0.43601                  0.45069
-0.14381                 -0.28133                  1.43777
-0.35245                  0.76317                 -1.68450
0.51925                  0.58680                 -1.44100
-0.55203                  0.19580                 -1.09771
-0.52897                  0.38994                  1.25525
0.14404                  0.16414                  0.44631
-0.10165                  0.64730                 -1.68766
-0.06687                  0.45425                 -0.46577
0.17518                  0.16858                  0.88135
0.14137                  0.61606                  2.01087
0.79749                  0.08409                  0.19791
-0.55040                  0.52790                 -2.30439
0.34941                  0.24861                 -0.23097
0.19515                  2.01350                 -1.09490
-0.09965                 -0.00773                  0.63775
-0.61806                 -0.39601                  1.29849
-0.13583                  1.76109                 -1.17939
-0.58392                  1.59868                 -0.94730
-1.27189                  0.20202                  0.85419
-0.64431                 -0.78291                  1.56826
0.21191                  1.19164                 -2.86273
0.32244                 -0.10223                 -0.71275
0.82282                  0.31422                  2.70907
-0.24890                 -0.58668                  3.41124
-0.20150                  0.37603                 -0.31021
-0.60287                  0.87343                 -0.82279
-0.37129                 -0.80800                  2.26871
-0.54064                  0.88486                  0.51170
-0.92578                  1.04450                 -0.90834
-0.12845                  1.72450                 -2.33904
-0.26851                  0.78636                  0.23800
0.59614                  0.64420                 -0.55200
0.47938                  0.14818                  1.64159
