>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
-0.86619                  0.36416                 10.22206
-0.82613                 -0.50473                  6.94843
-1.02856                  0.69567                  8.03460
-0.45604                 -0.44028                  5.14684
-0.40311                 -0.48865                  6.35644
-1.35941                 -0.11154                  8.65912
-0.95618                 -0.28775                  5.55668
-0.97262                 -0.21969                  6.64277
-0.51100                 -0.95851                  7.30774
-0.77906                 -0.38063                  7.35615
-0.51132                 -0.69076                  7.89207
-0.62841                  0.50599                  6.10591
0.27704                 -0.46382                  7.77617
-0.27760                 -0.22040                  6.40967
-0.56211                 -0.32610                  5.38059
0.26860                  0.18014                  5.44394
0.36182                 -0.64047                  5.23215
-0.14774                 -1.03897                  3.03980
0.27784                 -0.24873                  4.35063
0.64161                  0.28378                  3.93009
-0.30226                 -0.62043                  6.17863
0.50661                 -0.37992                  5.23149
0.85761                  0.01310                  3.32134
-0.14658                 -0.09846                  5.96084
-0.38036                  0.19376                  4.46271
0.02640                  0.79307                  5.28214
-0.25720                  0.87900                  6.31582
-0.33513                  0.61224                  6.07722
-0.15407                 -0.65249                  3.54020
-0.23158                  0.73558                  4.99802
-1.04760                 -0.14541                  4.37698
-0.25126                  0.12881                  4.28138
0.65482                  0.49046                  3.41074
-0.32651                 -0.19845                  4.72984
-0.59260                  0.42688                  6.17953
1.00559                 -0.72364                  6.22007
-0.15059                  0.13584                  4.63198
0.24685                  0.65593                  8.10557
0.96728                  0.36676                  5.02924
0.34554                 -1.09171                  3.78494
-0.25850                  0.37611                  4.73191
0.48952                  0.71473                  5.11060
0.34391                 -0.27568                  5.72203
0.10225                 -1.22193                  6.11581
-0.42521                 -1.22215                  6.56468
-0.26211                  0.32637                  6.30832
0.00498                  0.56633                  6.30299
-0.42737                  0.97783                  4.90513
0.07288                  0.53754                  5.24831
-0.06044                  0.67891                  5.40611
-0.34036                 -0.21909                  7.08746
-0.73506                  0.64289                  6.26594
0.71836                  0.32220                  8.42101
0.34558                 -0.27153                  7.79776
0.22889                 -0.02727                  6.14136
-0.11493                  0.56397                  5.46164
-0.00936                 -0.05472                  6.16626
0.01998                 -0.36076                  5.71298
-0.65764                  0.61334                  5.61615
0.04288                  0.79505                  6.05829
-0.56274                 -0.05113                  4.85322
0.27134                  0.58164                  7.22991
1.16193                 -1.18164                  5.66382
0.87869                 -0.38704                  6.44056
0.73200                 -0.62664                  5.59968
1.19420                  0.39293                  7.25343
0.63313                 -0.08445                  6.85528
0.63809                  0.92523                  7.54470
0.56568                  0.43991                  5.99551
0.09489                 -0.29760                  5.98597
0.69985                 -0.47554                  6.45239
0.49475                 -0.05666                  4.81293
0.53406                 -1.96842                  3.34346
0.30257                 -0.10009                  2.81638
0.07281                 -0.13531                  6.38283
-0.13776                 -0.57000                  5.22388
0.85051                 -0.17617                  6.31470
0.51905                 -0.48379                  5.27455
0.27329                  1.10483                  5.97409
-0.19743                  0.19903                  5.66274
0.59120                  0.09982                  4.31147
0.37033                  0.24378                  7.01764
0.70322                  1.80823                  5.51302
-0.09066                  2.03085                  6.66674
0.22766                  1.25845                  3.89955
-0.05048                 -0.22969                  5.95330
0.36120                  1.31868                  7.12295
0.39774                 -0.48221                  2.17791
-0.89248                  0.55737                  5.93498
0.00694                  1.02595                  3.86702
-0.20064                  1.91963                  6.76558
0.14180                  1.50569                  6.35126
-0.37133                  1.42258                  8.29336
0.73742                  0.76023                  6.29916
0.59397                  1.97040                  7.08505
-0.16645                  1.30778                  6.44194
0.79879                  0.98735                  5.51186
0.03068                 -0.41720                  2.88927
-0.85445                 -0.73148                  2.53031
-0.13480                  0.64565                  5.10355
0.85388                 -0.74776                  7.67018
0.75836                  0.53860                  7.04435
0.86713                  0.11895                  5.36978
0.00569                  0.83134                  5.19576
0.40496                  0.30797                  7.29895
0.48486                 -0.54268                  3.89845
0.41010                  0.88260                  5.25795
0.47640                 -1.44580                  5.92154
0.53233                 -2.06583                  2.95484
0.00636                 -0.79473                  4.92570
-0.09212                 -1.49288                  5.42348
-1.14155                 -0.49731                  5.66021
0.61045                  0.48148                  4.37951
0.83327                 -1.60990                  4.78536
1.17588                  0.82760                  7.12716
1.54673                  0.25619                  7.49622
1.06355                  1.56760                  9.57626
1.01289                  1.02137                  9.10559
0.32917                 -1.60612                  0.51187
0.89155                 -3.94169                 -1.58462
-0.15867                 -4.02753                 -2.41096
-0.14656                 -6.55307                 -4.45129
0.28300                 -4.49012                 -2.34957
0.14003                 -4.24369                 -2.88949
0.90765                 -4.92344                 -4.80735
1.04562                 -3.20216                  0.63250
-0.05509                 -4.47122                 -5.89687
0.43740                 -4.95541                 -4.33833
1.98094                 -3.77686                  0.19150
2.10658                 -3.13981                 -3.23016
1.70002                 -2.64291                  0.93634
2.14820                 -2.96719                 -0.77989
1.39498                 -1.82401                 -0.83884
1.60197                 -2.95765                 -1.82741
1.70788                 -2.85311                 -0.13257
1.64964                 -2.78429                 -4.33971
0.66307                 -2.04092                 -1.43395
0.00050                 -2.44944                 -0.56816
0.69693                 -0.95919                  0.82087
0.26297                 -1.78160                  0.80497
1.13613                 -2.35023                 -2.19153
0.89661                 -1.99011                  1.97776
1.83365                 -3.03388                 -0.54161
1.11544                 -3.27204                 -4.62218
2.05553                 -2.28512                  2.90223
1.40557                 -2.94398                 -0.33675
1.39247                 -4.15678                 -3.70470
1.11020                 -2.52363                  0.07436
0.77604                 -2.36371                  1.12352
1.20645                 -3.50302                  0.66067
0.30936                 -4.65338                 -4.46939
1.16915                 -2.70706                 -0.80221
1.15961                 -2.61579                  3.90212
0.88404                 -2.01848                  0.42283
2.08011                 -3.01292                  0.83245
1.97148                 -2.57016                  3.53537
-0.11640                 -2.17014                  1.44007
1.57357                 -3.26568                 -0.40454
0.95632                 -2.71608                  2.85280
2.66967                 -3.56909                  1.44175
1.30394                 -3.27697                  2.71459
1.56503                 -2.12821                  2.31483
1.52769                 -1.90430                  3.20814
1.73771                 -2.82223                  1.76084
1.50152                 -1.74463                  3.53477
1.56907                 -2.55674                  2.87445
1.46201                 -1.32949                  3.16178
2.36615                 -1.83123                  2.57491
1.04189                 -0.89204                  1.12196
1.15505                 -1.14458                  2.86208
1.39676                 -1.14817                  3.97725
0.56036                 -0.57933                  4.08516
0.36955                 -1.28937                  0.31002
0.13208                 -0.73359                  3.04245
1.54264                 -0.53389                  5.74115
0.80890                 -0.67261                  2.26695
0.55012                 -1.85736                  1.53886
0.33345                 -1.44923                  1.23811
2.10164                 -1.83972                  4.34144
0.44091                 -1.96840                  3.41323
0.77094                 -0.88119                  2.88659
1.38822                 -1.24130                  4.81551
1.10008                 -1.16094                  7.78456
2.08354                 -2.09096                  4.17980
0.63079                 -2.06499                  2.69005
1.12069                 -1.42436                  3.20602
1.45756                 -2.55696                  2.78765
1.65675                 -2.41901                  2.99599
1.27882                 -1.63640                  2.48201
0.98519                 -2.13123                  2.61878
2.57923                 -2.14555                  4.86348
1.93173                 -2.45025                  3.71908
1.52959                 -2.32530                  2.57973
1.11605                 -1.47802                  2.58708
0.58290                 -1.89805                  0.63908
1.93245                 -1.80555                  2.60500
0.84879                 -3.34090                  0.84233
0.83125                 -2.82354                  0.41760
1.72796                 -1.84348                  2.97316
2.25427                 -1.99768                  2.25145
2.31688                 -2.49153                  4.74382
2.26810                 -2.09959                  3.07827
2.50700                 -3.31615                  4.79818
0.71010                 -1.90290                  2.85593
0.88342                 -2.65561                  2.81516
1.46354                 -2.23119                  3.60938
1.59522                 -1.82472                  4.77520
0.78753                 -1.73969                  3.72169
1.62118                 -2.22547                  3.78473
1.91849                 -2.30914                  4.70993
1.10177                 -1.59854                  2.57500
0.04104                 -1.40952                 -0.58743
1.15367                 -1.53786                  1.98601
1.02982                 -2.56326                  3.69015
0.85234                 -1.40735                  2.74073
0.91162                 -1.36317                  4.66552
0.67034                 -0.55200                  1.03149
0.55188                 -0.59978                  3.79566
0.15225                 -0.91467                 -1.04926
-0.42133                 -1.70241                  1.99365
0.49113                 -0.98235                  0.13842
-0.19055                 -0.04647                  1.13737
0.53875                 -0.91879                  1.08864
0.19153                 -1.65222                 -2.89930
0.41895                 -1.21869                 -0.75568
-0.46600                 -2.06623                 -1.07836
0.68094                 -1.73203                  0.08199
1.19812                 -1.54729                 -0.65433
-0.09387                 -1.78637                  0.76159
0.37840                 -1.91860                 -3.27038
-0.20451                 -1.50170                 -0.43742
0.19363                 -2.86661                  0.95751
0.68394                 -1.42533                  1.31185
0.29635                 -2.02634                 -0.36348
0.33313                 -1.45216                  0.65696
1.05657                 -1.65597                 -0.85719
1.28055                 -2.23278                  1.76566
0.08188                 -2.36855                 -1.63074
0.18595                 -0.62485                 -1.39335
0.47915                 -2.90187                  0.83578
1.29315                 -1.57035                 -0.64909
0.64049                 -1.80816                  2.46848
0.81306                 -1.71324                 -1.09158
-0.42278                 -1.92589                  0.11107
0.08350                 -0.68371                  0.64345
-0.55380                 -1.00132                 -0.00478
0.20741                 -2.11556                  0.73623
0.16457                 -2.12381                 -0.34595
0.75168                 -0.50126                 -3.49663
1.41310                 -1.83949                  1.18034
0.38330                 -1.21735                 -0.94993
0.90052                 -1.45530                  0.39308
1.83264                 -1.22770                 -0.27459
0.55747                 -0.69359                  0.52835
-0.08888                 -0.72728                 -0.19346
0.35188                 -1.00421                 -0.47967
-1.05333                 -0.34756                 -1.96266
-0.15165                 -0.64869                 -1.71494
0.69431                 -1.67195                 -0.20047
1.20628                 -1.45072                  0.18385
1.39648                 -0.64934                 -0.74877
1.83304                 -1.66067                  0.03950
-0.13474                 -1.22224                 -0.28337
-0.24424                 -0.86648                 -4.41350
0.94794                  0.65600                 -3.58153
0.78182                 -0.23877                 -6.43169
-0.55238                 -0.62364                  0.91860
0.88716                 -0.24390                 -3.73500
0.50166                 -1.37013                  0.34026
1.43460                 -1.71566                  0.14875
0.28862                 -1.20656                 -1.93262
0.34917                 -1.12695                 -2.77356
0.34395                 -0.92390                 -0.53313
-0.70941                  0.05646                 -4.37546
1.80847                 -1.05093                 -1.65522
1.28724                 -1.30665                 -0.93835
2.43775                 -1.11855                 -1.72474
0.82396                 -0.43299                  0.26571
1.79530                 -1.14831                 -2.47143
0.37337                 -1.16885                 -0.51571
1.05433                 -0.73123                 -2.54700
0.22661                 -1.28098                 -2.86551
0.58450                 -1.00040                  1.14648
0.64977                 -0.30443                 -0.34157
0.91142                 -0.69773                 -1.22711
1.69408                 -2.24309                 -2.70604
0.70025                 -0.93603                 -1.73460
0.03489                 -1.91439                  0.35133
-0.14117                 -0.36916                 -2.43262
-0.53404                  0.80567                 -5.09036
-0.20012                 -1.77530                 -2.27709
1.01222                 -0.14481                 -1.86346
0.96522                 -0.21450                 -4.95430
3.08490                 -0.10249                 -2.56472
1.43616                 -0.02823                 -3.19559
-1.27668                 -0.49064                 -3.12789
-0.85149                 -0.81273                 -3.41616
1.78284                 -1.39680                 -4.32210
-0.85462                 -1.53007                 -1.61573
0.36773                 -0.31842                 -1.59261
1.89047                 -0.04402                  0.06234
-0.11058                 -0.20538                 -1.25029
0.70013                  0.21833                 -3.81452
1.48119                 -1.32153                 -2.81152
0.66032                 -1.11973                 -2.49388
0.28455                 -0.35790                 -2.68924
1.23668                 -0.50293                 -2.46022
-0.57716                  0.08114                 -1.81323
0.21148                 -1.04423                 -4.53363
1.91626                  0.01231                 -2.46290
0.81768                 -0.02941                 -4.58623
2.04317                  0.04065                 -5.05701
1.98795                  0.37829                 -3.26072
0.56335                 -0.22785                 -4.34469
0.98340                  0.70926                 -4.29293
0.90273                  0.40716                 -1.32385
-0.98308                 -1.25264                 -0.87225
1.81827                  0.67482                 -2.27356
1.00231                  0.27503                 -0.93362
0.13801                 -0.20174                 -0.40461
1.29611                  0.58645                 -1.69500
0.34484                 -0.35716                 -2.46205
1.03811                  0.47059                 -3.31015
1.11637                  0.61431                 -3.91620
1.24192                  0.40562                 -4.71288
1.50850                  0.02361                 -4.06170
1.41105                 -1.02776                 -2.28607
0.58226                 -0.31682                 -2.11625
0.67921                 -0.18859                 -1.63669
0.31724                 -1.88302                 -0.32952
0.85712                 -0.93115                  1.56609
0.49037                 -0.54575                 -1.24244
1.93303                  0.03703                 -2.10788
1.51751                 -0.18731                 -4.53312
0.48909                  0.02935                 -1.52600
0.74215                  0.11051                 -2.68148
0.38993                 -0.15067                 -3.61343
0.20491                 -0.19221                 -1.93278
1.18172                  0.35276                 -3.87468
0.40547                 -1.41141                 -3.66541
0.87953                  0.12959                 -3.03407
1.08721                  0.09598                 -0.96877
0.16477                 -0.17453                 -1.28316
1.83116                  0.53292                 -5.77256
0.72420                 -0.42479                 -1.45799
0.98925                  0.29392                 -3.37132
1.21700                  0.10923                 -3.92868
-0.26854                 -0.82578                 -2.60468
0.23840                  0.16921                 -2.11903
0.35536                  0.54116                 -1.03234
1.90507                  1.04007                 -4.12171
1.19242                  1.30423                 -3.01904
-0.05582                 -0.33986                 -3.14240
1.25512                  0.11420                 -2.88579
0.74513                  0.16864                 -2.62513
0.96931                  0.08541                 -2.75239
0.69312                 -1.25582                 -2.70838
0.92470                  0.18041                 -3.14895
0.79293                  0.22883                 -2.88637
-0.02296                  0.13536                 -3.19274
-0.10804                  1.63100                  0.36436
0.02236                 -0.37102                 -3.72429
0.18477                  0.85182                 -0.90425
0.33428                 -0.91974                 -2.98829
0.02506                 -1.03677                 -3.05578
1.22165                 -0.22943                 -1.31034
0.28191                 -0.44974                 -2.63271
-0.22489                 -0.66615                  0.61622
0.53803                  0.26373                 -3.17904
0.38093                 -1.11530                 -2.17253
1.00263                 -0.11387                 -2.41001
1.34151                  0.68073                 -1.63206
-0.22698                  0.15504                  0.26674
0.33417                  0.89198                  0.50838
1.03064                  1.23934                  2.20760
0.67169                  0.26809                 -2.20499
1.13395                  0.13017                 -0.90537
1.18164                  0.57363                 -2.16365
0.62613                 -1.15976                 -2.92316
0.43069                 -0.26551                 -2.30559
-0.05675                 -0.60359                 -0.57191
0.16526                 -0.48938                 -4.27783
-0.17482                 -0.19865                  0.04638
0.10105                  0.02365                  1.58198
-0.39400                 -0.47846                  0.98171
-0.27613                 -0.39556                  0.11719
0.60357                  0.53672                  2.02580
0.21675                 -0.22102                  0.05354
-0.42936                  0.68305                 -2.74212
0.16257                  0.86055                  1.39497
0.69118                 -0.54795                 -1.82462
0.54439                  0.46615                 -2.42544
1.45095                 -0.05842                 -1.93538
1.12179                  0.61969                 -0.39843
0.86562                  0.39105                 -2.79992
1.09149                  0.54524                 -3.21860
0.27591                 -0.32299                 -2.95806
1.36672                  0.29930                 -2.71590
1.11441                  1.11994                 -2.19062
0.35751                  1.59201                 -1.42252
0.54451                  1.16653                 -1.68242
0.67916                  0.52911                 -1.25314
0.76074                 -0.57771                 -3.32929
0.62408                  1.55695                 -1.44987
0.33023                  0.50564                 -3.31834
0.18996                  0.94645                 -1.13504
1.10169                 -0.13312                 -2.22175
1.27621                  0.37121                 -3.03099
1.15038                  1.10874                 -1.01019
0.11209                  0.57887                  1.21294
0.96453                 -0.04670                 -0.71776
-0.00078                  1.24836                 -1.30917
0.81211                  0.25576                 -1.51888
0.73590                 -0.29707                 -0.21261
0.44363                  0.58660                 -1.58411
0.69677                 -0.21352                  2.90385
0.72845                 -0.08800                  1.30873
1.69271                  1.06776                  0.97415
1.10332                  0.94811                 -2.31587
0.62489                  0.99326                  1.33407
0.53328                  1.01077                 -0.34700
-0.48562                  0.65914                  1.57492
-0.32127                 -0.38519                  1.90889
0.16066                  0.66881                 -1.49695
-0.71618                  1.56874                 -0.73385
-0.29546                  0.69448                 -1.44550
1.15663                  0.53452                 -1.13960
0.14078                  1.24182                  3.62708
0.29976                  0.71974                  0.73775
1.57147                  0.40203                  0.28085
1.07537                  0.49912                 -1.62327
1.07447                  0.45263                 -1.30041
0.11514                 -0.44075                 -1.40373
0.96811                  0.38011                 -0.74603
0.87914                  0.83677                 -0.36257
0.85374                  0.77735                 -1.89102
0.16118                  0.53597                 -2.36928
0.05329                  0.52016                 -1.52530
0.79100                  0.81724                 -1.34638
0.27417                  0.55354                 -0.25373
0.58159                  0.62234                 -1.05953
0.10856                  1.31388                 -0.28457
0.45290                 -0.02615                 -3.38424
0.23108                  1.37569                 -0.49858
0.65624                  0.14286                 -3.14915
0.93547                  0.37467                 -4.66937
-0.05175                  0.71888                 -0.19563
0.37866                  1.32674                 -0.64844
0.45826                  1.16919                 -1.72011
0.79873                  1.01175                 -3.11434
0.28778                  1.07047                 -1.46916
0.95884                  0.51354                 -1.66230
-0.13759                  1.58104                  4.63359
0.31812                  0.74211                  3.45671
0.05976                  0.75222                  0.62126
0.88384                  0.89458                 -0.29346
0.03524                  1.42877                  1.04046
-0.63680                  0.42297                 -0.40637
0.21139                  1.87207                  1.85043
0.67083                  1.13927                  0.35736
0.13975                 -0.03076                 -1.54216
0.51548                  1.21376                  0.65648
-0.24439                 -0.04506                 -0.19726
0.17576                  0.23379                  0.43064
-0.38852                  0.58771                 -0.31024
0.05919                  0.25572                  4.99848
0.31499                  0.41596                  0.06167
0.26624                  0.11731                  4.02837
-0.77866                 -0.43744                  3.84023
0.33265                  0.76483                 -4.81825
0.59426                  0.20543                 -0.42398
0.33911                 -0.40214                  1.87404
0.07043                  0.11975                 -2.97096
0.37770                  1.17694                  5.08168
0.10233                  1.38381                  0.01713
0.24446                  0.35941                  0.73801
0.19434                  1.89618                  0.71007
-0.50559                  0.54144                 -0.61052
-1.44634                  0.51563                 -0.55704
-0.78983                  0.23023                  3.76896
-0.33237                  0.13345                  3.20496
-1.27822                 -0.80164                  4.68516
-0.70662                 -1.05924                  3.59623
-0.01256                  0.25152                  5.39293
-0.61856                 -0.34631                  6.24222
-0.95681                 -0.79208                  3.26519
0.25683                  0.92590                 -1.26174
0.28483                  0.79084                  1.34369
-0.19670                 -0.03785                  1.38900
0.50611                  1.39125                 -0.84940
-0.59366                  0.41122                 -1.90578
-0.69245                 -0.17013                  0.83597
0.05302                 -0.98547                 -0.46671
0.11658                  0.58800                 -1.30477
-0.15054                 -0.25896                 -3.60052
0.05715                 -0.26955                 -0.39585
-0.12168                  0.37391                 -1.70551
0.08826                  0.47642                 -0.58084
-0.31569                  0.10858                 -2.42333
0.38043                 -0.62191                  0.95743
-0.33474                  0.67219                 -2.18552
0.15768                  1.21726                 -1.80778
-0.16585                  1.24039                  0.01436
-0.70292                  1.43808                  0.25480
-1.07248                  0.71111                  3.45820
-1.25967                  0.56522                 -1.21537
-1.93909                  0.94429                  0.85768
-0.98258                  0.53299                 -2.82661
-0.87497                  1.54034                  0.67683
-0.58518                 -0.02564                 -0.63999
-0.23909                  1.22901                  0.42482
-0.11616                  0.08510                 -0.09488
-0.82961                  0.28812                  1.15923
-0.54614                  0.62557                  1.32288
-1.39782                  1.38017                 -2.48571
-1.09072                  0.62429                 -0.33366
-0.99220                  1.39901                  2.05404
-0.85949                  0.45152                  3.25928
-0.54614                  0.41442                 -0.99244
-0.06378                  1.37413                 -1.10417
-1.15460                  0.90719                 -1.55966
-0.75417                 -0.15624                 -0.33329
-0.58830                  0.50724                  0.39050
-0.44372                  0.33812                  2.68417
0.37623                  0.65439                  0.70016
-0.22890                  0.63858                 -0.03874
-0.34851                 -0.72884                  3.08095
-1.21836                  0.01626                  1.22032
-0.08675                 -0.77937                  3.60037
-0.01910                 -0.47183                  2.41746
-0.27988                 -0.64294                  3.07523
-1.07881                  0.60743                  0.66711
