>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
-0.96049                 -1.82020                  6.06100
-1.15780                 -1.44441                  2.57637
-0.10297                 -1.20640                  1.37440
-1.17637                 -1.21857                  2.79740
-0.49791                 -1.42424                  5.51419
-1.57241                  0.00721                  1.84720
-1.11411                 -1.50066                  2.58648
-1.29919                  0.52604                  0.86450
0.35238                 -1.72329                  6.30867
-0.15438                 -1.15180                  5.04460
-0.59222                 -0.73102                  0.68122
-1.73177                 -0.26911                  2.00639
-0.45045                 -1.32964                  1.60498
-0.79303                 -1.55140                  3.32243
-1.00334                 -1.76826                  6.08314
-1.06030                 -1.56995                  2.64658
-0.68994                 -0.28695                  1.14192
-0.86841                 -1.37269                  3.72987
-1.03345                 -1.23794                  5.07035
0.20396                 -1.05712                  1.35511
-0.30120                 -1.93293                  3.29540
-1.72961                 -1.24708                  4.31180
-0.93247                 -2.09312                  3.54864
-0.91497                 -0.54227                  4.64571
-0.08750                 -2.61601                  6.28779
-0.97077                 -1.67516                  4.03662
-0.95590                 -0.96729                  1.89176
-1.84800                 -2.14471                  5.13609
-1.09949                 -2.04659                  4.74367
-1.17039                 -0.88509                  4.19949
-1.24738                 -0.28447                  2.23585
-0.69881                 -0.80262                  2.82679
0.64485                 -0.71681                  3.56369
-0.09698                 -1.13699                  4.38379
-0.05645                 -0.52246                  2.29809
-0.24588                 -0.75778                  1.86708
0.01282                 -1.12381                  3.40401
0.12850                 -1.13619                  4.46637
-0.01813                 -1.78597                  4.18278
-0.33479                 -1.06723                  4.29803
-0.07873                 -0.30946                  0.47404
-0.60188                 -1.27982                  4.46347
-0.85103                 -0.48895                  5.16645
-1.07680                 -0.63395                  4.18084
-0.49590                  0.07636                  1.03480
-0.40453                 -0.28922                  2.51678
-0.34208                 -1.08742                  2.43276
-1.85232                 -1.25667                  4.18165
-1.68287                 -0.72561                  4.96131
-0.55030                 -1.51434                  2.92323
-1.39710                 -1.60984                  3.62958
-1.31894                 -1.56500                  5.46383
-0.18714                 -0.57252                  2.15970
-0.75874                 -1.52303                  5.72917
-0.18610                 -0.80682                  3.97891
-0.95582                 -0.88559                  1.51535
-0.68516                 -1.19552                  5.40509
-0.85955                  0.13069                  0.31225
-0.20659                  0.03381                  0.52939
-0.88290                 -1.52858                  4.40524
-1.03799                 -0.31368                  1.71737
-0.94647                 -0.93157                  5.15649
-0.11263                 -0.59459                  0.66336
-0.42704                 -0.86413                  3.81238
-0.04323                 -0.01164                  2.69510
0.35366                 -0.97299                  3.47575
-0.38514                 -1.18312                  2.46206
-0.73007                 -1.49829                  7.29256
-0.06118                 -1.14389                  3.85191
-0.37340                 -1.36717                  2.27683
-0.40123                 -1.72661                  3.71724
-0.01761                 -0.52743                  1.95077
-0.87046                 -1.78860                  4.77374
-1.01160                 -0.99694                  2.56185
-0.58634                 -0.90822                  4.45404
-0.04603                 -1.85217                  3.77427
0.50665                 -2.28684                  7.08515
-0.84082                 -0.96860                  4.27434
0.32379                 -1.61488                  4.56730
-0.08532                 -1.48043                  3.76676
-0.14138                 -1.06772                  4.52781
-0.82294                 -1.28186                  1.59216
-0.03398                 -1.71638                  4.89534
-1.01114                 -1.71692                  2.54510
-1.68846                 -1.50438                  6.24768
-0.21961                 -2.30911                  5.64954
-1.23243                 -1.40004                  3.35719
-0.78647                 -1.75962                  5.85280
-0.03393                 -0.55797                  4.35483
0.23355                 -1.16095                  4.25510
-0.16583                 -0.19068                  5.35453
0.12834                 -0.09164                  5.75820
-0.17711                 -0.41438                  4.20719
-0.33347                 -0.32786                  2.96026
-0.28569                  0.39734                  5.06745
0.34568                 -0.54199                  4.12768
-0.27141                 -0.99024                  2.39826
0.09492                 -0.46702                  3.13840
0.34862                 -1.24505                  3.07557
-0.01421                 -0.90291                  2.00395
-0.02303                 -0.95219                  6.10066
0.65058                 -0.58815                  5.34893
-0.26928                 -1.05788                  5.68738
0.39746                 -1.97523                  3.82264
-0.35923                 -1.05897                  7.15982
-0.82999                 -1.50935                  5.37760
-0.58531                 -0.63178                  3.42758
-0.45173                 -0.58182                  5.79038
-0.55372                 -0.67299                  4.96211
-0.87419                 -0.62944                  3.66197
-0.68019                 -0.94695                  4.48311
-0.22160                  0.13634                  1.79081
-0.67071                 -0.48992                  5.18918
-1.34540                 -0.56284                  4.17605
-1.13378                 -0.13122                  3.87084
-0.80947                 -0.93405                  4.92498
-0.82132                 -0.19210                  4.15697
-0.87499                  0.19223                  5.77412
-0.48983                 -0.69981                  4.09321
-0.07368                 -0.18380                  2.85254
-1.10658                  0.73495                  2.44313
-0.47201                  0.20883                  3.46072
-1.00175                 -0.34386                  4.92276
-1.06822                 -0.79162                  3.36343
-0.99194                 -0.22962                  5.62019
-0.76276                 -0.38126                  5.44124
-0.78496                 -0.52076                  3.40169
-0.54333                 -0.45825                  5.28218
-0.97164                  0.00868                  5.30701
-0.90941                 -1.05061                  2.43994
-0.27771                 -0.22837                  6.17553
0.03440                 -0.39663                  4.73545
-0.19511                 -0.98105                  3.71546
-0.02950                 -0.33013                  2.63178
0.95978                 -1.30318                  4.64628
0.25490                 -1.33257                  2.53092
0.34474                 -0.53519                  2.07440
0.13565                 -0.86944                  2.82264
0.23822                 -0.48125                  1.14096
0.71546                 -0.21646                  0.05914
0.84537                 -0.44724                  4.05219
-0.61357                 -0.49951                  0.10779
-0.04270                 -0.40973                  1.84309
-0.28496                  1.24279                  4.84411
0.51576                  0.83791                  3.89418
-0.11024                  1.42577                  0.27537
-0.01974                  0.79646                  2.53265
-1.12095                 -0.47407                  1.34875
-0.40892                  1.11685                  4.58124
-1.12097                  0.48445                  3.54422
-0.33654                  1.50874                  4.08136
-0.43899                  1.09039                  4.44452
-0.53084                 -0.45273                  5.17306
-0.39060                 -0.29360                  4.60727
0.11994                  0.14714                  1.17204
0.34811                  0.71182                  3.78776
0.34283                 -1.05947                  3.36745
0.06870                 -0.47802                  0.93924
0.31321                 -1.25129                  3.53712
0.60399                 -1.29491                  3.59631
-0.40703                 -1.15555                  1.11797
0.19241                 -1.30243                  0.74879
0.31051                 -0.70201                  2.11823
-0.74764                  0.01800                  3.14862
-0.64366                  0.15409                  0.47011
-0.93412                  0.90044                  3.60515
-0.22706                 -0.49771                  3.03254
-0.31114                 -0.49941                  3.84083
-0.59799                  0.75771                  6.02254
0.04877                  0.07515                  4.73384
-1.05556                  1.47448                  3.57602
-0.55309                  0.77075                  4.49039
0.32290                  1.09505                  3.39307
0.57180                  0.16085                  4.62377
0.08912                  0.11264                  2.24019
-0.26934                 -0.16821                  4.66584
0.52507                  0.99522                  6.60481
0.60934                  0.06988                  2.94858
0.02224                  1.02741                  2.96576
0.04789                  1.32273                  3.07584
0.03023                  1.11770                  3.23857
1.10030                  0.07852                  4.07029
0.17280                  0.87115                  3.10920
0.18812                 -0.42806                  3.46729
0.32228                  0.34259                  4.88832
0.92521                  1.04007                  3.57929
0.13528                 -0.45774                  3.83344
0.51500                 -1.58943                  2.44586
-0.30250                  0.09664                  3.92665
0.38723                 -0.62636                  2.84229
-0.38434                 -0.52587                  2.77334
1.31591                 -0.81188                  2.30261
0.56547                  0.94155                  3.38187
-0.01669                 -0.51982                  3.42433
0.67618                 -0.49323                  2.38277
0.79650                  2.06378                  4.19910
0.35116                 -0.71763                  4.26486
1.32013                 -0.51490                  3.62753
0.66177                  0.03068                  1.20882
0.46404                  0.26620                  5.99022
0.32071                  1.06174                  3.73495
0.07579                 -0.76961                  0.22477
-0.23952                 -0.27950                  3.16496
-0.49008                 -0.39728                  3.41520
0.53561                  1.39165                  5.09073
0.47819                  0.88796                  5.05861
-0.01179                  0.78720                  4.80898
-0.35679                  0.33998                  3.72792
0.06071                  1.69656                  4.97373
-0.46753                  2.02636                  3.77541
0.02131                  1.65863                  6.41459
-0.08616                  1.23410                  3.98986
0.21879                  1.57394                  6.70921
-0.35169                  0.80993                  2.44928
-0.85406                  0.96117                  4.13892
0.04159                  0.47559                  4.31984
0.64013                  0.24129                  2.76891
0.06283                  0.95338                  3.91408
0.19033                  0.93891                  3.92477
0.77203                  1.08322                  5.41739
-0.11485                  0.84866                  4.51247
0.24835                  0.63153                  3.32931
0.41307                  0.24984                  1.92928
1.30690                  2.91507                  6.02576
0.66448                  0.27457                  2.19728
0.34283                  0.72768                  4.64319
-0.67269                 -0.28483                  3.43264
0.14991                  1.04680                  1.50716
0.34532                  0.53157                  4.05304
0.03526                  1.22348                  3.33674
-0.68653                  0.19193                  2.75349
0.90852                  2.52777                  5.70810
1.94912                  2.84660                  7.87978
1.54724                  1.07871                  5.01025
2.01020                  2.38212                  9.58123
0.80714                  0.36921                  3.21041
0.94522                  0.27030                  2.39877
0.24952                 -0.26492                  3.75759
-0.24396                 -1.16510                 -2.47835
0.38503                 -2.97356                 -0.13554
0.57892                 -2.79500                 -2.51169
1.21752                 -2.58238                 -3.16365
0.94217                 -5.02379                 -7.39716
0.93851                 -0.47043                  4.35711
0.90155                 -2.20365                 -0.85549
1.24795                 -2.23641                  0.88267
2.03707                 -2.35674                  3.05824
1.53882                 -1.00300                  1.39871
2.96894                 -0.94849                  0.92252
1.52391                  0.48200                  2.57387
0.65632                  1.19475                  3.69068
0.79419                  1.17769                  3.76179
0.68688                  2.27934                  0.20646
1.41409                 -1.82000                 -2.44018
1.35566                 -2.21440                 -1.92082
-0.02107                  1.00730                  1.64372
0.79283                  0.10770                  2.15438
1.44349                 -0.86669                 -1.61320
1.12167                  1.17330                  3.20129
0.62016                  1.16083                  3.34042
0.24265                  0.82426                  2.08323
1.57221                  0.26181                  1.83930
0.89052                  0.68337                  4.32332
0.96938                 -2.18329                 -2.42665
1.53471                 -0.88650                  0.48552
1.08666                  1.10450                  3.81997
1.85467                 -1.16707                 -1.85927
0.91080                 -2.19688                 -1.18611
0.93091                 -0.57658                 -0.47358
1.20039                 -1.24191                 -1.03207
0.51290                 -0.83295                 -0.44919
0.45658                 -1.25351                 -0.40994
1.66863                 -2.01607                 -0.78499
0.92044                 -0.33944                  1.54332
0.93157                 -2.75192                 -3.61622
0.21485                 -1.08116                 -1.96643
0.26141                 -1.21510                  1.50685
0.46617                 -1.87931                 -1.25208
1.45963                 -0.20787                 -1.90345
1.25787                 -0.75350                 -0.48346
1.55501                  0.57632                  0.10968
1.21427                 -1.25511                  1.01128
1.48540                 -0.67775                 -0.25126
1.27674                 -1.48938                  1.40333
1.88785                 -1.23866                  0.28364
1.80714                 -0.80957                 -0.03968
1.10274                 -0.76079                  0.37315
1.32806                 -0.59837                 -0.67571
1.17044                 -0.26267                  1.95738
0.18884                  0.85260                  0.30154
0.05354                 -0.69685                 -2.79935
-0.04952                 -0.70146                 -1.23667
1.32797                  0.09469                  1.53020
0.02282                 -0.08240                  0.85490
-0.11641                 -0.67413                  0.85120
0.65957                  1.05719                 -0.26138
0.44606                  0.78208                  0.46225
-0.17439                  0.05658                 -0.16041
-0.45134                 -0.70203                  0.46357
0.75907                 -0.37359                  2.66921
2.68506                  0.28774                  4.15963
0.91116                  0.07216                  1.84520
0.60812                 -0.05719                  1.08231
1.14789                 -0.95517                  0.97112
0.88163                  0.56545                  0.12052
0.43057                 -1.07233                  1.10907
1.26203                 -1.47015                 -0.39553
1.50336                  0.06044                  1.57888
1.51938                 -0.86571                  4.30921
1.01328                 -1.73871                 -1.49574
0.48289                 -0.91879                 -1.32792
0.10393                 -0.57160                 -2.29453
0.97825                 -0.45103                 -0.23286
1.53267                 -0.84729                  0.85871
0.08486                 -0.67672                 -3.13270
0.64397                 -0.91526                 -0.61839
2.70379                 -1.39409                  2.00093
1.42363                 -0.17359                  2.17037
1.11568                 -0.45974                  0.86701
1.44679                  0.22772                  1.94408
0.53659                 -1.42938                  0.78905
0.30852                 -0.86340                  1.22458
0.49843                 -1.02167                  1.26392
0.54106                 -0.20680                  1.97680
1.07289                 -0.78262                  1.70751
1.20725                 -0.71555                  1.85904
0.75425                 -0.79380                  1.04333
1.16991                 -0.15086                  0.79802
1.04463                 -0.77768                  0.76950
0.38410                  0.36313                  1.22768
0.99377                  0.18233                 -0.21234
0.59269                 -0.07592                  1.07035
1.31845                 -1.44718                  2.18536
0.80001                  0.44363                  1.45598
0.11949                  0.82696                  2.40033
0.05379                  0.46101                  1.06266
0.68774                 -0.22137                  1.22198
-0.11396                  0.06919                  1.18457
0.61726                 -0.66243                  0.64354
0.25568                 -0.49278                 -1.81399
0.76865                 -0.21824                  0.00666
0.92983                 -0.37322                  1.80727
1.43033                 -0.87787                 -1.22994
0.30394                 -1.05246                 -0.73561
0.16233                 -0.76833                  1.48361
-0.07431                 -0.59337                 -1.81654
0.02332                 -0.47254                  0.90543
-0.23174                 -1.58443                 -0.70614
-0.13174                 -1.14712                  0.95778
1.36967                 -1.34532                 -0.36147
-0.20427                 -1.94081                  0.92177
0.18418                 -0.62433                 -0.48840
-0.58651                 -0.58959                 -0.21167
0.00486                 -0.91479                  0.60545
-0.24899                 -0.96810                 -0.06846
0.83381                 -0.58321                 -0.63660
0.76175                  0.19441                 -0.08778
1.05475                 -0.64106                 -0.13795
0.55974                 -1.16609                  1.30301
0.09489                 -0.32961                 -2.67535
0.49942                 -0.27435                 -2.49216
-0.65119                 -0.02147                 -3.90084
-0.30471                 -1.33061                  0.72340
0.56421                 -0.87218                  2.43218
0.98478                 -0.64023                  2.50651
0.90256                 -0.79449                  1.09619
0.65738                  0.58603                  0.17231
1.44487                 -0.56905                 -0.53241
0.58110                  0.03181                 -1.34570
0.91870                 -0.34769                  0.56377
0.93024                 -0.49836                 -0.31919
0.24432                  0.59306                 -2.69759
-0.14177                  0.50980                 -0.32501
0.84261                 -0.01622                  2.05222
0.35927                 -0.58041                 -2.91816
0.33090                  0.12116                 -0.25660
0.94640                 -1.11527                 -2.05424
1.04712                 -1.19042                 -0.20756
0.49015                 -0.33923                  2.02464
2.15436                  0.12288                 -4.09649
0.11827                  1.05787                 -0.92581
0.91680                 -0.55153                 -2.12513
0.59407                  0.71751                 -3.11051
0.29917                 -0.28338                 -1.69407
0.31257                 -0.40562                  0.17326
1.49325                 -0.99377                 -2.13320
1.34032                 -1.17154                 -1.90840
0.79920                  0.40775                 -0.93059
-0.88021                  0.05033                 -3.90354
-1.18264                 -0.60902                 -1.64331
-0.03967                 -0.48990                 -3.33382
-0.34426                 -0.41717                 -2.58203
1.43170                 -1.42599                  0.15580
0.61822                  0.13521                 -0.79061
2.43074                  0.07318                 -0.93816
0.72637                 -0.90707                  0.12011
2.48254                 -0.89460                 -1.95642
1.48060                 -1.13866                 -1.72669
0.87814                 -1.38796                 -2.17167
1.37993                 -0.41790                 -1.89834
1.30370                 -0.82592                  0.06987
0.54231                 -0.40680                  1.93688
1.30919                 -0.23162                 -2.02626
0.24044                 -0.58404                  1.78853
0.39186                 -0.78029                 -0.09534
0.75481                 -0.24694                 -1.61746
-0.68911                 -0.91175                 -1.36564
-0.05218                  0.35503                 -6.88925
0.90493                 -0.73826                 -2.35501
1.35145                  1.73578                 -4.66367
2.09418                  0.39190                 -2.48322
2.77955                 -0.60469                  1.64264
0.95326                  0.09365                 -1.40064
-1.25074                 -0.68548                 -2.31759
-0.12412                  0.21657                 -3.69545
1.12463                 -0.36516                  0.50383
0.61656                  0.14093                 -4.73077
1.55939                  1.55833                 -3.56790
1.94067                  0.44258                 -2.27354
0.66877                  1.30902                 -5.86051
0.72667                  0.55730                 -0.92280
1.26491                  0.88220                 -2.66489
0.72293                 -0.14967                 -0.58650
0.43110                  0.43752                 -3.38619
1.07586                 -0.24477                 -3.71251
-0.78107                 -0.50611                 -1.64561
-0.44754                 -0.16333                 -0.27794
1.60417                 -0.30035                 -2.08101
0.98102                  0.51502                 -2.98968
1.64167                 -0.49511                 -2.17233
1.35292                 -0.64958                 -2.14547
-0.30880                 -0.10828                 -2.32015
-0.26838                 -0.69962                 -1.54183
0.71518                 -0.62824                 -3.36306
1.59973                  1.52000                 -4.30381
0.08335                  0.22727                 -2.24933
0.23862                 -0.42298                 -0.79184
0.44410                 -0.32770                 -1.54268
0.33397                  0.17368                 -3.02650
0.28796                  0.48660                 -0.70379
0.02718                 -0.43220                 -0.46554
0.05886                 -0.55859                  1.77864
0.70789                 -1.05292                 -0.83761
0.87295                  0.76736                 -3.92459
0.88718                 -0.01698                 -1.52822
0.07140                  0.31597                 -2.15594
-0.06345                 -0.39175                 -3.26504
1.45568                  0.79336                 -2.72953
0.63150                 -0.16836                 -2.87334
0.62046                 -0.44591                  0.44278
1.16865                 -0.83608                 -1.88659
1.02006                 -0.21056                 -2.63169
1.38674                  0.90780                 -1.04777
0.58910                  1.21719                 -1.80238
-0.38032                  0.34351                 -0.29553
1.27113                  0.58487                 -3.25893
1.47252                 -0.18040                 -3.54338
0.63361                 -0.28810                 -2.61308
0.97984                  0.45599                 -2.42513
0.13806                 -0.47483                 -2.51727
1.13064                  0.24225                 -2.24825
0.99664                  0.35353                 -0.78057
0.79942                 -0.05672                 -4.15147
0.86592                  0.17567                 -2.73078
0.61378                  0.89003                 -1.08349
0.60117                 -0.05821                 -1.40409
0.00136                  0.71743                 -3.27886
0.88794                  0.27238                 -4.12037
1.55298                 -0.42461                 -3.21391
0.57172                  0.66236                 -1.54413
1.11168                  0.26180                 -2.62145
1.44659                 -0.13041                 -2.19999
0.51451                  0.54242                 -2.40217
0.39288                  0.79719                 -2.84382
0.37226                  1.01627                 -1.89615
0.68619                  0.50483                 -2.43611
0.73144                  0.48635                 -1.31824
0.50797                  0.64827                 -0.94923
-0.25647                  0.33051                  0.94417
0.28016                  1.08667                 -0.75411
0.66459                 -0.68199                 -5.02072
1.04458                 -0.32558                 -2.32137
0.52892                 -0.21757                 -0.69461
0.98365                 -0.74118                 -3.83331
0.55892                  0.01773                 -0.52638
-0.21518                 -0.48051                 -0.77530
0.28850                 -1.44322                 -0.69694
0.64164                 -1.35711                 -2.40327
1.08914                 -1.62498                 -1.83926
0.04826                 -0.97998                 -1.79133
0.83728                 -0.57558                 -1.90889
1.80685                 -0.18549                 -2.85082
0.39495                  0.18887                 -1.40228
1.05109                 -0.22141                 -3.81757
1.97893                 -0.93897                 -4.59554
1.96402                  0.34871                 -3.11492
2.03188                  0.02830                 -2.97617
1.16740                 -0.57544                 -4.40076
0.76658                 -0.40975                 -4.12789
0.94079                 -0.37434                 -3.44713
0.39703                 -1.60594                 -2.08495
0.28059                 -0.89380                 -1.45863
1.44514                 -0.48712                 -3.56534
0.37782                 -0.36359                 -1.07602
0.62668                 -1.11682                 -3.06763
1.16293                  0.59266                 -1.55014
0.70931                 -0.28218                 -2.02269
0.04923                  1.58783                 -1.36639
0.20773                  0.84173                 -0.66912
0.37385                 -0.03159                 -0.34791
0.64908                 -0.73875                 -4.17235
-0.46476                 -0.78009                 -2.14406
0.77855                 -1.62062                 -6.81848
0.99187                  0.08184                 -1.41832
0.29385                  0.15160                 -0.72985
0.76583                 -0.76507                 -2.68053
0.67670                 -0.07826                 -2.71426
0.37041                  0.61606                 -2.50509
0.63990                 -0.90541                 -0.82153
0.84076                 -1.13022                 -3.07818
0.04535                 -0.60515                 -2.69478
0.19816                  0.33485                 -2.78519
0.10913                  0.38627                 -1.00981
-0.07887                 -0.26520                 -1.98745
0.88511                  0.40472                 -3.92498
1.28108                 -0.70384                 -2.80705
1.49329                 -0.51895                  0.45666
0.26279                  0.27435                 -1.45146
-0.27257                 -0.44259                 -1.68125
1.29470                 -0.24482                 -2.57483
0.46201                 -0.38788                 -2.39133
0.34726                 -1.48877                  0.01862
1.20391                 -1.70641                 -0.39523
0.90985                  0.43151                 -1.73353
0.36839                 -0.79032                 -0.16203
1.34979                 -0.01875                 -1.75150
1.29856                 -0.52094                 -3.80118
-0.01449                  0.22283                 -0.86743
0.07132                 -0.13201                 -2.03978
0.46205                 -0.52901                 -2.23556
0.52083                 -0.46751                 -2.06262
-0.50056                 -0.48174                 -1.42948
-0.28895                 -0.04585                  0.57678
0.31896                 -0.28869                 -0.94081
-0.09220                  0.95795                 -0.53498
1.32405                  1.04811                 -2.24189
1.62206                 -0.22774                 -0.73130
1.12326                  0.46908                 -2.81305
0.72073                  0.72137                 -0.76593
0.02253                 -0.55544                  0.25524
0.98462                 -0.92686                 -1.79049
0.22147                  0.12016                 -3.99456
1.16700                 -1.32320                 -2.47389
0.35551                 -1.70390                 -2.03345
-0.43689                 -0.32120                 -3.46959
0.39172                 -0.03123                 -0.81402
0.79420                  0.52821                 -1.65787
0.13404                  0.44664                 -2.04914
0.38429                 -0.06523                 -3.11308
0.49565                  0.55303                 -1.95291
0.82956                 -0.31699                 -4.40518
0.60683                 -0.06789                 -0.62338
0.42722                  1.25214                 -2.23202
0.62232                  0.01893                 -2.43570
-0.03356                 -0.25373                 -0.55287
-0.15446                 -0.82624                 -2.10794
0.10914                 -0.42340                 -5.73962
0.46408                  0.56666                 -2.15533
1.04481                  0.86583                 -4.61960
0.71767                  0.14935                 -2.65472
0.66742                  1.08518                 -1.77761
0.70016                  0.62944                 -3.10079
-0.47994                 -0.91419                  0.54489
-0.65715                  0.80976                  4.65220
0.88936                  0.45886                 -5.36481
-0.59799                  0.41619                 -1.89331
0.29321                  1.05827                 -0.65594
-0.20168                 -0.05348                  3.37326
-1.14013                 -0.45187                  0.04226
0.82860                 -0.07502                 -2.70060
0.92395                  0.20408                 -2.78185
0.38453                 -0.18974                 -3.12432
-0.30451                  0.89339                 -4.52604
-0.25974                  0.50564                  0.30234
0.62901                 -0.86636                 -6.68901
0.02034                 -1.14367                 -0.21672
-0.21488                  0.47526                 -4.03632
0.02112                 -0.14230                 -7.29670
-1.11069                 -0.06466                  0.23261
-0.02703                 -0.15312                 -4.46283
-0.24589                 -0.00628                 -2.85800
0.12080                  0.97473                 -2.52211
0.31994                  0.79414                  1.25508
-1.03320                  1.29895                 -1.74345
-0.33127                  0.24469                 -1.28013
-1.14542                  0.97291                 -0.22355
-0.23116                  1.37411                 -5.01277
-1.02943                 -0.64816                  2.77035
-0.35796                 -0.11679                 -0.23447
-1.54280                 -1.06612                  4.53489
-1.19509                 -1.99610                  3.61928
-0.47374                 -1.57101                  3.10398
-0.17358                 -0.93082                  1.07569
-0.49545                 -1.28148                  1.66547
0.11692                  0.57510                 -0.13755
