>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
-0.04731                 -2.04035                  3.49290
0.32083                 -2.20059                  2.69080
-0.32359                 -1.95224                  1.48722
-1.10850                 -1.38249                 -0.52888
-1.51992                 -1.78805                  0.27881
-0.78373                 -1.97644                  2.90321
-0.42793                 -1.14815                  1.69399
-0.09047                 -1.38224                  3.82139
-0.33433                 -1.36263                  2.52404
-0.07261                 -1.67746                  2.13878
-0.51912                 -2.05748                  3.83630
-1.81221                 -1.49710                  1.81400
0.14694                 -1.76382                  3.60510
-0.16190                 -1.18495                 -0.23880
0.40227                 -0.47799                 -1.30586
-0.82813                 -0.99280                  1.05940
-1.80896                 -0.26071                  1.09145
-1.10503                 -0.88980                  2.84836
-0.36068                 -1.02340                  5.40577
-1.05123                 -1.29900                  4.50415
-0.54124                 -2.85521                  6.79458
-1.05933                 -1.05729                  2.27601
0.45051                 -2.38304                  5.61235
-1.40920                 -0.96311                  3.07136
0.28828                 -1.61350                  4.66282
-0.56085                  0.80305                 -0.09622
0.65784                 -2.51454                  4.43893
-1.28523                 -0.20350                  4.32156
0.18811                 -1.39192                  6.89444
-0.28575                 -1.20238                  2.77835
-0.69771                 -0.82511                  3.02101
-0.74321                 -0.77885                  3.87746
-0.65290                 -1.89164                  5.94023
-0.89569                 -2.07170                  4.40365
-1.72652                 -1.40105                  5.56786
-1.47692                 -1.86518                  3.41899
-1.34444                 -1.35161                  6.57317
-0.58251                 -1.86869                  4.11845
-0.90657                 -0.57901                  4.17426
-0.74897                 -1.97726                  5.19697
-0.06140                 -2.07345                  3.69985
-1.53072                 -0.95771                  4.90467
-1.26381                 -2.29296                  7.84492
-2.37373                 -2.16398                  9.51328
-0.56314                 -1.69082                  5.29270
-1.21467                 -1.57668                  3.81258
-1.06429                 -2.25224                  5.27721
-1.25695                 -1.05619                  1.70484
-0.59617                 -2.48263                  6.33637
-0.59093                 -1.08006                  5.12599
-0.56315                 -1.66849                  6.86094
-0.55252                 -1.29254                  7.34714
-0.00339                 -1.18215                  5.97609
0.06231                 -1.46285                  4.55891
-0.81256                 -1.97094                  8.22110
1.10416                 -2.21654                  5.11252
0.76981                 -1.82245                  5.13086
0.35143                 -1.77479                  5.37650
-0.24169                 -1.57175                  4.83509
-0.06330                 -1.35468                  3.59719
-0.55658                 -1.22355                  5.65648
-0.26774                 -0.80441                  2.21312
-0.46176                 -1.11532                  4.55636
-1.02287                 -0.73585                  4.06673
0.28953                 -0.54677                  5.36796
0.06262                  0.12713                  1.51737
-0.27716                 -0.85433                  3.19380
-1.09494                 -1.08046                  4.44022
-0.58466                 -1.01668                  3.30913
-0.93866                 -1.39570                  5.81476
-0.66509                 -1.75592                  4.07501
-1.59605                 -1.25414                  3.33239
-1.16732                 -1.16235                  5.87789
-0.64954                 -0.93156                  4.92208
-0.07708                 -0.54132                  1.50446
-0.45310                 -0.24267                  1.83518
0.28758                 -1.01600                  3.46532
-0.36578                 -0.88942                  4.05031
-1.28255                 -1.08158                  2.69465
-0.50226                 -1.02065                  5.14520
-0.69249                 -0.76323                  3.68173
-1.14853                 -1.02637                  3.38581
-0.34364                 -1.02931                  5.33442
0.20405                 -1.01166                  4.60356
0.56462                 -1.28584                  4.27462
0.04652                 -1.71718                  4.70137
-0.56857                 -1.21147                  5.25455
-0.30399                 -0.54789                  3.74686
-0.29646                 -0.89667                  5.07008
-0.62245                 -2.00197                  4.17184
-0.94625                 -1.69151                  5.83193
-1.05174                 -0.73455                  7.54783
-0.08568                 -2.18107                  5.34466
0.16545                 -1.24244                  3.56908
-0.33500                 -1.39017                  7.80934
-0.16624                 -1.64782                  7.20641
0.91611                 -1.52334                  5.64190
-0.29983                 -1.93678                  5.74706
-0.02017                 -1.78474                  5.01840
-0.06020                 -1.45642                  6.94009
-0.22613                 -1.16276                  3.19083
-0.78253                 -1.27992                  2.58610
0.33343                 -1.97050                  5.42330
-0.72733                 -1.27497                  3.97305
-0.71259                 -1.71053                  3.77072
-0.65304                 -1.20919                  5.61712
-0.60290                 -0.76502                  2.27210
-0.47499                 -1.65852                  5.48293
-0.15088                 -0.71088                  5.28971
0.03953                 -0.41636                  4.19726
-0.36826                 -0.09328                  1.53627
0.48104                 -0.10951                  3.21909
-0.34456                  0.76534                  5.08656
0.29349                 -0.24469                  1.90153
0.39694                 -0.35154                  4.35172
-0.00593                 -0.88085                  1.86192
0.39457                 -0.76722                  2.43651
0.15900                 -1.12347                  4.13653
0.12052                 -1.70057                  5.33392
-0.14867                 -0.18698                  1.93438
0.23543                 -1.67277                  4.38792
0.62467                 -0.20955                  4.05247
-0.11703                 -1.13109                  4.79662
0.09765                 -2.69974                  6.64337
-0.39775                 -0.59370                  6.30700
0.00666                 -0.14331                  5.30417
-0.31992                 -0.54756                  4.30047
-0.05078                  0.04148                  5.15960
0.02460                 -0.03935                  2.20304
-0.47598                  0.14163                  2.11353
-1.04023                 -0.07723                  3.89713
-0.29286                  0.02114                  4.16687
-0.15871                 -0.56875                  4.34775
-0.33979                  0.46891                  5.06692
-0.79518                  0.45348                  2.56929
-0.64935                 -0.30541                  1.88168
-0.88651                 -0.49346                  5.94053
-0.49844                  0.43174                  4.86103
-0.26718                  0.34705                  4.27346
-0.41415                 -0.41677                  3.98354
-0.46278                  0.15018                  4.65830
-0.21099                  0.06674                  5.22487
-0.59782                 -0.40015                  3.91398
-0.15792                 -1.65872                  4.32220
-0.73588                 -1.52104                  4.07888
-1.61671                 -0.01637                  4.58735
-0.14731                 -0.33551                  4.10196
-0.49700                 -0.06393                  4.69684
-0.77205                 -0.71546                  3.26273
-1.15572                 -0.73567                  4.15866
0.16952                 -0.51347                  4.20202
-0.04726                 -0.08667                  3.38550
-0.67474                 -0.50027                  3.67186
0.75698                 -1.25422                  3.66002
0.10066                 -0.74049                  2.51652
0.40070                 -0.88044                  1.93902
1.05511                 -0.97984                  2.44859
0.44650                  0.09099                  0.71027
0.00513                 -0.01554                  1.01146
0.13099                  1.01301                  0.38766
0.38579                  0.00363                  3.05775
0.77283                 -0.93152                 -0.57128
-0.68745                  1.12407                  2.72228
1.10025                  0.07262                  2.99777
-0.61456                  1.24828                  2.61244
-0.71151                  1.35014                  2.46800
-0.20854                  0.59660                  3.64303
-0.25824                  0.57941                  4.05572
0.13674                  1.18674                  1.82583
-0.46820                  1.07117                  2.52006
-0.08489                  0.38616                  5.12115
0.04407                  0.15279                  4.57081
0.85606                  0.43816                  3.94237
-0.47870                 -0.37175                  3.69400
0.15433                 -0.59596                  4.20563
-0.12163                  0.92005                  3.76576
0.30572                 -0.59817                  2.22852
-0.61705                 -0.88639                  1.07655
1.03170                 -0.94400                  2.62250
1.38599                 -1.52284                  1.31418
-0.20231                 -2.01375                  2.71751
0.22593                 -1.52437                  2.58230
0.10461                 -0.44390                  0.84441
-0.69335                 -0.98510                  1.05295
0.03962                 -0.94781                  1.61283
0.04407                 -0.06649                  2.32790
-0.36492                  0.52380                  2.14681
-0.71296                 -1.17132                  1.79974
-0.30154                  1.44135                  5.00006
-0.28341                 -0.24805                  5.44360
0.03807                  1.24835                  6.06738
0.03511                 -0.04508                  1.69516
0.45337                  2.15209                  6.03614
-0.18755                  1.34155                  6.08810
0.39658                  0.01296                  3.73374
-0.14054                  1.27017                  5.59667
0.22881                  0.48500                  2.88366
0.59503                  0.31066                  3.57158
1.00576                 -1.43593                  2.20382
0.52727                  1.49697                  3.69037
0.00062                  1.59836                  3.03889
1.06747                  1.49123                  3.58538
0.84482                  0.85767                  2.48923
1.25575                 -0.55646                  2.89130
0.95936                  0.54173                  4.23607
1.29994                 -0.32014                  4.31273
0.97799                 -0.64661                  5.09254
0.64868                 -1.22300                  2.02014
-0.43195                  1.51644                  4.80926
0.37543                 -0.55497                  2.65876
0.03688                 -0.17171                  1.91361
-0.04480                  0.43997                  3.48992
0.78736                  0.20532                  5.12449
1.11467                 -0.62592                  3.27163
0.82718                  0.30102                  3.50115
0.36746                  1.08634                  4.39737
1.03945                 -0.23856                  2.20089
1.11493                  0.20508                  5.51355
0.85541                  0.19909                  3.68539
0.86836                  0.92842                  4.89677
-0.21739                  1.58762                  3.54635
0.29152                 -0.80613                  2.33002
-0.20422                  1.12778                  1.00960
0.08250                  1.01866                  3.46667
-0.20876                  1.30884                  2.56314
-0.53407                  1.15620                  4.38917
-0.45846                  1.05342                  2.19086
0.26542                  1.33750                  3.04496
0.22081                  2.54256                  6.00390
-0.83503                  2.15904                  4.25984
0.18787                  1.30257                  5.66636
0.08208                  1.52149                  2.87775
0.74798                  2.17013                  6.46708
-0.26358                  3.11143                  4.48436
0.10570                  2.59291                  3.86194
0.26191                  0.34547                  2.35495
0.07709                  1.36479                  2.27302
-0.18177                  1.38983                  2.81101
0.72849                  1.59618                  5.00125
0.18781                  0.14211                  5.82118
0.67538                  1.21221                  4.35842
0.65471                  0.42438                  3.19760
0.11786                  1.43281                  4.08173
0.96750                  1.46508                  3.84387
1.28804                  1.39757                  4.73607
0.75347                 -0.00519                  3.42445
-0.36538                 -0.09930                  4.02033
-0.13454                  0.08314                  1.50704
0.05473                 -0.44903                  3.08264
-0.53503                  0.65736                  2.92464
0.67016                  1.40166                  4.96377
0.44295                  1.93748                  5.75047
1.76658                  0.93554                  4.40874
1.63860                  2.35775                  7.64245
1.41128                  2.02426                  4.61482
1.56845                  0.05420                  3.06918
0.57926                 -0.75825                  0.99913
0.95255                 -1.31183                  0.98930
1.02472                 -2.39826                 -2.77967
0.28130                 -2.14037                 -2.15975
1.11565                 -2.88483                 -5.71113
1.51809                 -3.51142                 -3.17337
1.33045                 -3.65811                 -4.15288
1.63580                 -2.34883                  1.11603
1.70263                 -3.16002                 -2.58775
1.02331                 -2.21010                 -2.30714
1.35549                  0.63042                  5.41886
1.55643                 -0.62881                  3.48368
2.38397                  0.48997                  4.14218
2.36081                  0.10185                  4.37728
1.06437                  0.26408                  5.40402
1.07134                  0.65754                  1.33348
0.59385                  1.04108                  1.09501
0.48848                  1.52882                  2.10050
0.84728                 -0.17878                 -1.01159
0.33978                 -0.45525                 -0.32770
0.73672                  0.09870                  1.72727
1.30500                 -0.57189                 -1.08641
0.87587                  0.35036                  1.18191
0.97959                  0.87509                  3.06504
1.16132                 -1.43373                 -2.75110
2.15162                 -1.28921                  2.29191
1.12656                 -0.32833                  1.71394
2.09974                 -0.07766                  4.13658
1.92223                 -1.34805                  0.81312
1.55100                 -2.48591                 -2.20795
2.10174                  0.34798                  1.61077
0.89426                 -0.13120                  1.34665
1.22105                 -0.41424                 -1.00110
1.27096                 -1.71102                 -1.18092
1.26035                 -0.87030                  2.04629
1.32771                 -1.26171                  2.07043
0.48276                 -0.22026                  0.11852
0.74111                 -1.36675                  0.35939
0.16380                 -1.57883                 -0.12133
1.46173                 -0.84044                 -1.79765
0.51302                 -1.78204                  0.14184
1.20928                 -2.68733                 -0.95435
1.04320                 -0.55564                 -1.67696
1.02089                  0.11168                  1.55492
1.78249                 -0.23508                  0.15822
2.15189                 -1.41366                 -0.00864
-0.23918                 -0.36840                  0.25620
1.35874                 -0.96397                  0.31372
1.30430                 -1.08421                  2.49773
1.34781                 -0.47240                 -0.80221
0.44415                 -0.46671                 -0.59393
0.92666                  0.29721                  1.32865
1.23266                  0.52914                  0.55589
0.11422                  1.06823                  1.94180
-0.36528                  0.31751                 -1.70392
0.62820                 -0.57252                  1.09289
1.26668                  0.27382                  1.64247
0.59030                 -0.42468                  0.31636
0.87032                 -0.34977                 -1.33426
1.18358                  0.74183                  0.56597
1.36078                  1.38838                  2.05578
0.35982                 -0.30637                 -0.16132
0.08747                 -0.30024                 -0.30229
1.29758                  0.37730                  1.14155
1.73987                  0.15743                  3.89291
0.88656                  0.52518                  1.93218
0.62486                  0.33639                  1.71913
1.08396                 -0.49352                  1.49881
1.30269                  0.49486                  3.85171
0.75879                 -0.02770                  0.98422
1.98246                 -0.86858                  1.46307
2.44432                 -0.34901                  5.48114
1.92816                 -0.45861                  2.97652
0.40556                 -0.68870                  0.47188
0.86500                 -0.63753                  0.83864
-0.31039                 -1.02355                 -0.85172
-0.02964                 -0.86040                 -0.67936
0.90817                 -0.89362                  0.09452
0.41144                 -0.63358                 -1.49292
1.17651                 -0.33456                 -0.72816
2.52492                 -0.68276                  3.82948
2.36119                 -0.34440                  3.27812
2.00421                 -1.06923                  2.64439
0.90007                 -0.61097                  1.56308
0.93121                 -0.50479                  2.20293
-0.04651                 -1.03910                  0.31554
0.46368                 -1.34716                  0.50062
1.39713                 -0.52391                  1.18376
1.42077                 -0.45049                  1.68520
0.81061                 -0.54011                  2.09613
0.98966                  0.03083                 -0.01472
0.75703                  0.38954                 -0.54172
0.54768                 -0.22955                  1.14589
0.08965                 -0.88628                  2.38372
1.74071                 -0.69371                  1.34411
1.26353                 -0.53173                  1.81597
1.28174                  0.10916                  2.36297
1.02934                  0.30671                  2.84253
0.06130                  0.06141                  1.14717
0.03348                  1.47202                  2.37654
0.43123                  0.43356                  0.54853
0.65345                  0.77428                 -0.44684
0.30607                  0.69749                  1.22291
0.08291                  0.76778                 -0.83784
0.69300                 -0.81914                  0.16678
0.38181                 -0.17596                 -0.38879
1.28471                 -0.78035                 -0.41366
0.74462                 -0.78614                  1.17258
1.17060                 -1.12650                  1.27844
1.17759                 -0.68021                  2.69527
0.74274                 -0.02493                 -0.67284
0.84088                 -1.29626                 -1.52110
0.73428                 -1.06984                  0.06749
1.08902                 -0.76629                  0.85532
0.90829                 -0.43747                 -1.16607
0.38230                 -0.67954                 -2.61760
0.99374                 -0.33560                 -1.42115
0.89962                 -1.07294                 -1.60582
-0.09525                 -1.31239                  1.25719
0.85515                 -0.18022                 -2.37071
0.43833                  0.41843                 -0.71208
1.83062                 -0.49674                  1.08558
0.74287                 -1.33307                  2.44800
0.83594                 -1.30879                  0.58197
-0.63175                  0.12290                 -0.41306
0.10196                 -1.45278                  0.08009
0.39209                  0.32922                  0.86125
0.88135                 -0.56662                 -0.08103
0.67652                  0.11438                  1.37549
1.65880                 -0.73959                 -1.00032
-0.12439                 -0.88552                  2.86560
1.65609                 -0.31043                 -1.11120
1.15802                  0.14295                  1.18318
0.95659                 -0.32320                 -0.12188
0.21933                  0.77919                 -2.39346
1.53307                 -0.26403                 -2.56080
0.86155                  1.44458                 -3.12014
0.23864                  0.37614                 -0.48020
0.38132                  0.83278                 -1.39512
0.58176                 -1.03481                 -3.09292
0.68475                  0.34465                  0.48636
2.00872                  0.05960                 -1.44309
0.66637                  0.30603                 -0.12416
2.51564                 -1.24547                  1.85054
-0.26879                  0.31838                 -1.66733
0.86922                 -0.17726                 -1.92219
0.21346                 -0.02258                 -2.11882
0.18448                 -0.44619                 -3.23813
0.42809                 -0.23741                 -0.10454
1.54098                 -0.20308                 -0.41973
0.92803                 -1.04135                  0.65814
0.63929                  0.91108                 -2.48645
0.04870                 -0.03255                 -2.27135
-0.73182                 -0.51626                 -1.01696
0.82742                 -0.65638                 -2.14394
1.28424                  0.81896                 -2.38820
1.66511                 -0.06481                  1.71826
2.16450                 -0.15507                  1.54809
2.11553                 -0.79730                 -0.20250
1.71401                 -0.35405                 -0.94088
1.48123                 -0.18386                 -1.75448
1.49935                 -1.00189                 -1.08597
1.25604                 -1.19342                 -0.18351
1.93814                 -1.10673                  0.49367
1.22846                  0.69871                 -2.00372
1.16420                 -0.62520                  1.38027
1.37137                 -0.45416                  1.87870
0.98506                 -0.20182                  1.22463
1.10027                  0.06273                 -3.34544
0.54419                  0.33040                 -1.94463
0.26966                  0.10882                 -1.96816
-0.04639                  0.61924                 -6.26307
3.01647                  1.18401                 -3.38026
2.15187                 -0.35370                 -1.59122
1.02053                  0.18031                 -1.83480
3.12273                  0.96406                  2.57705
1.43583                  0.03303                 -4.00773
0.77869                  0.66670                 -5.87426
1.37804                 -0.58754                 -2.12899
0.46501                  0.44657                 -2.58327
1.28529                  1.11699                 -4.45536
1.33706                  0.18746                 -1.67102
1.67009                 -0.02270                 -0.93918
1.36513                  0.05444                 -2.41592
1.20987                  0.46957                 -2.46366
0.82832                 -1.64072                  0.22692
1.66519                  0.16484                 -3.43620
0.75949                 -0.48973                 -0.56471
0.67939                 -0.31784                 -2.70768
0.96138                  0.38813                 -4.39231
1.48813                  0.14080                 -2.00683
1.34354                 -0.32128                 -2.49524
1.64285                  0.21093                 -4.46975
2.49946                 -1.07451                 -1.65132
0.44684                 -0.42469                 -3.79482
0.12832                 -0.57720                 -3.39550
-0.04737                 -0.82249                 -2.25595
-0.55861                 -0.37061                 -1.31708
0.60766                 -0.35496                 -1.35881
1.83799                  0.59195                 -0.20911
0.72699                 -1.23540                  0.15457
0.04832                 -0.23985                 -0.99749
1.87250                 -0.41467                 -0.82939
0.50370                 -0.47735                 -0.05049
1.50357                 -0.67600                 -1.88517
1.03650                 -0.93739                 -1.48902
1.61177                  0.19447                 -2.98415
1.10721                  0.36423                 -2.85144
1.36857                  0.24985                 -2.89115
0.06732                  0.13568                 -3.38969
0.37784                  0.50730                  0.42894
0.67529                 -0.00446                 -0.17073
0.43721                 -0.84606                 -0.78349
1.12693                 -0.57540                  1.04631
0.43923                 -1.22094                 -1.95607
2.24142                  0.22324                 -3.07975
0.84786                  0.95333                 -1.32210
1.06355                  0.25893                 -2.27630
-0.01135                  0.69629                 -1.32044
1.64179                  0.44842                 -4.27542
0.42298                 -0.26684                 -2.19439
0.41689                 -0.00199                 -2.11624
1.36061                 -0.46413                 -0.95317
-0.11341                  0.33930                 -1.23906
1.92491                  0.10748                 -1.94012
1.07485                 -0.38472                 -2.07022
1.79814                 -0.29503                 -2.88231
1.87830                  1.11175                 -3.93757
1.37031                  0.57383                 -1.26389
0.81166                 -0.51999                 -1.38051
1.43936                 -0.00994                 -2.94236
2.14671                  0.96125                 -4.63182
0.76356                  0.20862                 -1.81372
1.09812                  0.88002                 -2.44437
1.53420                  0.53017                 -1.73664
0.87202                  0.26314                 -2.94564
1.18355                  0.47361                 -2.81941
0.90801                  0.23929                 -1.66456
1.54885                 -0.87803                 -4.95306
0.26906                  0.33088                 -1.32774
0.00102                  0.92856                 -0.90286
0.56025                  0.84983                 -1.17562
0.52361                  0.01020                 -0.82621
1.82639                  0.53235                 -1.82386
0.90564                  0.35321                 -1.13758
1.23425                  0.93545                 -3.51861
0.80750                 -1.08393                 -2.72692
2.14081                 -0.62156                 -2.15030
1.24906                 -0.94961                 -2.40535
1.25162                 -1.16487                 -2.66167
1.08039                 -0.44971                 -2.71944
0.73025                 -0.34476                 -1.17459
0.67317                 -1.51468                 -0.82967
2.05624                 -0.73232                 -1.48745
2.06553                 -0.33532                 -1.27448
1.81127                  0.16376                 -2.29226
1.51528                  1.09571                 -0.06973
2.71523                  0.36727                 -1.41426
1.72964                  0.24856                 -0.99039
2.77936                 -0.75569                 -3.34571
1.26603                  0.12067                 -3.36536
1.91241                 -0.53497                 -4.07736
0.69552                  0.22413                 -0.76412
1.44792                 -0.45950                 -0.92554
0.48454                 -1.76847                 -2.90873
0.47723                 -1.17808                  0.01401
0.46210                 -0.02748                 -0.22246
0.55149                 -1.81775                 -3.04832
0.87937                  0.30765                 -1.23656
0.84508                 -0.04356                 -1.11584
0.14115                  0.58635                 -0.49137
0.76154                 -0.95572                 -2.54289
2.08940                 -0.78102                 -2.33771
1.65964                 -0.51718                 -2.73488
0.72306                  0.54392                  0.50088
1.15850                 -0.67511                 -1.37200
1.04821                 -1.20373                 -4.07780
1.49511                 -0.54745                 -2.89799
1.09593                  0.28626                 -1.99165
1.08720                 -0.18118                 -5.49735
1.17457                  1.03630                 -2.24155
0.84649                  0.12532                 -3.06221
0.76885                  0.10926                 -1.89890
0.81966                 -0.11134                 -1.66264
0.80252                 -0.56807                  1.43720
0.31593                 -1.27713                 -0.69973
0.54159                  0.72781                 -0.40601
0.29397                  0.47914                  0.93409
1.73292                  0.06380                 -1.64641
1.48884                  0.03196                 -2.50203
1.99300                 -0.95963                 -2.93543
1.54059                 -0.06788                 -3.11630
1.19705                 -0.60165                 -3.37399
1.99046                 -0.71711                 -2.52516
0.57873                 -0.05432                 -3.20499
0.90742                 -1.54459                 -3.16873
1.06080                 -0.47598                 -0.62227
0.93188                 -0.36051                 -4.10749
0.48033                 -0.71273                  0.13663
1.25027                 -0.57970                 -1.11045
1.04909                 -1.01760                 -1.02908
0.81634                 -0.51824                 -2.06993
1.71763                 -1.29957                 -1.15042
0.70044                 -0.35031                 -0.56027
0.00837                 -1.42337                 -1.96391
0.44782                 -0.36070                 -2.86357
0.51415                  0.62901                  0.92024
0.78907                 -0.30510                 -1.31461
0.92694                 -0.31292                 -1.26736
1.42291                  0.43546                 -2.85912
1.59693                  0.15536                 -0.23072
2.17505                 -0.17667                 -1.06290
1.44761                 -0.10026                  0.72435
0.84296                 -0.02108                 -0.78723
2.01403                 -1.05423                 -2.54757
1.59282                 -1.73032                 -3.58417
1.60041                 -1.98828                 -4.49483
0.61460                 -1.70812                 -5.41347
0.72570                 -0.60001                 -4.31403
0.74778                 -0.41225                 -3.32999
-0.09464                 -0.04241                 -3.61285
1.15122                 -0.36934                 -1.22735
0.62823                  0.62610                 -2.99928
1.72542                 -0.31815                  0.41055
0.50813                  0.75415                 -2.30523
1.82756                  0.18510                 -0.64931
0.99636                  1.17720                 -2.80910
1.31187                 -0.72034                 -5.50117
0.27310                 -1.15608                  3.70753
0.76792                 -0.54224                 -2.62228
1.70605                 -0.46366                 -6.40672
2.29948                  0.05748                 -6.23461
1.16268                 -0.00669                 -2.21858
1.88085                 -1.00222                 -2.40506
1.82395                  0.65129                 -4.77621
1.73070                 -0.69823                 -3.65673
0.72589                  0.02073                 -1.62650
1.27914                  0.20699                  0.59770
0.44601                 -0.33745                 -0.96539
0.43690                 -0.86843                 -2.50106
0.56458                  0.66312                 -1.21978
0.31878                 -0.35589                 -2.68289
0.90941                 -0.40135                 -3.59714
1.02578                  0.39904                 -2.38309
0.96220                 -0.22189                 -3.68657
0.85299                 -1.47393                 -6.55295
0.07444                  0.06738                 -2.42972
0.27515                  0.42752                  1.82819
0.46708                 -0.76642                 -1.53286
0.43800                 -0.77275                 -3.95446
1.06845                 -0.21449                 -3.44910
0.20235                  0.26349                 -4.20665
0.08880                  0.53213                 -3.81679
0.59453                 -0.14736                 -6.87683
0.29977                 -0.18126                 -4.65723
1.26276                 -0.88853                 -1.98042
0.74917                  0.69118                 -0.79050
0.94167                 -0.03437                 -5.33770
0.87613                  0.64453                  0.20126
0.78035                 -0.72573                 -2.42013
0.34114                  0.14545                 -7.19953
0.96974                 -0.79030                 -0.61401
1.03046                 -1.57053                 -2.30309
-0.07528                 -1.87120                 -1.17248
0.52072                 -1.18935                  1.30196
0.72496                 -1.86905                  0.48830
-0.16565                 -1.30905                  1.26701
0.76054                 -1.37588                  0.09673
0.84679                 -1.45843                  2.16077
0.92378                 -0.28960                 -4.08902
0.65843                 -0.24998                 -2.96730
0.34979                  0.02272                 -0.66567
-0.51131                 -1.06150                 -1.08628
0.42582                 -0.48784                 -3.31686
0.02136                 -0.14313                 -2.79607
-0.06557                  0.11161                 -4.33012
0.53091                 -0.81026                 -4.50242
0.91144                 -0.40221                 -0.96215
0.06896                 -0.11832                 -4.49469
0.49827                  0.00994                 -4.63352
-0.06141                  0.73690                  0.93333
0.91695                 -0.59220                 -0.96037
0.13588                 -1.20860                 -2.47272
