>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
-0.91440                 -0.94406                 -1.01659
-1.90322                 -2.68684                  2.25917
-1.48232                 -1.16876                  2.34311
-3.11337                 -1.26060                  3.55167
-1.70858                 -1.13063                  0.26996
-1.19581                 -1.67731                  0.00152
-2.35491                 -1.18610                  0.75761
-1.92300                 -1.77146                  0.48373
-1.98226                 -2.01482                  1.14623
-2.12371                 -2.91445                  1.60313
-2.37709                 -2.56478                  1.83470
-3.89672                 -0.39971                  4.51141
-1.30694                 -2.05959                  1.80671
-1.13057                 -3.51487                  3.72392
-1.97170                 -2.23950                  0.76317
-2.46268                 -2.90559                  2.63352
-1.45994                 -2.52368                  1.09811
-1.97072                 -2.36447                  1.67455
-2.25721                 -1.70903                  1.10955
-2.79696                 -1.58297                  4.28094
-1.44817                 -4.03263                  5.32473
-1.95776                 -2.25966                  2.73369
-0.90429                 -2.26077                  1.96589
-1.02644                 -3.69829                  3.35669
-1.69136                 -3.06159                  3.44038
-1.55761                 -1.74123                  3.93324
-1.26389                 -2.75719                  5.59151
-1.62997                 -1.53009                  1.54654
-1.83756                 -2.12939                  3.26378
-1.71191                 -1.16931                  3.35519
-0.84697                 -1.89646                  4.16357
-1.20232                 -2.83812                  5.02979
-2.24476                 -2.39802                  6.73223
-1.74190                 -2.47147                  2.52124
-1.72242                 -3.85347                  3.87967
-2.44832                 -3.57691                  5.56370
-2.48650                 -2.84774                  4.91415
-2.86307                 -2.85517                  5.41738
-1.75221                 -1.85967                  2.64507
-1.58084                 -4.88085                  6.93598
-0.62699                 -2.39771                  5.11176
-1.64245                 -3.78930                  5.34504
-2.36760                 -3.70379                  5.11312
-1.86331                 -1.87740                  6.04228
-1.28730                 -1.92281                  3.04224
-2.22089                 -3.21119                  5.83020
-1.17848                 -3.86412                  4.44064
-1.79015                 -2.81649                  5.64393
-2.19405                 -2.68364                  4.59928
-1.35831                 -3.01160                  5.39632
-1.89404                 -3.11467                  4.09755
-1.14995                 -1.52972                  1.42217
-2.12512                 -3.92638                  6.27003
-1.79545                 -1.92835                  4.06936
-2.27251                 -2.46745                  4.19638
-1.65441                 -2.57277                  5.39943
-1.49693                 -1.43490                  1.54825
-2.21720                 -1.11171                  2.55716
-1.95917                 -1.60499                  5.51214
-1.16104                 -1.76965                  2.10694
-1.47578                 -2.52501                  4.44819
-1.29458                 -1.67298                  3.55860
-1.13664                 -0.53791                  0.96248
-1.85649                 -2.78687                  5.88485
-1.95025                 -1.63380                  2.23167
-2.26353                 -4.29179                  7.37290
-1.79290                 -2.00343                  4.27219
-1.46335                 -2.84147                  5.59317
-1.88478                 -1.62883                  2.57688
-1.44752                 -2.63816                  4.93561
-2.14596                 -1.24542                  3.11643
-2.47621                 -2.38483                  3.27810
-2.09263                 -2.80646                  3.56520
-2.39245                 -1.60540                  1.50379
-2.07775                 -1.69843                  4.11982
-0.95267                 -2.56581                  3.90375
-1.74017                 -1.28239                  2.25138
-1.63591                 -1.63110                  2.73361
-1.20747                 -2.74327                  4.38711
-2.32418                 -1.98761                  1.97967
-1.93112                 -2.39983                  4.97534
-1.44916                 -3.26859                  5.05359
-1.80855                 -1.86253                  3.31596
-1.51967                 -1.77279                  4.27163
-2.68968                 -2.97983                  2.25770
-0.86768                 -1.45439                  2.86092
-1.37550                 -1.33110                  6.74420
-1.17218                 -1.47450                  1.57067
-1.30656                 -0.03807                  1.37159
-1.90338                 -1.09609                  2.59189
-1.17401                 -1.24404                  2.53549
-2.18826                 -2.40082                  3.39246
-1.14284                 -1.29028                  0.75511
-2.00993                 -2.43279                  1.83545
-1.49366                 -1.25471                  3.01220
-1.55948                 -0.38920                  2.42227
-1.03283                 -0.63977                  3.60409
-2.14727                 -2.44059                  4.49736
-1.00039                 -1.22870                  3.71213
-0.85272                  0.32611                  1.07693
-1.15235                 -0.31789                  0.26293
-1.44775                 -1.52052                  3.07055
-1.88221                 -1.00982                  3.50527
-1.29286                 -0.82849                  3.01982
-0.96550                 -1.34881                  2.48050
-1.25178                 -1.11143                  4.31198
-1.73630                 -0.22437                  1.20277
-1.46064                 -1.40236                  4.13558
-1.06190                 -1.34850                  4.84761
-0.73755                 -0.61202                  4.32816
-0.58160                 -0.83096                  4.27681
-1.81621                 -0.47124                  0.29624
-1.54202                 -1.81908                  2.47421
-0.32403                 -0.62222                  3.23904
-0.25546                 -0.73349                  4.11806
-0.80986                 -1.29311                  3.20871
-1.67534                 -1.44635                  2.99936
-1.42389                 -1.02002                  3.03159
-0.85615                 -1.39040                  3.48534
-1.04583                 -0.71224                  1.59863
-0.68947                 -1.21074                  2.77305
-1.05268                 -1.22472                  2.80147
-1.27490                 -1.21679                  5.45881
-0.62801                 -0.39563                  1.86158
0.02930                 -1.25516                  2.57835
-1.38905                 -1.01512                  3.34197
-0.58991                  1.02139                  0.93954
-0.81784                 -0.66107                  1.78422
-1.31524                 -0.54961                  3.69517
-0.92907                 -0.71328                  2.04169
-1.50765                 -0.65555                  2.95536
-1.54220                 -0.72509                  1.77037
-0.98900                 -0.01794                  0.01125
-0.79794                 -0.87266                  4.29948
-0.30931                 -0.42704                  3.97893
-0.93978                 -0.50827                  2.35144
-1.02680                 -0.26572                  2.42163
-1.01934                 -0.78859                  2.68807
-1.35344                 -0.04147                  0.81089
-0.63086                 -0.16615                  2.44015
-1.53914                 -0.09266                  0.55175
-1.09785                 -0.09179                  3.81155
-0.03469                 -0.82688                  3.67897
-0.67903                 -0.55143                  3.99646
-1.43427                 -1.09343                  4.01792
-0.54717                 -0.38564                  2.13896
-0.97222                 -0.22282                  3.01264
-0.86803                  0.10521                  3.08890
-0.53770                 -0.15687                  1.29646
-1.15855                  0.12717                  2.66796
-0.02729                 -0.07334                  3.86900
-0.82566                  0.21060                  2.25891
-1.01273                 -0.63791                  2.17597
-0.80938                 -0.96810                  2.51625
-0.68068                 -0.38714                  4.26778
-0.79460                  0.04604                  1.67279
0.02094                 -0.92712                  2.42725
-0.99013                 -0.48144                  3.16213
-1.33878                 -0.08303                  3.81402
-1.08455                  0.02618                  0.09681
-0.87800                  0.12084                  2.30440
-0.66875                 -0.06498                  4.16276
-1.11019                  0.15623                  2.98612
-0.78445                  0.77291                  1.89433
-1.31817                  0.06620                  1.49309
0.03287                 -0.21049                  2.09469
-0.31844                  0.35337                  2.66754
-1.05442                  0.47696                  3.48995
-0.87564                  0.03728                  1.50141
0.19134                  0.22295                  5.29894
-0.73215                  0.12998                  4.03521
-1.51397                  0.84667                  2.50390
-0.97882                  1.32726                  2.30349
-0.57759                  1.09511                  5.85040
-0.82479                  0.21526                  4.43932
-0.34391                  0.22633                  1.35925
-1.19914                 -0.72088                  2.62275
-0.87810                 -0.48371                  3.70060
-0.95779                  0.71559                  2.95042
-1.14766                 -0.38628                  2.67826
-0.49868                  0.11436                  0.16011
-1.53297                 -0.27379                  1.56257
-0.19116                  0.87829                  1.93114
-0.70192                  0.40213                  3.11444
-1.68336                 -0.16283                  0.24816
-0.70462                  0.78093                 -0.26843
-1.38330                  0.65638                  2.95687
-1.07824                  0.02481                  4.55872
0.98147                  0.40958                  2.59629
-1.01740                  0.00808                  4.77960
-0.97417                  0.48412                  5.69665
-0.48795                  0.48921                  2.82825
-1.33419                  0.46942                  0.92250
-0.96550                 -0.27869                  0.31597
-0.86062                  0.75456                  2.78988
-0.20605                 -0.02379                  1.26011
-0.62882                  0.58908                  3.22538
-0.42290                  0.53468                  2.00532
-0.37338                  0.82296                  2.57765
-0.73177                  0.44213                  2.08308
-0.62081                  0.05300                  3.76927
-0.57325                  0.73959                  5.13567
-0.77471                  1.00169                  2.83891
-0.89853                  1.28783                  3.26209
-1.28304                  1.49673                  3.20959
-0.33403                  0.85993                  3.34839
-1.05363                  0.59948                  3.85947
-0.28915                  0.23280                  1.76324
-0.93457                  0.37753                 -0.17938
-1.01466                  1.38569                  2.65113
-0.35705                  0.49755                  1.08247
-0.09459                  0.54817                  1.31691
-0.03987                  0.76526                  3.42857
-0.65772                  0.75475                  3.99924
-1.90603                  0.78676                  0.65474
-1.23716                  0.17195                  5.77254
-0.84219                 -0.58840                  3.81759
-0.80154                  0.48490                  1.86094
-0.49957                  0.68886                  1.48903
-0.50704                  1.17324                  4.64157
-0.44701                  0.77752                  3.61713
-1.20834                  0.71426                  0.40232
-0.35982                  0.36138                  2.50648
-0.87495                  1.12404                  4.24356
-0.63084                  1.19021                  1.55711
0.05059                  1.40248                  1.91177
-0.68190                  0.36752                 -0.28208
-0.19600                  1.87249                  2.25098
-1.29442                  1.66323                  4.68367
-0.51875                  0.84276                  1.65304
-1.06703                  1.53006                 -0.17192
-0.90643                  1.36253                  2.81659
-0.08451                  0.61581                  1.36300
-1.03476                  1.28727                  3.47348
-0.41948                  0.99476                  3.69998
-0.79542                  0.74517                  2.60764
-0.44324                  1.37551                  1.57919
-1.32924                  0.40603                  3.23443
-0.59076                  0.44666                  3.80129
-0.49005                  0.69585                  1.64472
-0.87753                  1.27776                  5.08226
-0.78356                  1.47545                  2.31688
-1.17467                  0.36891                  2.41857
-0.70022                  1.02424                  2.90140
-1.10610                  1.54174                  3.85918
-0.48600                  1.32399                  4.62872
-0.85721                  1.86978                  3.26454
-0.54054                  1.04333                  1.98617
-0.80322                  1.19305                 -1.60248
-0.70960                  0.86563                 -0.31548
-1.10184                  0.17788                  3.22691
-0.30098                  0.82773                  0.71206
-1.19818                  1.08580                  2.99365
-1.47520                  1.32666                  2.80927
-0.04439                 -0.06604                 -0.03788
-1.07047                  1.35156                  1.92282
-1.06861                  2.07970                  3.11717
-0.89825                  1.45968                  2.02934
-1.01541                 -0.02437                  1.97645
-0.19638                  0.73550                  2.07209
-0.68722                  0.19573                  0.90771
-0.24500                  0.66751                  2.38513
-0.83690                  1.15525                  4.59853
-1.25849                  1.21461                  0.22823
-0.11229                  0.21114                  1.16879
-1.06043                  0.81232                  3.60292
-1.20759                  0.71747                 -0.90145
-0.89794                  1.81533                  3.17651
-1.26307                  1.21625                  1.04112
-0.77506                  1.27704                 -0.05040
0.06685                  0.37979                  2.22961
-0.53180                  1.12590                  0.50458
-1.02736                  0.92477                  4.29668
-0.73649                  1.39578                  2.18602
0.05823                  0.86203                  1.01110
-1.36196                  1.47283                 -0.48205
-0.83834                  1.11137                  1.82442
-1.04377                  1.06384                  2.66956
-0.78501                  0.27964                 -0.37039
-1.06332                  1.00624                 -0.84094
-0.08649                  1.26132                  1.01941
-1.02547                  0.98126                  2.68080
-0.73186                  0.47460                  0.21077
-0.67230                  1.25821                  3.56801
-1.16181                  0.94755                  2.69929
-0.04334                  0.94540                  1.24429
-0.36800                  0.85002                  1.01327
-0.89455                  1.03094                  3.09792
-0.81812                  1.75376                  0.84147
-0.49752                  0.75885                 -0.43524
-0.01931                  1.38625                 -0.04241
-1.13202                  1.38923                 -1.08152
-0.79533                  0.55185                 -0.13124
-0.97159                  1.11122                  0.84942
-0.74227                  0.99552                  0.42584
0.07861                  0.62837                 -0.15954
-0.59690                  0.95344                  1.82503
0.01474                  0.74573                  0.71421
-0.60195                  1.10708                 -1.06539
-1.02236                  0.74418                  2.30385
-0.32187                  1.04201                 -0.64965
-0.13127                  1.08794                 -1.21055
-0.39479                  1.02174                  2.52268
-0.74930                  2.31104                  0.97226
-0.40985                  0.89956                  0.71928
-0.28634                  1.17728                 -1.49239
-0.32901                  0.65694                  0.29643
-0.67311                  0.11915                 -1.76359
-0.14274                  0.63768                 -0.67275
-1.21974                  0.83233                 -0.21789
-0.33948                  0.96778                 -0.25931
-0.51304                  1.32596                 -0.09486
-0.19734                  0.45949                  1.03531
-1.04705                  0.56438                  0.66304
-0.32667                  1.43418                 -1.25898
-0.33856                  0.87641                  1.26762
-0.69886                  0.98765                  1.93078
-1.00821                  0.98788                  0.33736
-0.03590                  0.90869                 -1.25264
-0.32143                  0.42317                 -1.32625
-0.40411                  1.07766                  1.90530
-0.08698                  1.03468                 -0.78369
-0.26657                  1.40195                  0.66241
-0.94189                  0.64110                  0.49942
-1.28536                  0.37000                 -0.52402
-0.30326                  0.93043                  0.96322
-0.66398                  0.87771                  0.67218
-0.60773                  1.47602                  0.65432
-0.22046                  0.78620                 -0.69964
-0.47567                 -0.17354                 -1.79165
-0.52137                  0.84707                 -0.85073
-0.24293                  1.18167                  0.68826
-0.31824                  1.55615                 -0.30018
-0.12971                  0.61360                 -2.94682
-0.72910                  0.92802                 -0.60052
-0.98369                  0.17751                  1.07195
-0.12297                  0.81807                 -0.58916
-0.05046                 -0.29609                 -0.29092
-0.93097                  0.10074                  2.07883
-0.47521                  0.22103                  1.31486
0.11136                  0.28735                 -0.67340
-1.02643                  3.50913                  0.24976
-0.44640                  0.35205                 -0.69236
0.06703                  0.41596                 -0.57712
0.22363                 -0.54474                 -1.13897
-0.53661                  0.71090                  0.04653
-0.69848                  0.73010                 -0.60559
-0.31560                  0.98683                  2.08574
-0.35764                  1.03327                 -0.30360
0.74247                  0.35553                 -2.22469
-0.73406                  0.37794                  0.53326
-0.71770                 -1.03297                 -0.55120
-0.01654                  0.63460                 -0.11104
0.90117                  0.19951                  1.31794
-0.33251                 -0.85073                  1.43390
-0.46888                 -0.73531                  0.20989
0.04438                  1.18951                 -0.15378
0.62839                 -0.50889                 -0.63557
0.54157                  0.73774                  1.11440
-0.92830                  0.45777                  0.43462
-1.13647                  1.05264                 -0.15516
-0.02970                  0.91167                  1.22687
0.73666                  0.51070                 -1.00305
-0.12153                 -0.32883                  1.01272
0.00942                 -0.14777                  1.69313
-0.10511                  0.92773                 -0.05225
0.42440                 -1.19145                  0.45606
0.63351                 -1.07599                  1.07062
-0.12062                  0.48347                  0.39328
-0.88411                  0.13678                 -0.37370
0.81631                 -0.58563                  0.75896
0.71027                 -0.58875                  1.19048
0.15596                  0.27142                 -0.34340
-0.59136                 -0.27702                  0.80480
0.38354                 -0.58798                  0.90767
0.68691                 -0.66987                  1.89174
0.49607                 -1.32898                  0.65499
1.11909                  0.07220                  0.25928
-0.31069                 -0.00753                 -0.82336
-0.29762                 -1.39264                  2.56223
0.09465                 -0.04788                 -1.45359
0.68692                  0.29274                 -0.64399
-0.00909                 -0.56560                  1.10158
0.10950                  0.04917                  1.39114
0.00816                 -0.75870                  0.40289
0.63388                 -0.15983                  0.63383
0.79787                  1.21159                 -0.08942
-0.03661                  1.08508                  0.50959
-0.18982                 -1.18342                  0.60121
-0.03555                  0.40100                 -0.16262
-0.38283                 -0.85519                 -2.03722
-0.14607                 -1.01614                  2.96464
0.08474                 -0.43368                 -0.92941
0.15778                 -0.28867                 -0.77682
0.36968                 -1.17099                  0.95835
0.32968                 -1.26846                  1.92062
0.46630                 -1.31038                 -1.56947
-0.79279                 -1.47096                  1.27376
0.18446                  0.71094                  0.07268
-0.34963                  0.87175                  1.12743
-0.11353                 -2.06026                  2.85014
0.17922                 -0.25743                  1.13249
0.19457                 -0.39911                  0.38911
0.46104                 -0.48170                  1.50092
0.22744                  0.24950                  0.66956
0.25111                 -0.93429                  1.49919
0.64146                 -1.40276                  0.93422
0.78575                  0.14245                  0.46095
0.70442                  0.86645                  0.66350
-0.16235                 -0.74866                  1.18073
-0.58169                 -0.07491                  1.22403
0.14429                 -0.42736                  2.07569
0.45030                 -2.16914                  2.45262
-0.11795                 -0.48451                 -0.77418
0.49707                 -1.24655                  0.53078
0.15370                 -1.75452                 -0.08250
0.47979                 -1.81011                  0.66290
0.82217                 -0.47902                 -0.43687
1.26712                 -0.41564                  3.16364
0.20436                 -0.35267                  0.87886
0.04901                 -0.21032                  1.35744
0.49346                  1.72812                 -0.51450
0.03819                 -1.44762                  0.66350
0.70327                  0.26201                  0.98492
0.13857                 -1.29175                  0.67445
-1.42599                 -0.93527                  1.37029
0.21547                 -0.58133                 -0.26202
0.00623                  0.08879                  1.98417
-0.62152                 -1.64978                 -0.64265
-0.73767                 -1.28825                  1.27745
-0.44333                 -0.57317                 -0.00888
-0.32150                 -1.24282                 -0.27576
0.25781                 -1.58058                 -0.25511
-0.44082                 -0.64342                 -0.32012
-0.10728                 -0.77994                  1.26629
0.18288                 -0.47445                  0.69094
-0.58242                 -0.36341                 -0.75319
-0.20801                 -1.18659                  1.02773
0.59144                  0.11670                  1.63155
-0.87092                 -2.23284                  0.48317
-0.59841                 -1.20399                  2.63971
-0.13342                 -0.76553                  2.95498
0.68084                 -1.32521                  1.91883
-0.66828                 -1.92575                  0.50121
-1.07237                 -1.13290                  0.85646
-0.15631                 -0.12995                 -0.02831
-0.24338                 -0.17812                 -0.46810
-0.82884                  0.37443                 -1.83711
0.04861                 -0.43923                 -0.11742
-0.76901                 -0.61497                 -0.19530
0.56954                 -0.16966                  2.05010
0.09975                 -0.61436                  0.21953
-0.90734                 -0.73178                  1.07146
-0.06731                 -0.79446                 -0.04573
-0.37408                 -0.99926                 -0.16018
-1.10247                 -2.36554                 -0.30222
-0.66688                 -1.35703                  2.05431
0.45408                 -1.08743                  0.93409
-0.39685                 -0.67181                  1.79209
-0.46928                 -1.79202                  1.36004
-0.25594                 -1.18765                  0.41104
-0.08663                 -0.34573                 -1.42410
-0.77316                 -0.16574                  2.03968
-0.21793                 -0.22830                  1.41665
-0.43204                 -0.67485                  0.67002
0.64373                 -0.50872                  2.07823
-0.36778                 -1.01604                  0.84542
0.33690                 -0.74960                 -0.41532
0.34145                 -0.43645                  1.43062
-0.27282                 -0.73463                 -0.41989
-0.04126                  0.75586                 -0.78370
-0.31271                 -1.77821                  0.56872
0.00345                 -0.05269                  1.61044
-0.75295                 -1.25045                  0.48205
-0.00206                 -0.30152                  1.91876
-0.41620                 -0.92023                  0.25932
0.49101                  0.13947                  0.32704
0.42894                 -1.51282                 -0.20211
0.45233                 -0.74877                  2.29810
-0.62110                 -0.81651                  0.30819
-0.11590                 -0.54104                  0.55486
-0.35983                 -0.61518                  2.49463
-0.26780                 -1.16830                 -0.37377
-0.50799                 -0.20988                  1.30936
-0.32885                 -1.50168                 -2.76486
-0.71037                 -1.83991                 -0.93472
-0.71341                 -2.39061                  2.77808
-0.46641                 -1.16277                 -0.62894
-0.09096                 -0.57638                  1.64907
0.27828                 -0.13439                  2.42734
-0.40969                 -1.29693                 -0.76260
0.07951                 -0.81305                  1.56956
1.76651                  0.89039                  3.15982
0.60615                  0.01850                 -0.75595
-0.11034                 -0.65335                 -2.14828
0.53994                  0.03865                  2.92421
0.92026                 -0.10264                  2.45496
0.15310                 -0.07646                 -1.66071
-0.23616                 -0.76706                 -3.13596
0.56008                 -0.56367                 -0.14388
0.29157                 -0.34686                  0.85755
0.40928                  0.30344                 -0.58500
0.65928                 -0.52467                 -0.16034
-0.25873                 -1.05550                 -0.03700
-0.21912                 -0.80045                  0.08665
-0.09343                 -0.56906                  1.20849
0.42301                 -0.34881                  0.53951
0.18665                  0.16397                 -0.02215
0.96727                 -0.21330                  1.81942
1.32720                 -0.14893                 -1.01551
0.15695                 -0.61215                 -0.06047
1.22880                 -0.36116                 -1.52245
0.32667                 -0.95540                 -1.15758
1.77517                 -0.07267                 -1.18767
0.44072                  0.02821                  0.00238
0.89698                 -0.05450                 -1.60067
1.29422                  0.72221                  2.56878
1.28696                 -0.55890                 -0.94895
0.97391                  0.21701                 -0.98068
0.91916                 -1.01172                 -1.75549
-0.02686                 -1.07504                  0.13485
0.92736                 -0.44234                 -2.33076
0.91306                 -0.63040                  2.18484
0.82742                 -0.03289                 -1.12037
0.88609                 -0.26492                 -2.51757
0.15878                 -0.31314                 -3.71572
0.63719                  0.11468                 -3.02180
0.08225                 -0.56333                  0.60808
0.36322                 -0.65416                 -1.28472
0.81940                 -0.69074                 -2.54892
0.06900                 -0.69712                  0.64416
0.91490                 -0.52732                 -1.80705
0.15315                 -1.11558                 -1.79149
0.52131                 -0.84216                  0.92828
0.56270                 -0.58551                 -0.43563
1.41347                 -0.99793                 -1.99033
0.83373                 -0.33083                 -2.08463
0.48670                 -0.68921                 -1.92810
-0.26854                 -2.46705                  0.42645
0.36945                 -0.89481                 -2.64149
0.77472                 -0.98897                 -3.15686
0.05018                 -0.73179                 -3.39174
1.39907                 -0.49534                 -0.96652
0.91214                 -0.50538                 -2.07788
0.98940                 -0.22399                 -2.61824
1.23455                 -0.50333                 -0.96307
1.20475                 -0.34947                 -2.36103
-0.35249                 -1.12568                  1.16269
1.18324                 -0.54490                 -0.85049
0.19089                 -0.05229                 -2.50769
0.21467                 -0.61650                 -1.82005
0.58849                 -0.44963                 -1.76306
0.59087                 -0.87602                 -0.48354
-0.02847                 -0.87566                 -1.35273
0.67798                 -1.09495                  1.02067
0.78851                 -1.90517                 -0.69103
-0.10664                 -1.17638                  0.12013
0.71862                  0.17222                 -3.06851
0.69034                 -0.35827                 -3.41484
0.52520                 -1.52782                 -1.60344
1.20441                 -0.20316                 -0.99886
0.64549                 -1.01865                 -0.40525
0.59084                 -0.85219                 -0.43458
0.97986                 -0.44963                 -0.06590
0.73621                 -1.17720                 -1.40340
0.83050                 -0.73423                 -3.11093
0.48506                 -0.99357                 -1.03412
0.37120                 -1.37547                 -2.45699
0.40716                 -0.83170                 -1.66131
0.44273                 -0.96176                 -2.75904
1.38009                 -0.26478                 -3.40423
0.20284                 -1.08715                  1.01710
0.38450                 -0.17092                 -2.75331
0.92614                 -0.28117                 -2.22725
1.06298                 -1.43688                 -1.64806
0.16806                 -1.03503                 -2.94976
0.89568                  0.07727                 -2.86274
0.85243                 -1.38336                 -0.61618
0.66940                 -0.15328                 -4.52996
0.51779                 -1.13171                 -2.73685
0.11777                 -1.41805                 -3.20440
0.85759                 -0.90263                 -4.63551
0.44973                  0.20271                 -1.79955
0.60939                 -0.29107                 -0.47130
0.56171                 -1.42889                 -3.34805
0.30345                 -1.61873                  0.45789
0.89816                 -1.07453                 -0.07157
0.40132                 -1.73210                  2.13662
0.26523                 -1.19582                 -0.44157
0.63554                 -0.89967                 -3.08884
0.16344                 -0.80481                 -2.35868
0.58046                 -2.26608                 -1.56892
-0.27295                 -0.57227                 -2.00757
-0.08128                 -1.41046                 -0.29495
0.61529                 -0.60286                 -1.76555
-0.04298                 -1.75798                  1.43616
-0.25326                 -1.14306                 -0.70992
-0.17363                 -1.42284                  0.07282
-0.12177                 -0.86001                 -1.35730
0.24902                 -1.13520                 -2.47751
0.27239                 -1.55496                  1.55351
0.41743                 -1.22275                 -0.27404
0.34008                 -0.17672                 -1.71970
0.41218                 -1.10289                 -0.81612
0.72800                 -0.60437                 -2.70998
-0.05744                 -1.86424                 -0.54185
0.15641                 -0.22670                 -2.88876
0.36165                 -0.84327                 -0.49094
0.56829                 -0.94142                 -3.00517
0.02732                 -0.86053                 -0.07593
0.40026                 -1.08007                  2.25113
-0.30355                 -0.47879                 -0.31492
0.14747                 -0.95920                 -1.05162
0.37031                 -1.65584                  1.27525
-0.04706                 -0.79626                  0.57122
0.15224                 -0.26375                  0.19412
1.15432                 -0.72744                 -1.15850
0.36880                 -0.87987                 -0.56136
0.49631                 -1.32313                  0.36024
0.65459                  0.15782                 -2.51261
0.23058                 -0.64944                 -0.76807
0.99274                  0.47394                 -3.42415
0.11481                 -0.01658                  0.11397
