>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
0.03590                 -0.58184                 -0.93643
0.25325                 -0.18365                 -0.19867
-0.29626                 -2.26920                 -1.25656
0.71187                 -1.48008                 -1.64051
-0.91974                 -0.09076                 -0.19754
0.02542                 -1.57891                 -2.60414
0.60536                 -1.40425                 -1.87268
0.03020                 -1.02733                 -2.15217
-0.58029                 -1.00376                 -1.34879
-0.42209                 -1.42146                 -1.86340
-0.85546                 -0.04342                 -0.50655
-1.26455                 -1.63850                 -1.02481
-1.67218                 -1.60243                 -1.51190
0.29324                 -1.19208                 -1.30957
-1.32891                 -0.64032                 -1.86146
-1.09433                 -1.53501                 -1.57649
-0.19085                 -0.31593                 -1.55899
-0.80584                 -0.73656                 -0.98916
-1.26318                 -0.32272                  1.01201
-1.61305                 -1.74738                  1.37016
-0.33979                 -1.42283                  0.51177
0.23182                 -1.22889                 -1.06884
-2.12803                 -1.92121                  0.60774
-0.87576                 -1.58070                  0.61994
-1.93912                 -2.24613                  2.01983
-1.38544                 -1.76239                  1.14324
-0.74060                 -1.99727                  1.26488
-0.33956                 -1.83664                 -0.21011
-1.37774                 -0.61734                  0.58615
-1.79048                 -2.40021                  1.42669
-0.30662                 -2.21381                  0.68676
-0.45393                 -1.52070                 -0.43607
-0.76458                 -1.39939                  1.71658
-0.70923                 -2.01417                  2.22345
-1.04787                 -1.82692                  0.97637
-2.10394                 -1.69308                  0.21741
-0.67962                 -2.59571                 -0.26338
0.08270                 -1.65537                  0.83825
-1.41193                 -2.00872                  0.94822
-1.65984                 -2.45173                  2.09233
-1.21006                 -2.42633                  1.47860
-0.82027                 -2.02102                  0.49132
-1.68519                 -2.12544                  1.67613
-1.14305                 -3.30083                  2.42926
-1.50103                 -2.24109                  0.93484
-2.09699                 -1.58410                 -0.54019
-1.20106                 -2.59801                  2.70444
-2.30545                 -1.84574                  3.47505
-1.82305                 -2.53454                  0.79864
-0.93843                 -2.74871                  2.78586
-2.04478                 -0.94787                  1.00369
-0.16922                 -1.97017                  2.04964
-0.91931                 -3.06153                  2.27486
-0.81519                 -4.40381                  3.60645
-0.49662                 -3.43276                  3.67182
-1.56973                 -3.13879                  3.45014
-1.82124                 -1.64467                  2.32755
-1.58127                 -1.62261                  5.47953
-0.91625                 -2.67548                  3.17976
-1.88249                 -2.73110                  1.84129
-1.50280                 -1.77107                  1.42154
-1.85080                 -2.27875                  3.35748
-1.33251                 -3.09358                  2.71270
-0.40901                 -2.25666                  3.09718
-1.45497                 -2.87686                  3.54647
-1.33908                 -4.16276                  3.55340
-1.40703                 -2.58136                  3.42491
-1.88378                 -1.72312                  4.56844
-0.88091                 -2.71543                  4.73951
-0.94882                 -2.54994                  4.71061
-2.07959                 -3.20332                  4.96275
-0.86818                 -3.21513                  6.32088
-0.63001                 -3.19704                  5.77516
-0.81803                 -4.23473                  3.30993
-0.26124                 -3.06963                  4.12337
-1.87454                 -2.04883                  4.75769
-1.02063                 -2.57639                  5.04905
-0.49669                 -2.61578                  6.10366
-1.02467                 -3.25454                  6.88148
-1.36664                 -3.00932                  4.82115
-1.52010                 -4.34698                  7.05199
-0.83889                 -3.84636                  6.69190
-1.37442                 -2.34666                  3.93787
-1.35615                 -1.94385                  2.27048
-0.37187                 -2.66255                  4.03225
-1.27029                 -3.27645                  3.69492
-1.04952                 -4.22157                  6.34931
-1.32216                 -4.03197                  5.09472
-0.93207                 -4.92685                  8.34951
-0.92349                 -2.24449                  2.73834
-0.12264                 -1.06429                  0.90105
-1.27061                 -1.89130                  1.77342
-1.54398                 -1.77906                  1.24239
-1.18427                 -2.24677                  2.34780
-0.31961                 -1.10969                  1.51812
-1.31675                 -2.33985                  2.36379
-1.49289                 -3.23543                  4.20520
-1.59590                 -2.05563                  3.06874
-1.52162                 -2.28407                  3.22007
-1.10342                 -2.82561                  2.06352
-0.80593                 -1.53008                  3.28485
-0.79138                 -2.31370                  4.07105
-1.92065                 -4.56904                  5.20232
-1.52107                 -1.42493                  2.34980
-1.13838                 -1.85697                  1.83091
-1.42393                 -1.92009                  3.03806
-1.23771                 -1.05211                  0.73865
-1.65093                 -2.22926                  2.02722
-0.77690                 -2.25061                  3.59483
-1.29048                 -1.46897                  3.47815
-1.33241                 -0.78919                  2.47676
-1.04231                 -1.43139                 -0.95489
-1.95643                 -2.60017                  3.28879
-1.53349                 -1.37007                  1.17899
-0.64448                 -0.86659                  0.63743
-1.52827                 -0.80988                  0.14992
-0.69055                 -1.91268                  3.09638
-0.79360                 -2.00396                  3.83575
-0.99031                 -0.65805                  2.37781
-1.28952                 -2.65393                  0.80951
-0.88257                 -1.06772                  1.69537
-0.56769                 -1.21710                  0.60551
-0.27331                 -1.17365                  4.25918
-0.76552                 -0.80499                  0.57208
-0.56159                 -1.15079                  3.12720
-1.69784                 -2.77296                  2.19144
-1.61092                 -0.93798                  2.82794
-1.07351                 -1.02194                  2.98583
-1.05068                 -1.72300                  2.10769
-0.39326                 -1.36509                  2.48495
-0.75341                 -1.67203                  1.42138
-0.72616                 -0.76351                  2.39706
-0.89497                 -2.17520                  1.98519
-1.24996                 -1.44951                  0.56070
-0.95805                 -2.39570                  2.23871
-0.74397                 -1.99671                  4.05166
-0.79514                 -1.30461                  1.30301
-1.00717                 -1.37561                  2.26103
-0.66758                 -1.37029                  3.55407
-0.46173                 -1.11280                  2.61007
-1.14927                 -1.71411                  0.16910
-0.19990                 -1.49779                  2.45407
-0.96383                 -1.43323                  3.85459
-0.05082                 -1.72275                  4.18403
-0.93097                 -1.44477                  3.03316
-1.01085                 -1.78798                  2.21170
-1.17501                 -0.85951                  0.98015
-0.80209                 -0.94319                  3.33739
-0.54106                 -1.46621                  3.21718
-0.64407                 -2.11749                  2.60248
-0.22435                 -1.17556                  0.46473
-0.59220                 -1.87001                  1.25611
-0.65969                 -1.64467                  2.11284
-0.78138                 -0.80005                  2.24334
-0.59931                 -1.29092                  4.03090
-0.92193                 -1.41311                  3.84942
-1.07046                 -1.50636                  3.55120
-0.87468                 -1.32401                  4.68853
-1.15611                 -1.72954                  0.75885
-0.58583                 -1.61632                  2.33004
-1.07595                 -0.90999                  0.22723
-0.57992                 -0.87408                  0.84228
-0.82653                 -0.80635                  2.19349
-0.21546                 -0.95773                  1.87452
-0.95681                 -1.60224                  4.08498
-0.68747                 -1.50155                  2.32583
-0.88824                 -1.34401                  1.50463
-0.33010                 -1.26104                  1.04432
-0.55623                 -1.25559                 -0.16684
-0.72718                 -1.36452                  3.09113
-0.60983                 -0.83519                  2.80123
-0.61601                 -1.53016                  4.92923
-1.17960                 -1.33738                  3.49674
-0.05133                 -0.24478                  0.37056
-0.14074                 -1.44348                  2.23334
-0.79724                 -1.16656                  1.55036
-0.29519                 -1.00621                  2.43674
-0.05145                 -1.77303                  2.85750
-1.19330                 -0.97492                  1.78457
-0.76040                 -1.32700                  2.19546
-0.77583                 -1.40786                  2.25816
-1.07618                 -0.84789                  2.54612
-0.50196                 -1.41150                  2.19279
-1.03295                 -1.20943                  1.73858
-0.58401                 -0.91591                  1.03929
-0.70151                 -0.95629                  3.17566
-0.71253                 -0.73649                  4.00635
-0.34583                 -0.93177                  1.51980
-0.87512                 -1.43699                  3.01694
-0.15286                 -0.05082                  2.90289
-0.61498                 -0.21335                  5.02901
-0.33134                 -0.83393                  3.33260
-1.76815                 -0.90010                  3.59749
-0.22692                 -0.13933                  2.83697
-0.72740                 -0.34736                  1.22618
-0.56351                 -0.70892                  3.46333
-0.58051                 -1.01467                  3.02237
-0.35717                 -0.88296                  4.75015
-0.10439                 -0.46164                  2.00845
-0.38522                 -0.64363                  1.77945
-0.71047                 -1.31634                  2.33830
-0.89151                 -0.90019                  2.24417
-0.81752                 -0.56740                  2.45629
-0.47848                 -0.63181                  0.81066
-0.28475                 -0.75558                  4.52013
-0.36079                 -0.65789                  4.48461
-0.22330                 -0.59629                  1.53531
-0.92509                 -0.87083                  0.89789
0.04772                 -0.62182                  3.54829
-0.61615                 -0.88840                  4.37044
-1.38214                 -0.18314                  3.03159
-0.79083                 -1.30953                  0.88029
-0.69706                 -0.19848                  1.36315
-0.65294                 -0.52939                  1.89558
-1.33863                 -0.92938                  2.14794
-0.60812                 -0.23160                  1.72645
-0.16725                 -0.45718                  2.76744
-1.07527                 -0.54944                  3.14454
-1.19665                 -0.68012                  1.98137
-1.06746                 -0.32977                  0.98675
-0.61356                 -0.48919                  1.90637
-1.04780                 -0.35585                  1.16468
-0.63176                  0.69482                  1.93249
-0.26429                 -0.14074                  2.61620
-1.08454                 -0.54365                  2.97197
-1.03996                 -0.41845                  3.15297
-0.77181                 -0.42859                  3.09433
-0.85613                 -0.03420                  1.18585
-0.33580                 -0.74171                  3.06623
-0.32202                 -0.37254                  1.47741
-0.04587                  0.30300                  2.23900
-1.14078                 -1.00682                  3.47658
-0.43560                 -0.70609                  0.86657
0.26394                 -0.73314                  2.21531
-0.12258                 -0.56627                  2.83176
-1.01956                  0.00773                  2.02433
-0.57908                  0.14175                  1.52755
-0.65185                 -0.40695                  4.39708
-0.51571                  0.07268                  2.58457
-1.08812                 -0.11440                  1.98798
-1.29788                  0.61969                  3.17900
-0.33834                 -0.71308                  1.28071
-0.24043                 -0.47810                  1.13631
-0.79533                 -0.02701                  6.01404
-0.49133                  0.30253                  1.80646
-0.87650                  0.09840                  1.73783
-0.93944                  0.03686                  5.20883
-1.29559                 -1.04777                  2.84661
-0.21930                  0.01579                  1.70006
-1.13288                  0.35156                  5.30699
-0.93235                 -0.31399                  3.74260
-0.50820                 -0.44691                  4.25546
0.06412                  0.72045                  1.72428
-0.28694                  0.17728                  4.10213
-0.44572                 -0.65833                  1.77935
-1.45717                  0.49484                  4.08958
-1.14284                 -0.33507                  1.36775
-0.04700                  0.31839                 -0.02487
-1.10915                  0.72249                  1.14216
-0.83154                  0.44012                  3.70371
-0.89941                  1.18409                  4.69767
-1.66657                  0.78104                  0.46280
-0.97555                  1.65222                  3.99414
-1.08367                 -0.29298                  4.91727
-0.36228                  0.07403                  4.18950
-0.14177                 -0.59307                  0.96815
-1.23756                  0.83011                  3.65444
-0.91551                  1.01254                  2.57045
-0.45589                 -0.14959                  2.52771
-0.93417                  0.01564                  2.60285
-0.76093                 -0.01877                  1.03509
-0.49275                 -0.25911                  3.04332
-0.51090                  0.69075                  1.28638
-0.87800                 -0.13764                  2.09326
-0.42180                  0.49866                  2.52293
-0.52204                  0.71216                  2.39833
0.08027                 -0.01765                  4.45819
-0.76781                  0.16334                  2.33223
-1.05642                  0.16219                  3.98172
-1.24941                  0.78172                  2.80187
-1.14347                  0.97143                  4.32066
-0.79168                  0.58760                  3.61357
-0.19569                  0.52327                  2.14914
-0.38077                  0.28591                 -0.67136
-0.72292                  0.96323                  1.29685
-1.12690                  0.01776                  3.41305
-0.97680                  0.81630                  0.83269
-1.32954                  1.13230                  0.65604
-0.99439                  0.62324                  1.64615
-0.73786                  0.63459                  1.98575
-1.37054                  1.55902                  5.19670
-0.82373                  0.15329                  0.55293
-1.46831                  1.50522                  5.43686
-1.71401                  1.63016                  3.04306
-0.71577                  0.80664                  1.04555
0.00164                  0.32624                  3.52377
-1.30382                  1.13498                  1.98162
-1.43974                  0.79189                  3.73630
-1.03564                  0.89486                  4.02874
-1.53457                  0.95117                  4.72453
-0.06752                  0.28871                 -1.55509
-0.81580                  0.55423                  2.88067
-0.93927                  1.08494                  3.28536
-1.63184                  0.86733                  1.13287
-1.43304                  1.02494                  3.63119
-0.91719                  1.01423                  3.86584
-0.49878                  1.05729                  3.58199
0.00208                  0.50056                  0.33032
-0.63247                  0.13109                 -0.64897
-1.31990                  1.35461                  2.19133
-0.18365                  0.32125                 -0.32218
-0.97515                  1.34220                  3.79250
-0.84009                  0.90908                  4.76261
-0.28172                  1.48548                  1.94947
-0.57931                  1.38211                  1.42962
-0.32426                  0.60348                  2.22131
-1.20557                  1.73220                  2.54376
-0.33413                  1.08978                  0.50449
-0.62026                  1.99839                  3.62415
-0.18874                  1.14253                  0.60374
0.05516                  0.79121                 -0.33698
-0.61289                  0.50080                  0.93777
-0.33289                  0.58615                 -0.09939
-0.00078                  0.53524                 -2.82940
-0.23721                  0.94176                  0.10636
-1.07310                  1.45056                 -0.79076
-0.41152                  0.59384                 -0.70651
-0.03453                  0.95497                  1.05920
-0.24946                  0.63193                  1.22140
-0.22420                  1.26273                 -0.86932
-0.25453                  0.24486                  1.90315
-0.01336                  0.70836                  1.68058
-0.12201                  0.29036                 -2.63032
-0.20798                  0.90642                 -0.26919
-0.31155                  0.32439                 -0.18733
0.30593                  0.77161                 -2.64448
0.12384                  1.81315                 -1.74587
-0.58010                  1.20054                 -0.35192
-1.12075                  0.06026                 -1.61631
-0.15313                  0.97405                 -2.41381
0.45509                  0.38046                 -0.96319
-0.49794                  0.12286                  0.47404
0.09539                  1.32791                 -1.49278
-0.45127                  1.48911                 -0.96141
-0.88402                  0.44643                  0.03842
0.08387                  0.20639                 -1.96451
-0.43864                  1.36901                 -2.20050
-0.29869                  1.08215                 -0.50733
-0.68166                  1.39873                 -0.92137
-0.82363                  1.64076                 -0.64494
-0.03844                  1.69493                 -1.14016
-0.68379                  0.62329                  0.92716
-0.57074                  0.81797                  0.54291
0.57918                  0.83954                 -2.75596
-0.61071                  0.40239                 -1.50306
-0.93481                  1.66357                  0.57594
-0.13277                  1.03744                 -1.25039
-0.50503                  1.18029                 -0.17491
-0.32521                  0.49609                 -0.06392
-1.07171                 -0.19325                 -2.08722
-0.85182                  1.06709                 -0.05028
-0.53290                  1.02833                 -1.53511
0.15270                  0.46977                 -0.97494
-0.30337                  1.28279                  0.16973
-0.03590                  0.57201                 -2.56703
-0.09962                  0.47223                 -1.02225
-0.75947                  0.35678                  1.46056
0.39481                 -0.07719                 -1.28147
0.19830                  0.56137                 -2.21354
-0.55840                  0.56125                 -2.26677
-0.92570                  0.42735                 -0.71858
-0.08621                 -0.14303                 -1.30318
-0.50667                  0.79255                 -1.50349
-0.55572                  2.40543                  0.04011
-0.35450                  0.24867                  0.47011
0.27096                 -0.12370                 -1.18865
-0.39489                  0.29854                 -1.74433
-0.16733                  0.16247                 -1.85294
0.13295                  1.19659                  0.29901
-0.23059                  0.70058                 -0.04389
0.36870                  0.52223                 -1.98090
0.18589                  0.46429                 -0.42022
-1.17069                  0.64533                 -0.24037
-0.55332                 -0.45958                 -0.13041
0.23719                  1.66312                 -0.84609
-0.23381                 -0.25348                  0.08213
0.24363                 -0.48015                  1.41363
0.80903                 -0.12895                 -0.76178
0.35526                  0.81873                  0.34405
-0.15828                  0.66389                 -0.96554
-0.30140                  0.38747                 -1.07093
-0.18793                  0.60274                  0.08565
-0.46057                  0.76466                 -0.76922
-0.25276                 -1.24930                  1.26985
0.51711                  1.02310                 -0.93416
0.95591                 -0.01787                  0.72989
0.26734                 -1.00037                  1.76554
0.39191                 -0.44437                 -0.34243
-0.03010                  0.63543                  1.14299
-0.68093                  1.45236                  0.77664
-0.26176                 -0.04773                  0.28211
-0.71689                  0.65030                 -0.23200
-0.70271                  0.45157                 -0.08796
0.40439                  0.74970                  0.19394
0.30749                  0.93234                  0.28702
-0.17713                  0.86058                  0.05975
-0.25480                 -0.41238                  0.34958
0.56653                 -0.82203                  1.22101
0.27236                 -1.16660                  0.16911
-0.61873                  0.56786                 -1.02969
0.61901                 -1.14695                  1.30815
-0.39138                 -0.67179                  0.23053
-0.22844                  0.59585                 -0.95782
0.61821                  0.75642                 -0.63904
0.18641                 -0.61971                  1.40008
-0.23345                 -0.61735                 -0.20988
-0.77550                  0.82115                 -2.27037
-0.24448                 -0.38824                  0.11636
0.42925                 -0.59024                  1.10642
-0.73752                 -1.03966                  0.07663
-0.09301                 -0.12385                  1.97684
0.42649                 -0.03798                  1.13514
0.53897                 -0.00709                  0.93525
0.44178                  0.20972                  0.89710
0.15378                  1.11643                  0.33377
0.24342                  1.07953                  1.04905
-0.52562                 -0.39211                 -0.03154
-0.75764                  1.60742                  0.48943
-0.55434                 -0.19383                  0.78544
-0.99934                 -0.85032                  0.99634
1.37717                 -0.18679                  0.04949
-0.79147                 -2.19661                  0.85031
0.34539                  0.20079                  1.60958
-0.35992                  0.09200                  0.29455
0.24864                  0.06719                  1.29408
0.68765                 -0.56171                  1.00180
0.14188                  0.06384                  2.42282
0.34303                 -0.63897                  1.26785
0.05168                 -0.83182                  2.04085
0.60035                  0.27443                  1.61776
0.18048                  0.21081                  1.25073
-0.07787                 -1.13100                  3.96299
0.10769                 -0.29186                 -0.74620
-0.36050                 -0.07940                  0.73718
0.08174                 -0.93582                  2.53306
-0.58251                 -0.04473                  1.75927
-0.49072                 -0.79393                  0.63400
-0.81191                 -1.28039                  0.47218
0.55943                 -0.30712                  0.54929
-0.08215                 -0.55166                  1.00370
-0.16382                  0.32904                 -0.28635
-0.21287                 -0.12076                  0.62961
0.99178                  0.37219                  0.23056
-0.89499                 -0.06315                  0.19338
-0.15294                 -0.84206                  2.19553
0.05259                  0.10832                  0.02632
-0.00989                  0.77478                  1.07139
-0.51307                 -0.67046                  0.67155
-0.32149                 -0.32523                  0.40040
-0.94272                 -1.25173                 -0.08793
-0.13170                 -0.74587                  1.35733
-1.17657                 -1.37190                  1.63769
-0.35059                 -0.58911                  0.66165
-0.06466                 -1.53437                 -2.05884
-1.62664                 -1.85756                  0.09378
0.20930                 -0.18279                  0.79220
0.65278                  1.73992                 -0.17683
-0.23723                 -0.47239                 -1.45561
0.61575                 -0.01996                  1.20708
0.05757                 -0.85197                 -0.90854
0.50927                  0.33106                  0.75504
0.19959                 -1.20872                  1.80597
-0.66749                 -0.74045                  1.01158
-0.81994                 -0.61594                  1.41754
-0.95333                 -0.46344                  3.54412
-0.19829                 -0.70612                  3.01657
-0.56683                  0.10804                  1.83948
0.54279                  0.56342                  0.32545
1.18027                 -0.10685                  1.13508
0.22171                 -1.07990                 -0.71843
-0.51584                 -1.00324                  1.54697
0.68933                 -0.72305                  0.53571
-1.51163                 -2.29753                  0.82158
-0.44962                 -0.97766                  1.63106
-0.03288                 -1.74634                 -0.74805
0.66833                 -0.07122                 -0.61896
-0.78932                 -0.45283                 -0.38166
-0.72377                 -0.86506                  2.21839
-0.42301                 -1.07564                  0.43287
0.29785                 -1.48005                  1.33604
-0.13814                 -0.80871                  2.00782
-1.19464                 -1.37032                  1.22695
0.57447                  0.65745                  0.03790
0.37242                  0.09107                  2.45426
0.03776                 -0.49819                  3.17005
0.21103                 -0.65575                  1.62530
0.72351                 -0.58249                 -0.23752
0.13593                 -0.23356                 -0.23741
0.74104                  0.98505                  0.88646
0.20562                 -0.48345                  1.92130
0.86285                 -1.09383                 -1.13312
-0.19419                 -1.21396                  0.69068
1.29268                 -0.16194                  1.84978
-0.00369                 -1.43064                  0.28767
-0.26999                 -0.54962                  0.35223
-0.72877                 -0.99063                 -1.47008
0.49057                  0.19085                  2.96330
0.31853                  0.08710                  2.32028
0.31537                 -0.67616                 -0.40854
0.64666                 -0.15732                  1.20342
-0.11363                 -0.57600                  0.33315
-0.13018                  0.10640                 -0.50874
-0.67742                 -0.70599                  0.75691
0.01221                 -0.44037                  1.60856
-0.41822                 -1.01257                 -1.95104
-0.61828                 -0.42574                  1.35499
-0.04956                 -0.57316                  1.48631
0.10549                 -0.22635                  0.96845
-0.67245                 -0.28841                  2.72604
-1.06287                 -0.99042                  2.17995
-1.05075                 -1.13830                  0.17334
-1.04627                 -1.14584                  0.40410
-0.31997                 -0.41097                  3.03682
0.24885                  0.72324                  0.42015
0.62643                  0.62843                  2.14732
-0.45366                  0.20014                  2.24308
0.09647                  0.01984                  5.14793
-0.77076                 -0.95449                  1.27868
0.39434                  0.36774                  2.67668
0.43675                  0.30490                 -0.65644
0.27542                 -0.31749                  2.52791
-0.00123                  0.91406                  1.08470
-0.68585                  0.25537                  1.65960
-0.42082                 -0.04511                  0.87590
0.14547                  0.29884                  0.77199
-0.28875                  0.30432                  0.96035
0.65222                 -0.31385                  1.30298
-0.02213                 -1.27936                  1.24286
-0.27376                 -1.10112                 -0.34810
-0.47826                  0.03741                  1.36596
-0.62062                 -0.59040                 -0.09859
-0.37095                 -0.87167                 -0.69462
-0.19350                 -1.00610                  1.07962
-0.03750                 -0.44835                  1.15395
-1.04496                  0.00297                  1.49903
0.37433                 -0.31868                 -0.16458
-0.15532                 -0.11011                 -0.67610
0.74670                 -0.40300                  2.84715
0.53259                 -0.08766                  0.49708
1.02496                  0.12032                  1.48737
0.18444                 -0.30519                 -0.37308
0.26800                 -0.62445                 -1.41864
0.59699                 -0.07112                  0.59053
0.75927                  0.95471                  0.07546
0.57235                 -0.42814                  1.35272
0.60398                 -0.56852                 -1.80519
0.31665                 -0.17001                 -0.24718
0.67093                  0.47655                  0.54948
1.10551                  1.28128                  1.72800
-0.09142                  0.06892                 -1.56344
0.80824                  0.50827                  0.31266
0.26422                 -0.41574                  0.88180
0.49100                  0.22264                 -1.22317
0.73563                  0.56189                 -1.68215
0.35157                 -0.17003                  0.55366
0.88664                  0.08771                  2.62579
0.81756                 -0.11076                  1.40309
0.87952                  0.18179                  0.53364
1.16801                  0.57994                 -0.54695
0.49905                 -0.49834                  0.50684
0.08059                 -0.88857                  1.20880
0.73432                  0.62999                 -1.91459
0.38813                 -0.56377                 -1.10626
0.28115                 -0.97432                  1.28788
1.78919                 -0.27681                  0.55759
0.48811                 -0.49241                  0.51880
-0.02192                 -0.44167                 -2.04693
0.55346                 -0.42300                 -1.86621
0.88662                  0.36427                 -2.93606
0.34188                 -0.25082                  2.26460
1.08154                  0.66801                 -0.54841
0.10768                 -0.44344                 -1.57331
-0.53855                 -0.05176                  1.42387
1.01040                  0.91438                 -1.94253
0.27677                 -0.01200                  1.24608
0.43192                 -0.67372                 -2.04562
0.62978                 -0.39174                 -0.99249
0.24494                  0.17309                  0.60086
-0.43889                 -0.50308                 -0.17588
0.42442                 -1.10457                 -1.27419
0.74061                 -0.36845                 -2.43956
0.28617                 -0.32984                  1.27751
1.28760                 -0.12001                 -1.62088
0.68184                 -0.67266                  0.04412
-0.66188                 -0.24087                  2.32458
0.73545                  0.27173                 -1.52804
-0.23710                 -0.65130                  0.26999
0.50271                 -0.55970                  1.13058
0.08033                 -0.61577                  1.56129
0.23317                 -0.87275                  0.41518
0.08392                 -0.58807                 -0.94239
-0.41710                 -0.56413                 -0.33086
0.48669                  0.97394                 -3.31395
0.83898                 -0.16389                 -0.98691
0.28005                 -0.52664                  0.99954
1.28388                 -0.05482                 -2.35349
0.78182                  0.45278                 -0.55610
0.25083                 -1.05513                  1.20834
0.20730                 -0.61428                 -0.74861
0.32262                 -0.82530                  1.41902
0.30240                 -0.18091                 -0.03614
-0.02350                 -0.38697                 -0.84266
-0.53233                 -0.79251                 -0.53737
0.36760                  0.01317                  0.48876
0.27192                 -0.09766                 -1.92433
0.04043                 -0.66349                  2.41448
0.07631                 -0.63056                 -1.17878
0.35285                 -0.88665                  1.54522
0.72793                 -1.26481                  1.05068
1.04086                 -0.39338                 -2.90131
0.49225                 -0.06039                 -2.14793
0.41636                 -1.01739                  0.29829
0.28752                 -0.58478                 -1.64184
0.16082                 -0.73050                 -1.18978
0.08759                 -0.56148                  0.16565
0.15015                 -0.90860                 -0.13360
0.08733                 -1.03834                  0.73993
-0.80369                 -0.62491                  0.34722
-0.04325                  0.29633                 -1.62273
-0.29901                 -0.08922                 -1.47188
-0.66852                 -1.26437                  0.55991
0.20875                 -0.21633                 -4.61325
0.38138                 -0.23976                 -2.04972
0.20358                 -0.72793                  0.53453
0.22656                 -0.28105                 -0.21388
0.55916                 -0.49298                 -1.39587
0.62721                 -1.44618                  1.10121
-0.39396                 -0.69341                  1.13878
-0.12659                  0.07254                  2.40474
0.52526                 -0.36212                 -1.33458
0.21741                 -0.42058                 -1.52213
0.67456                 -0.45100                  0.82252
0.20403                 -0.49942                 -0.51835
-0.20414                 -0.42460                  0.27999
0.19250                 -0.36044                  0.07606
0.40131                 -0.71892                  1.58900
0.03667                 -0.66151                  0.47359
0.15560                  0.06461                  0.13826
0.47748                 -0.35246                  0.72606
0.41254                  0.52734                 -0.09877
0.05689                  0.12847                  0.33707
0.19984                 -0.07235                 -0.49812
0.13081                 -0.02780                 -2.10194
-0.35056                  0.42333                 -2.13037
-0.25754                 -0.07283                  0.05593
-1.07651                 -0.51041                  0.56266
1.24785                 -1.11250                  0.89641
0.40570                 -0.49973                 -0.08128
-0.27253                  0.18801                 -1.75701
-0.28213                  0.89749                 -1.34073
-0.00011                  0.39009                 -2.01605
-0.01080                 -1.70756                  1.73654
-0.03251                 -1.03426                  2.98950
0.32976                 -1.34768                 -1.55932
0.26195                  0.24401                 -1.97259
0.65372                 -0.80471                  1.51511
-0.06577                 -1.66740                  3.68021
0.36515                  0.03372                 -0.68888
0.03443                 -0.10781                  0.15150
-0.41939                  0.25977                 -0.16442
0.33767                 -1.09962                  1.11773
0.53099                 -2.05392                  1.94532
1.03958                  0.08247                 -0.08439
-0.55503                  0.62515                  0.31810
0.32474                 -0.37177                 -1.02062
0.31059                 -1.93035                 -1.04973
-0.29981                 -0.29808                 -0.18757
-0.22512                  0.87701                 -0.85227
0.39584                 -0.76900                 -0.51092
0.36514                 -0.28272                  0.50986
