>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
0.94668                 -0.02293                  1.97170
0.96628                 -0.32867                  5.04722
0.95767                 -0.10176                  0.70001
1.42536                  2.68397                  4.24026
2.01340                  0.72176                  5.23905
0.63050                  1.05053                  2.03218
-0.25009                  0.88781                 -1.67400
0.52443                 -0.58813                  5.33770
1.05639                  0.50639                  2.66052
0.42638                  0.75190                  5.19724
0.72116                  0.64429                  3.32907
-0.12954                  0.96705                  2.26318
1.59030                 -0.59571                  3.88485
1.62710                 -1.34616                  2.71835
0.78041                 -1.04119                 -2.68103
0.98482                 -1.36414                  7.53386
0.56828                 -2.16466                  0.90169
0.74749                 -1.01089                  1.66087
1.12407                  1.66789                 -1.68976
1.53997                 -0.74896                  3.51311
2.00953                  0.35839                  0.46931
0.70670                 -0.97681                  1.47227
0.65034                  1.49063                 -0.70287
0.45765                 -1.56857                  0.79243
1.95383                 -1.05253                  0.55572
1.72922                 -0.13922                  0.80641
2.63550                 -1.32877                  0.69153
0.67054                 -1.29195                  1.18621
1.29870                  0.72955                  0.01413
1.25282                 -0.55660                  1.17106
2.41748                 -0.38477                  5.64558
1.71568                  0.21778                  3.32213
3.13542                 -1.96053                  3.33672
1.77368                 -1.08194                  2.79739
-1.21679                 -0.54902                  2.62429
0.81826                  0.15182                  1.46654
2.44359                 -2.59067                  2.60047
1.97456                 -0.56357                  0.92166
0.32227                 -2.08718                  4.18778
0.85794                  1.31114                  5.59245
3.18873                 -3.85845                 -0.71064
0.62153                 -1.32107                  1.76722
1.72354                 -2.23885                  6.52712
2.05274                  0.86902                  2.24734
1.32248                  0.87025                  0.41265
-0.06710                 -2.17607                  6.44824
3.25287                 -3.54771                  3.07803
0.94794                  1.23158                 -0.10244
1.03483                  0.90115                  1.35563
2.97075                 -1.09317                 -2.27251
1.67746                 -1.29475                  2.10012
0.93987                 -1.48433                  3.17538
0.41926                  0.25534                  2.34713
-0.52883                  0.97962                  0.28724
0.56931                 -0.02681                  1.09344
0.54021                 -0.99108                  1.16765
1.92204                  2.24388                  1.67964
2.43951                  0.79094                 -0.23760
1.62428                  0.01071                  0.36326
0.40450                 -0.78473                  5.15855
1.70694                 -2.32081                  4.13886
1.09972                  0.19385                  1.03631
0.29430                 -0.28912                  0.47414
0.14161                  0.44756                  2.26591
2.24416                 -1.00693                  1.45247
1.90392                 -2.04161                  1.35411
0.45689                 -0.25358                  5.04153
1.53296                 -0.20675                  2.04784
0.74141                  1.08874                  2.68920
1.38546                  1.61680                 -0.22572
2.18049                 -0.28251                 -0.11036
0.89128                  0.98892                  1.00020
1.51381                 -1.24672                 -0.35632
0.41373                  2.22620                 -3.71545
-0.17631                  2.05611                  0.36398
1.03286                  0.28616                  3.07285
-1.40261                  1.99555                  2.85776
0.99317                 -0.26227                  1.09538
2.14471                 -3.67350                  1.10430
0.09935                  0.70678                  0.58084
2.19763                  1.57843                 -2.59581
1.54600                  3.03854                  0.94160
0.93060                  2.43460                 -3.12896
0.87187                 -1.19873                 -2.24320
0.61129                 -2.48247                 -3.08736
2.46811                 -2.97883                  2.46600
1.00057                  2.10982                 -0.80170
2.11530                 -1.42973                 -1.27533
-1.15282                  0.22193                  3.60804
-0.11872                 -1.97804                  4.81200
-0.05929                  1.01740                  2.27251
-0.31994                 -0.66397                  3.68765
1.48243                  0.43256                  3.12171
1.34390                 -0.58612                 -0.46837
-0.47375                  1.88073                 -1.14056
2.95729                 -0.25886                 -1.37581
0.93615                  1.95150                  0.27121
0.85222                 -0.36613                  0.67408
1.77963                 -1.34963                  2.32230
1.72578                 -2.05925                  1.14257
2.29164                 -2.40191                  1.84613
1.33552                 -0.63677                  0.94528
0.43697                  1.21854                  2.15327
0.59486                  0.71022                 -2.09747
2.63739                 -0.82352                  0.57599
0.85429                  1.30626                  3.69432
0.18510                 -0.38068                 -2.48601
0.69006                 -0.84761                  0.26741
1.64699                 -0.62301                  4.53687
1.24318                 -0.02663                 -0.87191
2.78819                  0.00574                  2.02990
0.73275                 -0.83389                  2.59355
0.34282                 -0.77682                  0.27360
0.98138                  1.11465                  3.21604
2.16281                 -0.54155                  5.90824
1.13757                 -1.57712                  4.75563
1.66705                  0.07468                  0.16554
0.45479                  1.77079                  2.24187
0.29926                 -0.63099                  1.66712
1.32619                 -0.02684                  4.79111
0.72261                 -1.44441                 -0.77685
0.51159                  0.14704                 -2.30475
0.43486                 -1.38080                  2.09625
1.23958                 -0.67272                  3.84200
-0.09454                  2.13378                  0.99724
0.39876                  1.25802                 -1.68626
1.29082                  1.13061                  6.01586
-0.73093                  1.35645                 -0.70930
1.17057                  2.24215                 -2.32488
-0.05285                 -0.69374                  0.71264
2.23281                 -1.07053                  5.06231
2.03698                 -2.87466                  0.93637
1.22186                 -2.15100                  1.79127
-0.07707                 -0.15102                  0.89569
-0.15145                  3.29388                  1.23106
0.88785                  1.22519                 -0.21795
0.87969                 -0.23693                  2.21589
2.44467                  1.66535                  5.13352
3.35721                  0.59994                  3.49597
1.61721                  1.57958                 -0.90347
0.95530                 -0.22793                  0.86820
1.15094                  0.85796                  1.83227
1.02885                  0.96398                  4.46432
1.51981                 -2.19997                 -0.29431
0.16817                  2.40518                 -0.34632
0.24560                  2.55610                 -4.17527
1.77616                  0.88492                  5.14370
0.10050                 -0.83460                  2.80837
2.19763                  0.02264                 -2.33527
1.04663                 -0.89075                  0.45162
1.68511                 -1.31748                  0.23860
-0.33066                 -0.32244                 -4.09284
-1.42958                  0.69803                  1.63250
0.57642                  1.50159                 -2.90099
0.12070                 -0.58968                  2.74859
1.74016                  0.17078                  2.05640
2.40158                  2.27459                 -1.36589
0.64073                  0.21090                 -0.02393
0.00385                  1.26302                  2.69537
1.02047                 -0.51584                  2.77280
0.72008                 -3.45951                  0.68311
2.43501                 -3.62741                  2.31599
0.79232                  0.68140                 -1.26772
1.34497                  1.14807                 -1.35311
0.94474                  2.41033                  2.08426
3.50911                 -0.93843                  0.33495
4.19032                 -0.60520                  4.50172
0.95348                 -0.04127                 -3.60720
1.97208                  1.82564                 -5.01557
0.61265                  0.23735                 -2.62473
2.10855                 -1.87302                  2.12810
-0.04465                  0.68512                  5.89379
0.88968                 -0.20785                  0.13578
1.89696                 -0.28661                 -1.23883
2.50949                  3.79645                 -0.99925
1.37214                  1.05015                 -1.31009
0.85734                  0.80689                  0.55562
1.30726                  0.47402                 -3.22903
0.84955                  1.43439                  0.24489
1.35961                  0.49048                  1.89705
2.19835                  0.77074                 -3.21018
2.28945                 -1.70652                  3.08603
2.70747                 -1.64642                  3.76879
3.32806                 -5.29174                  0.69052
1.66319                 -1.93676                  1.83238
0.92247                  0.56817                 -1.04685
0.83232                  0.41291                  0.33186
1.42050                  0.06109                 -0.59453
1.69754                  2.04628                 -0.80481
0.97036                  0.64626                  3.11085
1.41158                  1.31972                 -0.10489
0.26793                  1.70968                 -1.53139
0.39317                 -0.24050                 -0.85164
1.49294                  1.43948                  2.07267
2.19182                 -2.16721                 -0.68436
0.81204                 -1.74115                  0.00906
1.40401                  1.87138                  1.37970
0.85430                  0.84891                  0.89137
0.59019                  0.00265                 -1.12591
2.09543                  0.28029                  3.90851
0.76750                  0.03656                  0.09760
1.86842                 -0.33125                 -2.00939
1.95263                  1.76711                 -0.11368
0.31271                 -2.07706                  0.89474
3.03190                 -0.71992                  1.52412
4.35188                 -2.45355                  1.71443
3.07439                 -1.58336                 -0.17139
-0.46629                 -0.13448                 -1.26205
1.36640                  0.84499                 -6.26103
0.51672                 -1.89891                 -2.96535
1.98235                 -1.96951                  0.94819
0.88651                  1.13317                 -4.15249
0.43127                 -0.47044                 -4.80424
-2.10497                  0.47920                -11.30459
-0.97763                  2.10899                 -0.20309
0.76806                 -1.05965                  1.05828
0.71504                 -1.03143                  6.64653
1.46315                  0.15723                 -0.38605
0.65924                 -0.37835                 -4.44993
1.38339                 -2.04811                  4.39669
1.06989                 -0.78961                  1.57004
1.21642                 -0.70496                  4.26865
2.52412                 -1.97252                  2.75912
1.25260                 -2.99502                 -3.29082
2.77166                  0.25982                  2.75814
1.45580                 -2.44084                  2.58850
0.82326                 -0.43744                  2.37884
2.18409                 -3.39560                  6.55511
-0.66176                  0.05273                 -6.57319
1.35393                 -1.96726                 -1.24655
-0.14022                 -1.99497                  0.15350
0.52902                 -0.63455                  2.01823
0.52611                 -2.03545                  5.42634
0.36631                 -1.02303                 -0.02114
1.44807                 -0.96454                  1.80459
3.31870                 -2.74714                  1.85575
2.19335                  0.35630                 -1.51546
0.70684                  1.10474                 -0.84757
0.90005                 -1.02118                 -0.18625
1.90643                  0.86519                 -3.34403
-0.52626                 -0.80821                 -6.84798
0.46673                 -1.02927                 -2.66736
-0.84995                 -0.75101                 -4.15504
0.02596                 -0.79239                 -3.45624
0.10490                  0.36378                 -2.42569
0.11424                 -1.10967                  1.84416
1.38746                  1.67020                 -3.65145
0.70445                 -0.35157                 -1.80454
1.22055                  0.52617                 -0.43712
-0.56156                  0.32336                 -2.56354
-0.94998                  0.17850                 -4.99462
0.85543                 -0.49322                  1.94172
1.19198                  1.14076                 -1.81595
2.82273                 -0.62907                  3.74683
2.11763                  1.17612                  3.93314
-0.28473                 -1.51618                  0.75637
0.73253                 -1.50378                  1.90984
1.56638                 -1.51886                  6.85929
1.25862                  0.69533                  1.68407
2.15387                  0.06155                 -4.89053
0.91993                 -0.31289                  1.83926
1.00021                 -1.59031                  0.54444
0.04698                 -0.11208                  1.61668
-0.05804                 -0.49529                 -0.13911
0.04410                  0.02282                 -0.60671
1.95766                  0.26112                 -0.58746
2.38391                 -1.50379                  0.32060
2.46287                  0.06420                  0.00727
2.50327                 -2.45768                  0.50760
0.66368                 -3.60835                  3.69201
0.55057                  1.10514                 -1.29702
0.52430                 -0.90740                  2.78571
1.99751                  1.25591                 -1.49871
0.71246                 -0.36613                  1.45675
1.58056                 -1.70414                  1.56181
0.55875                 -0.71043                 -0.90447
-0.43408                  1.10047                 -2.55506
-0.00750                 -0.70093                 -3.06165
0.36925                  0.24304                 -2.77986
1.53105                  0.05868                  3.64972
1.90556                  0.36246                  0.60691
2.69659                 -1.50356                  3.33427
0.22062                  1.08468                  0.66135
0.13237                 -0.45388                 -3.95409
-0.28640                 -1.38800                  1.86357
1.88257                 -0.66070                  1.92086
2.85115                  0.52987                  2.64563
3.04354                 -1.23375                  0.35837
1.12284                 -1.16521                 -4.97520
0.20041                 -0.74388                 -0.90611
1.70163                 -0.48030                  2.62187
4.00114                 -1.93168                  0.86326
0.87964                 -0.28935                 -3.18301
0.27307                 -0.03129                 -0.02036
1.33251                  0.22669                 -1.04746
1.73165                 -0.87851                 -2.86937
3.00857                 -0.38841                 -2.26032
-0.86839                  1.15349                 -5.93627
0.34411                 -0.12314                  0.28914
0.92545                 -1.72798                 -2.25963
1.89689                 -0.42043                 -3.39555
1.18249                 -0.48452                 -5.10083
0.22168                  0.20785                  1.03352
1.64802                 -1.80123                  0.57956
1.21860                 -0.82826                  1.30927
0.21407                  0.22643                  2.22522
1.73050                 -1.41713                  1.90027
1.40484                 -0.73343                  2.56128
0.83215                  0.12335                 -0.94556
2.14955                 -0.15616                 -1.48985
1.72393                 -1.47573                 -0.15983
0.55973                  0.06291                  3.24057
-0.01511                 -0.05260                  2.02901
-0.66804                  0.23649                  0.72981
0.62406                  0.63606                 -0.19228
0.13832                 -0.82903                 -2.90497
1.61298                 -0.94637                 -1.95999
0.83334                 -1.26696                  0.61730
-0.38473                 -0.06378                 -1.50711
-0.29430                  0.58898                 -0.15510
0.19821                  1.26090                 -2.85028
0.43775                 -1.05133                 -0.53554
1.90471                 -0.72696                 -0.00308
2.28540                 -0.41919                  0.11748
1.17316                 -0.20588                  4.08726
2.00649                 -1.10577                  2.11096
0.70063                 -1.20334                  2.92950
0.26085                  0.66575                  2.10342
0.76318                  0.02005                  1.17224
0.80306                  1.07596                  2.43815
-0.70358                 -0.19281                 -0.03268
0.03616                 -1.40624                  0.99538
0.12731                  0.69901                  5.29461
2.73201                 -1.40607                 -0.94136
1.27426                 -0.66886                  4.89788
1.58489                  0.36574                  3.51226
0.78311                 -1.72219                 -2.65996
2.31025                  0.80936                  1.72617
2.29100                 -1.78469                 -1.54456
1.60546                 -1.34402                  1.34574
0.25149                 -0.35504                  2.53594
0.93925                 -0.70938                 -1.20074
0.86674                 -0.31310                 -2.84435
1.12050                  0.16584                  0.23725
0.85596                  0.79680                  1.51176
1.41270                  1.20070                  3.16674
0.84513                 -1.72396                 -3.53142
-0.37377                 -0.57838                 -2.18262
2.64611                 -1.87739                 -0.06289
1.08347                 -0.81216                  0.08551
0.56198                 -3.22788                  0.04803
1.72323                 -3.39483                 -3.59761
2.84781                 -2.50045                  2.16975
0.82150                 -0.28449                  2.19972
-0.33536                  1.52299                  0.19107
0.86685                 -0.12033                 -1.67672
2.49664                 -1.24134                 -0.67031
1.43076                  0.06249                  1.14179
-0.25560                 -0.48092                  1.19582
1.43175                 -1.33440                 -1.89718
0.88046                 -0.62907                  0.50726
3.09730                 -0.35980                  3.79157
0.84538                 -1.04053                  0.18066
2.44191                 -2.68739                 -3.99277
2.99916                 -2.78361                  2.09584
1.49444                 -1.06182                  3.25379
-0.94421                 -0.88191                 -0.11442
0.59650                  0.09078                  2.30035
0.81186                 -0.04154                 -4.17430
1.56244                 -0.75611                  2.24241
0.46346                 -1.54113                  4.52113
1.66887                 -3.07306                 -1.51304
1.54299                 -2.57821                 -1.64146
1.73127                 -4.20320                  3.54007
1.34948                 -2.11345                 -1.41453
1.96163                 -1.41354                  0.07463
0.21814                 -1.60622                 -2.68750
2.17592                 -0.62979                  0.92126
2.01283                 -2.42577                  0.86671
3.18776                 -2.11011                  1.15492
0.16420                 -1.67585                  3.47550
0.43006                 -0.56073                  1.44785
1.35632                  0.03357                  4.84753
2.11836                 -2.18409                  2.60266
1.07242                 -2.37351                 -2.37258
3.65012                 -1.92233                 -0.37124
1.12008                 -2.12961                 -1.57485
0.15014                 -0.29407                  0.42690
2.42927                  0.82025                  1.54517
2.89971                 -2.35351                 -1.40095
2.03644                 -3.22557                 -5.39932
-0.64072                 -0.61747                  2.84426
3.41141                 -4.16546                 -5.44448
2.31493                 -4.47205                 -2.12807
0.61516                 -1.91680                 -1.56194
0.82288                 -1.03995                 -1.09813
