>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
-0.12054                 -2.03457                  4.02834
-0.71058                 -1.36646                  3.58195
-0.13775                 -2.37723                  6.13860
-1.13468                 -1.60662                  5.75353
-0.93362                 -1.38669                  4.38204
-1.00252                 -1.53894                  4.16729
0.94419                 -1.04040                  2.53185
0.24051                 -1.40551                  4.40193
0.33048                 -1.88356                  4.90564
0.75706                 -1.98418                  5.50968
0.88795                 -1.35975                  2.62137
0.23814                 -1.33399                  4.36830
0.22453                 -2.69919                  7.16565
0.86058                 -2.51577                  4.98968
0.70883                 -2.05773                  3.76672
0.65650                 -2.25546                  6.30578
0.50729                 -1.91033                  5.03806
0.47402                 -0.48468                  2.84992
0.76801                 -1.78701                  4.33832
-0.18429                 -1.96053                  4.25081
0.52704                 -0.92202                  1.20686
-0.35443                 -1.27957                  3.72149
-0.30602                 -0.53571                  5.03910
0.26714                 -0.86042                  3.39610
0.14042                 -0.71692                  1.31675
0.38062                 -1.59745                  3.10515
0.23289                 -1.76560                  5.01322
-0.00762                 -1.24206                  4.76867
0.12059                 -1.86406                  5.95110
-0.19053                 -2.04196                  4.70778
0.12929                 -1.58292                  5.34576
0.24870                 -1.99427                  6.13400
0.07668                 -1.32153                  2.24683
-0.46191                 -0.51812                  1.27614
0.36320                 -0.84582                  2.59391
0.13318                 -1.68497                  2.74200
-0.15323                 -0.79819                 -0.14867
-0.76062                 -0.97706                  2.06281
0.75553                 -1.55568                  0.07352
-0.12516                 -2.37482                  4.18943
0.38903                 -1.46737                  1.60845
0.04260                 -1.17604                  4.10876
1.23466                 -1.62676                  4.30140
1.13721                 -1.06500                  1.96101
0.15918                 -1.21451                  3.80188
0.22729                 -1.35195                  3.07349
0.10916                 -1.57618                  4.83718
0.33054                 -2.47670                  4.48329
0.28305                 -2.08608                  2.23385
-0.16164                 -1.71527                  1.16343
-0.47753                 -2.70322                  5.76660
0.38928                 -1.99389                  4.21555
0.34651                 -2.16408                  4.88804
-0.06607                 -2.18366                  5.43017
0.15042                 -1.80320                  5.28322
0.27306                 -1.03166                  2.92856
-0.30432                 -2.44352                  4.84646
0.11820                 -1.18855                  5.47088
0.04404                 -2.06942                  3.63555
-0.70453                 -0.91390                  1.95023
0.16999                 -0.43787                  2.77550
0.51760                 -0.99814                  1.52380
-0.23674                 -1.71435                  1.99370
0.03971                 -1.35889                  2.52946
-0.10652                 -1.48733                  6.32306
-0.01048                 -1.79251                  2.22512
-0.26663                 -0.55260                  4.21472
1.41856                 -0.55460                  5.03370
1.12516                 -0.93626                 -0.18257
1.69629                 -2.00585                  1.75544
0.48030                 -0.87240                  3.69066
1.15660                  0.00971                  1.20754
1.47542                 -0.64306                  2.39220
0.37086                 -1.39527                  3.03158
-0.10228                 -1.64377                  2.01950
0.59428                 -0.70656                  4.09983
0.88361                 -1.10413                  1.05858
1.03811                 -1.74012                 -0.13278
1.30878                 -1.38416                  4.68301
0.74694                 -0.92274                  2.55064
0.40395                 -1.10971                  5.20668
0.71289                 -0.49455                  2.59438
-0.19998                 -1.80927                  4.36615
0.11656                 -1.37429                  4.38302
0.57001                 -1.26302                  2.29385
0.78060                 -0.64179                  5.54018
0.29537                 -0.80852                  5.59214
-0.57342                 -1.17447                  3.00635
-0.54918                 -1.05314                  5.25685
-0.36559                 -0.51119                  3.37660
0.54807                 -1.09273                  3.66313
0.01427                 -0.83103                  3.52703
-0.25770                 -1.00917                  6.39992
0.72774                 -1.46328                  4.30099
0.48065                 -1.38700                  4.19947
-0.57408                 -0.14342                  4.26547
0.22320                 -1.13741                  4.69671
0.38316                 -0.98714                  4.51039
-0.30317                 -0.12546                  6.30829
-0.32124                 -0.88083                  3.88702
-0.18860                 -1.07937                  3.80793
-0.74573                 -0.51078                  4.75825
-0.53258                 -0.97279                  5.45101
-0.33647                 -0.72662                  4.80021
-0.47818                 -0.91947                  4.87778
0.59320                 -0.99710                  3.77459
-0.26768                 -0.64564                  5.29289
0.32580                 -1.25904                  4.02863
-0.31362                 -0.39234                  5.88929
0.13146                 -0.80290                  5.15994
0.20607                 -1.80985                  2.20120
0.58901                 -1.26262                  4.31738
0.57469                 -0.96089                  3.51294
0.63651                 -2.08795                  1.78038
1.68240                  0.20036                 -1.21005
1.63792                 -0.34294                  0.00756
0.57634                 -0.87221                  0.10204
0.84822                 -0.33577                  2.95023
0.95895                 -1.63864                  2.03441
1.18206                 -0.25768                  0.47761
0.41616                 -0.26495                  1.62184
0.47184                 -0.56615                  4.44664
0.24195                  0.41295                  1.77916
0.33389                  0.11285                  2.97823
0.43033                 -0.39222                  5.89028
0.06448                  0.24314                  2.52189
-0.67130                 -0.44642                  4.25106
0.40840                  0.26461                  3.34228
0.49239                 -0.66437                  4.42730
0.33228                 -0.78543                  4.13722
0.66554                 -0.55906                  3.34164
0.93800                 -0.75314                  4.39053
0.39278                 -1.17291                  3.38710
-0.00722                 -1.30313                  4.73555
1.39427                 -0.96761                  2.80969
1.49621                 -1.00922                  1.11038
0.80342                 -1.72841                  3.94693
0.91933                 -1.46438                  2.21151
0.14143                 -1.68822                  1.84304
0.43615                 -2.13017                  2.87779
-0.48007                 -1.32787                  1.93902
0.08247                 -0.98718                  2.11396
-0.35982                 -0.84754                  1.87225
-0.56814                 -0.11060                  3.57661
-0.01554                  0.00307                  2.83933
-0.19453                 -1.37067                  2.39861
0.40253                 -0.04558                  3.54213
0.38898                 -0.24603                  4.82906
0.16614                  0.43131                  4.84638
0.26119                 -1.75717                  1.39860
0.06576                  0.76361                  3.73914
0.53916                 -0.22751                  3.58036
0.89839                  0.26084                  4.36779
0.27874                 -0.86757                 -0.33265
0.05770                 -1.31405                  3.64988
0.95875                  0.64222                  4.25235
0.49025                  0.35544                  4.58434
1.03870                  0.35338                  5.50693
1.54047                  0.50513                  5.68967
0.32565                  0.96515                  5.26411
1.10145                 -0.58212                  5.10964
1.16098                 -0.83765                  3.72631
1.12110                 -0.08357                  5.88903
0.86257                 -0.85461                  2.96712
0.65921                  0.00092                  3.05610
0.64094                 -1.19236                  3.54264
-0.04766                  0.64315                  3.36015
0.58659                 -1.73571                  3.52693
0.11891                 -0.76993                  3.37443
0.52258                 -1.76752                  1.03300
0.72485                  0.13876                  3.40456
1.44502                 -0.80241                  4.82738
0.46211                 -1.57449                  2.08237
0.78556                 -1.36614                  4.09710
-0.44467                 -0.07695                  2.02682
0.97881                 -0.73803                  5.04890
1.63762                  0.86988                  5.04770
0.18173                 -0.00519                  4.01325
1.19110                  0.44382                  3.93340
0.57673                  1.58619                  4.97128
0.37198                 -0.49100                  1.41754
0.57090                  0.53967                  3.60024
0.81197                  0.47640                  2.86337
0.09692                  1.05626                  3.07896
-0.82338                  1.08028                  5.23399
0.72139                  0.74136                  2.10278
0.08487                  1.71872                  4.19544
0.37329                  1.33921                  4.36279
0.14040                  0.89104                  1.86430
0.62156                  0.32035                  4.72727
0.41701                  1.19246                  6.03164
1.53619                  1.19615                  7.24111
0.25435                  2.04265                  4.20401
0.97614                 -0.72067                  1.83101
-0.19244                  0.51793                  2.62427
1.10558                  0.70590                  4.69262
0.71539                  1.94315                  6.88756
0.99358                  0.45460                  4.06148
0.52464                  2.73117                  5.25001
0.65800                  0.16206                  4.49927
0.74554                  1.18190                  3.62211
1.05585                  0.89751                  4.43737
1.77183                  0.30454                  4.78718
1.36089                 -0.52797                  4.33794
-0.06507                 -0.75846                  3.47465
0.05571                 -0.44284                  0.16027
0.49219                 -0.53052                  3.14808
-0.50392                  0.92017                  3.03180
-0.69007                 -0.18403                  3.82859
0.58595                 -0.75233                  2.12439
0.20640                  0.77030                  4.79842
0.97581                  1.12306                  5.12359
1.67726                 -1.18973                  2.32439
2.32875                 -0.54887                  2.51849
0.63948                 -0.15844                  1.04714
1.13590                 -1.88202                  1.67909
0.75667                 -2.08438                 -1.84356
0.29880                 -3.32763                 -3.98814
0.05391                 -2.94428                 -3.82428
0.32131                 -4.43468                 -5.16702
0.26699                 -3.17110                 -3.39565
0.14690                 -1.82043                 -0.58885
0.76674                 -1.89112                 -2.95849
1.66529                 -1.88271                 -1.77364
1.38868                 -2.04902                  0.85896
2.61082                 -1.55033                 -0.63565
1.84209                 -1.42826                  4.11965
1.32113                  0.07288                  4.29470
0.47711                  0.77814                  5.54438
1.15728                  1.15201                  4.12413
0.88570                 -2.17059                 -0.76190
2.32792                 -1.84588                 -2.80814
1.30273                 -1.08498                  0.05764
0.22080                  0.16937                  1.48946
1.14111                 -0.91802                 -2.23205
0.68663                 -0.62701                  0.32437
1.13748                 -1.11052                 -0.60593
0.76461                 -0.49650                 -1.38264
1.84659                 -0.90533                  0.23340
1.82794                 -0.18123                 -1.76239
1.72936                  0.35548                  1.13323
2.06825                 -0.99503                  2.09296
1.98216                  0.48921                  2.14887
1.60218                 -2.20231                 -1.89073
1.64861                 -1.05282                  0.76796
1.82074                 -2.44680                 -1.68393
1.63527                 -1.20764                 -0.19423
1.54905                 -1.85914                 -3.67619
0.75650                 -1.37086                  2.33365
0.83624                 -0.26637                  3.66883
0.69527                 -0.76743                  2.77690
0.95068                 -1.70441                  2.41272
1.02406                 -2.34005                 -3.36226
0.79330                 -0.58275                 -0.34339
0.81154                 -2.05022                 -0.23598
2.03248                 -2.07467                  1.25414
1.38945                 -2.75414                 -2.77099
1.14062                 -1.81647                  0.18086
1.24090                 -1.21467                  2.60457
2.06713                 -0.04504                  0.90587
1.52494                  0.31781                 -0.12943
2.09576                 -0.00636                 -0.04665
2.28523                  0.07398                  1.04213
1.89708                 -0.13368                  1.37978
1.04677                 -0.00691                  0.83880
0.19292                  0.58687                  0.57000
0.82374                 -0.18529                  1.94217
0.37665                  0.66050                  1.11502
0.12248                  0.62994                 -0.51979
-0.11062                  0.59570                 -0.80883
1.13062                  0.38058                  3.75631
0.47927                  0.49085                  2.85014
0.31534                 -0.41858                 -0.20439
0.72527                  0.64606                  0.33767
1.49041                  0.31411                  3.38536
0.54867                  0.27927                  2.27803
1.07721                 -0.08803                  0.71804
0.46522                  0.02175                  0.97853
2.06594                 -1.51334                  6.37357
1.84196                  0.33069                  4.58869
0.70862                  0.09247                  2.58006
1.70278                 -0.89688                  2.45738
1.01525                 -1.24525                  1.58732
0.44004                 -0.03718                  1.50331
0.87098                 -1.01627                  2.09871
1.24599                 -0.67033                  1.67068
2.21795                 -0.38532                  3.27460
1.53089                 -0.23942                  3.02271
0.28652                 -0.53109                  0.46840
0.13849                 -0.28236                 -0.39356
1.01239                 -0.78632                  3.29459
1.25046                 -0.70860                  1.39827
0.66467                 -0.58856                 -1.76480
-0.33150                 -0.76853                  0.82447
1.70168                 -1.11486                  1.63577
1.38858                  0.37979                  2.46617
1.53151                 -0.52399                  2.64265
1.02645                 -1.01054                  2.75359
1.46044                 -0.28202                  0.31601
1.32924                 -0.70360                  2.11988
1.03384                 -0.09922                 -0.73993
0.76133                 -0.57297                  1.06874
0.76311                 -1.47395                  2.66291
1.19135                 -0.37511                  0.66611
0.86845                  0.32596                  0.77732
0.74848                  0.31058                  0.05697
-0.14123                  0.10480                 -0.31387
0.85392                  0.85895                  0.57070
0.93702                 -0.42150                  1.98440
0.98448                 -0.23425                 -0.39075
1.67591                 -0.79784                  2.81371
0.54859                  0.32861                  3.92495
1.08918                 -0.05932                  0.60631
0.38201                  0.85461                  0.99336
0.95283                  0.19196                  1.84513
0.73780                  1.16224                  0.95539
0.20226                  0.16696                 -0.75692
0.12881                 -0.79702                 -0.59866
0.49373                 -0.47911                  1.08057
0.65362                  1.02630                 -1.39961
0.70718                 -0.63035                  0.05800
1.21383                 -1.08414                  0.73190
0.68919                 -1.14103                  2.34571
1.58750                 -1.42101                  0.40077
1.05465                 -0.05395                 -1.91712
0.79420                 -0.10406                 -2.41572
0.09860                 -1.17536                  0.19695
0.59636                 -0.74807                 -0.48486
1.43945                 -0.79155                 -0.39146
0.15270                  0.15232                 -2.47337
1.32174                  0.53817                 -2.41412
1.07341                  0.22208                 -2.70962
1.45943                 -0.79432                  1.20123
0.51104                  0.01432                 -2.18495
0.85575                  0.49893                 -2.06428
1.10025                  0.13816                 -0.12107
1.71143                 -0.16925                  0.94183
1.72544                 -0.35807                 -0.79152
0.94771                 -0.11155                  0.40685
1.02064                 -0.42122                  0.56554
1.01089                  0.58714                  0.80155
0.89949                  0.63372                 -0.65785
0.14027                 -0.13729                  0.36447
1.02306                 -1.56602                 -0.59517
0.66871                 -0.49844                 -1.45078
0.63029                 -0.35302                 -2.16978
0.77859                  0.40194                 -0.66295
0.78867                  0.33589                  0.21545
2.25359                  0.53434                 -1.37622
0.46644                  0.54255                  1.17920
0.44850                 -1.03957                  0.75988
0.63373                  0.00498                  1.22140
0.42832                  0.76106                 -3.01824
0.63730                  1.65155                 -2.24663
0.42459                 -0.25068                 -1.32813
1.01532                 -0.78117                  1.10165
1.25646                 -0.23517                  0.89812
2.85450                 -0.69355                 -0.10958
0.99372                  0.09527                 -0.78683
1.20208                 -0.66134                 -2.68086
0.80480                 -0.64315                 -0.98800
0.96136                  0.73702                 -5.39819
-0.18183                  1.19546                 -1.53392
2.01824                  1.01019                 -4.02324
1.63686                  1.06758                 -0.20747
2.23006                 -1.50809                  1.55427
1.20108                  0.24167                 -1.17405
1.27465                 -0.07956                 -4.12700
-0.16270                  0.79728                 -1.07420
0.37665                  0.28396                 -1.42711
0.90317                 -0.49750                 -2.36225
0.95770                  0.69541                  0.07869
2.39925                 -0.70793                 -0.03220
1.13815                  0.00501                  1.76004
2.70556                 -0.96140                 -1.25109
1.59444                  0.26981                 -2.23378
1.02607                  0.11005                 -1.22911
0.65158                 -0.81742                 -0.83241
0.55362                 -0.65755                 -0.45151
1.91403                 -0.18588                  0.43839
1.52873                  0.04051                  0.22017
1.92313                 -1.03606                  0.07165
0.69457                  0.09388                 -1.48146
0.53622                  0.55089                 -2.56096
0.08610                  0.68318                 -4.55368
-0.21075                  1.30616                 -4.98996
0.55393                  1.21974                 -3.44793
0.71153                 -0.60534                 -0.22354
2.12727                 -0.40183                  0.75751
2.74144                  0.57166                  0.00901
2.67263                  0.11451                 -3.27933
0.28150                  0.63521                 -4.96947
0.36681                  1.17560                 -3.60334
1.17835                 -0.52120                  1.76320
0.22580                  0.21715                 -1.99628
0.41697                 -0.27197                  0.86186
2.59049                  0.69540                 -0.36069
1.17451                  1.51937                 -2.76020
1.46409                  1.22406                 -3.85334
1.79748                  0.26636                 -1.45246
1.38623                  0.52982                 -1.02503
0.81639                  0.24720                  0.00215
2.02470                  0.19205                 -2.45617
0.71252                  0.30336                 -2.93179
0.19202                 -0.80029                 -1.68509
1.58715                 -0.45257                 -0.86334
0.75387                  0.61431                 -0.64938
1.13873                 -0.12455                  0.54825
2.80374                  0.62771                 -3.63196
-0.21569                 -0.50375                 -0.44257
1.17238                 -0.13230                 -2.77372
0.43635                  0.18579                 -0.48773
-0.26216                 -0.61866                  0.37879
1.16334                 -0.16897                 -1.65276
0.18710                 -0.78244                  3.26263
0.89750                  0.14762                 -2.71449
0.44890                 -0.72249                  0.68549
1.25733                 -0.56823                  1.42741
-0.27314                 -0.87167                  0.91622
1.38812                 -0.77700                 -1.09604
1.34536                  0.21156                 -2.05261
0.46489                 -0.21483                 -1.76583
0.44513                 -0.01207                 -0.53378
0.96211                  1.02664                 -0.41393
0.55136                  1.05703                 -2.08779
0.04754                 -1.33755                  0.08421
0.54263                 -0.11305                  1.88835
1.71494                  0.39462                 -0.20935
1.37393                 -0.08165                  0.43465
0.68583                  0.58232                  0.61826
0.69256                  0.75587                 -1.50410
0.61655                  0.58250                  0.55227
1.02053                  0.65304                 -1.37065
1.26351                  0.73607                 -1.99783
0.96641                  0.94835                 -1.49751
0.48194                  0.57909                  0.55074
0.45512                  0.28142                 -1.26180
0.35675                  0.21324                 -0.40968
1.16158                 -0.07924                 -0.67679
1.02668                  0.23681                 -0.42973
0.94936                 -0.09698                 -1.76021
1.23692                  0.05038                 -2.91548
0.05223                 -0.11727                 -0.38542
0.92276                 -0.05314                  0.90403
0.20881                  0.24222                 -0.33060
1.41650                 -0.57233                 -1.67779
1.74480                  0.70790                 -1.65189
1.60688                  0.65204                 -1.68822
0.52621                 -0.56384                 -1.16212
1.17764                  0.33396                 -2.12755
1.13253                  0.20351                 -1.51201
2.09917                 -0.57652                 -3.63359
0.30931                 -0.12501                 -0.43603
0.33952                  2.19321                  1.20125
0.83820                  0.15423                 -2.18539
0.26659                 -0.04253                  0.90046
0.16254                 -0.01814                 -0.73728
0.51315                  0.60640                  0.29047
0.08565                 -0.10852                  0.10850
0.76868                  1.05240                 -1.71422
0.71138                 -0.33004                 -2.86146
1.24364                 -0.42121                 -1.55867
0.74887                  0.47781                 -1.96128
1.22278                 -1.32227                 -1.99460
0.72652                 -1.07608                 -1.72914
0.42572                 -0.09852                 -2.69600
0.51363                 -1.49833                 -3.29480
0.67190                 -0.96654                  2.09670
0.79744                 -1.32166                 -0.12508
1.72153                 -0.20595                 -1.37687
1.55276                  0.81017                  0.85333
2.08380                  0.05537                 -1.22614
0.85300                  0.29939                 -1.09428
1.53861                  0.64841                 -1.20046
0.85860                 -0.22188                 -2.47511
0.80833                  0.39087                 -2.76372
0.97045                 -0.57697                 -2.71100
1.36432                 -0.09409                 -1.74302
-0.16071                 -0.39207                  3.13386
0.95754                  0.31493                 -1.30171
1.04760                  0.66772                 -0.71595
0.59680                 -0.72720                 -0.52803
0.16529                 -0.56510                  1.13685
0.44597                  0.38882                 -1.82091
-0.23310                 -1.33332                 -1.85611
0.63865                  0.55520                  0.51228
1.30533                  0.15878                 -1.12147
1.01366                 -0.65562                 -2.09358
1.27417                  0.84027                  1.14192
1.42653                 -0.89957                 -4.70197
1.46810                  0.04523                 -1.39803
0.80565                  0.17979                  1.17053
1.51735                 -0.86600                 -1.25923
1.38997                 -0.88438                 -0.72150
0.93198                 -0.87371                 -0.18707
0.96095                  0.18174                 -2.35484
0.82477                 -0.53236                 -1.51140
1.08803                 -0.58195                 -1.56392
0.20091                 -0.04658                 -1.85217
1.04946                 -0.70287                 -0.25999
0.62089                 -0.05096                 -0.44829
1.55262                 -0.09775                 -0.09412
1.56805                  0.45072                  0.45631
1.54377                  0.56122                 -1.29085
2.75933                  0.96181                 -1.16150
1.36332                 -0.54851                 -2.76995
1.50569                 -0.34677                 -2.72084
1.58152                  0.02725                 -2.83822
1.04566                 -0.62708                 -3.70525
1.28374                  0.26280                  0.15115
1.63686                 -0.94460                 -3.80367
0.46036                 -0.36079                 -0.25012
1.44081                 -0.88175                 -1.72210
1.63725                  0.41171                 -1.57472
0.15253                  0.10656                 -0.43194
0.88932                 -0.64210                 -1.25089
0.98407                 -0.49974                 -0.49067
1.06895                 -1.23262                 -2.08678
0.91497                 -0.57989                 -2.13012
0.07699                 -0.48518                 -2.72552
-0.06066                  0.52365                 -1.09072
-0.08663                 -0.06506                  2.49380
-0.26595                  1.44088                  1.67746
1.11450                  0.24792                  3.40120
1.54164                  0.41292                 -1.98742
1.82041                 -0.36024                 -1.88693
1.28291                 -0.17439                 -1.74156
0.42826                 -0.32182                  1.27490
1.29610                 -1.49556                 -2.11344
0.78607                  0.11588                 -2.63147
0.66374                 -1.21883                 -0.85628
1.38297                 -1.11766                 -4.51641
1.27375                 -0.47059                 -3.01372
1.24954                 -0.57044                 -3.68676
0.86739                 -0.28163                 -2.82455
0.10539                 -0.72224                 -2.12759
1.13590                  0.12256                 -1.98368
1.89381                 -0.26843                  0.20904
0.90760                 -1.46657                 -1.13806
1.06353                 -0.20825                  0.91131
1.69043                 -0.54879                 -1.69142
0.35549                 -0.30415                 -1.12070
-0.62860                 -0.21921                 -1.14573
0.89736                  0.46888                 -0.69039
-0.16073                 -0.06523                 -2.24367
1.10029                  0.64441                 -3.32311
1.94515                  0.38312                 -3.98643
0.97672                 -0.29275                 -3.38922
0.97015                  0.50455                 -3.79409
0.50764                 -0.23482                  2.13455
0.20113                  0.63729                 -3.01700
0.10465                  0.56881                  3.01372
0.55401                 -0.20001                  2.52643
-0.77554                 -0.32302                 -0.22122
0.74295                  0.37719                 -2.05261
0.99217                 -0.33852                 -2.15324
0.41054                 -0.97961                  1.14347
0.17207                 -0.22893                  0.54650
0.21192                 -1.10175                  2.43489
1.44990                 -0.59572                 -2.55696
0.32209                  0.10213                 -0.82773
0.34684                 -0.21935                  4.10841
0.63166                 -0.86403                 -5.00524
0.51230                 -1.10294                 -4.46080
0.03776                 -0.11721                 -2.83832
0.05080                 -2.02198                 -3.45837
0.46047                 -0.70908                 -1.65498
0.29596                 -0.82351                  0.42933
0.93367                 -0.43555                 -4.01587
0.99266                 -0.01696                 -3.42352
0.05607                  0.16266                  4.40800
0.35100                  0.33528                 -1.02614
0.20849                  0.55373                  0.47276
0.54324                  1.75958                 -2.37997
-0.27825                 -0.09801                 -3.17068
-1.12169                 -1.25018                  2.51691
-0.36847                 -0.59541                  1.86001
-0.21570                 -1.26652                  2.43460
-0.79519                 -0.73035                 -0.82706
0.48514                  0.08577                 -1.77865
0.91724                 -0.44885                  0.26238
-0.09672                 -1.16094                  3.92402
-0.51847                  0.30758                 -1.56168
0.06922                  0.18355                  2.55076
0.27340                 -1.85672                 -2.67940
0.66014                 -0.78262                  0.13137
0.03192                 -0.73102                 -0.08870
0.26551                 -1.52327                  0.28218
-0.42800                 -1.25442                  1.78298
0.38655                 -0.34744                  1.53920
-0.42036                  0.44421                 -0.04386
0.59010                 -1.25944                 -1.55899
0.04375                 -0.84771                 -0.62860
-0.13888                  0.21387                  0.74303
-0.02646                  0.37612                 -1.69429
0.36634                  0.02132                  2.90644
0.83908                 -0.05067                  0.01279
0.46551                 -0.17904                 -3.75188
-0.44945                  1.26634                  0.43706
0.16044                  0.88778                 -1.48473
-0.75392                  1.36861                 -2.97722
-0.52912                  0.30156                  0.91400
-0.73425                  1.66745                 -1.68877
-0.62562                  1.18834                 -5.02012
-0.31522                  1.06660                 -2.34224
-0.33942                  0.19615                 -3.54312
-0.29375                  0.37685                 -1.58134
0.00553                  0.26631                 -3.41357
0.12116                 -0.06990                 -1.28004
0.37069                 -0.17762                 -3.23882
-0.61472                 -0.39055                 -4.09473
-1.81253                  0.16824                  0.86498
-1.34059                 -0.22510                 -0.60219
-0.93143                  0.75311                  1.24336
-0.57239                  0.94446                 -0.54617
-0.06933                  0.37033                 -2.14771
-1.05791                  0.86426                 -2.29214
-1.68179                  0.80011                 -0.41085
-0.77520                 -0.35667                  1.14386
0.59937                 -0.34332                  0.61108
-0.12102                 -1.26890                  3.23840
0.25028                 -1.60663                  3.67684
-0.47555                 -1.19089                  1.50702
-0.69210                 -0.56355                  0.50095
-0.62121                 -1.40455                  4.27567
0.44980                 -0.75812                  2.66087
-0.15113                 -0.79116                  1.86158
